plant,qty,item_code,pre_qty
95,240.0,1130,240.0
119,82912.0,1130,82912.0
133,4384.0,1130,4384.0
181,2564.0,1130,2564.0
261,6969.0,1130,6969.0
10,4040.0,1131,4040.0
29,2074.0,1131,2074.0
68,79666.0,1131,79666.0
72,44416.0,1131,44416.0
84,13269.0,1131,13269.0
87,60086.0,1131,60086.0
95,10905.0,1131,10905.0
119,2502551.0,1131,2502551.0
123,2924.0,1131,2924.0
231,2616.0,1131,2616.0
235,4960.0,1131,4960.0
4,3034.0,1133,3034.0
46,4387.0,1133,4387.0
68,87046.0,1133,87046.0
72,111688.0,1133,111688.0
80,9883.0,1133,9883.0
84,19694.0,1133,19694.0
87,256269.0,1133,256269.0
89,65214.0,1133,65214.0
119,652158.0,1133,652158.0
133,861.0,1133,861.0
168,4330.0,1133,4330.0
181,8535.0,1133,8535.0
4,3520.0,1134,3520.0
46,4783.0,1134,4783.0
68,797.0,1134,797.0
72,26757.0,1134,26757.0
84,14324.0,1134,14324.0
87,10416.0,1134,10416.0
89,5927.0,1134,5927.0
95,4320.0,1134,4320.0
119,2821904.0,1134,2821904.0
125,4050.0,1134,4050.0
168,14980.0,1134,14980.0
181,12546.0,1134,12546.0
261,2758.0,1134,2758.0
10,3039.0,1135,3039.0
68,2103.0,1135,2103.0
72,29370.0,1135,29370.0
84,51426.0,1135,51426.0
87,14057.0,1135,14057.0
89,4298.0,1135,4298.0
95,53061.0,1135,53061.0
119,1065652.0,1135,1065652.0
133,1983.0,1135,1983.0
181,2118.0,1135,2118.0
4,6926.0,1136,6926.0
10,4295.0,1136,4295.0
29,7554.0,1136,7554.0
46,13203.0,1136,13203.0
51,1605.0,1136,1605.0
66,18904.0,1136,18904.0
68,125904.0,1136,125904.0
72,79149.0,1136,79149.0
80,29160.0,1136,29160.0
84,56648.0,1136,56648.0
87,80828.0,1136,80828.0
89,59436.0,1136,59436.0
119,3400678.0,1136,3400678.0
123,22210.0,1136,22210.0
125,31510.0,1136,31510.0
133,6254.0,1136,6254.0
162,9360.0,1136,9360.0
168,5430.0,1136,5430.0
181,51575.0,1136,51575.0
253,7017.0,1136,7017.0
261,174435.0,1136,174435.0
10,17147.0,1137,17147.0
29,65973.0,1137,65973.0
51,31009.0,1137,31009.0
61,273.0,1137,273.0
68,1019844.0,1137,1019844.0
72,292050.0,1137,292050.0
80,38295.0,1137,38295.0
84,113452.0,1137,113452.0
87,239330.0,1137,239330.0
119,72681179.0,1137,72681179.0
125,29613.0,1137,29613.0
126,8713.0,1137,8713.0
162,11831.0,1137,11831.0
181,12565.0,1137,12565.0
253,10000.0,1137,10000.0
4,3427.0,1138,3427.0
46,2965.0,1138,2965.0
51,927.0,1138,927.0
68,17263.0,1138,17263.0
72,65108.0,1138,65108.0
84,9339.0,1138,9339.0
87,52873.0,1138,52873.0
89,28584.0,1138,28584.0
119,1465944.0,1138,1465944.0
123,2295.0,1138,2295.0
125,4590.0,1138,4590.0
133,5000.0,1138,5000.0
168,4499.0,1138,4499.0
181,5216.0,1138,5216.0
261,3530.0,1138,3530.0
51,9230.0,1139,9230.0
66,23200.0,1139,23200.0
68,301349.0,1139,301349.0
72,132292.0,1139,132292.0
80,19412.0,1139,19412.0
84,27904.0,1139,27904.0
87,151238.0,1139,151238.0
89,56582.0,1139,56582.0
95,4465.0,1139,4465.0
119,1594178.0,1139,1594178.0
123,9709.0,1139,9709.0
125,10356.0,1139,10356.0
168,1605.0,1139,1605.0
181,2040.0,1139,2040.0
4,3090.0,1140,3090.0
46,1586.0,1140,1586.0
51,18672.0,1140,18672.0
68,4875.0,1140,4875.0
72,5901.0,1140,5901.0
84,6820.0,1140,6820.0
87,5116.0,1140,5116.0
119,173062.0,1140,173062.0
162,11332.0,1140,11332.0
181,5753.0,1140,5753.0
261,7108.0,1140,7108.0
46,3845.0,1141,3845.0
51,8241.0,1141,8241.0
66,14175.0,1141,14175.0
68,14244.0,1141,14244.0
72,56098.0,1141,56098.0
84,20380.0,1141,20380.0
87,57853.0,1141,57853.0
119,5481185.0,1141,5481185.0
126,9848.0,1141,9848.0
133,2548.0,1141,2548.0
168,212.0,1141,212.0
181,8638.0,1141,8638.0
51,1326.0,1142,1326.0
84,24360.0,1142,24360.0
87,4528.0,1142,4528.0
95,761.0,1142,761.0
119,1386032.0,1142,1386032.0
162,5694.0,1142,5694.0
168,25826.0,1142,25826.0
181,30510.0,1142,30510.0
261,2846.0,1142,2846.0
46,4040.0,1143,4040.0
51,6178.0,1143,6178.0
68,92822.0,1143,92822.0
72,18239.0,1143,18239.0
80,14203.0,1143,14203.0
84,61251.0,1143,61251.0
87,73654.0,1143,73654.0
95,10943.0,1143,10943.0
119,6067166.0,1143,6067166.0
123,7840.0,1143,7840.0
125,3052.0,1143,3052.0
162,8170.0,1143,8170.0
4,2940.0,1144,2940.0
46,1825.0,1144,1825.0
68,2902.0,1144,2902.0
84,14670.0,1144,14670.0
89,1042.0,1144,1042.0
119,2452927.0,1144,2452927.0
168,13898.0,1144,13898.0
181,111.0,1144,111.0
261,5163.0,1144,5163.0
4,2528.0,1145,2528.0
68,15163.0,1145,15163.0
72,112060.0,1145,112060.0
84,8529.0,1145,8529.0
87,9270.0,1145,9270.0
89,30764.0,1145,30764.0
119,1631878.0,1145,1631878.0
123,9970.0,1145,9970.0
125,9410.0,1145,9410.0
133,2.0,1145,2.0
29,6.0,1146,6.0
46,2000.0,1146,2000.0
68,22740.0,1146,22740.0
72,24220.0,1146,24220.0
80,5000.0,1146,5000.0
84,40604.0,1146,40604.0
87,31493.0,1146,31493.0
89,52030.0,1146,52030.0
119,140473.0,1146,140473.0
123,10038.0,1146,10038.0
133,1.0,1146,1.0
162,3488.0,1146,3488.0
168,233.0,1146,233.0
261,5950.0,1146,5950.0
29,3940.0,1147,3940.0
51,32640.0,1147,32640.0
66,4105.0,1147,4105.0
68,292146.0,1147,292146.0
72,316080.0,1147,316080.0
84,68865.0,1147,68865.0
87,371552.0,1147,371552.0
119,12764966.0,1147,12764966.0
123,7415.0,1147,7415.0
125,12523.0,1147,12523.0
126,4056.0,1147,4056.0
133,48163.0,1147,48163.0
168,28843.0,1147,28843.0
181,9408.0,1147,9408.0
235,10085.0,1147,10085.0
4,25945.0,1148,25945.0
10,55855.0,1148,55855.0
46,96919.0,1148,96919.0
51,6515.0,1148,6515.0
68,162576.0,1148,162576.0
72,63880.0,1148,63880.0
84,37318.0,1148,37318.0
87,42486.0,1148,42486.0
89,135465.0,1148,135465.0
119,1728433.0,1148,1728433.0
123,97728.0,1148,97728.0
125,10689.0,1148,10689.0
133,119354.0,1148,119354.0
162,86240.0,1148,86240.0
168,18999.0,1148,18999.0
261,1653.0,1148,1653.0
10,3996.0,1149,3996.0
29,6970.0,1149,6970.0
66,19727.0,1149,19727.0
68,1241885.0,1149,1241885.0
80,49500.0,1149,49500.0
84,39585.0,1149,39585.0
87,473829.0,1149,473829.0
119,25348617.0,1149,25348617.0
123,17037.0,1149,17037.0
125,17281.0,1149,17281.0
126,19776.0,1149,19776.0
162,12610.0,1149,12610.0
181,4174.0,1149,4174.0
253,10000.0,1149,10000.0
258,10700.0,1149,10700.0
4,561.0,1150,561.0
46,2009.0,1150,2009.0
51,9563.0,1150,9563.0
68,17095.0,1150,17095.0
72,20964.0,1150,20964.0
84,15816.0,1150,15816.0
87,4673.0,1150,4673.0
89,4777.0,1150,4777.0
95,10440.0,1150,10440.0
119,2162269.0,1150,2162269.0
123,2087.0,1150,2087.0
168,15392.0,1150,15392.0
181,8196.0,1150,8196.0
261,7988.0,1150,7988.0
51,2942.0,1151,2942.0
68,174802.0,1151,174802.0
72,60020.0,1151,60020.0
84,33317.0,1151,33317.0
87,130675.0,1151,130675.0
89,42262.0,1151,42262.0
95,137471.0,1151,137471.0
119,6112084.0,1151,6112084.0
123,10280.0,1151,10280.0
125,14320.0,1151,14320.0
133,4325.0,1151,4325.0
162,2233.0,1151,2233.0
4,820.0,1152,820.0
46,4962.0,1152,4962.0
68,9918.0,1152,9918.0
84,8811.0,1152,8811.0
87,9741.0,1152,9741.0
89,4305.0,1152,4305.0
119,1154290.0,1152,1154290.0
123,1468.0,1152,1468.0
168,11547.0,1152,11547.0
181,9897.0,1152,9897.0
261,3677.0,1152,3677.0
46,4514.0,1153,4514.0
68,63450.0,1153,63450.0
72,26104.0,1153,26104.0
84,109576.0,1153,109576.0
87,42450.0,1153,42450.0
89,50879.0,1153,50879.0
119,1298470.0,1153,1298470.0
168,17707.0,1153,17707.0
4,8382.0,1154,8382.0
51,770.0,1154,770.0
66,18200.0,1154,18200.0
68,184747.0,1154,184747.0
72,112171.0,1154,112171.0
80,28419.0,1154,28419.0
84,55894.0,1154,55894.0
87,211418.0,1154,211418.0
89,77706.0,1154,77706.0
119,3558988.0,1154,3558988.0
123,5375.0,1154,5375.0
133,23212.0,1154,23212.0
181,14457.0,1154,14457.0
4,26462.0,1155,26462.0
46,7138.0,1155,7138.0
68,51835.0,1155,51835.0
72,62846.0,1155,62846.0
80,50000.0,1155,50000.0
84,16902.0,1155,16902.0
87,55823.0,1155,55823.0
89,29149.0,1155,29149.0
119,597436.0,1155,597436.0
123,3874.0,1155,3874.0
162,1258.0,1155,1258.0
168,13066.0,1155,13066.0
181,8801.0,1155,8801.0
261,45587.0,1155,45587.0
4,3113.0,1156,3113.0
10,4628.0,1156,4628.0
29,5259.0,1156,5259.0
68,274334.0,1156,274334.0
72,521185.0,1156,521185.0
84,4918.0,1156,4918.0
87,51000.0,1156,51000.0
89,100150.0,1156,100150.0
119,3800857.0,1156,3800857.0
123,3191.0,1156,3191.0
125,20122.0,1156,20122.0
162,1670.0,1156,1670.0
168,4050.0,1156,4050.0
181,4313.0,1156,4313.0
253,5000.0,1156,5000.0
4,96016.0,1157,96016.0
46,86787.0,1157,86787.0
51,91061.0,1157,91061.0
68,9837.0,1157,9837.0
84,38317.0,1157,38317.0
87,3979.0,1157,3979.0
89,175445.0,1157,175445.0
119,1396307.0,1157,1396307.0
123,35971.0,1157,35971.0
133,87710.0,1157,87710.0
168,14490.0,1157,14490.0
46,4908.0,1159,4908.0
72,14161.0,1159,14161.0
84,5379.0,1159,5379.0
87,5000.0,1159,5000.0
89,8896.0,1159,8896.0
119,4285184.0,1159,4285184.0
181,4270.0,1159,4270.0
261,32875.0,1159,32875.0
29,4951.0,1160,4951.0
68,112810.0,1160,112810.0
72,16539.0,1160,16539.0
80,16737.0,1160,16737.0
84,21533.0,1160,21533.0
87,60072.0,1160,60072.0
89,72102.0,1160,72102.0
119,1754103.0,1160,1754103.0
123,4940.0,1160,4940.0
133,5667.0,1160,5667.0
261,5234.0,1160,5234.0
4,10000.0,1161,10000.0
46,90.0,1161,90.0
68,17800.0,1161,17800.0
72,29507.0,1161,29507.0
87,6200.0,1161,6200.0
89,24901.0,1161,24901.0
119,53825.0,1161,53825.0
133,237.0,1161,237.0
162,13272.0,1161,13272.0
168,258.0,1161,258.0
261,5367.0,1161,5367.0
46,854.0,1162,854.0
51,26165.0,1162,26165.0
66,9583.0,1162,9583.0
68,1549034.0,1162,1549034.0
72,123414.0,1162,123414.0
80,42298.0,1162,42298.0
84,63574.0,1162,63574.0
87,584271.0,1162,584271.0
89,133596.0,1162,133596.0
119,1632296.0,1162,1632296.0
123,20176.0,1162,20176.0
125,13652.0,1162,13652.0
162,8076.0,1162,8076.0
181,20850.0,1162,20850.0
235,2212.0,1162,2212.0
261,6840.0,1162,6840.0
119,91380.0,1163,91380.0
181,1960.0,1163,1960.0
261,2508.0,1163,2508.0
84,4781.0,1164,4781.0
87,4976.0,1164,4976.0
95,120.0,1164,120.0
119,1649133.0,1164,1649133.0
162,7046.0,1164,7046.0
261,4361.0,1164,4361.0
46,5452.0,1165,5452.0
61,6716.0,1165,6716.0
68,32467.0,1165,32467.0
72,17414.0,1165,17414.0
80,40534.0,1165,40534.0
84,18856.0,1165,18856.0
87,16286.0,1165,16286.0
89,4035.0,1165,4035.0
95,2953.0,1165,2953.0
119,3278594.0,1165,3278594.0
123,2480.0,1165,2480.0
162,2219.0,1165,2219.0
181,1213.0,1165,1213.0
261,2076.0,1165,2076.0
84,4730.0,1166,4730.0
119,2193668.0,1166,2193668.0
168,8727.0,1166,8727.0
181,10406.0,1166,10406.0
261,192.0,1166,192.0
68,6476.0,1167,6476.0
84,8812.0,1167,8812.0
119,55000.0,1167,55000.0
46,3470.0,1168,3470.0
51,7124.0,1168,7124.0
68,105158.0,1168,105158.0
72,26501.0,1168,26501.0
80,1640.0,1168,1640.0
84,40826.0,1168,40826.0
87,36554.0,1168,36554.0
89,10659.0,1168,10659.0
119,444748.0,1168,444748.0
123,5696.0,1168,5696.0
125,6725.0,1168,6725.0
168,1540.0,1168,1540.0
68,38824.0,1169,38824.0
72,9940.0,1169,9940.0
87,3980.0,1169,3980.0
89,25604.0,1169,25604.0
95,480.0,1169,480.0
119,41454.0,1169,41454.0
123,4866.0,1169,4866.0
168,10046.0,1169,10046.0
261,4933.0,1169,4933.0
4,357.0,1170,357.0
10,3978.0,1170,3978.0
46,1925.0,1170,1925.0
51,8385.0,1170,8385.0
68,41942.0,1170,41942.0
72,121141.0,1170,121141.0
80,9800.0,1170,9800.0
84,21388.0,1170,21388.0
87,146145.0,1170,146145.0
89,102640.0,1170,102640.0
119,1022033.0,1170,1022033.0
123,8544.0,1170,8544.0
125,3992.0,1170,3992.0
133,9384.0,1170,9384.0
181,7954.0,1170,7954.0
29,9805.0,1171,9805.0
46,1544.0,1171,1544.0
51,5199.0,1171,5199.0
66,9708.0,1171,9708.0
68,226025.0,1171,226025.0
72,501417.0,1171,501417.0
80,105620.0,1171,105620.0
84,49862.0,1171,49862.0
87,358611.0,1171,358611.0
119,16802193.0,1171,16802193.0
125,28726.0,1171,28726.0
126,9924.0,1171,9924.0
162,11950.0,1171,11950.0
168,6243.0,1171,6243.0
181,5678.0,1171,5678.0
235,1496.0,1171,1496.0
258,6140.0,1171,6140.0
261,10785.0,1171,10785.0
119,5000.0,1172,5000.0
46,2445.0,1173,2445.0
84,9206.0,1173,9206.0
119,438366.0,1173,438366.0
181,3607.0,1173,3607.0
261,1358.0,1173,1358.0
46,9632.0,1174,9632.0
51,1175.0,1174,1175.0
84,29156.0,1174,29156.0
87,4251.0,1174,4251.0
119,1203623.0,1174,1203623.0
123,7840.0,1174,7840.0
125,1152.0,1174,1152.0
181,3233.0,1174,3233.0
4,3716.0,1175,3716.0
87,4.0,1175,4.0
89,12978.0,1175,12978.0
95,1080.0,1175,1080.0
119,277077.0,1175,277077.0
125,3205.0,1175,3205.0
181,2681.0,1175,2681.0
261,7105.0,1175,7105.0
4,759.0,1176,759.0
46,3521.0,1176,3521.0
68,64539.0,1176,64539.0
72,24521.0,1176,24521.0
84,8222.0,1176,8222.0
87,20161.0,1176,20161.0
95,19718.0,1176,19718.0
119,607057.0,1176,607057.0
123,9810.0,1176,9810.0
168,885.0,1176,885.0
261,3052.0,1176,3052.0
51,18634.0,1177,18634.0
68,103707.0,1177,103707.0
84,155099.0,1177,155099.0
87,9312.0,1177,9312.0
89,10738.0,1177,10738.0
123,15.0,1177,15.0
4,4501.0,1179,4501.0
46,3971.0,1179,3971.0
68,1386.0,1179,1386.0
84,32977.0,1179,32977.0
87,9895.0,1179,9895.0
95,1680.0,1179,1680.0
119,129000.0,1179,129000.0
168,24515.0,1179,24515.0
181,196.0,1179,196.0
261,7619.0,1179,7619.0
4,4534.0,1180,4534.0
46,9775.0,1180,9775.0
51,11631.0,1180,11631.0
68,16699.0,1180,16699.0
72,29548.0,1180,29548.0
84,23606.0,1180,23606.0
87,9813.0,1180,9813.0
89,4816.0,1180,4816.0
95,21515.0,1180,21515.0
119,111922.0,1180,111922.0
168,5998.0,1180,5998.0
181,5444.0,1180,5444.0
46,3314.0,1181,3314.0
84,5000.0,1181,5000.0
87,4768.0,1181,4768.0
119,2248204.0,1181,2248204.0
181,2583.0,1181,2583.0
84,13841.0,1182,13841.0
87,5362.0,1182,5362.0
89,5410.0,1182,5410.0
119,1238093.0,1182,1238093.0
181,595.0,1182,595.0
4,32197.0,1183,32197.0
68,44499.0,1183,44499.0
87,18270.0,1183,18270.0
89,55703.0,1183,55703.0
119,259700.0,1183,259700.0
168,18184.0,1183,18184.0
253,20000.0,1183,20000.0
4,11752.0,1184,11752.0
29,7617.0,1184,7617.0
46,2357.0,1184,2357.0
51,32152.0,1184,32152.0
68,20824.0,1184,20824.0
72,177827.0,1184,177827.0
84,28673.0,1184,28673.0
87,51453.0,1184,51453.0
89,54490.0,1184,54490.0
119,3692101.0,1184,3692101.0
126,8520.0,1184,8520.0
181,9981.0,1184,9981.0
253,10000.0,1184,10000.0
261,8335.0,1184,8335.0
68,19154.0,1185,19154.0
72,9454.0,1185,9454.0
84,23667.0,1185,23667.0
87,9995.0,1185,9995.0
89,17060.0,1185,17060.0
119,98561.0,1185,98561.0
261,3139.0,1185,3139.0
4,3360.0,1186,3360.0
46,5116.0,1186,5116.0
51,2197.0,1186,2197.0
68,28794.0,1186,28794.0
72,19945.0,1186,19945.0
87,3746.0,1186,3746.0
89,20817.0,1186,20817.0
119,22955.0,1186,22955.0
123,9004.0,1186,9004.0
125,7420.0,1186,7420.0
181,4588.0,1186,4588.0
4,3679.0,1187,3679.0
46,28558.0,1187,28558.0
51,4245.0,1187,4245.0
68,119394.0,1187,119394.0
72,57264.0,1187,57264.0
84,7839.0,1187,7839.0
87,280033.0,1187,280033.0
89,35904.0,1187,35904.0
95,43215.0,1187,43215.0
119,925341.0,1187,925341.0
123,10288.0,1187,10288.0
125,10845.0,1187,10845.0
133,4930.0,1187,4930.0
168,435.0,1187,435.0
181,100.0,1187,100.0
4,25.0,1188,25.0
46,8259.0,1188,8259.0
66,19059.0,1188,19059.0
68,36581.0,1188,36581.0
72,23949.0,1188,23949.0
80,9702.0,1188,9702.0
84,10000.0,1188,10000.0
87,33120.0,1188,33120.0
89,55835.0,1188,55835.0
119,65460.0,1188,65460.0
123,17297.0,1188,17297.0
125,198570.0,1188,198570.0
133,10864.0,1188,10864.0
168,7371.0,1188,7371.0
261,9075.0,1188,9075.0
4,1378.0,1189,1378.0
29,24.0,1189,24.0
51,343932.0,1189,343932.0
61,1652.0,1189,1652.0
68,304914.0,1189,304914.0
72,290995.0,1189,290995.0
80,61663.0,1189,61663.0
84,63009.0,1189,63009.0
87,387441.0,1189,387441.0
89,263503.0,1189,263503.0
119,3537733.0,1189,3537733.0
123,4959.0,1189,4959.0
125,14856.0,1189,14856.0
133,2485.0,1189,2485.0
168,22644.0,1189,22644.0
181,18651.0,1189,18651.0
258,8070.0,1189,8070.0
4,78630.0,1190,78630.0
10,274593.0,1190,274593.0
46,1750.0,1190,1750.0
51,492207.0,1190,492207.0
68,47493.0,1190,47493.0
80,9448.0,1190,9448.0
84,66691.0,1190,66691.0
87,159628.0,1190,159628.0
119,15070833.0,1190,15070833.0
123,27412.0,1190,27412.0
133,314186.0,1190,314186.0
162,3230.0,1190,3230.0
181,518288.0,1190,518288.0
261,9272.0,1190,9272.0
10,25368.0,1191,25368.0
29,142291.0,1191,142291.0
66,2622.0,1191,2622.0
84,35885.0,1191,35885.0
87,499425.0,1191,499425.0
119,823222758.0,1191,823222758.0
125,259710.0,1191,259710.0
126,16392.0,1191,16392.0
162,8402.0,1191,8402.0
253,49800.0,1191,49800.0
4,4772.0,1192,4772.0
46,1069.0,1192,1069.0
68,9922.0,1192,9922.0
87,12539.0,1192,12539.0
89,3940.0,1192,3940.0
119,345500.0,1192,345500.0
123,2703.0,1192,2703.0
168,6822.0,1192,6822.0
181,4630.0,1192,4630.0
261,3558.0,1192,3558.0
10,1550.0,1193,1550.0
46,5871.0,1193,5871.0
66,4959.0,1193,4959.0
68,17769.0,1193,17769.0
72,26988.0,1193,26988.0
80,6618.0,1193,6618.0
84,28613.0,1193,28613.0
87,16712.0,1193,16712.0
89,12898.0,1193,12898.0
119,1020430.0,1193,1020430.0
123,8695.0,1193,8695.0
162,7915.0,1193,7915.0
181,3076.0,1193,3076.0
261,4700.0,1193,4700.0
4,5000.0,1194,5000.0
68,4537.0,1194,4537.0
84,8268.0,1194,8268.0
87,9706.0,1194,9706.0
89,20769.0,1194,20769.0
95,13080.0,1194,13080.0
119,2400763.0,1194,2400763.0
168,13214.0,1194,13214.0
181,5603.0,1194,5603.0
4,590.0,1195,590.0
51,1684.0,1195,1684.0
68,14197.0,1195,14197.0
84,22973.0,1195,22973.0
87,38795.0,1195,38795.0
89,44171.0,1195,44171.0
95,163922.0,1195,163922.0
119,3330575.0,1195,3330575.0
133,4125.0,1195,4125.0
162,1100.0,1195,1100.0
4,5000.0,1196,5000.0
68,29346.0,1196,29346.0
72,9348.0,1196,9348.0
84,13701.0,1196,13701.0
87,8740.0,1196,8740.0
89,22790.0,1196,22790.0
119,468219.0,1196,468219.0
123,1184.0,1196,1184.0
133,4.0,1196,4.0
168,17108.0,1196,17108.0
181,8545.0,1196,8545.0
261,4128.0,1196,4128.0
4,1566.0,1197,1566.0
51,35514.0,1197,35514.0
68,66981.0,1197,66981.0
72,11365.0,1197,11365.0
84,37609.0,1197,37609.0
87,145141.0,1197,145141.0
89,34031.0,1197,34031.0
119,2774804.0,1197,2774804.0
123,7820.0,1197,7820.0
125,3092.0,1197,3092.0
138,34224.0,1197,34224.0
253,5000.0,1197,5000.0
4,9037.0,1198,9037.0
46,4999.0,1198,4999.0
68,25546.0,1198,25546.0
72,9258.0,1198,9258.0
84,28112.0,1198,28112.0
87,3344.0,1198,3344.0
89,59917.0,1198,59917.0
119,811863.0,1198,811863.0
133,2.0,1198,2.0
168,980.0,1198,980.0
181,4640.0,1198,4640.0
261,16567.0,1198,16567.0
51,3399.0,1199,3399.0
68,12798.0,1199,12798.0
72,12987.0,1199,12987.0
84,42630.0,1199,42630.0
87,13096.0,1199,13096.0
89,27922.0,1199,27922.0
95,360.0,1199,360.0
119,5575451.0,1199,5575451.0
123,220.0,1199,220.0
125,4350.0,1199,4350.0
133,202.0,1199,202.0
168,340.0,1199,340.0
181,4857.0,1199,4857.0
261,3561.0,1199,3561.0
51,2562.0,1200,2562.0
68,364367.0,1200,364367.0
72,381645.0,1200,381645.0
84,25872.0,1200,25872.0
87,108598.0,1200,108598.0
95,26733.0,1200,26733.0
119,19520882.0,1200,19520882.0
123,6489.0,1200,6489.0
125,20006.0,1200,20006.0
258,3070.0,1200,3070.0
46,3710.0,1201,3710.0
68,6661.0,1201,6661.0
84,9707.0,1201,9707.0
87,14290.0,1201,14290.0
119,212153.0,1201,212153.0
162,4832.0,1201,4832.0
168,1060.0,1201,1060.0
261,4306.0,1201,4306.0
4,5289.0,1202,5289.0
10,8168.0,1202,8168.0
29,6547.0,1202,6547.0
46,5107.0,1202,5107.0
51,3799.0,1202,3799.0
66,24069.0,1202,24069.0
68,110917.0,1202,110917.0
72,90367.0,1202,90367.0
84,92434.0,1202,92434.0
87,117593.0,1202,117593.0
89,57766.0,1202,57766.0
119,1136323.0,1202,1136323.0
123,13370.0,1202,13370.0
125,15639.0,1202,15639.0
133,4504.0,1202,4504.0
162,6730.0,1202,6730.0
168,5213.0,1202,5213.0
181,6554.0,1202,6554.0
10,20476.0,1203,20476.0
29,14345.0,1203,14345.0
51,152172.0,1203,152172.0
61,3998.0,1203,3998.0
66,4716.0,1203,4716.0
68,1137283.0,1203,1137283.0
72,165335.0,1203,165335.0
84,55455.0,1203,55455.0
87,433923.0,1203,433923.0
89,51240.0,1203,51240.0
119,33565715.0,1203,33565715.0
123,38724.0,1203,38724.0
125,39757.0,1203,39757.0
126,9020.0,1203,9020.0
162,37490.0,1203,37490.0
181,48571.0,1203,48571.0
235,6841.0,1203,6841.0
253,10000.0,1203,10000.0
258,6140.0,1203,6140.0
46,510.0,1204,510.0
87,3580.0,1204,3580.0
119,245100.0,1204,245100.0
168,34791.0,1204,34791.0
261,2602.0,1204,2602.0
29,2274.0,1205,2274.0
51,4945.0,1205,4945.0
68,107013.0,1205,107013.0
72,15025.0,1205,15025.0
84,9936.0,1205,9936.0
87,107152.0,1205,107152.0
89,54582.0,1205,54582.0
119,249720.0,1205,249720.0
123,16298.0,1205,16298.0
125,6270.0,1205,6270.0
46,90679.0,1206,90679.0
51,15166.0,1206,15166.0
72,117567.0,1206,117567.0
84,13251.0,1206,13251.0
87,141525.0,1206,141525.0
89,23161.0,1206,23161.0
119,22661182.0,1206,22661182.0
123,7207.0,1206,7207.0
125,32390.0,1206,32390.0
133,8324.0,1206,8324.0
168,4494.0,1206,4494.0
181,15018.0,1206,15018.0
258,7900.0,1206,7900.0
4,7125.0,1207,7125.0
46,32339.0,1207,32339.0
68,80328.0,1207,80328.0
72,9597.0,1207,9597.0
84,28466.0,1207,28466.0
87,14603.0,1207,14603.0
89,61778.0,1207,61778.0
119,25606.0,1207,25606.0
123,9752.0,1207,9752.0
125,12240.0,1207,12240.0
133,5528.0,1207,5528.0
66,18917.0,1209,18917.0
68,8900.0,1209,8900.0
72,2168.0,1209,2168.0
84,28619.0,1209,28619.0
87,1329.0,1209,1329.0
89,23524.0,1209,23524.0
119,357.0,1209,357.0
168,9985.0,1209,9985.0
10,7095.0,1210,7095.0
46,4075.0,1210,4075.0
51,3845.0,1210,3845.0
66,10000.0,1210,10000.0
68,80608.0,1210,80608.0
72,70434.0,1210,70434.0
80,22486.0,1210,22486.0
84,9899.0,1210,9899.0
87,77298.0,1210,77298.0
89,60464.0,1210,60464.0
119,939858.0,1210,939858.0
123,11116.0,1210,11116.0
125,5200.0,1210,5200.0
133,1495.0,1210,1495.0
181,8204.0,1210,8204.0
46,2994.0,1211,2994.0
68,20595.0,1211,20595.0
72,69897.0,1211,69897.0
84,9725.0,1211,9725.0
87,4083.0,1211,4083.0
119,225403.0,1211,225403.0
123,3169.0,1211,3169.0
181,2216.0,1211,2216.0
261,96.0,1211,96.0
4,4121.0,1212,4121.0
46,138.0,1212,138.0
51,4322.0,1212,4322.0
68,38732.0,1212,38732.0
87,6746.0,1212,6746.0
89,10000.0,1212,10000.0
119,93541.0,1212,93541.0
123,2929.0,1212,2929.0
125,3768.0,1212,3768.0
168,4710.0,1212,4710.0
181,3822.0,1212,3822.0
261,6159.0,1212,6159.0
4,1066.0,1213,1066.0
46,44996.0,1213,44996.0
51,7725.0,1213,7725.0
68,226245.0,1213,226245.0
72,71180.0,1213,71180.0
84,13869.0,1213,13869.0
87,120757.0,1213,120757.0
89,17206.0,1213,17206.0
119,1255020.0,1213,1255020.0
123,17076.0,1213,17076.0
125,7215.0,1213,7215.0
168,14474.0,1213,14474.0
181,739.0,1213,739.0
4,1069.0,1214,1069.0
46,1010.0,1214,1010.0
51,9522.0,1214,9522.0
68,81151.0,1214,81151.0
72,10908.0,1214,10908.0
87,23123.0,1214,23123.0
89,103576.0,1214,103576.0
119,851854.0,1214,851854.0
123,9928.0,1214,9928.0
125,750.0,1214,750.0
133,1407.0,1214,1407.0
168,692.0,1214,692.0
181,1124.0,1214,1124.0
261,9896.0,1214,9896.0
10,14600.0,1215,14600.0
46,21997.0,1215,21997.0
51,62162.0,1215,62162.0
66,39400.0,1215,39400.0
68,301770.0,1215,301770.0
72,80793.0,1215,80793.0
80,45946.0,1215,45946.0
84,9759.0,1215,9759.0
87,151424.0,1215,151424.0
89,134369.0,1215,134369.0
119,1082343.0,1215,1082343.0
123,17153.0,1215,17153.0
125,19600.0,1215,19600.0
133,7610.0,1215,7610.0
162,10000.0,1215,10000.0
168,668.0,1215,668.0
235,7098.0,1215,7098.0
258,14880.0,1215,14880.0
261,9834.0,1215,9834.0
4,2194.0,1216,2194.0
68,40415.0,1216,40415.0
72,25240.0,1216,25240.0
87,25143.0,1216,25143.0
89,6838.0,1216,6838.0
