plant,qty,item_code,pre_qty
126,9208,1362,9208
133,3085,1362,3085
162,5042,1362,5042
181,42207,1362,42207
235,58571,1362,58571
253,9900,1362,9900
258,4910,1362,4910
261,32647,1362,32647
46,3065,1363,3065
68,6914,1363,6914
87,9356,1363,9356
89,4742,1363,4742
119,751294,1363,751294
123,6347,1363,6347
125,3300,1363,3300
168,26582,1363,26582
261,4810,1363,4810
46,20508,1364,20508
51,957,1364,957
61,371,1364,371
68,29513,1364,29513
80,23309,1364,23309
84,12496,1364,12496
87,29649,1364,29649
89,16053,1364,16053
119,1767912,1364,1767912
123,4103,1364,4103
181,19582,1364,19582
4,9073,1365,9073
46,26490,1365,26490
68,78,1365,78
87,9610,1365,9610
89,37755,1365,37755
119,27462,1365,27462
123,19685,1365,19685
162,5384,1365,5384
168,930,1365,930
4,17459,1366,17459
51,46051,1366,46051
68,122049,1366,122049
72,215071,1366,215071
80,52439,1366,52439
84,68237,1366,68237
87,191314,1366,191314
89,64435,1366,64435
119,4306078,1366,4306078
123,4085,1366,4085
125,13741,1366,13741
126,9852,1366,9852
162,690,1366,690
168,4062,1366,4062
258,350,1366,350
261,1791,1366,1791
4,10000,1367,10000
46,126394,1367,126394
68,74535,1367,74535
72,34235,1367,34235
84,46282,1367,46282
87,16549,1367,16549
89,66866,1367,66866
119,998633,1367,998633
123,24909,1367,24909
125,9970,1367,9970
133,83554,1367,83554
138,65509,1367,65509
168,27965,1367,27965
10,16344,1368,16344
29,9301,1368,9301
46,4853,1368,4853
51,19314,1368,19314
68,486172,1368,486172
72,177250,1368,177250
80,38372,1368,38372
84,85082,1368,85082
87,367028,1368,367028
89,103469,1368,103469
119,8991847,1368,8991847
123,134,1368,134
125,5621,1368,5621
126,9698,1368,9698
133,27380,1368,27380
162,13250,1368,13250
181,32537,1368,32537
235,9680,1368,9680
4,15448,1369,15448
10,2414,1369,2414
51,4200,1369,4200
66,24719,1369,24719
68,31328,1369,31328
79,1,1369,1
80,38350,1369,38350
84,103804,1369,103804
87,72613,1369,72613
89,258252,1369,258252
119,5646497,1369,5646497
123,31119,1369,31119
125,17460,1369,17460
133,6774,1369,6774
181,15597,1369,15597
253,10000,1369,10000
261,593301,1369,593301
10,36308,1370,36308
29,73378,1370,73378
51,29910,1370,29910
66,15924,1370,15924
68,460878,1370,460878
72,489909,1370,489909
84,82371,1370,82371
87,122582,1370,122582
119,200288905,1370,200288905
125,93944,1370,93944
126,6997,1370,6997
133,25038,1370,25038
162,15060,1370,15060
253,9800,1370,9800
4,10000,1371,10000
29,281,1371,281
46,685,1371,685
68,48358,1371,48358
72,20264,1371,20264
87,4115,1371,4115
89,29274,1371,29274
119,502358,1371,502358
133,154,1371,154
168,16501,1371,16501
261,2428,1371,2428
46,3206,1372,3206
68,142563,1372,142563
72,15763,1372,15763
80,43806,1372,43806
84,23533,1372,23533
87,45166,1372,45166
119,4654129,1372,4654129
123,8704,1372,8704
125,1204,1372,1204
168,1498,1372,1498
181,5536,1372,5536
261,513,1372,513
4,4772,1373,4772
51,4676,1373,4676
72,38574,1373,38574
84,7484,1373,7484
87,31252,1373,31252
89,964,1373,964
95,5160,1373,5160
119,1288400,1373,1288400
123,3802,1373,3802
125,4827,1373,4827
133,4079,1373,4079
162,4460,1373,4460
168,21482,1373,21482
181,2565,1373,2565
261,10074,1373,10074
10,3841,1374,3841
29,3200,1374,3200
36,10040,1374,10040
51,11099,1374,11099
68,174996,1374,174996
72,102345,1374,102345
84,33436,1374,33436
87,139248,1374,139248
95,87782,1374,87782
119,36085925,1374,36085925
123,12514,1374,12514
125,4832,1374,4832
126,4128,1374,4128
253,20000,1374,20000
258,2280,1374,2280
4,5000,1375,5000
46,1447,1375,1447
51,2464,1375,2464
68,13397,1375,13397
84,40000,1375,40000
87,6413,1375,6413
119,99960,1375,99960
181,3794,1375,3794
261,10870,1375,10870
4,3885,1376,3885
51,7623,1376,7623
66,4480,1376,4480
72,283968,1376,283968
84,31945,1376,31945
87,182565,1376,182565
89,40670,1376,40670
119,5549357,1376,5549357
125,17372,1376,17372
133,3655,1376,3655
168,3733,1376,3733
181,2685,1376,2685
4,5818,1377,5818
46,2789,1377,2789
68,41931,1377,41931
72,43530,1377,43530
84,79976,1377,79976
87,23854,1377,23854
89,84769,1377,84769
119,309736,1377,309736
123,19670,1377,19670
125,7500,1377,7500
133,20000,1377,20000
168,2247,1377,2247
181,18712,1377,18712
4,6420,1378,6420
29,13338,1378,13338
51,17655,1378,17655
68,568724,1378,568724
72,207723,1378,207723
80,47646,1378,47646
84,84217,1378,84217
87,492498,1378,492498
89,90221,1378,90221
119,5956116,1378,5956116
123,7672,1378,7672
125,300,1378,300
133,8484,1378,8484
168,76500,1378,76500
181,50628,1378,50628
235,9880,1378,9880
253,20000,1378,20000
46,9404,1379,9404
51,2437,1379,2437
68,13329,1379,13329
72,54797,1379,54797
84,53328,1379,53328
87,20041,1379,20041
89,2278,1379,2278
119,46482,1379,46482
123,6218,1379,6218
168,5562,1379,5562
181,1388,1379,1388
36,5920,1380,5920
46,231,1380,231
51,1011,1380,1011
68,49780,1380,49780
72,34419,1380,34419
84,15798,1380,15798
87,117738,1380,117738
89,6910,1380,6910
119,4198838,1380,4198838
125,11051,1380,11051
168,12920,1380,12920
181,2846,1380,2846
4,2860,1381,2860
10,13241,1381,13241
46,4275,1381,4275
51,424,1381,424
68,12550,1381,12550
72,166372,1381,166372
84,112581,1381,112581
87,83392,1381,83392
89,87629,1381,87629
119,1530428,1381,1530428
123,10750,1381,10750
133,8275,1381,8275
168,9985,1381,9985
10,7912,1382,7912
29,1441,1382,1441
51,14341,1382,14341
61,158,1382,158
66,8703,1382,8703
68,311651,1382,311651
72,21858,1382,21858
80,55937,1382,55937
84,105420,1382,105420
87,264478,1382,264478
119,59927436,1382,59927436
125,45750,1382,45750
126,9272,1382,9272
162,15440,1382,15440
168,5687,1382,5687
181,16177,1382,16177
253,20000,1382,20000
258,12590,1382,12590
4,5000,1383,5000
68,25870,1383,25870
72,25027,1383,25027
87,2655,1383,2655
89,15391,1383,15391
119,5000,1383,5000
10,30309,1384,30309
29,8777,1384,8777
66,14881,1384,14881
68,456481,1384,456481
80,3679,1384,3679
84,60174,1384,60174
87,59793,1384,59793
119,56061961,1384,56061961
123,31515,1384,31515
125,13530,1384,13530
133,614242,1384,614242
162,200,1384,200
181,12167,1384,12167
261,530531,1384,530531
10,48914,1385,48914
29,89021,1385,89021
51,12837,1385,12837
61,3956,1385,3956
66,12234,1385,12234
84,20877,1385,20877
87,385614,1385,385614
119,729887678,1385,729887678
125,143564,1385,143564
126,21041,1385,21041
162,2996,1385,2996
253,64424,1385,64424
4,9961,1386,9961
46,1492,1386,1492
51,1956,1386,1956
68,86751,1386,86751
72,68593,1386,68593
84,45270,1386,45270
87,64471,1386,64471
119,3343450,1386,3343450
123,55747,1386,55747
125,10850,1386,10850
133,35072,1386,35072
162,805,1386,805
168,42572,1386,42572
261,140864,1386,140864
10,19797,1387,19797
29,66488,1387,66488
51,37038,1387,37038
66,9071,1387,9071
72,683274,1387,683274
80,60608,1387,60608
84,58814,1387,58814
87,328096,1387,328096
119,157528223,1387,157528223
125,93139,1387,93139
126,16752,1387,16752
162,10300,1387,10300
235,31060,1387,31060
253,9616,1387,9616
68,373,1388,373
84,19127,1388,19127
87,9362,1388,9362
95,17940,1388,17940
133,609,1388,609
181,3339,1388,3339
261,3841,1388,3841
4,265,1389,265
46,27,1389,27
51,1392,1389,1392
68,18615,1389,18615
72,1197,1389,1197
80,9095,1389,9095
84,5937,1389,5937
87,30409,1389,30409
89,25765,1389,25765
119,683910,1389,683910
123,4982,1389,4982
125,450,1389,450
162,4553,1389,4553
168,9350,1389,9350
181,1680,1389,1680
261,5054,1389,5054
4,10431,1390,10431
51,64701,1390,64701
61,67753,1390,67753
68,521377,1390,521377
72,392731,1390,392731
80,138,1390,138
84,28674,1390,28674
87,144826,1390,144826
89,65977,1390,65977
119,12985490,1390,12985490
133,8992,1390,8992
162,1863,1390,1863
253,20000,1390,20000
261,944,1390,944
68,8299,1391,8299
87,4245,1391,4245
89,7586,1391,7586
123,9856,1391,9856
261,5000,1391,5000
4,2046,1393,2046
46,6847,1393,6847
68,10335,1393,10335
72,72849,1393,72849
84,10000,1393,10000
87,5755,1393,5755
89,10459,1393,10459
119,722917,1393,722917
168,147091,1393,147091
181,4705,1393,4705
261,1031,1393,1031
4,6620,1394,6620
29,3485,1394,3485
46,401,1394,401
51,9236,1394,9236
68,103733,1394,103733
72,72133,1394,72133
84,18780,1394,18780
87,226822,1394,226822
89,28114,1394,28114
119,1031551,1394,1031551
123,6176,1394,6176
125,4540,1394,4540
126,4924,1394,4924
133,2780,1394,2780
168,2916,1394,2916
253,5000,1394,5000
46,8266,1395,8266
51,8845,1395,8845
68,103439,1395,103439
72,21317,1395,21317
87,32900,1395,32900
89,31730,1395,31730
119,3049896,1395,3049896
123,2451,1395,2451
125,4530,1395,4530
133,1448,1395,1448
168,6825,1395,6825
10,9385,1396,9385
29,8124,1396,8124
46,52357,1396,52357
51,29989,1396,29989
68,222873,1396,222873
72,105346,1396,105346
80,7820,1396,7820
84,54807,1396,54807
87,294573,1396,294573
89,120101,1396,120101
119,4905833,1396,4905833
123,6512,1396,6512
125,12957,1396,12957
126,9924,1396,9924
133,8403,1396,8403
162,9070,1396,9070
168,2879,1396,2879
181,28560,1396,28560
258,6140,1396,6140
261,11810,1396,11810
4,1924,1397,1924
46,1537,1397,1537
51,18116,1397,18116
66,19819,1397,19819
68,82998,1397,82998
72,134474,1397,134474
80,58899,1397,58899
84,9669,1397,9669
87,150519,1397,150519
89,546899,1397,546899
119,5399059,1397,5399059
123,21537,1397,21537
125,22276,1397,22276
133,31952,1397,31952
168,7693,1397,7693
181,1498,1397,1498
261,7026,1397,7026
46,1272,1398,1272
68,5912,1398,5912
84,10000,1398,10000
87,5052,1398,5052
119,422713,1398,422713
181,8070,1398,8070
261,11840,1398,11840
4,9990,1399,9990
46,2765,1399,2765
68,17706,1399,17706
72,12336,1399,12336
84,4874,1399,4874
87,10908,1399,10908
89,27849,1399,27849
119,819013,1399,819013
168,1426,1399,1426
68,5665,1400,5665
119,20000,1400,20000
181,3268,1400,3268
4,2007,1402,2007
46,4080,1402,4080
68,8136,1402,8136
72,2905,1402,2905
84,87779,1402,87779
87,60049,1402,60049
119,614352,1402,614352
133,1691,1402,1691
181,3568,1402,3568
4,1112,1403,1112
68,21799,1403,21799
84,19874,1403,19874
87,80012,1403,80012
119,2506028,1403,2506028
123,19520,1403,19520
125,16639,1403,16639
253,10000,1403,10000
4,41924,1404,41924
46,82472,1404,82472
51,112,1404,112
66,9660,1404,9660
68,317155,1404,317155
72,40787,1404,40787
84,70000,1404,70000
87,55746,1404,55746
89,129967,1404,129967
119,219405,1404,219405
123,22656,1404,22656
125,23541,1404,23541
21,10049,1405,10049
29,3291,1405,3291
51,15692,1405,15692
68,74443,1405,74443
72,435767,1405,435767
80,113587,1405,113587
84,93524,1405,93524
87,394037,1405,394037
119,23591316,1405,23591316
123,17883,1405,17883
125,39404,1405,39404
126,59704,1405,59704
162,1460,1405,1460
181,20684,1405,20684
253,10000,1405,10000
258,8070,1405,8070
261,6447,1405,6447
4,4152,1406,4152
46,5081,1406,5081
68,3421,1406,3421
72,12181,1406,12181
84,9024,1406,9024
87,36529,1406,36529
89,4605,1406,4605
95,360,1406,360
119,3530770,1406,3530770
125,4500,1406,4500
133,3016,1406,3016
181,38270,1406,38270
261,14094,1406,14094
46,20205,1407,20205
66,4700,1407,4700
68,12828,1407,12828
72,16369,1407,16369
84,8815,1407,8815
87,12612,1407,12612
89,23477,1407,23477
95,6884,1407,6884
119,502281,1407,502281
133,2609,1407,2609
168,3323,1407,3323
181,274,1407,274
4,9520,1408,9520
51,5000,1408,5000
68,19498,1408,19498
72,22027,1408,22027
84,24374,1408,24374
87,9152,1408,9152
89,2680,1408,2680
119,22247,1408,22247
123,384,1408,384
261,90,1408,90
4,3623,1409,3623
10,12804,1409,12804
46,3307,1409,3307
51,9108,1409,9108
68,40499,1409,40499
72,12819,1409,12819
84,33129,1409,33129
87,60589,1409,60589
119,2285809,1409,2285809
123,6640,1409,6640
126,9816,1409,9816
133,9666,1409,9666
261,613,1409,613
4,8150,1411,8150
29,4835,1411,4835
46,1080,1411,1080
68,20574,1411,20574
72,142701,1411,142701
84,28380,1411,28380
87,38513,1411,38513
95,10794,1411,10794
119,969055,1411,969055
123,4788,1411,4788
125,2277,1411,2277
133,6385,1411,6385
235,1380,1411,1380
4,9008,1412,9008
10,6013,1412,6013
46,8616,1412,8616
51,12265,1412,12265
68,75981,1412,75981
72,62707,1412,62707
84,59713,1412,59713
87,26797,1412,26797
89,67074,1412,67074
119,794852,1412,794852
123,60,1412,60
133,3979,1412,3979
168,3835,1412,3835
261,18553,1412,18553
10,9368,1413,9368
29,11661,1413,11661
51,25092,1413,25092
61,18366,1413,18366
68,2181103,1413,2181103
72,260254,1413,260254
84,25530,1413,25530
87,529169,1413,529169
119,20414589,1413,20414589
123,18295,1413,18295
125,21891,1413,21891
126,8864,1413,8864
253,19424,1413,19424
258,8070,1413,8070
4,3978,1414,3978
46,8220,1414,8220
51,5268,1414,5268
68,89557,1414,89557
72,37921,1414,37921
84,19995,1414,19995
87,42315,1414,42315
89,2847,1414,2847
119,4616064,1414,4616064
123,9746,1414,9746
125,8860,1414,8860
261,6445,1414,6445
51,17789,1415,17789
66,9963,1415,9963
68,521392,1415,521392
72,158956,1415,158956
80,61471,1415,61471
84,18569,1415,18569
87,255104,1415,255104
119,43162298,1415,43162298
123,5231,1415,5231
125,16178,1415,16178
126,9704,1415,9704
133,48547,1415,48547
168,5763,1415,5763
181,32863,1415,32863
72,51928,1416,51928
84,78194,1416,78194
87,4815,1416,4815
89,3677,1416,3677
95,388,1416,388
119,35320,1416,35320
123,5433,1416,5433
133,899,1416,899
261,2003,1416,2003
4,16390,1417,16390
10,8374,1417,8374
29,6613,1417,6613
46,7519,1417,7519
51,17014,1417,17014
66,14105,1417,14105
68,89123,1417,89123
72,71954,1417,71954
84,36450,1417,36450
87,59385,1417,59385
89,85305,1417,85305
119,356802,1417,356802
123,41910,1417,41910
125,16900,1417,16900
133,3,1417,3
162,10982,1417,10982
168,236,1417,236
181,4760,1417,4760
261,7244,1417,7244
29,3335,1418,3335
51,11572,1418,11572
66,39299,1418,39299
68,218664,1418,218664
72,751974,1418,751974
80,30488,1418,30488
84,59991,1418,59991
87,281405,1418,281405
89,145502,1418,145502
119,12516356,1418,12516356
123,3035,1418,3035
125,29182,1418,29182
126,9924,1418,9924
162,11580,1418,11580
168,17397,1418,17397
181,4427,1418,4427
235,16476,1418,16476
253,10000,1418,10000
261,7837,1418,7837
4,170,1419,170
51,7759,1419,7759
68,185165,1419,185165
72,208549,1419,208549
80,69241,1419,69241
84,9855,1419,9855
87,144777,1419,144777
89,167416,1419,167416
119,914371,1419,914371
123,11486,1419,11486
125,11113,1419,11113
133,20813,1419,20813
181,1483,1419,1483
258,6842,1419,6842
51,7071,1420,7071
68,23250,1420,23250
84,10000,1420,10000
87,38267,1420,38267
89,6972,1420,6972
119,99424,1420,99424
123,9003,1420,9003
168,10044,1420,10044
261,192,1420,192
51,25420,1421,25420
68,274268,1421,274268
72,123958,1421,123958
80,23203,1421,23203
84,36222,1421,36222
87,93420,1421,93420
89,156469,1421,156469
119,1098858,1421,1098858
123,16003,1421,16003
125,4433,1421,4433
133,3607,1421,3607
68,4402,1422,4402
87,4680,1422,4680
119,653238,1422,653238
261,5906,1422,5906
46,2742,1423,2742
51,45659,1423,45659
84,12836,1423,12836
87,21681,1423,21681
89,2594,1423,2594
119,1446430,1423,1446430
181,9988,1423,9988
4,15980,1424,15980
10,12944,1424,12944
29,9987,1424,9987
46,19599,1424,19599
51,6257,1424,6257
68,38521,1424,38521
72,72461,1424,72461
84,108298,1424,108298
87,25121,1424,25121
89,166508,1424,166508
119,269330,1424,269330
123,8840,1424,8840
133,309,1424,309
168,64889,1424,64889
181,6907,1424,6907
261,80000,1424,80000
10,17318,1425,17318
29,8,1425,8
68,182926,1425,182926
72,189561,1425,189561
80,49728,1425,49728
84,84818,1425,84818
87,563586,1425,563586
119,13222094,1425,13222094
123,16884,1425,16884
125,14253,1425,14253
133,34095,1425,34095
168,16529,1425,16529
181,27229,1425,27229
253,9700,1425,9700
261,13856,1425,13856
4,11260,1426,11260
46,6765,1426,6765
51,5278,1426,5278
68,104345,1426,104345
84,29880,1426,29880
87,30095,1426,30095
89,98092,1426,98092
119,12806319,1426,12806319
123,19682,1426,19682
125,9897,1426,9897
168,26885,1426,26885
181,6925,1426,6925
261,7730,1426,7730
10,5719,1427,5719
51,92004,1427,92004
66,17929,1427,17929
80,111473,1427,111473
84,39185,1427,39185
87,116717,1427,116717
89,97370,1427,97370
119,28106676,1427,28106676
123,1836,1427,1836
125,56618,1427,56618
133,44783,1427,44783
181,5366,1427,5366
235,14687,1427,14687
258,4790,1427,4790
261,14942,1427,14942
4,2154,1428,2154
51,4780,1428,4780
68,60432,1428,60432
72,45043,1428,45043
84,8220,1428,8220
87,12895,1428,12895
89,14243,1428,14243
119,215098,1428,215098
123,4965,1428,4965
261,879,1428,879
68,20330,1429,20330
72,8889,1429,8889
87,4410,1429,4410
89,22174,1429,22174
95,183,1429,183
119,34470,1429,34470
168,4986,1429,4986
181,1196,1429,1196
10,1208,1430,1208
46,6514,1430,6514
68,484,1430,484
72,2460,1430,2460
87,5797,1430,5797
89,12227,1430,12227
95,1489,1430,1489
119,3524,1430,3524
133,12,1430,12
10,8639,1431,8639
29,9409,1431,9409
46,7676,1431,7676
51,11826,1431,11826
68,349404,1431,349404
72,137739,1431,137739
80,39587,1431,39587
84,10000,1431,10000
87,101044,1431,101044
119,32207338,1431,32207338
123,14332,1431,14332
125,14227,1431,14227
126,19924,1431,19924
168,6467,1431,6467
258,3322,1431,3322
4,6990,1432,6990
29,1201,1432,1201
51,2884,1432,2884
66,4800,1432,4800
68,10651,1432,10651
72,18500,1432,18500
84,11248,1432,11248
87,37756,1432,37756
89,35403,1432,35403
119,364900,1432,364900
123,4779,1432,4779
125,3200,1432,3200
133,1014,1432,1014
181,10700,1432,10700
261,4323,1432,4323
10,1102,1433,1102
29,8307,1433,8307
46,9229,1433,9229
66,19802,1433,19802
68,92482,1433,92482
72,139576,1433,139576
80,14153,1433,14153
84,23909,1433,23909
87,73342,1433,73342
89,37646,1433,37646
119,7418118,1433,7418118
123,3541,1433,3541
125,10257,1433,10257
253,5000,1433,5000
258,3070,1433,3070
68,7107,1434,7107
72,19643,1434,19643
87,5896,1434,5896
119,392513,1434,392513
168,2726,1434,2726
261,15848,1434,15848
4,2253,1435,2253
29,11188,1435,11188
51,14855,1435,14855
68,435939,1435,435939
72,114689,1435,114689
84,99915,1435,99915
87,264782,1435,264782
89,188524,1435,188524
119,833656,1435,833656
123,8074,1435,8074
125,5800,1435,5800
133,900,1435,900
153,472,1435,472
162,4695,1435,4695
168,9370,1435,9370
181,10398,1435,10398
261,314,1435,314
10,13164,1436,13164
29,1920,1436,1920
46,22235,1436,22235
51,18625,1436,18625
61,8359,1436,8359
68,1437731,1436,1437731
72,909151,1436,909151
80,58023,1436,58023
84,124864,1436,124864
87,182935,1436,182935
119,34999065,1436,34999065
123,11072,1436,11072
125,20501,1436,20501
126,8732,1436,8732
162,19848,1436,19848
168,20385,1436,20385
235,11773,1436,11773
253,10000,1436,10000
258,5662,1436,5662
87,3995,1438,3995
89,6553,1438,6553
119,4500,1438,4500
4,8440,1440,8440
46,4481,1440,4481
68,82280,1440,82280
72,17736,1440,17736
84,36648,1440,36648
87,65238,1440,65238
89,28931,1440,28931
119,785010,1440,785010
168,18982,1440,18982
235,6312,1440,6312
46,16698,1441,16698
51,353,1441,353
68,25820,1441,25820
72,22101,1441,22101
87,20173,1441,20173
89,52016,1441,52016
119,229531,1441,229531
133,2719,1441,2719
29,8591,1442,8591
46,15844,1442,15844
51,222,1442,222
68,116423,1442,116423
72,100786,1442,100786
80,116537,1442,116537
84,58095,1442,58095
87,71969,1442,71969
119,7482809,1442,7482809
123,38163,1442,38163
125,1633,1442,1633
133,25065,1442,25065
168,9880,1442,9880
181,19383,1442,19383
253,9900,1442,9900
258,11438,1442,11438
4,7632,1443,7632
10,5329,1443,5329
29,6377,1443,6377
46,36667,1443,36667
68,33450,1443,33450
72,171430,1443,171430
84,25610,1443,25610
87,40724,1443,40724
89,127101,1443,127101
119,107642,1443,107642
123,96210,1443,96210
133,4926,1443,4926
168,24404,1443,24404
261,6508,1443,6508
51,18269,1444,18269
68,34991,1444,34991
72,43235,1444,43235
80,39615,1444,39615
84,47885,1444,47885
87,112174,1444,112174
89,129684,1444,129684
119,4334179,1444,4334179
123,15686,1444,15686
133,216,1444,216
258,4761,1444,4761
261,4813,1444,4813
29,9884,1445,9884
51,8062,1445,8062
68,98112,1445,98112
72,30605,1445,30605
87,82792,1445,82792
89,80516,1445,80516
119,448662,1445,448662
168,13548,1445,13548
10,80,1446,80
29,2215,1446,2215
46,9948,1446,9948
68,110716,1446,110716
72,89978,1446,89978
84,28525,1446,28525
87,155983,1446,155983
89,93975,1446,93975
119,7609291,1446,7609291
123,2245,1446,2245
125,1220,1446,1220
168,7177,1446,7177
235,5969,1446,5969
253,9520,1446,9520
258,9000,1446,9000
4,12677,1448,12677
68,21539,1448,21539
72,49206,1448,49206
87,19956,1448,19956
89,131845,1448,131845
119,1229680,1448,1229680
133,8418,1448,8418
4,54651,1449,54651
10,7468,1449,7468
29,206076,1449,206076
46,3949,1449,3949
66,9910,1449,9910
68,162224,1449,162224
72,61520,1449,61520
80,58198,1449,58198
84,19247,1449,19247
87,298262,1449,298262
119,13915783,1449,13915783
123,17214,1449,17214
125,8385,1449,8385
168,1010,1449,1010
181,1928,1449,1928
235,8865,1449,8865
253,9300,1449,9300
4,19517,1450,19517
29,8572,1450,8572
46,18469,1450,18469
68,114465,1450,114465
72,58928,1450,58928
80,29235,1450,29235
87,17032,1450,17032
89,27883,1450,27883
119,109820,1450,109820
123,12524,1450,12524
125,14160,1450,14160
168,3427,1450,3427
261,7483,1450,7483
29,9495,1451,9495
46,1306,1451,1306
68,164682,1451,164682
72,201873,1451,201873
80,66228,1451,66228
84,55021,1451,55021
87,296424,1451,296424
89,165158,1451,165158
119,2244705,1451,2244705
123,2570,1451,2570
125,7940,1451,7940
133,5557,1451,5557
168,16590,1451,16590
181,15004,1451,15004
258,7638,1451,7638
261,1084,1451,1084
4,19882,1452,19882
68,109797,1452,109797
72,149984,1452,149984
80,73752,1452,73752
84,9884,1452,9884
87,176771,1452,176771
89,88374,1452,88374
119,190664,1452,190664
162,6416,1452,6416
168,9331,1452,9331
181,13734,1452,13734
4,92730,1453,92730
29,10000,1453,10000
51,7851,1453,7851
66,37221,1453,37221
68,90931,1453,90931
72,57257,1453,57257
80,17908,1453,17908
84,43926,1453,43926
87,121038,1453,121038
89,178869,1453,178869
119,437329,1453,437329
123,9118,1453,9118
125,87880,1453,87880
133,60391,1453,60391
162,70545,1453,70545
168,35132,1453,35132
181,2358,1453,2358
261,19289,1453,19289
29,8485,1454,8485
51,9578,1454,9578
68,239351,1454,239351
72,541604,1454,541604
80,40336,1454,40336
84,53691,1454,53691
87,331852,1454,331852
89,81736,1454,81736
119,9834707,1454,9834707
123,21984,1454,21984
125,41121,1454,41121
126,9924,1454,9924
162,1010,1454,1010
258,18370,1454,18370
261,6109,1454,6109
46,1932,1455,1932
68,62646,1455,62646
80,2752,1455,2752
87,14703,1455,14703
89,30347,1455,30347
119,40000,1455,40000
168,4374,1455,4374
68,68327,1456,68327
72,99594,1456,99594
80,20413,1456,20413
84,43983,1456,43983
87,104032,1456,104032
89,114935,1456,114935
119,2867991,1456,2867991
123,9664,1456,9664
125,9482,1456,9482
133,2861,1456,2861
46,100,1457,100
51,17872,1457,17872
68,3308,1457,3308
72,4854,1457,4854
84,39978,1457,39978
87,5259,1457,5259
89,22128,1457,22128
181,28376,1457,28376
261,457,1457,457
4,179,1458,179
10,14261,1458,14261
68,79405,1458,79405
72,168567,1458,168567
80,2728,1458,2728
84,25790,1458,25790
87,67078,1458,67078
89,111005,1458,111005
119,1860824,1458,1860824
133,20234,1458,20234
162,945,1458,945
168,13239,1458,13239
181,11154,1458,11154
4,2500,1459,2500
46,3848,1459,3848
68,2529,1459,2529
72,29273,1459,29273
84,18542,1459,18542
87,60768,1459,60768
89,25753,1459,25753
119,57800,1459,57800
123,60,1459,60
125,7960,1459,7960
4,15287,1460,15287
29,9900,1460,9900
66,9959,1460,9959
68,83971,1460,83971
72,108402,1460,108402
84,39460,1460,39460
87,159340,1460,159340
89,51624,1460,51624
119,1008178,1460,1008178
123,9834,1460,9834
125,19790,1460,19790
133,13552,1460,13552
235,5144,1460,5144
4,127,1461,127
46,2066,1461,2066
68,50003,1461,50003
72,62421,1461,62421
84,24693,1461,24693
87,16322,1461,16322
89,47098,1461,47098
119,185604,1461,185604
123,57563,1461,57563
125,19940,1461,19940
133,14207,1461,14207
168,5499,1461,5499
181,52912,1461,52912
261,1472,1461,1472
46,4976,1462,4976
51,2938,1462,2938
66,9905,1462,9905
68,421914,1462,421914
72,393914,1462,393914
80,141881,1462,141881
84,55641,1462,55641
87,329360,1462,329360
89,138606,1462,138606
119,1049726,1462,1049726
123,13029,1462,13029
125,11651,1462,11651
133,3927,1462,3927
181,5966,1462,5966
258,8070,1462,8070
4,92,1463,92
68,28741,1463,28741
72,37749,1463,37749
80,10000,1463,10000
87,15411,1463,15411
89,77206,1463,77206
119,18585,1463,18585
168,15,1463,15
4,736,1464,736
29,9389,1464,9389
68,622124,1464,622124
72,478700,1464,478700
80,27987,1464,27987
84,38933,1464,38933
87,452370,1464,452370
89,155733,1464,155733
119,1007861,1464,1007861
123,6929,1464,6929
125,6947,1464,6947
133,10199,1464,10199
235,13543,1464,13543
29,3254,1465,3254
46,6406,1465,6406
68,46980,1465,46980
72,29404,1465,29404
87,9510,1465,9510
89,15558,1465,15558
119,112233,1465,112233
125,9980,1465,9980
4,8594,1466,8594
51,9890,1466,9890
68,137612,1466,137612
72,96115,1466,96115
84,59614,1466,59614
87,385956,1466,385956
89,78949,1466,78949
119,238085,1466,238085
123,11449,1466,11449
133,6275,1466,6275
162,7268,1466,7268
168,15000,1466,15000
181,1839,1466,1839
261,2009,1466,2009
4,6982,1467,6982
51,19089,1467,19089
68,7398,1467,7398
72,45786,1467,45786
87,8579,1467,8579
89,11427,1467,11427
123,10540,1467,10540
162,11730,1467,11730
46,492,1469,492
68,5328,1469,5328
72,2754,1469,2754
87,19242,1469,19242
89,47225,1469,47225
119,71020,1469,71020
123,7212,1469,7212
125,8860,1469,8860
181,2020,1469,2020
4,9637,1470,9637
29,6970,1470,6970
46,7586,1470,7586
51,14432,1470,14432
68,143737,1470,143737
72,212990,1470,212990
80,46177,1470,46177
84,36124,1470,36124
87,189605,1470,189605
89,123425,1470,123425
119,2448861,1470,2448861
123,6546,1470,6546
125,4191,1470,4191
126,39056,1470,39056
133,4627,1470,4627
162,3690,1470,3690
181,7894,1470,7894
235,5920,1470,5920
4,21803,1471,21803
29,2839,1471,2839
46,14005,1471,14005
51,644,1471,644
68,48879,1471,48879
72,9126,1471,9126
84,17217,1471,17217
87,10496,1471,10496
89,29714,1471,29714
119,117206,1471,117206
123,37234,1471,37234
125,19685,1471,19685
133,6220,1471,6220
162,9610,1471,9610
168,136,1471,136
253,5521,1471,5521
4,3920,1472,3920
29,1746,1472,1746
46,26367,1472,26367
51,4544,1472,4544
68,527819,1472,527819
72,273211,1472,273211
80,105963,1472,105963
84,53968,1472,53968
87,401089,1472,401089
89,78458,1472,78458
