plant,period
89,58
89,59
89,60
89,61
89,62
89,63
89,64
89,65
89,66
89,67
89,68
89,69
89,70
89,77
89,84
89,91
89,98
89,105
89,112
89,119
89,126
89,133
89,140
89,36
89,37
89,38
89,39
89,40
89,41
89,42
89,43
89,44
89,45
89,46
89,47
89,48
89,49
89,50
89,51
89,52
89,53
89,54
89,55
89,56
89,57
89,58
89,59
89,60
89,61
89,62
89,63
89,64
89,65
89,66
89,67
89,68
89,69
89,70
89,77
89,84
89,91
89,98
89,105
89,112
89,119
89,126
89,133
89,140
89,36
89,37
89,38
89,39
89,40
89,41
89,42
89,43
89,44
89,45
89,46
89,47
89,48
89,49
89,50
89,51
89,52
89,53
89,54
89,55
89,56
89,57
89,58
89,59
89,60
89,61
89,62
89,63
89,64
89,65
89,66
89,67
89,68
89,69
89,70
89,77
89,84
89,91
89,98
89,105
89,112
89,119
89,126
89,133
89,140
89,36
89,37
89,38
89,39
89,40
89,41
89,42
89,43
89,44
89,45
89,46
89,47
89,48
89,49
89,50
89,51
89,52
89,53
89,54
89,55
89,56
89,57
89,58
89,59
89,60
89,61
89,62
89,63
89,64
89,65
89,66
89,67
89,68
89,69
89,70
89,77
89,84
89,91
89,98
89,105
89,112
89,119
89,126
89,133
89,140
89,36
89,37
89,38
89,39
89,40
89,41
89,42
89,43
89,44
89,45
89,46
89,47
89,48
89,49
89,50
89,51
89,52
89,53
89,54
89,55
89,56
89,57
89,58
89,59
89,60
89,61
89,62
89,63
89,64
89,65
89,66
89,67
89,68
89,69
89,70
89,77
89,84
89,91
89,98
89,105
89,112
89,119
89,126
89,133
89,140
89,36
89,37
89,38
89,39
89,40
89,41
89,42
89,43
89,44
89,45
89,46
89,47
89,48
89,49
89,50
89,51
89,52
89,53
89,54
89,55
89,56
89,57
89,58
89,59
89,60
89,61
89,62
89,63
89,64
89,65
89,66
89,67
89,68
89,69
89,70
89,77
89,84
89,91
89,98
89,105
89,112
89,119
89,126
89,133
89,140
89,36
89,37
89,38
89,39
89,40
89,41
89,42
89,43
89,44
89,45
89,46
89,47
89,48
89,49
89,50
89,51
89,52
89,53
89,54
89,55
89,56
89,57
89,58
89,59
89,60
89,61
89,62
89,63
89,64
89,65
89,66
89,67
89,68
89,69
89,70
89,77
89,84
89,91
89,98
89,105
89,112
89,119
89,126
89,133
89,140
89,36
89,37
89,38
89,39
89,40
89,41
89,42
89,43
89,44
89,45
89,46
89,47
89,48
89,49
89,50
89,51
89,52
89,53
89,54
89,55
89,56
89,57
89,58
89,59
89,60
89,61
89,62
89,63
89,64
89,65
89,66
89,67
89,68
89,69
89,70
89,77
89,84
89,91
89,98
89,105
89,112
89,119
89,126
89,133
89,140
89,36
89,37
89,38
89,39
89,40
89,41
89,42
89,43
89,44
89,45
89,46
89,47
89,48
89,49
89,50
89,51
89,52
89,53
89,54
89,55
89,56
89,57
89,58
89,59
89,60
89,61
89,62
89,63
89,64
89,65
89,66
89,67
89,68
89,69
89,70
89,77
89,84
89,91
89,98
89,105
89,112
89,119
89,126
89,133
89,140
89,36
89,37
89,38
89,39
89,40
89,41
89,42
89,43
89,44
89,45
89,46
89,47
89,48
89,49
89,50
89,51
89,52
89,53
89,54
89,55
89,56
89,57
89,58
89,59
89,60
89,61
89,62
89,63
89,64
89,65
89,66
89,67
89,68
89,69
89,70
89,77
89,84
89,91
89,98
89,105
89,112
89,119
89,126
89,133
89,140
89,36
89,37
89,38
89,39
89,40
89,41
89,42
89,43
89,44
89,45
89,46
89,47
89,48
89,49
89,50
89,51
89,52
89,53
89,54
89,55
89,56
89,57
89,58
89,59
89,60
89,61
89,62
89,63
89,64
89,65
89,66
89,67
89,68
89,69
89,70
89,77
89,84
89,91
89,98
89,105
89,112
89,119
89,126
89,133
89,140
89,36
89,37
89,38
89,39
89,40
89,41
89,42
89,43
89,44
89,45
89,46
89,47
89,48
89,49
89,50
89,51
89,52
89,53
89,54
89,55
89,56
89,57
89,58
89,59
89,60
89,61
89,62
89,63
89,64
89,65
89,66
89,67
89,68
89,69
89,70
89,77
89,84
89,91
89,98
89,105
89,112
89,119
89,126
89,133
89,140
89,36
89,37
89,38
89,39
89,40
89,41
89,42
89,43
89,44
89,45
89,46
89,47
89,48
89,49
89,50
89,51
89,52
89,53
89,54
89,55
89,56
89,57
89,58
89,59
89,60
89,61
89,62
89,63
89,64
89,65
89,66
89,67
89,68
89,69
89,70
89,77
89,84
89,91
89,98
89,105
89,112
89,119
89,126
89,133
89,140
89,36
89,37
89,38
89,39
89,40
89,41
89,42
89,43
89,44
89,45
89,46
89,47
89,48
89,49
89,50
89,51
89,52
89,53
89,54
89,55
89,56
89,57
89,58
89,59
89,60
89,61
89,62
89,63
89,64
89,65
89,66
89,67
89,68
89,69
89,70
89,77
89,84
89,91
89,98
89,105
89,112
89,119
89,126
89,133
89,140
257,36
257,37
257,38
257,39
257,40
257,41
257,42
257,43
257,44
257,45
257,46
257,47
257,48
257,49
257,50
257,51
257,52
257,53
257,54
257,55
257,56
257,57
257,58
257,59
257,60
257,61
257,62
257,63
257,64
257,65
257,66
257,67
257,68
257,69
257,70
257,77
257,84
257,91
257,98
257,105
257,112
257,119
257,126
257,133
257,140
101,36
101,37
101,38
101,39
101,40
101,41
101,42
101,43
101,44
101,45
101,46
101,47
101,48
101,49
101,50
101,51
101,52
101,53
101,54
101,55
101,56
101,57
101,58
101,59
101,60
101,61
101,62
101,63
101,64
101,65
101,66
101,67
101,68
101,69
101,70
101,77
101,84
101,91
101,98
101,105
101,112
101,119
101,126
101,133
101,140
223,36
223,37
223,38
223,39
223,40
223,41
223,42
223,43
223,44
223,45
223,46
223,47
223,48
223,49
223,50
223,51
223,52
223,53
223,54
223,55
223,56
223,57
223,58
223,59
223,60
223,61
223,62
223,63
223,64
223,65
223,66
223,67
223,68
223,69
223,70
223,77
223,84
223,91
223,98
223,105
223,112
223,119
223,126
223,133
223,140
108,36
108,37
108,38
108,39
108,40
108,41
108,42
108,43
108,44
108,45
108,46
108,47
108,48
108,49
108,50
108,51
108,52
108,53
108,54
108,55
108,56
108,57
108,58
108,59
108,60
108,61
108,62
108,63
108,64
108,65
108,66
108,67
108,68
108,69
108,70
108,77
108,84
108,91
108,98
108,105
108,112
108,119
108,126
108,133
108,140
91,36
91,37
91,38
91,39
91,40
91,41
91,42
91,43
91,44
91,45
91,46
91,47
91,48
91,49
91,50
91,51
91,52
91,53
91,54
91,55
91,56
91,57
91,58
91,59
91,60
91,61
91,62
91,63
91,64
91,65
91,66
91,67
91,68
91,69
91,70
91,77
91,84
91,91
91,98
91,105
91,112
91,119
91,126
91,133
91,140
112,36
112,37
112,38
112,39
112,40
112,41
112,42
112,43
112,44
112,45
112,46
112,47
112,48
112,49
112,50
112,51
112,52
112,53
112,54
112,55
112,56
112,57
112,58
112,59
112,60
112,61
112,62
112,63
112,64
112,65
112,66
112,67
112,68
112,69
112,70
112,77
112,84
112,91
112,98
112,105
112,112
112,119
112,126
112,133
112,140
227,36
227,37
227,38
227,39
227,40
227,41
227,42
227,43
227,44
227,45
227,46
227,47
227,48
227,49
227,50
227,51
227,52
227,53
227,54
227,55
227,56
227,57
227,58
227,59
227,60
227,61
227,62
227,63
227,64
227,65
227,66
227,67
227,68
227,69
227,70
227,77
227,84
227,91
227,98
227,105
227,112
227,119
227,126
227,133
227,140
148,36
148,37
148,38
148,39
148,40
148,42
148,43
148,44
148,45
148,46
148,47
148,49
148,50
148,51
148,52
148,53
148,54
148,56
148,57
148,58
148,59
148,60
148,61
148,63
148,64
148,65
148,66
148,67
148,68
148,70
148,77
148,84
148,91
148,98
148,105
148,112
148,119
148,126
148,133
148,140
176,36
176,37
176,38
176,39
176,40
176,41
176,42
176,43
176,44
176,45
176,46
176,47
176,48
176,49
176,50
176,51
176,52
176,53
176,54
176,55
176,56
176,57
176,58
176,59
176,60
176,61
176,62
176,63
176,64
176,65
176,66
176,67
176,68
176,69
176,70
176,77
176,84
176,91
176,98
176,105
176,112
176,119
176,126
176,133
176,140
159,36
159,37
159,38
159,39
159,40
159,41
159,42
159,43
159,44
159,45
159,46
159,47
159,48
159,49
159,50
159,51
159,52
159,53
159,54
159,55
159,56
159,57
159,58
159,59
159,60
159,61
159,62
159,63
159,64
159,65
159,66
159,67
159,68
159,69
159,70
159,77
159,84
159,91
159,98
159,105
159,112
159,119
159,126
159,133
159,140
258,36
258,37
258,38
258,39
258,40
258,41
258,42
258,43
258,44
258,45
258,46
258,47
258,48
258,49
258,50
258,51
258,52
258,53
258,54
258,55
258,56
258,57
258,58
258,59
258,60
258,61
258,62
258,63
258,64
258,65
258,66
258,67
258,68
258,69
258,70
258,77
258,84
258,91
258,98
258,105
258,112
258,119
258,126
258,133
258,140
36,36
36,37
36,38
36,39
36,40
36,41
36,42
36,43
36,44
36,45
36,46
36,47
36,48
36,49
36,50
36,51
36,52
36,53
36,54
36,55
36,56
36,57
36,58
36,59
36,60
36,61
36,62
36,63
36,64
36,65
36,66
36,67
36,68
36,69
36,70
36,77
36,84
36,91
36,98
36,105
36,112
36,119
36,126
36,133
36,140
98,36
98,37
98,38
98,39
98,40
98,41
98,42
98,43
98,44
98,45
98,46
98,47
98,48
98,49
98,50
98,51
98,52
98,53
98,54
98,55
98,56
98,57
98,58
98,59
98,60
98,61
98,62
98,63
98,64
98,65
98,66
98,67
98,68
98,69
98,70
98,77
98,84
98,91
98,98
98,105
98,112
98,119
98,126
98,133
98,140
43,36
43,37
43,38
43,39
43,40
43,41
43,42
43,43
43,44
43,45
43,46
43,47
43,48
43,49
43,50
43,51
43,52
43,53
43,54
43,55
43,56
43,57
43,58
43,59
43,60
43,61
43,62
43,63
43,64
43,65
43,66
43,67
43,68
43,69
43,70
43,77
43,84
43,91
43,98
43,105
43,112
43,119
43,126
43,133
43,140
27,36
27,37
27,38
27,39
27,40
27,41
27,42
27,43
27,44
27,45
27,46
27,47
27,48
27,49
27,50
27,51
27,52
27,53
27,54
27,55
27,56
27,57
27,58
27,59
27,60
27,61
27,62
27,63
27,64
27,65
27,66
27,67
27,68
27,69
27,70
27,77
27,84
27,91
27,98
27,105
27,112
27,119
27,126
27,133
27,140
184,36
184,37
184,38
184,39
184,40
184,41
184,42
184,43
184,44
184,45
184,46
184,47
184,48
184,49
184,50
184,51
184,52
184,53
184,54
184,55
184,56
184,57
184,58
184,59
184,60
184,61
184,62
184,63
184,64
184,65
184,66
184,67
184,68
184,69
184,70
184,77
184,84
184,91
184,98
184,105
184,112
184,119
184,126
184,133
184,140
267,36
267,37
267,38
267,39
267,40
267,41
267,42
267,43
267,44
267,45
267,46
267,47
267,48
267,49
267,50
267,51
267,52
267,53
267,54
267,55
267,56
267,57
267,58
267,59
267,60
267,61
267,62
267,63
267,64
267,65
267,66
267,67
267,68
267,69
267,70
267,77
267,84
267,91
267,98
267,105
267,112
267,119
267,126
267,133
267,140
229,36
229,37
229,38
229,39
229,40
229,41
229,42
229,43
229,44
229,45
229,46
229,47
229,48
229,49
229,50
229,51
229,52
229,53
229,54
229,55
229,56
229,57
229,58
229,59
229,60
229,61
229,62
229,63
229,64
229,65
229,66
229,67
229,68
229,69
229,70
229,77
229,84
229,91
229,98
229,105
229,112
229,119
229,126
229,133
229,140
205,36
205,37
205,38
205,39
205,40
205,41
205,42
205,43
205,44
205,45
205,46
205,47
205,48
205,49
205,50
205,51
205,52
205,53
205,54
205,55
205,56
205,57
205,58
205,59
205,60
205,61
205,62
205,63
205,64
205,65
205,66
205,67
205,68
205,69
205,70
205,77
205,84
205,91
205,98
205,105
205,112
205,119
205,126
205,133
205,140
178,36
178,37
178,38
178,39
178,40
178,41
178,42
178,43
178,44
178,45
178,46
178,47
178,48
178,49
178,50
178,51
178,52
178,53
178,54
178,55
178,56
178,57
178,58
178,59
178,60
178,61
178,62
178,63
178,64
178,65
178,66
178,67
178,68
178,69
178,70
178,77
178,84
178,91
178,98
178,105
178,112
178,119
178,126
178,133
178,140
7,36
7,37
7,38
7,39
7,40
7,41
7,42
7,43
7,44
7,45
7,46
7,47
7,48
7,49
7,50
7,51
7,52
7,53
7,54
7,55
7,56
7,57
7,58
7,59
7,60
7,61
7,62
7,63
7,64
7,65
7,66
7,67
7,68
7,69
7,70
7,77
7,84
7,91
7,98
7,105
7,112
7,119
7,126
7,133
7,140
238,36
238,37
238,38
238,39
238,40
238,41
238,42
238,43
238,44
238,45
238,46
238,47
238,48
238,49
238,50
238,51
238,52
238,53
238,54
238,55
238,56
238,57
238,58
238,59
238,60
238,61
238,62
238,63
238,64
238,65
238,66
238,67
238,68
238,69
238,70
238,77
238,84
238,91
238,98
238,105
238,112
238,119
238,126
238,133
238,140
51,36
51,37
51,38
51,39
51,40
51,42
51,43
51,44
51,45
51,46
51,47
51,49
51,50
51,51
51,52
51,53
51,54
51,56
51,57
51,58
51,59
51,60
51,61
51,63
51,64
51,65
51,66
51,67
51,68
51,70
51,77
51,84
51,91
51,98
51,105
51,112
51,119
51,126
51,133
51,140
123,36
123,37
123,38
123,39
123,40
123,42
123,43
123,44
123,45
123,46
123,47
123,49
123,50
123,51
123,52
123,53
123,54
123,56
123,57
123,58
123,59
123,60
123,61
123,63
123,64
123,65
123,66
123,67
123,68
123,70
123,77
123,84
123,91
123,98
123,105
123,112
123,119
123,126
123,133
123,140
149,36
149,37
149,38
149,39
149,40
149,41
149,42
149,43
149,44
149,45
149,46
149,47
149,48
149,49
149,50
149,51
149,52
149,53
149,54
149,55
149,56
149,57
149,58
149,59
149,60
149,61
149,62
149,63
149,64
149,65
149,66
149,67
149,68
149,69
149,70
149,77
149,84
149,91
149,98
149,105
149,112
149,119
149,126
149,133
149,140
247,36
247,37
247,38
247,39
247,40
247,41
247,42
247,43
247,44
247,45
247,46
247,47
247,48
247,49
247,50
247,51
247,52
247,53
247,54
247,55
247,56
247,57
247,58
247,59
247,60
247,61
247,62
247,63
247,64
247,65
247,66
247,67
247,68
247,69
247,70
247,77
247,84
247,91
247,98
247,105
247,112
247,119
247,126
247,133
247,140
127,36
127,37
127,38
127,39
127,40
127,42
127,43
127,44
127,45
127,46
127,47
127,49
127,50
127,51
127,52
127,53
127,54
127,56
127,57
127,58
127,59
127,60
127,61
127,63
127,64
127,65
127,66
127,67
127,68
127,70
127,77
127,84
127,91
127,98
127,105
127,112
127,119
127,126
127,133
127,140
9,36
9,37
9,38
9,39
9,40
9,42
9,43
9,44
9,45
9,46
9,47
9,49
9,50
9,51
9,52
9,53
9,54
9,56
9,57
9,58
9,59
9,60
9,61
9,63
9,64
9,65
9,66
9,67
9,68
9,70
9,77
9,84
9,91
9,98
9,105
9,112
9,119
9,126
9,133
9,140
96,36
96,37
96,38
96,39
96,40
96,41
96,42
96,43
96,44
96,45
96,46
96,47
96,48
96,49
96,50
96,51
96,52
96,53
96,54
96,55
96,56
96,57
96,58
96,59
96,60
96,61
96,62
96,63
96,64
96,65
96,66
96,67
96,68
96,69
96,70
96,77
96,84
96,91
96,98
96,105
96,112
96,119
96,126
96,133
96,140
252,36
252,37
252,38
252,39
252,40
252,41
252,42
252,43
252,44
252,45
252,46
252,47
252,48
252,49
252,50
252,51
252,52
252,53
252,54
252,55
252,56
252,57
252,58
252,59
252,60
252,61
252,62
252,63
252,64
252,65
252,66
252,67
252,68
252,69
252,70
252,77
252,84
252,91
252,98
252,105
252,112
252,119
252,126
252,133
252,140
130,36
130,37
130,38
130,39
130,40
130,41
130,42
130,43
130,44
130,45
130,46
130,47
130,48
130,49
130,50
130,51
130,52
130,53
130,54
130,55
130,56
130,57
130,58
130,59
130,60
130,61
130,62
130,63
130,64
130,65
130,66
130,67
130,68
130,69
130,70
130,77
130,84
130,91
130,98
130,105
130,112
130,119
130,126
130,133
130,140
111,36
111,37
111,38
111,39
111,40
111,41
111,42
111,43
111,44
111,45
111,46
111,47
111,48
111,49
111,50
111,51
111,52
111,53
111,54
111,55
111,56
111,57
111,58
111,59
111,60
111,61
111,62
111,63
111,64
111,65
111,66
111,67
111,68
111,69
111,70
111,77
111,84
111,91
111,98
111,105
111,112
111,119
111,126
111,133
111,140
47,36
47,37
47,38
47,39
47,40
47,41
47,42
47,43
47,44
47,45
47,46
47,47
47,48
47,49
47,50
47,51
47,52
47,53
47,54
47,55
47,56
47,57
47,58
47,59
47,60
47,61
47,62
47,63
47,64
47,65
47,66
47,67
47,68
47,69
47,70
47,77
47,84
47,91
47,98
47,105
47,112
47,119
47,126
47,133
47,140
74,36
74,37
74,38
74,39
74,40
74,41
74,42
74,43
74,44
74,45
74,46
74,47
74,48
74,49
74,50
74,51
74,52
74,53
74,54
74,55
74,56
74,57
74,58
74,59
74,60
74,61
74,62
74,63
74,64
74,65
74,66
74,67
74,68
74,69
74,70
74,77
74,84
74,91
74,98
74,105
74,112
74,119
74,126
74,133
74,140
206,36
206,37
206,38
206,39
206,40
206,41
206,42
206,43
206,44
206,45
206,46
206,47
206,48
206,49
206,50
206,51
206,52
206,53
206,54
206,55
206,56
206,57
206,58
206,59
206,60
206,61
206,62
206,63
206,64
206,65
206,66
206,67
206,68
206,69
206,70
206,77
206,84
206,91
206,98
206,105
206,112
206,119
206,126
206,133
206,140
71,36
71,37
71,38
71,39
71,40
71,41
71,42
71,43
71,44
71,45
71,46
71,47
71,48
71,49
71,50
71,51
71,52
71,53
71,54
71,55
71,56
71,57
71,58
71,59
71,60
71,61
71,62
71,63
71,64
71,65
71,66
71,67
71,68
71,69
71,70
71,77
71,84
71,91
71,98
71,105
71,112
71,119
71,126
71,133
71,140
136,36
136,37
136,38
136,39
136,40
136,41
136,42
136,43
136,44
136,45
136,46
136,47
136,48
136,49
136,50
136,51
136,52
136,53
136,54
136,55
136,56
136,57
136,58
136,59
136,60
136,61
136,62
136,63
136,64
136,65
136,66
136,67
136,68
136,69
136,70
136,77
136,84
136,91
136,98
136,105
136,112
136,119
136,126
136,133
136,140
175,36
175,37
175,38
175,39
175,40
175,41
175,42
175,43
175,44
175,45
175,46
175,47
175,48
175,49
175,50
175,51
175,52
175,53
175,54
175,55
175,56
175,57
175,58
175,59
175,60
175,61
175,62
175,63
175,64
175,65
175,66
175,67
175,68
175,69
175,70
175,77
175,84
175,91
175,98
175,105
175,112
175,119
175,126
175,133
175,140
24,36
24,37
24,38
24,39
24,40
24,41
24,42
24,43
24,44
24,45
24,46
24,47
24,48
24,49
24,50
24,51
24,52
24,53
24,54
24,55
24,56
24,57
24,58
24,59
24,60
24,61
24,62
24,63
24,64
24,65
24,66
24,67
24,68
24,69
24,70
24,77
24,84
24,91
24,98
24,105
24,112
24,119
24,126
24,133
24,140
21,36
21,37
21,38
21,39
21,40
21,41
21,42
21,43
21,44
21,45
21,46
21,47
21,48
21,49
21,50
21,51
21,52
21,53
21,54
21,55
21,56
21,57
21,58
21,59
21,60
21,61
21,62
21,63
21,64
21,65
21,66
21,67
21,68
21,69
21,70
21,77
21,84
21,91
21,98
21,105
21,112
21,119
21,126
21,133
21,140
109,36
109,37
109,38
109,39
109,40
109,41
109,42
109,43
109,44
109,45
109,46
109,47
109,48
109,49
109,50
109,51
109,52
109,53
109,54
109,55
109,56
109,57
109,58
109,59
109,60
109,61
109,62
109,63
109,64
109,65
109,66
109,67
109,68
109,69
109,70
109,77
109,84
109,91
109,98
109,105
109,112
109,119
109,126
109,133
109,140
34,36
34,37
34,38
34,39
34,40
34,41
34,42
34,43
34,44
34,45
34,46
34,47
34,48
34,49
34,50
34,51
34,52
34,53
34,54
34,55
34,56
34,57
34,58
34,59
34,60
34,61
34,62
34,63
34,64
34,65
34,66
34,67
34,68
34,69
34,70
34,77
34,84
34,91
34,98
34,105
34,112
34,119
34,126
34,133
34,140
81,36
81,37
81,38
81,39
81,40
81,41
81,42
81,43
81,44
81,45
81,46
81,47
81,48
81,49
81,50
81,51
81,52
81,53
81,54
81,55
81,56
81,57
81,58
81,59
81,60
81,61
81,62
81,63
81,64
81,65
81,66
81,67
81,68
81,69
81,70
81,77
81,84
81,91
81,98
81,105
81,112
81,119
81,126
81,133
81,140
155,36
155,37
155,38
155,39
155,40
155,41
155,42
155,43
155,44
155,45
155,46
155,47
155,48
155,49
155,50
155,51
155,52
155,53
155,54
155,55
155,56
155,57
155,58
155,59
155,60
155,61
155,62
155,63
155,64
155,65
155,66
155,67
155,68
155,69
155,70
155,77
155,84
155,91
155,98
155,105
155,112
155,119
155,126
155,133
155,140
12,36
12,37
12,38
12,39
12,40
12,41
12,42
12,43
12,44
12,45
12,46
12,47
12,48
12,49
12,50
12,51
12,52
12,53
12,54
12,55
12,56
12,57
12,58
12,59
12,60
12,61
12,62
12,63
12,64
12,65
12,66
12,67
12,68
12,69
12,70
12,77
12,84
12,91
12,98
12,105
12,112
12,119
12,126
12,133
12,140
2,36
2,37
2,38
2,39
2,40
2,41
2,42
2,43
2,44
2,45
2,46
2,47
2,48
2,49
2,50
2,51
2,52
2,53
2,54
2,55
2,56
2,57
2,58
2,59
2,60
2,61
2,62
2,63
2,64
2,65
2,66
2,67
2,68
2,69
2,70
2,77
2,84
2,91
2,98
2,105
2,112
2,119
2,126
2,133
2,140
1,36
1,37
1,38
1,39
1,40
1,41
1,42
1,43
1,44
1,45
1,46
1,47
1,48
1,49
1,50
1,51
1,52
1,53
1,54
1,55
1,56
1,57
1,58
1,59
1,60
1,61
1,62
1,63
1,64
1,65
1,66
1,67
1,68
1,69
1,70
1,77
1,84
1,91
1,98
1,105
1,112
1,119
1,126
1,133
1,140
70,36
70,37
70,38
70,39
70,40
70,41
70,42
70,43
70,44
70,45
70,46
70,47
70,48
70,49
70,50
70,51
70,52
70,53
70,54
70,55
70,56
70,57
70,58
70,59
70,60
70,61
70,62
70,63
70,64
70,65
70,66
70,67
70,68
70,69
70,70
70,77
70,84
70,91
70,98
70,105
70,112
70,119
70,126
70,133
70,140
94,36
94,37
94,38
94,39
94,40
94,42
94,43
94,44
94,45
94,46
94,47
94,49
94,50
94,51
94,52
94,53
94,54
94,56
94,57
94,58
94,59
94,60
94,61
94,63
94,64
94,65
94,66
94,67
94,68
94,70
94,77
94,84
94,91
94,98
94,105
94,112
94,119
94,126
94,133
94,140
102,36
102,37
102,38
102,39
102,40
102,41
102,42
102,43
102,44
102,45
102,46
102,47
102,48
102,49
102,50
102,51
102,52
102,53
102,54
102,55
102,56
102,57
102,58
102,59
102,60
102,61
102,62
102,63
102,64
102,65
102,66
102,67
102,68
102,69
102,70
102,77
102,84
102,91
102,98
102,105
102,112
102,119
102,126
102,133
102,140
200,36
200,37
200,38
200,39
200,40
200,41
200,42
200,43
200,44
200,45
200,46
200,47
200,48
200,49
200,50
200,51
200,52
200,53
200,54
200,55
200,56
200,57
200,58
200,59
200,60
200,61
200,62
200,63
200,64
200,65
200,66
200,67
200,68
200,69
200,70
200,77
200,84
200,91
200,98
200,105
200,112
200,119
200,126
200,133
200,140
72,36
72,37
72,38
72,39
72,40
72,41
72,42
72,43
72,44
72,45
72,46
72,47
72,48
72,49
72,50
72,51
72,52
72,53
72,54
72,55
72,56
72,57
72,58
72,59
72,60
72,61
72,62
72,63
72,64
72,65
72,66
72,67
72,68
72,69
72,70
72,77
72,84
72,91
72,98
72,105
72,112
72,119
72,126
72,133
72,140
72,36
72,37
72,38
72,39
72,40
72,41
72,42
72,43
72,44
72,45
72,46
72,47
72,48
72,49
72,50
72,51
72,52
72,53
72,54
72,55
72,56
72,57
72,58
72,59
72,60
72,61
72,62
72,63
72,64
72,65
72,66
72,67
72,68
72,69
72,70
72,77
72,84
72,91
72,98
72,105
72,112
72,119
72,126
72,133
72,140
202,36
202,37
202,38
202,39
202,40
202,41
202,42
202,43
202,44
202,45
202,46
202,47
202,48
202,49
202,50
202,51
202,52
202,53
202,54
202,55
202,56
202,57
202,58
202,59
202,60
202,61
202,62
202,63
202,64
202,65
202,66
202,67
202,68
202,69
202,70
202,77
202,84
202,91
202,98
202,105
202,112
202,119
202,126
202,133
202,140
190,36
190,37
190,38
190,39
190,40
190,41
190,42
190,43
190,44
190,45
190,46
190,47
190,48
190,49
190,50
190,51
190,52
190,53
190,54
190,55
190,56
190,57
190,58
190,59
190,60
190,61
190,62
190,63
190,64
190,65
190,66
190,67
190,68
190,69
190,70
190,77
190,84
190,91
190,98
190,105
190,112
190,119
190,126
190,133
190,140
177,36
177,37
177,38
177,39
177,40
177,41
177,42
177,43
177,44
177,45
177,46
177,47
177,48
177,49
177,50
177,51
177,52
177,53
177,54
177,55
177,56
177,57
177,58
177,59
177,60
177,61
177,62
177,63
177,64
177,65
177,66
177,67
177,68
177,69
177,70
177,77
177,84
177,91
177,98
177,105
177,112
177,119
177,126
177,133
177,140
106,36
106,37
106,38
106,39
106,40
106,41
106,42
106,43
106,44
106,45
106,46
106,47
106,48
106,49
106,50
106,51
106,52
106,53
106,54
106,55
106,56
106,57
106,58
106,59
106,60
106,61
106,62
106,63
106,64
106,65
106,66
106,67
106,68
106,69
106,70
106,77
106,84
106,91
106,98
106,105
106,112
106,119
106,126
106,133
106,140
14,36
14,37
14,38
14,39
14,40
14,42
14,43
14,44
14,45
14,46
14,47
14,49
14,50
14,51
14,52
14,53
14,54
14,56
14,57
14,58
14,59
14,60
14,61
14,63
14,64
14,65
14,66
14,67
14,68
14,70
14,77
14,84
14,91
14,98
14,105
14,112
14,119
14,126
14,133
14,140
253,36
253,37
253,38
253,39
253,40
253,41
253,42
253,43
253,44
253,45
253,46
253,47
253,48
253,49
253,50
253,51
253,52
253,53
253,54
253,55
253,56
253,57
253,58
253,59
253,60
253,61
253,62
253,63
253,64
253,65
253,66
253,67
253,68
253,69
253,70
253,77
253,84
253,91
253,98
253,105
253,112
253,119
253,126
253,133
253,140
116,36
116,37
116,38
116,39
116,40
116,41
116,42
116,43
116,44
116,45
116,46
116,47
116,48
116,49
116,50
116,51
116,52
116,53
116,54
116,55
116,56
116,57
116,58
116,59
116,60
116,61
116,62
116,63
116,64
116,65
116,66
116,67
116,68
116,69
116,70
116,77
116,84
116,91
116,98
116,105
116,112
116,119
116,126
116,133
116,140
125,36
125,37
125,38
125,39
125,40
125,42
125,43
125,44
125,45
125,46
125,47
125,49
125,50
125,51
125,52
125,53
125,54
125,56
125,57
125,58
125,59
125,60
125,61
125,63
125,64
125,65
125,66
125,67
125,68
125,70
125,77
125,84
125,91
125,98
125,105
125,112
125,119
125,126
125,133
125,140
35,36
35,37
35,38
35,39
35,40
35,41
35,42
35,43
35,44
35,45
35,46
35,47
35,48
35,49
35,50
35,51
35,52
35,53
35,54
35,55
35,56
35,57
35,58
35,59
35,60
35,61
35,62
35,63
35,64
35,65
35,66
35,67
35,68
35,69
35,70
35,77
35,84
35,91
35,98
35,105
35,112
35,119
35,126
35,133
35,140
134,36
134,37
134,38
134,39
134,40
134,41
134,42
134,43
134,44
134,45
134,46
134,47
134,48
134,49
134,50
134,51
134,52
134,53
134,54
134,55
134,56
134,57
134,58
134,59
134,60
134,61
134,62
134,63
134,64
134,65
134,66
134,67
134,68
134,69
134,70
134,77
134,84
134,91
134,98
134,105
134,112
134,119
134,126
134,133
134,140
181,36
181,37
181,38
181,39
181,40
181,42
181,43
181,44
181,45
181,46
181,47
181,49
181,50
181,51
181,52
181,53
181,54
181,56
181,57
181,58
181,59
181,60
181,61
181,63
181,64
181,65
181,66
181,67
181,68
181,70
181,77
181,84
181,91
181,98
181,105
181,112
181,119
181,126
181,133
181,140
154,36
154,37
154,38
154,39
154,40
154,42
154,43
154,44
154,45
154,46
154,47
154,49
154,50
154,51
154,52
154,53
154,54
154,56
154,57
154,58
154,59
154,60
154,61
154,63
154,64
154,65
154,66
154,67
154,68
154,70
154,77
154,84
154,91
154,98
154,105
154,112
154,119
154,126
154,133
154,140
110,36
110,37
110,38
110,39
110,40
110,41
110,42
110,43
110,44
110,45
110,46
110,47
110,48
110,49
110,50
