set,period,plant,line,shift,i_shift,capacity_type,work_day,max_capacity
34,41,72,,1.0,1,Pcs,1.0,1958.0
34,41,72,,1.0,1,Pcs,1.0,1958.0
34,41,72,,1.0,1,Pcs,1.0,1958.0
34,41,72,,1.0,1,Pcs,1.0,1958.0
34,41,72,,1.0,1,Pcs,1.0,1958.0
34,41,72,,1.0,1,Pcs,1.0,1958.0
34,41,72,,1.0,1,Pcs,1.0,1958.0
34,41,72,,1.0,1,Pcs,1.0,1958.0
34,41,72,,1.0,1,Pcs,1.0,1958.0
34,41,72,,1.0,1,Pcs,1.0,1958.0
34,41,72,,1.0,1,Pcs,1.0,1958.0
34,41,72,,1.0,1,Pcs,1.0,1958.0
34,41,72,,1.0,1,Pcs,1.0,1958.0
34,41,72,,1.0,1,Pcs,1.0,1958.0
34,41,72,,1.0,1,Pcs,1.0,1958.0
34,41,72,,1.0,1,Pcs,1.0,1958.0
34,41,72,,1.0,1,Pcs,1.0,1958.0
34,41,72,,1.0,1,Pcs,1.0,1958.0
34,41,72,,1.0,1,Pcs,1.0,1958.0
34,41,72,,1.0,1,Pcs,1.0,1958.0
34,41,72,,1.0,1,Pcs,1.0,1958.0
34,41,72,,1.0,1,Pcs,1.0,1958.0
34,41,72,,1.0,1,Pcs,1.0,1958.0
34,41,72,,1.0,1,Pcs,1.0,1958.0
34,41,72,,1.0,1,Pcs,1.0,1958.0
34,41,72,,1.0,1,Pcs,1.0,1958.0
34,41,72,,1.0,1,Pcs,1.0,1958.0
34,41,72,,1.0,1,Pcs,1.0,1958.0
34,41,72,,1.0,1,Pcs,1.0,1958.0
34,42,72,,1.0,1,Pcs,1.0,3310.0
34,42,72,,1.0,1,Pcs,1.0,3310.0
34,42,72,,1.0,1,Pcs,1.0,3310.0
34,42,72,,1.0,1,Pcs,1.0,3310.0
34,42,72,,1.0,1,Pcs,1.0,3310.0
34,42,72,,1.0,1,Pcs,1.0,3310.0
34,42,72,,1.0,1,Pcs,1.0,3310.0
34,42,72,,1.0,1,Pcs,1.0,3310.0
34,42,72,,1.0,1,Pcs,1.0,3310.0
34,42,72,,1.0,1,Pcs,1.0,3310.0
34,42,72,,1.0,1,Pcs,1.0,3310.0
34,42,72,,1.0,1,Pcs,1.0,3310.0
34,42,72,,1.0,1,Pcs,1.0,3310.0
34,42,72,,1.0,1,Pcs,1.0,3310.0
34,42,72,,1.0,1,Pcs,1.0,3310.0
34,42,72,,1.0,1,Pcs,1.0,3310.0
34,42,72,,1.0,1,Pcs,1.0,3310.0
34,42,72,,1.0,1,Pcs,1.0,3310.0
34,42,72,,1.0,1,Pcs,1.0,3310.0
34,42,72,,1.0,1,Pcs,1.0,3310.0
34,42,72,,1.0,1,Pcs,1.0,3310.0
34,42,72,,1.0,1,Pcs,1.0,3310.0
34,42,72,,1.0,1,Pcs,1.0,3310.0
34,42,72,,1.0,1,Pcs,1.0,3310.0
34,42,72,,1.0,1,Pcs,1.0,3310.0
34,42,72,,1.0,1,Pcs,1.0,3310.0
34,42,72,,1.0,1,Pcs,1.0,3310.0
34,42,72,,1.0,1,Pcs,1.0,3310.0
34,42,72,,1.0,1,Pcs,1.0,3310.0
34,42,72,,1.0,1,Pcs,1.0,3310.0
34,42,72,,1.0,1,Pcs,1.0,3310.0
34,43,72,,1.0,1,Pcs,1.0,3030.0
34,43,72,,1.0,1,Pcs,1.0,3030.0
34,43,72,,1.0,1,Pcs,1.0,3030.0
34,43,72,,1.0,1,Pcs,1.0,3030.0
34,43,72,,1.0,1,Pcs,1.0,3030.0
34,43,72,,1.0,1,Pcs,1.0,3030.0
34,43,72,,1.0,1,Pcs,1.0,3030.0
34,43,72,,1.0,1,Pcs,1.0,3030.0
34,43,72,,1.0,1,Pcs,1.0,3030.0
34,43,72,,1.0,1,Pcs,1.0,3030.0
34,43,72,,1.0,1,Pcs,1.0,3030.0
34,43,72,,1.0,1,Pcs,1.0,3030.0
34,43,72,,1.0,1,Pcs,1.0,3030.0
34,43,72,,1.0,1,Pcs,1.0,3030.0
34,43,72,,1.0,1,Pcs,1.0,3030.0
34,43,72,,1.0,1,Pcs,1.0,3030.0
34,43,72,,1.0,1,Pcs,1.0,3030.0
34,43,72,,1.0,1,Pcs,1.0,3030.0
34,43,72,,1.0,1,Pcs,1.0,3030.0
34,43,72,,1.0,1,Pcs,1.0,3030.0
34,43,72,,1.0,1,Pcs,1.0,3030.0
34,43,72,,1.0,1,Pcs,1.0,3030.0
34,43,72,,1.0,1,Pcs,1.0,3030.0
34,43,72,,1.0,1,Pcs,1.0,3030.0
34,43,72,,1.0,1,Pcs,1.0,3030.0
34,43,72,,1.0,1,Pcs,1.0,3030.0
34,43,72,,1.0,1,Pcs,1.0,3030.0
34,43,72,,1.0,1,Pcs,1.0,3030.0
34,43,72,,1.0,1,Pcs,1.0,3030.0
34,43,72,,1.0,1,Pcs,1.0,3030.0
34,43,72,,1.0,1,Pcs,1.0,3030.0
34,44,72,,1.0,1,Pcs,1.0,3150.0
34,44,72,,1.0,1,Pcs,1.0,3150.0
34,44,72,,1.0,1,Pcs,1.0,3150.0
34,44,72,,1.0,1,Pcs,1.0,3150.0
34,44,72,,1.0,1,Pcs,1.0,3150.0
34,44,72,,1.0,1,Pcs,1.0,3150.0
34,44,72,,1.0,1,Pcs,1.0,3150.0
34,44,72,,1.0,1,Pcs,1.0,3150.0
34,44,72,,1.0,1,Pcs,1.0,3150.0
34,44,72,,1.0,1,Pcs,1.0,3150.0
34,44,72,,1.0,1,Pcs,1.0,3150.0
34,44,72,,1.0,1,Pcs,1.0,3150.0
34,44,72,,1.0,1,Pcs,1.0,3150.0
34,44,72,,1.0,1,Pcs,1.0,3150.0
34,44,72,,1.0,1,Pcs,1.0,3150.0
34,44,72,,1.0,1,Pcs,1.0,3150.0
34,44,72,,1.0,1,Pcs,1.0,3150.0
34,44,72,,1.0,1,Pcs,1.0,3150.0
34,44,72,,1.0,1,Pcs,1.0,3150.0
34,44,72,,1.0,1,Pcs,1.0,3150.0
34,44,72,,1.0,1,Pcs,1.0,3150.0
34,44,72,,1.0,1,Pcs,1.0,3150.0
34,44,72,,1.0,1,Pcs,1.0,3150.0
34,44,72,,1.0,1,Pcs,1.0,3150.0
34,44,72,,1.0,1,Pcs,1.0,3150.0
34,44,72,,1.0,1,Pcs,1.0,3150.0
34,44,72,,1.0,1,Pcs,1.0,3150.0
34,44,72,,1.0,1,Pcs,1.0,3150.0
34,44,72,,1.0,1,Pcs,1.0,3150.0
34,44,72,,1.0,1,Pcs,1.0,3150.0
34,44,72,,1.0,1,Pcs,1.0,3150.0
34,45,72,,1.0,1,Pcs,1.0,2876.0
34,45,72,,1.0,1,Pcs,1.0,2876.0
34,45,72,,1.0,1,Pcs,1.0,2876.0
34,45,72,,1.0,1,Pcs,1.0,2876.0
34,45,72,,1.0,1,Pcs,1.0,2876.0
34,45,72,,1.0,1,Pcs,1.0,2876.0
34,45,72,,1.0,1,Pcs,1.0,2876.0
34,45,72,,1.0,1,Pcs,1.0,2876.0
34,45,72,,1.0,1,Pcs,1.0,2876.0
34,45,72,,1.0,1,Pcs,1.0,2876.0
34,45,72,,1.0,1,Pcs,1.0,2876.0
34,45,72,,1.0,1,Pcs,1.0,2876.0
34,45,72,,1.0,1,Pcs,1.0,2876.0
34,45,72,,1.0,1,Pcs,1.0,2876.0
34,45,72,,1.0,1,Pcs,1.0,2876.0
34,45,72,,1.0,1,Pcs,1.0,2876.0
34,45,72,,1.0,1,Pcs,1.0,2876.0
34,45,72,,1.0,1,Pcs,1.0,2876.0
34,45,72,,1.0,1,Pcs,1.0,2876.0
34,45,72,,1.0,1,Pcs,1.0,2876.0
34,45,72,,1.0,1,Pcs,1.0,2876.0
34,45,72,,1.0,1,Pcs,1.0,2876.0
34,45,72,,1.0,1,Pcs,1.0,2876.0
34,45,72,,1.0,1,Pcs,1.0,2876.0
34,45,72,,1.0,1,Pcs,1.0,2876.0
34,45,72,,1.0,1,Pcs,1.0,2876.0
34,45,72,,1.0,1,Pcs,1.0,2876.0
34,45,72,,1.0,1,Pcs,1.0,2876.0
34,45,72,,1.0,1,Pcs,1.0,2876.0
34,45,72,,1.0,1,Pcs,1.0,2876.0
34,45,72,,1.0,1,Pcs,1.0,2876.0
34,46,72,,1.0,1,Pcs,1.0,3180.0
34,46,72,,1.0,1,Pcs,1.0,3180.0
34,46,72,,1.0,1,Pcs,1.0,3180.0
34,46,72,,1.0,1,Pcs,1.0,3180.0
34,46,72,,1.0,1,Pcs,1.0,3180.0
34,46,72,,1.0,1,Pcs,1.0,3180.0
34,46,72,,1.0,1,Pcs,1.0,3180.0
34,46,72,,1.0,1,Pcs,1.0,3180.0
34,46,72,,1.0,1,Pcs,1.0,3180.0
34,46,72,,1.0,1,Pcs,1.0,3180.0
34,46,72,,1.0,1,Pcs,1.0,3180.0
34,46,72,,1.0,1,Pcs,1.0,3180.0
34,46,72,,1.0,1,Pcs,1.0,3180.0
34,46,72,,1.0,1,Pcs,1.0,3180.0
34,46,72,,1.0,1,Pcs,1.0,3180.0
34,46,72,,1.0,1,Pcs,1.0,3180.0
34,46,72,,1.0,1,Pcs,1.0,3180.0
34,46,72,,1.0,1,Pcs,1.0,3180.0
34,46,72,,1.0,1,Pcs,1.0,3180.0
34,46,72,,1.0,1,Pcs,1.0,3180.0
34,46,72,,1.0,1,Pcs,1.0,3180.0
34,46,72,,1.0,1,Pcs,1.0,3180.0
34,46,72,,1.0,1,Pcs,1.0,3180.0
34,46,72,,1.0,1,Pcs,1.0,3180.0
34,46,72,,1.0,1,Pcs,1.0,3180.0
34,46,72,,1.0,1,Pcs,1.0,3180.0
34,46,72,,1.0,1,Pcs,1.0,3180.0
34,46,72,,1.0,1,Pcs,1.0,3180.0
34,46,72,,1.0,1,Pcs,1.0,3180.0
34,46,72,,1.0,1,Pcs,1.0,3180.0
34,46,72,,1.0,1,Pcs,1.0,3180.0
34,47,72,,1.0,1,Pcs,1.0,3400.0
34,47,72,,1.0,1,Pcs,1.0,3400.0
34,47,72,,1.0,1,Pcs,1.0,3400.0
34,47,72,,1.0,1,Pcs,1.0,3400.0
34,47,72,,1.0,1,Pcs,1.0,3400.0
34,47,72,,1.0,1,Pcs,1.0,3400.0
34,47,72,,1.0,1,Pcs,1.0,3400.0
34,47,72,,1.0,1,Pcs,1.0,3400.0
34,47,72,,1.0,1,Pcs,1.0,3400.0
34,47,72,,1.0,1,Pcs,1.0,3400.0
34,47,72,,1.0,1,Pcs,1.0,3400.0
34,47,72,,1.0,1,Pcs,1.0,3400.0
34,47,72,,1.0,1,Pcs,1.0,3400.0
34,47,72,,1.0,1,Pcs,1.0,3400.0
34,47,72,,1.0,1,Pcs,1.0,3400.0
34,47,72,,1.0,1,Pcs,1.0,3400.0
34,47,72,,1.0,1,Pcs,1.0,3400.0
34,47,72,,1.0,1,Pcs,1.0,3400.0
34,47,72,,1.0,1,Pcs,1.0,3400.0
34,47,72,,1.0,1,Pcs,1.0,3400.0
34,47,72,,1.0,1,Pcs,1.0,3400.0
34,47,72,,1.0,1,Pcs,1.0,3400.0
34,47,72,,1.0,1,Pcs,1.0,3400.0
34,47,72,,1.0,1,Pcs,1.0,3400.0
34,47,72,,1.0,1,Pcs,1.0,3400.0
34,47,72,,1.0,1,Pcs,1.0,3400.0
34,47,72,,1.0,1,Pcs,1.0,3400.0
34,47,72,,1.0,1,Pcs,1.0,3400.0
34,47,72,,1.0,1,Pcs,1.0,3400.0
34,47,72,,1.0,1,Pcs,1.0,3400.0
34,47,72,,1.0,1,Pcs,1.0,3400.0
34,48,72,,1.0,1,Pcs,1.0,3400.0
34,48,72,,1.0,1,Pcs,1.0,3400.0
34,48,72,,1.0,1,Pcs,1.0,3400.0
34,48,72,,1.0,1,Pcs,1.0,3400.0
34,48,72,,1.0,1,Pcs,1.0,3400.0
34,48,72,,1.0,1,Pcs,1.0,3400.0
34,48,72,,1.0,1,Pcs,1.0,3400.0
34,48,72,,1.0,1,Pcs,1.0,3400.0
34,48,72,,1.0,1,Pcs,1.0,3400.0
34,48,72,,1.0,1,Pcs,1.0,3400.0
34,48,72,,1.0,1,Pcs,1.0,3400.0
34,48,72,,1.0,1,Pcs,1.0,3400.0
34,48,72,,1.0,1,Pcs,1.0,3400.0
34,48,72,,1.0,1,Pcs,1.0,3400.0
34,48,72,,1.0,1,Pcs,1.0,3400.0
34,48,72,,1.0,1,Pcs,1.0,3400.0
34,48,72,,1.0,1,Pcs,1.0,3400.0
34,48,72,,1.0,1,Pcs,1.0,3400.0
34,48,72,,1.0,1,Pcs,1.0,3400.0
34,48,72,,1.0,1,Pcs,1.0,3400.0
34,48,72,,1.0,1,Pcs,1.0,3400.0
34,48,72,,1.0,1,Pcs,1.0,3400.0
34,48,72,,1.0,1,Pcs,1.0,3400.0
34,48,72,,1.0,1,Pcs,1.0,3400.0
34,48,72,,1.0,1,Pcs,1.0,3400.0
34,48,72,,1.0,1,Pcs,1.0,3400.0
34,48,72,,1.0,1,Pcs,1.0,3400.0
34,48,72,,1.0,1,Pcs,1.0,3400.0
34,48,72,,1.0,1,Pcs,1.0,3400.0
34,48,72,,1.0,1,Pcs,1.0,3400.0
34,48,72,,1.0,1,Pcs,1.0,3400.0
34,49,72,,1.0,1,Pcs,1.0,2896.0
34,49,72,,1.0,1,Pcs,1.0,2896.0
34,49,72,,1.0,1,Pcs,1.0,2896.0
34,49,72,,1.0,1,Pcs,1.0,2896.0
34,49,72,,1.0,1,Pcs,1.0,2896.0
34,49,72,,1.0,1,Pcs,1.0,2896.0
34,49,72,,1.0,1,Pcs,1.0,2896.0
34,49,72,,1.0,1,Pcs,1.0,2896.0
34,49,72,,1.0,1,Pcs,1.0,2896.0
34,49,72,,1.0,1,Pcs,1.0,2896.0
34,49,72,,1.0,1,Pcs,1.0,2896.0
34,49,72,,1.0,1,Pcs,1.0,2896.0
34,49,72,,1.0,1,Pcs,1.0,2896.0
34,49,72,,1.0,1,Pcs,1.0,2896.0
34,49,72,,1.0,1,Pcs,1.0,2896.0
34,49,72,,1.0,1,Pcs,1.0,2896.0
34,49,72,,1.0,1,Pcs,1.0,2896.0
34,49,72,,1.0,1,Pcs,1.0,2896.0
34,49,72,,1.0,1,Pcs,1.0,2896.0
34,49,72,,1.0,1,Pcs,1.0,2896.0
34,49,72,,1.0,1,Pcs,1.0,2896.0
34,49,72,,1.0,1,Pcs,1.0,2896.0
34,49,72,,1.0,1,Pcs,1.0,2896.0
34,49,72,,1.0,1,Pcs,1.0,2896.0
34,49,72,,1.0,1,Pcs,1.0,2896.0
34,49,72,,1.0,1,Pcs,1.0,2896.0
34,49,72,,1.0,1,Pcs,1.0,2896.0
34,49,72,,1.0,1,Pcs,1.0,2896.0
34,49,72,,1.0,1,Pcs,1.0,2896.0
34,49,72,,1.0,1,Pcs,1.0,2896.0
34,49,72,,1.0,1,Pcs,1.0,2896.0
34,50,72,,1.0,1,Pcs,1.0,3372.0
34,50,72,,1.0,1,Pcs,1.0,3372.0
34,50,72,,1.0,1,Pcs,1.0,3372.0
34,50,72,,1.0,1,Pcs,1.0,3372.0
34,50,72,,1.0,1,Pcs,1.0,3372.0
34,50,72,,1.0,1,Pcs,1.0,3372.0
34,50,72,,1.0,1,Pcs,1.0,3372.0
34,50,72,,1.0,1,Pcs,1.0,3372.0
34,50,72,,1.0,1,Pcs,1.0,3372.0
34,50,72,,1.0,1,Pcs,1.0,3372.0
34,50,72,,1.0,1,Pcs,1.0,3372.0
34,50,72,,1.0,1,Pcs,1.0,3372.0
34,50,72,,1.0,1,Pcs,1.0,3372.0
34,50,72,,1.0,1,Pcs,1.0,3372.0
34,50,72,,1.0,1,Pcs,1.0,3372.0
34,50,72,,1.0,1,Pcs,1.0,3372.0
34,50,72,,1.0,1,Pcs,1.0,3372.0
34,50,72,,1.0,1,Pcs,1.0,3372.0
34,50,72,,1.0,1,Pcs,1.0,3372.0
34,50,72,,1.0,1,Pcs,1.0,3372.0
34,50,72,,1.0,1,Pcs,1.0,3372.0
34,50,72,,1.0,1,Pcs,1.0,3372.0
34,50,72,,1.0,1,Pcs,1.0,3372.0
34,50,72,,1.0,1,Pcs,1.0,3372.0
34,50,72,,1.0,1,Pcs,1.0,3372.0
34,50,72,,1.0,1,Pcs,1.0,3372.0
34,50,72,,1.0,1,Pcs,1.0,3372.0
34,50,72,,1.0,1,Pcs,1.0,3372.0
34,50,72,,1.0,1,Pcs,1.0,3372.0
34,50,72,,1.0,1,Pcs,1.0,3372.0
34,50,72,,1.0,1,Pcs,1.0,3372.0
34,51,72,,1.0,1,Pcs,1.0,3400.0
34,51,72,,1.0,1,Pcs,1.0,3400.0
34,51,72,,1.0,1,Pcs,1.0,3400.0
34,51,72,,1.0,1,Pcs,1.0,3400.0
34,51,72,,1.0,1,Pcs,1.0,3400.0
34,51,72,,1.0,1,Pcs,1.0,3400.0
34,51,72,,1.0,1,Pcs,1.0,3400.0
34,51,72,,1.0,1,Pcs,1.0,3400.0
34,51,72,,1.0,1,Pcs,1.0,3400.0
34,51,72,,1.0,1,Pcs,1.0,3400.0
34,51,72,,1.0,1,Pcs,1.0,3400.0
34,51,72,,1.0,1,Pcs,1.0,3400.0
34,51,72,,1.0,1,Pcs,1.0,3400.0
34,51,72,,1.0,1,Pcs,1.0,3400.0
34,51,72,,1.0,1,Pcs,1.0,3400.0
34,51,72,,1.0,1,Pcs,1.0,3400.0
34,51,72,,1.0,1,Pcs,1.0,3400.0
34,51,72,,1.0,1,Pcs,1.0,3400.0
34,51,72,,1.0,1,Pcs,1.0,3400.0
34,51,72,,1.0,1,Pcs,1.0,3400.0
34,51,72,,1.0,1,Pcs,1.0,3400.0
34,51,72,,1.0,1,Pcs,1.0,3400.0
34,51,72,,1.0,1,Pcs,1.0,3400.0
34,51,72,,1.0,1,Pcs,1.0,3400.0
34,51,72,,1.0,1,Pcs,1.0,3400.0
34,51,72,,1.0,1,Pcs,1.0,3400.0
34,51,72,,1.0,1,Pcs,1.0,3400.0
34,51,72,,1.0,1,Pcs,1.0,3400.0
34,51,72,,1.0,1,Pcs,1.0,3400.0
34,51,72,,1.0,1,Pcs,1.0,3400.0
34,51,72,,1.0,1,Pcs,1.0,3400.0
34,52,72,,1.0,1,Pcs,1.0,3400.0
34,52,72,,1.0,1,Pcs,1.0,3400.0
34,52,72,,1.0,1,Pcs,1.0,3400.0
34,52,72,,1.0,1,Pcs,1.0,3400.0
34,52,72,,1.0,1,Pcs,1.0,3400.0
34,52,72,,1.0,1,Pcs,1.0,3400.0
34,52,72,,1.0,1,Pcs,1.0,3400.0
34,52,72,,1.0,1,Pcs,1.0,3400.0
34,52,72,,1.0,1,Pcs,1.0,3400.0
34,52,72,,1.0,1,Pcs,1.0,3400.0
34,52,72,,1.0,1,Pcs,1.0,3400.0
34,52,72,,1.0,1,Pcs,1.0,3400.0
34,52,72,,1.0,1,Pcs,1.0,3400.0
34,52,72,,1.0,1,Pcs,1.0,3400.0
34,52,72,,1.0,1,Pcs,1.0,3400.0
34,52,72,,1.0,1,Pcs,1.0,3400.0
34,52,72,,1.0,1,Pcs,1.0,3400.0
34,52,72,,1.0,1,Pcs,1.0,3400.0
34,52,72,,1.0,1,Pcs,1.0,3400.0
34,52,72,,1.0,1,Pcs,1.0,3400.0
34,52,72,,1.0,1,Pcs,1.0,3400.0
34,52,72,,1.0,1,Pcs,1.0,3400.0
34,52,72,,1.0,1,Pcs,1.0,3400.0
34,52,72,,1.0,1,Pcs,1.0,3400.0
34,52,72,,1.0,1,Pcs,1.0,3400.0
34,52,72,,1.0,1,Pcs,1.0,3400.0
34,52,72,,1.0,1,Pcs,1.0,3400.0
34,52,72,,1.0,1,Pcs,1.0,3400.0
34,52,72,,1.0,1,Pcs,1.0,3400.0
34,52,72,,1.0,1,Pcs,1.0,3400.0
34,52,72,,1.0,1,Pcs,1.0,3400.0
34,53,72,,1.0,1,Pcs,1.0,3400.0
34,53,72,,1.0,1,Pcs,1.0,3400.0
34,53,72,,1.0,1,Pcs,1.0,3400.0
34,53,72,,1.0,1,Pcs,1.0,3400.0
34,53,72,,1.0,1,Pcs,1.0,3400.0
34,53,72,,1.0,1,Pcs,1.0,3400.0
34,53,72,,1.0,1,Pcs,1.0,3400.0
34,53,72,,1.0,1,Pcs,1.0,3400.0
34,53,72,,1.0,1,Pcs,1.0,3400.0
34,53,72,,1.0,1,Pcs,1.0,3400.0
34,53,72,,1.0,1,Pcs,1.0,3400.0
34,53,72,,1.0,1,Pcs,1.0,3400.0
34,53,72,,1.0,1,Pcs,1.0,3400.0
34,53,72,,1.0,1,Pcs,1.0,3400.0
34,53,72,,1.0,1,Pcs,1.0,3400.0
34,53,72,,1.0,1,Pcs,1.0,3400.0
34,53,72,,1.0,1,Pcs,1.0,3400.0
34,53,72,,1.0,1,Pcs,1.0,3400.0
34,53,72,,1.0,1,Pcs,1.0,3400.0
34,53,72,,1.0,1,Pcs,1.0,3400.0
34,53,72,,1.0,1,Pcs,1.0,3400.0
34,53,72,,1.0,1,Pcs,1.0,3400.0
34,53,72,,1.0,1,Pcs,1.0,3400.0
34,53,72,,1.0,1,Pcs,1.0,3400.0
34,53,72,,1.0,1,Pcs,1.0,3400.0
34,53,72,,1.0,1,Pcs,1.0,3400.0
34,53,72,,1.0,1,Pcs,1.0,3400.0
34,53,72,,1.0,1,Pcs,1.0,3400.0
34,53,72,,1.0,1,Pcs,1.0,3400.0
34,53,72,,1.0,1,Pcs,1.0,3400.0
34,53,72,,1.0,1,Pcs,1.0,3400.0
34,54,72,,1.0,1,Pcs,1.0,3400.0
34,54,72,,1.0,1,Pcs,1.0,3400.0
34,54,72,,1.0,1,Pcs,1.0,3400.0
34,54,72,,1.0,1,Pcs,1.0,3400.0
34,54,72,,1.0,1,Pcs,1.0,3400.0
34,54,72,,1.0,1,Pcs,1.0,3400.0
34,54,72,,1.0,1,Pcs,1.0,3400.0
34,54,72,,1.0,1,Pcs,1.0,3400.0
34,54,72,,1.0,1,Pcs,1.0,3400.0
34,54,72,,1.0,1,Pcs,1.0,3400.0
34,54,72,,1.0,1,Pcs,1.0,3400.0
34,54,72,,1.0,1,Pcs,1.0,3400.0
34,54,72,,1.0,1,Pcs,1.0,3400.0
34,54,72,,1.0,1,Pcs,1.0,3400.0
34,54,72,,1.0,1,Pcs,1.0,3400.0
34,54,72,,1.0,1,Pcs,1.0,3400.0
34,54,72,,1.0,1,Pcs,1.0,3400.0
34,54,72,,1.0,1,Pcs,1.0,3400.0
34,54,72,,1.0,1,Pcs,1.0,3400.0
34,54,72,,1.0,1,Pcs,1.0,3400.0
34,54,72,,1.0,1,Pcs,1.0,3400.0
34,54,72,,1.0,1,Pcs,1.0,3400.0
34,54,72,,1.0,1,Pcs,1.0,3400.0
34,54,72,,1.0,1,Pcs,1.0,3400.0
34,54,72,,1.0,1,Pcs,1.0,3400.0
34,54,72,,1.0,1,Pcs,1.0,3400.0
34,54,72,,1.0,1,Pcs,1.0,3400.0
34,54,72,,1.0,1,Pcs,1.0,3400.0
34,54,72,,1.0,1,Pcs,1.0,3400.0
34,54,72,,1.0,1,Pcs,1.0,3400.0
34,54,72,,1.0,1,Pcs,1.0,3400.0
34,55,72,,1.0,1,Pcs,1.0,3400.0
34,55,72,,1.0,1,Pcs,1.0,3400.0
34,55,72,,1.0,1,Pcs,1.0,3400.0
34,55,72,,1.0,1,Pcs,1.0,3400.0
34,55,72,,1.0,1,Pcs,1.0,3400.0
34,55,72,,1.0,1,Pcs,1.0,3400.0
34,55,72,,1.0,1,Pcs,1.0,3400.0
34,55,72,,1.0,1,Pcs,1.0,3400.0
34,55,72,,1.0,1,Pcs,1.0,3400.0
34,55,72,,1.0,1,Pcs,1.0,3400.0
34,55,72,,1.0,1,Pcs,1.0,3400.0
34,55,72,,1.0,1,Pcs,1.0,3400.0
34,55,72,,1.0,1,Pcs,1.0,3400.0
34,55,72,,1.0,1,Pcs,1.0,3400.0
34,55,72,,1.0,1,Pcs,1.0,3400.0
34,55,72,,1.0,1,Pcs,1.0,3400.0
34,55,72,,1.0,1,Pcs,1.0,3400.0
34,55,72,,1.0,1,Pcs,1.0,3400.0
34,55,72,,1.0,1,Pcs,1.0,3400.0
34,55,72,,1.0,1,Pcs,1.0,3400.0
34,55,72,,1.0,1,Pcs,1.0,3400.0
34,55,72,,1.0,1,Pcs,1.0,3400.0
34,55,72,,1.0,1,Pcs,1.0,3400.0
34,55,72,,1.0,1,Pcs,1.0,3400.0
34,55,72,,1.0,1,Pcs,1.0,3400.0
34,55,72,,1.0,1,Pcs,1.0,3400.0
34,55,72,,1.0,1,Pcs,1.0,3400.0
34,55,72,,1.0,1,Pcs,1.0,3400.0
34,55,72,,1.0,1,Pcs,1.0,3400.0
34,55,72,,1.0,1,Pcs,1.0,3400.0
34,55,72,,1.0,1,Pcs,1.0,3400.0
34,56,72,,1.0,1,Pcs,1.0,3400.0
34,56,72,,1.0,1,Pcs,1.0,3400.0
34,56,72,,1.0,1,Pcs,1.0,3400.0
34,56,72,,1.0,1,Pcs,1.0,3400.0
34,56,72,,1.0,1,Pcs,1.0,3400.0
34,56,72,,1.0,1,Pcs,1.0,3400.0
34,56,72,,1.0,1,Pcs,1.0,3400.0
34,56,72,,1.0,1,Pcs,1.0,3400.0
34,56,72,,1.0,1,Pcs,1.0,3400.0
34,56,72,,1.0,1,Pcs,1.0,3400.0
34,56,72,,1.0,1,Pcs,1.0,3400.0
34,56,72,,1.0,1,Pcs,1.0,3400.0
34,56,72,,1.0,1,Pcs,1.0,3400.0
34,56,72,,1.0,1,Pcs,1.0,3400.0
34,56,72,,1.0,1,Pcs,1.0,3400.0
34,56,72,,1.0,1,Pcs,1.0,3400.0
34,56,72,,1.0,1,Pcs,1.0,3400.0
34,56,72,,1.0,1,Pcs,1.0,3400.0
34,56,72,,1.0,1,Pcs,1.0,3400.0
34,56,72,,1.0,1,Pcs,1.0,3400.0
34,56,72,,1.0,1,Pcs,1.0,3400.0
34,56,72,,1.0,1,Pcs,1.0,3400.0
34,56,72,,1.0,1,Pcs,1.0,3400.0
34,56,72,,1.0,1,Pcs,1.0,3400.0
34,56,72,,1.0,1,Pcs,1.0,3400.0
34,56,72,,1.0,1,Pcs,1.0,3400.0
34,56,72,,1.0,1,Pcs,1.0,3400.0
34,56,72,,1.0,1,Pcs,1.0,3400.0
34,56,72,,1.0,1,Pcs,1.0,3400.0
34,56,72,,1.0,1,Pcs,1.0,3400.0
34,56,72,,1.0,1,Pcs,1.0,3400.0
34,57,72,,1.0,1,Pcs,1.0,3400.0
34,57,72,,1.0,1,Pcs,1.0,3400.0
34,57,72,,1.0,1,Pcs,1.0,3400.0
34,57,72,,1.0,1,Pcs,1.0,3400.0
34,57,72,,1.0,1,Pcs,1.0,3400.0
34,57,72,,1.0,1,Pcs,1.0,3400.0
34,57,72,,1.0,1,Pcs,1.0,3400.0
34,57,72,,1.0,1,Pcs,1.0,3400.0
34,57,72,,1.0,1,Pcs,1.0,3400.0
34,57,72,,1.0,1,Pcs,1.0,3400.0
34,57,72,,1.0,1,Pcs,1.0,3400.0
34,57,72,,1.0,1,Pcs,1.0,3400.0
34,57,72,,1.0,1,Pcs,1.0,3400.0
34,57,72,,1.0,1,Pcs,1.0,3400.0
34,57,72,,1.0,1,Pcs,1.0,3400.0
34,57,72,,1.0,1,Pcs,1.0,3400.0
34,57,72,,1.0,1,Pcs,1.0,3400.0
34,57,72,,1.0,1,Pcs,1.0,3400.0
34,57,72,,1.0,1,Pcs,1.0,3400.0
34,57,72,,1.0,1,Pcs,1.0,3400.0
34,57,72,,1.0,1,Pcs,1.0,3400.0
34,57,72,,1.0,1,Pcs,1.0,3400.0
34,57,72,,1.0,1,Pcs,1.0,3400.0
