item_code,period,order_demand,pre_demand
1200,53,0,0
1200,56,0,0
1200,58,0,0
1200,65,0,0
1200,66,0,0
1202,39,0,0
1202,40,2220,2220
1202,41,0,0
1202,42,0,0
1202,43,0,0
1202,45,0,0
1202,46,10000,10000
1202,50,0,0
1202,65,0,0
1202,66,0,0
1203,36,20000,20000
1203,37,0,0
1203,38,0,0
1203,39,0,0
1203,40,0,0
1203,41,0,0
1203,42,0,0
1203,43,0,0
1203,44,0,0
1203,45,0,0
1203,46,23130,23130
1203,47,10000,10000
1203,49,0,0
1203,50,0,0
1203,51,0,0
1203,52,45400,45400
1203,53,0,0
1203,55,0,0
1203,56,0,0
1203,58,0,0
1203,60,0,0
1203,61,0,0
1203,65,0,0
1203,66,0,0
1205,45,0,0
1205,50,0,0
1205,65,0,0
1205,66,0,0
1206,36,800,800
1206,39,0,0
1206,40,0,0
1206,41,0,0
1206,43,0,0
1206,45,0,0
1206,49,0,0
1206,50,0,0
1206,58,0,0
1206,65,0,0
1206,66,0,0
1207,42,10000,10000
1207,43,0,0
1207,49,0,0
1207,65,0,0
1209,43,0,0
1209,65,0,0
1210,39,0,0
1210,40,0,0
1210,45,0,0
1210,50,0,0
1211,38,0,0
1211,39,0,0
1211,41,0,0
1212,38,0,0
1212,40,580,580
1212,41,0,0
1212,43,0,0
1212,50,0,0
1212,65,0,0
1213,38,0,0
1213,39,0,0
1213,43,0,0
1213,45,0,0
1213,50,0,0
1213,55,0,0
1213,56,0,0
1214,41,0,0
1214,43,0,0
1214,50,0,0
1214,65,0,0
1214,66,0,0
1215,36,1904,1904
1215,37,0,0
1215,38,0,0
1215,39,0,0
1215,40,0,0
1215,41,0,0
1215,42,0,0
1215,43,0,0
1215,44,0,0
1215,45,0,0
1215,46,0,0
1215,47,0,0
1215,49,0,0
1215,50,0,0
1215,51,0,0
1215,56,0,0
1215,60,0,0
1215,65,0,0
1215,66,0,0
1216,40,2220,2220
1217,36,6000,6000
1217,38,0,0
1217,39,0,0
1217,40,0,0
1217,41,0,0
1217,42,0,0
1217,43,0,0
1217,44,0,0
1217,45,0,0
1217,46,0,0
1217,47,0,0
1217,50,0,0
1217,52,0,0
1217,65,0,0
1217,66,0,0
1219,36,10,10
1219,39,0,0
1219,45,0,0
1219,50,0,0
1219,53,0,0
1221,40,0,0
1221,41,0,0
1224,39,0,0
1224,40,0,0
1224,43,0,0
1224,45,0,0
1224,50,0,0
1224,58,0,0
1225,42,0,0
1225,43,0,0
1225,45,0,0
1225,50,0,0
1225,65,0,0
1226,36,20000,20000
1226,37,0,0
1226,38,0,0
1226,39,0,0
1226,40,0,0
1226,41,0,0
1226,42,0,0
1226,43,0,0
1226,44,0,0
1226,45,0,0
1226,47,0,0
1226,48,0,0
1226,49,0,0
1226,50,0,0
1226,51,0,0
1226,52,14800,14800
1226,53,0,0
1226,55,0,0
1226,58,0,0
1226,60,0,0
1226,65,0,0
1226,66,0,0
1227,37,10000,10000
1228,38,0,0
1228,39,0,0
1228,40,1160,1160
1228,41,0,0
1229,38,0,0
1229,39,0,0
1229,40,0,0
1229,41,0,0
1229,42,0,0
1229,43,0,0
1229,44,0,0
1229,45,0,0
1229,49,0,0
1229,50,0,0
1229,58,0,0
1229,66,0,0
1230,45,0,0
1231,36,10000,10000
1231,39,0,0
1231,40,0,0
1231,42,0,0
1231,43,0,0
1231,45,0,0
1231,49,0,0
1231,50,0,0
1231,58,0,0
1232,39,0,0
1232,41,0,0
1232,43,0,0
1232,50,0,0
1232,65,0,0
1232,66,0,0
1233,36,20000,20000
1233,37,0,0
1233,38,0,0
1233,39,0,0
1233,40,0,0
1233,41,0,0
1233,42,0,0
1233,43,0,0
1233,44,0,0
1233,45,0,0
1233,46,0,0
1233,47,0,0
1233,49,0,0
1233,50,0,0
1233,51,0,0
1233,52,4800,4800
1233,53,0,0
1233,56,0,0
1233,58,0,0
1233,60,0,0
1233,65,0,0
1233,66,0,0
1234,40,0,0
1234,42,0,0
1234,43,0,0
1235,39,0,0
1235,43,0,0
1237,40,0,0
1237,45,0,0
1237,47,0,0
1241,38,0,0
1241,40,0,0
1242,42,0,0
1242,43,0,0
1243,36,4000,4000
1243,39,0,0
1243,40,0,0
1243,41,0,0
1243,43,0,0
1243,44,0,0
1243,45,0,0
1243,46,0,0
1243,47,0,0
1243,50,0,0
1243,56,0,0
1243,58,0,0
1243,60,0,0
1243,66,0,0
1244,41,0,0
1244,42,0,0
1244,50,0,0
1244,65,0,0
1245,37,88,88
1245,38,0,0
1245,39,0,0
1245,40,0,0
1245,42,0,0
1245,43,0,0
1245,45,0,0
1245,47,0,0
1245,50,0,0
1245,51,0,0
1245,58,0,0
1245,65,0,0
1246,41,0,0
1246,65,0,0
1247,50,0,0
1248,36,2000,2000
1248,39,0,0
1248,40,0,0
1248,42,0,0
1248,44,0,0
1248,45,0,0
1248,46,0,0
1248,47,0,0
1248,49,0,0
1248,50,0,0
1248,58,0,0
1248,60,0,0
1248,65,0,0
1248,66,0,0
1249,40,1260,1260
1249,41,0,0
1249,42,0,0
1249,50,0,0
1250,36,6000,6000
1250,39,0,0
1250,40,0,0
1250,41,0,0
1250,42,0,0
1250,43,0,0
1250,44,0,0
1250,45,0,0
1250,47,0,0
1250,50,0,0
1250,56,0,0
1250,58,0,0
1250,65,0,0
1252,39,0,0
1252,40,580,580
1252,41,0,0
1253,36,4000,4000
1253,39,0,0
1253,40,0,0
1253,50,0,0
1254,45,0,0
1255,39,0,0
1255,42,0,0
1255,45,0,0
1255,50,0,0
1255,51,0,0
1255,65,0,0
1255,66,0,0
1256,36,5000,5000
1256,38,0,0
1256,39,0,0
1256,40,0,0
1256,41,0,0
1256,43,0,0
1256,44,0,0
1256,45,0,0
1256,47,0,0
1256,49,0,0
1256,50,0,0
1256,51,0,0
1256,52,0,0
1256,55,0,0
1256,65,0,0
1256,66,0,0
1257,38,10000,10000
1257,40,780,780
1257,41,0,0
1257,42,0,0
1257,45,0,0
1257,50,0,0
1257,65,0,0
1258,37,0,0
1258,39,0,0
1258,40,0,0
1258,41,0,0
1258,42,0,0
1258,43,0,0
1258,44,0,0
1258,45,0,0
1258,46,0,0
1258,47,0,0
1258,49,0,0
1258,50,0,0
1258,51,0,0
1258,52,0,0
1258,55,0,0
1258,58,0,0
1258,65,0,0
1258,66,0,0
1260,38,0,0
1260,40,0,0
1260,45,0,0
1261,41,0,0
1262,38,0,0
1262,39,0,0
1262,40,580,580
1262,41,0,0
1262,50,0,0
1262,65,0,0
1262,66,0,0
1263,39,0,0
1263,40,0,0
1263,41,0,0
1263,42,0,0
1263,44,0,0
1263,45,0,0
1263,50,0,0
1263,51,0,0
1263,52,0,0
1263,55,0,0
1263,60,0,0
1263,65,0,0
1263,66,0,0
1265,36,10000,10000
1265,38,0,0
1265,39,0,0
1265,40,0,0
1265,43,0,0
1265,45,0,0
1265,46,0,0
1265,49,0,0
1265,56,0,0
1265,65,0,0
1267,38,0,0
1267,39,0,0
1267,40,0,0
1267,42,0,0
1267,43,0,0
1267,44,0,0
1267,45,0,0
1267,46,0,0
1267,50,0,0
1267,65,0,0
1267,66,0,0
1268,36,514000,514000
1268,37,0,0
1268,38,335368,335368
1268,39,0,0
1268,40,20900,20900
1268,41,0,0
1268,42,0,0
1268,43,50,50
1268,44,0,0
1268,45,0,0
1268,46,0,0
1268,47,0,0
1268,49,0,0
1268,50,0,0
1268,52,1083800,1083800
1268,53,0,0
1268,55,0,0
1268,58,0,0
1268,60,0,0
1268,61,0,0
1268,65,0,0
1268,66,0,0
1270,36,5000,5000
1270,38,0,0
1270,39,0,0
1270,40,0,0
1270,41,0,0
1270,42,0,0
1270,43,0,0
1270,44,0,0
1270,45,0,0
1270,46,0,0
1270,47,0,0
1270,50,0,0
1270,65,0,0
1270,66,0,0
1272,41,0,0
1273,37,0,0
1273,38,0,0
1273,39,0,0
1273,40,0,0
1273,43,0,0
1273,44,0,0
1273,45,0,0
1273,47,0,0
1273,50,0,0
1273,53,0,0
1273,66,0,0
1274,40,0,0
1274,45,0,0
1274,50,0,0
1274,65,0,0
1275,39,0,0
1275,40,0,0
1275,42,0,0
1275,43,0,0
1275,45,0,0
1275,65,0,0
1276,37,20000,20000
1276,38,60000,60000
1276,39,70000,70000
1276,40,28340,28340
1276,42,0,0
1276,43,0,0
1276,44,10000,10000
1276,45,0,0
1276,46,20000,20000
1276,47,10000,10000
1276,50,0,0
1276,65,0,0
1276,66,0,0
1277,36,10000,10000
1277,37,50000,50000
1277,38,0,0
1277,39,0,0
1277,40,0,0
1277,41,0,0
1277,42,0,0
1277,43,0,0
1277,44,0,0
1277,45,0,0
1277,46,0,0
1277,47,0,0
1277,49,0,0
1277,50,0,0
1277,51,0,0
1277,52,0,0
1277,53,30000,30000
1277,55,0,0
1277,56,0,0
1277,58,0,0
1277,60,20000,20000
1277,64,18,18
1277,65,0,0
1277,66,0,0
1278,40,0,0
1279,41,0,0
1280,52,0,0
1281,37,5000,5000
1281,40,1640,1640
1282,36,3000,3000
1282,37,0,0
1282,38,0,0
1282,39,0,0
1282,40,0,0
1282,43,0,0
1282,45,0,0
1282,50,0,0
1282,51,0,0
1282,58,0,0
1282,60,0,0
1282,65,0,0
1282,66,0,0
1283,36,8000,8000
1283,37,1100,1100
1283,39,0,0
1283,40,0,0
1283,42,0,0
1283,43,0,0
1283,44,0,0
1283,45,0,0
1283,46,0,0
1283,49,0,0
1283,50,0,0
1283,51,0,0
1283,52,0,0
1283,53,0,0
1283,66,0,0
1284,38,0,0
1284,39,0,0
1284,40,5300,5300
1284,41,0,0
1284,45,0,0
1284,50,0,0
1284,67,0,0
1285,36,7000,7000
1285,38,0,0
1285,39,0,0
1285,40,0,0
1285,41,0,0
1285,42,0,0
1285,43,0,0
1285,44,0,0
1285,45,0,0
1285,48,0,0
1285,50,0,0
1285,58,0,0
1286,39,0,0
1286,45,0,0
1287,38,0,0
1287,39,0,0
1287,40,0,0
1287,43,0,0
1287,44,0,0
1287,45,0,0
1287,58,0,0
1288,38,0,0
1288,39,0,0
1289,37,10000,10000
1289,39,0,0
1289,40,0,0
1289,41,0,0
1289,42,0,0
1289,45,0,0
1289,50,0,0
1289,65,0,0
1289,66,0,0
1290,36,20000,20000
1290,37,0,0
1290,38,0,0
1290,39,0,0
1290,40,0,0
1290,41,0,0
1290,42,0,0
1290,43,0,0
1290,44,0,0
1290,45,35800,35800
1290,46,0,0
1290,47,0,0
1290,49,0,0
1290,50,0,0
1290,51,0,0
1290,52,19600,19600
1290,53,0,0
1290,55,0,0
1290,58,0,0
1290,60,0,0
1290,65,0,0
1290,66,0,0
1291,41,0,0
1291,42,0,0
1292,38,0,0
1292,39,0,0
1292,40,0,0
1292,45,17900,17900
1292,47,0,0
1292,50,0,0
1292,51,0,0
1292,58,0,0
1292,66,0,0
1293,39,0,0
1293,43,0,0
1293,49,0,0
1293,60,5000,5000
1294,36,8000,8000
1294,39,0,0
1294,40,0,0
1294,43,0,0
1294,45,0,0
1294,50,0,0
1294,58,0,0
1294,65,0,0
1295,36,10000,10000
1295,38,0,0
1295,39,0,0
1295,40,0,0
1295,41,0,0
1295,42,0,0
1295,43,0,0
1295,45,0,0
1295,47,0,0
1295,50,0,0
1295,55,0,0
1295,56,0,0
1295,58,0,0
1295,66,0,0
1296,38,0,0
1296,40,580,580
1296,41,0,0
1297,39,0,0
1297,40,0,0
1297,45,0,0
1297,47,0,0
1298,37,10000,10000
1298,40,5220,5220
1298,41,0,0
1298,42,0,0
1298,50,0,0
1298,66,0,0
1299,38,0,0
1299,39,0,0
1299,40,0,0
1299,41,0,0
1299,42,0,0
1299,43,0,0
1299,44,0,0
1299,45,0,0
1299,46,0,0
1299,47,0,0
1299,49,0,0
1299,50,0,0
1299,55,0,0
1299,56,0,0
1299,58,0,0
1299,65,0,0
1299,66,0,0
1300,39,0,0
1300,41,0,0
1300,43,0,0
1300,49,0,0
1300,50,0,0
1300,65,0,0
1300,66,0,0
1301,36,2000,2000
1301,37,10900,10900
1301,39,0,0
1301,40,0,0
1301,43,0,0
1301,45,26900,26900
1301,47,0,0
1301,50,0,0
1301,51,0,0
1301,65,0,0
1301,66,0,0
1302,39,0,0
1302,41,0,0
1303,36,2000,2000
1303,39,0,0
1303,40,0,0
1303,43,0,0
1304,41,0,0
1305,40,3660,3660
1305,43,0,0
1305,45,0,0
1305,50,0,0
1305,66,0,0
1306,36,28000,28000
1306,39,0,0
1306,40,0,0
1306,42,0,0
1306,43,0,0
1306,45,0,0
1306,47,0,0
1306,50,0,0
1306,51,0,0
1306,52,0,0
1306,53,0,0
1306,58,0,0
1306,60,0,0
1306,65,0,0
1306,66,0,0
1307,50,0,0
1307,66,0,0
1308,40,0,0
1308,45,0,0
1308,47,0,0
1308,50,0,0
1308,65,0,0
1309,66,0,0
1310,39,0,0
1310,40,0,0
1310,50,0,0
1310,65,0,0
1310,66,0,0
1311,36,8000,8000
1311,39,0,0
1311,40,0,0
1311,41,0,0
1311,42,0,0
1311,43,0,0
1311,44,0,0
1311,45,0,0
1311,46,0,0
1311,47,0,0
1311,49,0,0
1311,50,0,0
1311,55,0,0
1311,58,0,0
1311,59,0,0
1311,60,0,0
1311,66,0,0
1312,39,0,0
1312,45,0,0
1313,36,10000,10000
1313,37,0,0
1313,39,0,0
1313,40,0,0
1313,43,0,0
1313,45,0,0
1313,46,0,0
1313,50,0,0
1313,56,0,0
1313,58,0,0
1313,65,0,0
1314,38,0,0
1314,39,0,0
1314,40,0,0
1314,42,0,0
1314,43,0,0
1314,44,0,0
1314,45,0,0
1314,47,0,0
1315,37,10000,10000
1315,38,0,0
1315,39,0,0
1315,40,12520,12520
1315,41,0,0
1315,42,0,0
1315,43,0,0
1315,45,0,0
1315,50,0,0
1315,65,0,0
1315,66,0,0
1316,36,23000,23000
1316,37,1300,1300
1316,38,0,0
1316,39,0,0
1316,40,0,0
1316,41,0,0
1316,42,0,0
1316,43,0,0
1316,44,0,0
1316,45,0,0
1316,46,0,0
1316,47,0,0
1316,49,0,0
1316,50,0,0
1316,51,0,0
1316,52,65600,65600
1316,53,0,0
1316,55,0,0
1316,56,0,0
1316,58,0,0
1316,60,0,0
1316,61,0,0
1316,65,0,0
1316,66,0,0
1318,37,3955,3955
1318,40,580,580
1318,41,0,0
1318,45,0,0
1318,50,0,0
1320,39,0,0
1320,67,0,0
1321,38,0,0
1321,40,0,0
1321,41,0,0
1321,44,0,0
1321,45,0,0
1321,47,0,0
1323,67,0,0
1324,65,0,0
1325,40,0,0
1325,65,0,0
1325,66,0,0
1326,36,11000,11000
1326,38,0,0
1326,39,0,0
1326,40,0,0
1326,41,0,0
1326,42,0,0
1326,43,0,0
1326,44,0,0
1326,45,0,0
1326,46,0,0
1326,47,0,0
1326,49,0,0
1326,50,0,0
1326,56,0,0
1326,58,0,0
1326,65,0,0
1326,66,0,0
1328,40,1260,1260
1328,41,0,0
1328,45,0,0
1328,50,0,0
1328,66,0,0
1329,36,18000,18000
1329,37,600,600
1329,38,0,0
1329,39,0,0
1329,40,0,0
1329,41,0,0
1329,42,0,0
1329,43,0,0
1329,44,0,0
1329,45,0,0
1329,46,0,0
1329,47,0,0
1329,49,0,0
1329,50,0,0
1329,51,0,0
1329,53,0,0
1329,58,0,0
1329,60,0,0
1329,65,0,0
1329,66,0,0
1331,39,0,0
1332,36,1000,1000
1332,38,0,0
1332,39,0,0
1332,40,0,0
1332,42,0,0
1332,43,0,0
1332,44,0,0
1332,45,0,0
1332,47,0,0
1332,49,0,0
1332,50,0,0
1332,51,0,0
1332,56,0,0
1332,58,0,0
1333,41,0,0
1333,45,0,0
1333,50,0,0
1334,37,0,0
1334,38,0,0
1334,40,0,0
1334,45,0,0
1334,47,0,0
1334,50,0,0
1334,65,0,0
1335,43,0,0
1335,65,0,0
1335,66,0,0
1336,37,14600,14600
1336,38,0,0
1336,39,0,0
1336,40,0,0
1336,42,0,0
1336,43,0,0
1336,44,0,0
1336,45,35800,35800
1336,46,0,0
1336,50,0,0
1336,51,0,0
1336,53,0,0
1336,58,0,0
1336,60,0,0
1336,66,0,0
1337,41,0,0
1337,42,0,0
1337,65,0,0
1338,36,6540,6540
1338,38,0,0
1338,39,0,0
1338,40,0,0
1338,42,0,0
1338,44,0,0
1338,45,0,0
1338,47,0,0
1338,50,0,0
1338,58,0,0
1339,41,0,0
1340,38,0,0
1340,39,0,0
1340,40,53980,53980
1340,42,0,0
1340,43,0,0
1340,45,0,0
1340,46,10000,10000
1340,47,10000,10000
1340,50,0,0
1340,65,0,0
1340,66,0,0
1341,36,325000,325000
1341,37,0,0
1341,38,0,0
1341,39,0,0
1341,40,0,0
1341,41,0,0
1341,42,0,0
1341,43,0,0
1341,44,0,0
1341,45,196700,196700
1341,46,0,0
1341,47,0,0
1341,48,0,0
1341,49,0,0
1341,50,0,0
1341,51,0,0
1341,52,417000,417000
1341,53,10,10
1341,55,0,0
1341,56,0,0
1341,58,0,0
1341,60,0,0
1341,61,0,0
1341,65,0,0
1341,66,0,0
1342,40,580,580
1342,66,0,0
1342,67,0,0
1343,38,0,0
1343,39,0,0
1343,40,0,0
1343,42,0,0
1343,43,0,0
1343,44,0,0
1343,45,0,0
1343,46,0,0
1344,39,0,0
1344,40,3660,3660
1344,41,0,0
1344,43,0,0
1344,66,0,0
1344,67,0,0
1345,36,30000,30000
1345,38,0,0
1345,39,0,0
1345,40,0,0
1345,41,0,0
1345,42,0,0
1345,43,0,0
1345,44,0,0
1345,45,0,0
1345,47,0,0
1345,48,0,0
1345,49,4,4
1345,50,0,0
1345,51,0,0
1345,52,0,0
1345,55,0,0
1345,58,0,0
1345,66,0,0
1346,38,0,0
1346,39,0,0
1347,36,10000,10000
1347,38,0,0
1347,39,0,0
1347,40,0,0
1347,42,0,0
1347,43,0,0
1347,45,0,0
1347,49,0,0
1347,50,0,0
1347,58,0,0
1347,66,0,0
1348,41,0,0
1348,50,0,0
1348,66,0,0
1349,36,8000,8000
1349,37,0,0
1349,38,0,0
1349,39,0,0
1349,40,0,0
1349,41,0,0
1349,42,0,0
1349,43,0,0
1349,47,0,0
1349,50,0,0
1349,55,0,0
1349,58,0,0
1349,66,0,0
1351,40,1260,1260
1351,45,0,0
1351,50,0,0
1351,65,0,0
1351,66,0,0
1352,39,0,0
1352,41,0,0
1352,42,0,0
1352,43,0,0
1352,44,0,0
1352,45,0,0
1352,46,0,0
1352,50,0,0
1352,65,0,0
1354,40,1260,1260
1354,43,0,0
1354,65,0,0
1355,36,32000,32000
1355,38,0,0
1355,39,0,0
1355,40,0,0
1355,42,0,0
1355,43,0,0
1355,44,0,0
1355,45,0,0
1355,46,0,0
1355,47,0,0
1355,48,0,0
1355,49,0,0
1355,50,0,0
1355,55,0,0
1355,58,0,0
1355,66,0,0
1356,39,0,0
1356,41,0,0
1357,38,0,0
1357,39,0,0
1357,40,0,0
1357,44,0,0
1357,51,0,0
1357,52,0,0
1358,38,0,0
1358,40,0,0
1359,38,0,0
1360,38,0,0
1360,40,0,0
1360,45,0,0
1360,50,0,0
1361,36,10000,10000
1361,37,1062,1062
1361,40,0,0
1361,41,0,0
1361,42,0,0
1361,43,0,0
1361,45,0,0
1361,50,0,0
1361,65,0,0
1361,66,0,0
1362,36,20000,20000
1362,37,0,0
1362,38,0,0
1362,39,0,0
1362,40,0,0
1362,41,0,0
1362,42,0,0
1362,43,0,0
1362,44,0,0
1362,45,89400,89400
1362,46,0,0
1362,47,0,0
1362,49,0,0
1362,50,0,0
1362,51,0,0
1362,52,98800,98800
1362,53,0,0
1362,55,0,0
1362,56,0,0
1362,58,0,0
1362,60,0,0
1362,65,0,0
1362,66,0,0
1363,39,0,0
1363,41,0,0
1364,38,0,0
1364,40,0,0
1364,41,0,0
1364,42,0,0
1364,44,0,0
1364,45,0,0
1364,51,0,0
1364,52,0,0
1364,66,0,0
1365,39,0,0
1365,50,0,0
1365,65,0,0
1365,66,0,0
1366,36,8000,8000
1366,37,0,0
1366,39,0,0
1366,40,0,0
1366,42,0,0
1366,43,0,0
1366,44,0,0
1366,45,0,0
1366,46,0,0
1366,47,0,0
1366,48,0,0
1366,50,0,0
1366,51,0,0
1366,52,0,0
1366,55,0,0
1366,58,0,0
1366,60,0,0
1366,65,0,0
1366,66,0,0
1367,43,0,0
1367,50,0,0
1367,65,0,0
1367,66,0,0
1368,36,6000,6000
1368,38,0,0
1368,39,0,0
1368,40,0,0
1368,41,0,0
1368,42,0,0
1368,43,0,0
1368,44,0,0
1368,45,0,0
1368,46,0,0
1368,47,0,0
1368,49,0,0
1368,50,0,0
1368,55,0,0
1368,56,0,0
1368,61,0,0
1368,65,0,0
1368,66,0,0
1369,37,60000,60000
1369,38,10000,10000
1369,39,10000,10000
1369,40,17460,17460
1369,41,0,0
1369,42,0,0
1369,44,10000,10000
1369,45,0,0
1369,47,10000,10000
1369,50,0,0
1369,51,0,0
1369,65,0,0
1369,66,0,0
1370,36,290000,290000
1370,37,10000,10000
1370,38,0,0
1370,39,0,0
1370,40,0,0
1370,41,0,0
1370,42,0,0
1370,43,0,0
1370,44,5,5
1370,45,169800,169800
1370,46,0,0
1370,47,0,0
1370,49,0,0
1370,50,0,0
1370,51,0,0
1370,52,425600,425600
1370,53,0,0
1370,55,0,0
1370,56,0,0
1370,58,0,0
1370,59,0,0
1370,60,0,0
1370,61,0,0
1370,64,36,36
1370,65,0,0
1370,66,0,0
1371,41,0,0
1372,36,26000,26000
1372,38,0,0
1372,39,0,0
1372,40,0,0
1372,41,0,0
1372,42,0,0
1372,43,0,0
1372,44,0,0
1372,45,0,0
1372,46,8180,8180
1372,47,0,0
1372,50,0,0
1372,52,1600,1600
1372,58,0,0
1373,38,5000,5000
1373,39,0,0
1373,40,2220,2220
1373,41,0,0
1373,43,0,0
1373,45,0,0
1373,50,0,0
1373,65,0,0
1373,66,0,0
1373,67,0,0
1374,36,25000,25000
1374,38,0,0
1374,39,0,0
1374,40,0,0
1374,41,0,0
1374,42,0,0
1374,43,0,0
1374,44,0,0
1374,45,0,0
1374,46,0,0
1374,48,0,0
1374,49,0,0
1374,50,0,0
1374,51,0,0
1374,52,0,0
1374,55,0,0
1374,56,0,0
1374,58,0,0
1374,65,0,0
1374,66,0,0
1375,41,0,0
1376,36,2000,2000
1376,38,0,0
1376,39,0,0
1376,40,0,0
1376,41,0,0
1376,42,0,0
1376,43,0,0
1376,44,0,0
1376,45,0,0
1376,46,0,0
1376,50,0,0
1376,51,0,0
1376,53,0,0
1376,56,0,0
1376,60,0,0
1376,65,0,0
1376,66,0,0
1377,37,10000,10000
1377,65,0,0
1377,66,0,0
1378,36,6000,6000
1378,39,0,0
1378,40,0,0
1378,43,0,0
1378,44,0,0
1378,45,0,0
1378,47,0,0
1378,49,0,0
1378,50,0,0
1378,51,0,0
1378,53,0,0
1378,60,0,0
1378,65,0,0
1378,66,0,0
1379,40,5000,5000
1379,43,0,0
1379,45,0,0
1379,50,0,0
1380,36,8000,8000
1380,38,0,0
1380,39,0,0
1380,40,0,0
1380,41,0,0
1380,42,0,0
1380,45,0,0
1380,46,0,0
1380,47,0,0
1380,50,0,0
1380,51,0,0
1380,52,0,0
1380,56,0,0
1380,60,0,0
1380,65,0,0
1380,66,0,0
1381,38,10000,10000
1381,39,0,0
1381,40,10000,10000
1381,43,0,0
1381,45,0,0
1381,50,0,0
1381,65,0,0
1381,66,0,0
1382,36,50000,50000
1382,37,0,0
1382,38,0,0
1382,39,0,0
1382,40,0,0
1382,41,0,0
1382,42,0,0
1382,43,0,0
1382,44,0,0
1382,45,0,0
1382,46,0,0
1382,47,0,0
1382,49,0,0
1382,50,0,0
1382,51,0,0
1382,52,33800,33800
1382,53,0,0
1382,55,0,0
1382,58,0,0
1382,60,0,0
1382,65,0,0
1382,66,0,0
1383,38,0,0
1383,41,0,0
1384,38,0,0
1384,39,0,0
1384,40,12660,12660
1384,41,0,0
1384,42,0,0
1384,43,0,0
1384,45,0,0
1384,49,0,0
1384,50,0,0
1384,65,0,0
1384,66,0,0
1385,36,1046000,1046000
1385,37,16,16
1385,38,0,0
1385,39,0,0
1385,40,161800,161800
1385,41,0,0
1385,42,0,0
1385,43,0,0
1385,44,0,0
1385,45,321800,321800
1385,46,0,0
1385,47,0,0
1385,49,0,0
1385,50,0,0
1385,51,0,0
1385,52,779000,779000
1385,53,20000,20000
1385,55,0,0
1385,56,0,0
1385,58,0,0
1385,59,0,0
1385,60,20000,20000
1385,61,0,0
1385,65,0,0
1385,66,0,0
1386,38,30000,30000
1386,39,40000,40000
1386,40,11560,11560
1386,43,0,0
1386,45,0,0
1386,46,10000,10000
1386,50,0,0
1386,65,0,0
1386,66,0,0
1387,36,163000,163000
1387,38,0,0
1387,39,0,0
1387,40,0,0
1387,41,0,0
1387,42,0,0
1387,43,0,0
1387,44,0,0
1387,45,0,0
1387,46,0,0
1387,47,0,0
1387,49,0,0
1387,50,0,0
1387,52,0,0
1387,53,10000,10000
1387,55,0,0
1387,56,0,0
1387,58,0,0
1387,60,20000,20000
1387,65,0,0
1387,66,0,0
1388,45,0,0
1388,65,0,0
1389,38,0,0
1389,39,0,0
1389,45,0,0
1389,50,0,0
1389,65,0,0
1390,37,0,0
1390,39,0,0
1390,40,0,0
1390,42,0,0
1390,43,0,0
1390,44,0,0
1390,45,0,0
1390,50,0,0
1390,52,0,0
1390,53,5000,5000
1390,56,0,0
1390,65,0,0
1390,66,0,0
1393,39,0,0
1393,41,0,0
1394,38,0,0
1394,39,0,0
1394,40,0,0
1394,41,0,0
1394,42,0,0
1394,43,0,0
1394,44,0,0
1394,45,0,0
1394,46,0,0
1394,50,0,0
1394,51,0,0
1394,60,0,0
1394,65,0,0
1394,66,0,0
1395,37,10000,10000
1395,39,0,0
1395,40,0,0
1395,43,0,0
1395,50,0,0
1395,65,0,0
1396,36,30,30
1396,38,0,0
1396,39,0,0
1396,40,0,0
1396,41,0,0
1396,42,0,0
1396,43,0,0
1396,44,0,0
1396,45,0,0
1396,46,0,0
1396,49,0,0
1396,50,0,0
1396,56,0,0
1396,66,0,0
1397,36,3000,3000
1397,39,0,0
1397,40,0,0
1397,43,0,0
1397,44,0,0
1397,45,0,0
1397,47,0,0
1397,50,0,0
1397,53,0,0
1397,58,0,0
1397,65,0,0
1397,66,0,0
1398,38,0,0
1398,39,0,0
1399,40,0,0
1399,43,0,0
1399,65,0,0
1400,65,0,0
1402,39,0,0
1402,40,0,0
1402,45,0,0
1402,50,0,0
1402,66,0,0
1402,67,0,0
1403,47,0,0
1403,49,0,0
1404,37,1000,1000
1404,40,6660,6660
1404,45,0,0
1404,47,10000,10000
1404,50,0,0
1404,65,0,0
1404,66,0,0
1405,36,13000,13000
1405,38,0,0
1405,39,0,0
1405,40,0,0
1405,41,0,0
1405,42,0,0
1405,43,0,0
1405,44,0,0
1405,45,3600,3600
1405,46,0,0
1405,47,0,0
1405,49,0,0
1405,50,0,0
1405,51,0,0
1405,52,0,0
1405,53,0,0
1405,55,0,0
1405,56,0,0
1405,58,0,0
1405,59,0,0
1405,60,0,0
1405,65,0,0
1405,66,0,0
1406,39,0,0
1406,41,0,0
1406,66,0,0
1407,36,2000,2000
1407,45,0,0
1408,38,0,0
1408,39,0,0
1408,40,1060,1060
1408,67,0,0
1409,36,15000,15000
1409,37,0,0
1409,38,0,0
1409,40,0,0
1409,42,0,0
1409,43,0,0
1409,44,0,0
1409,45,0,0
1409,46,0,0
1409,50,0,0
1411,36,400,400
1411,38,0,0
1411,39,0,0
1411,40,0,0
1411,45,0,0
1411,50,0,0
1411,66,0,0
1412,39,0,0
1412,41,0,0
1412,43,0,0
1412,45,0,0
1412,50,0,0
1412,65,0,0
1412,66,0,0
1413,36,58000,58000
1413,37,0,0
1413,38,0,0
1413,39,0,0
