qty,period,item_code,plant
112320.0,76,9665,78
15231.0,76,9668,78
50668.0,76,9671,78
72534.0,76,9674,78
1800.0,76,9677,78
30600.0,76,9680,78
52200.0,76,9688,78
234000.0,76,9705,78
279900.0,76,9710,78
150000.0,76,9714,78
7620.0,76,9716,78
72882.0,76,9781,78
45000.0,76,9782,78
2700.0,143,9782,78
7650.0,76,9783,78
36288.0,76,9786,78
19800.0,76,9795,78
100191.0,76,9811,78
99900.0,76,9813,78
2700.0,76,9814,78
73635.0,76,9815,78
71097.0,76,9859,78
31500.0,76,9864,78
35682.0,76,9868,78
21132.0,76,9869,78
605691.0,76,9871,78
11699.0,76,9875,78
2700.0,76,9876,78
4350.0,76,9878,78
651600.0,76,9879,78
74610.0,76,9883,78
162642.0,76,9885,78
93600.0,76,9886,78
41391.0,76,9893,78
327600.0,76,9901,78
11250.0,76,9914,78
124200.0,76,9917,78
56628.0,76,9923,78
26100.0,76,9945,78
126.0,76,9973,78
23.0,108,9973,78
68.0,143,9973,78
279.0,76,9974,78
16800.0,76,10028,78
750.0,76,10037,78
2412.0,76,10041,78
22500.0,82,10041,78
5700.0,115,10041,78
7800.0,122,10041,78
7800.0,129,10041,78
7200.0,136,10041,78
5700.0,143,10041,78
21600.0,150,10041,78
116.0,76,10043,78
3600.0,115,10043,78
4200.0,122,10043,78
4200.0,129,10043,78
4200.0,136,10043,78
3000.0,143,10043,78
15900.0,150,10043,78
4470.0,76,10045,78
46500.0,86,10045,78
18000.0,94,10045,78
19500.0,101,10045,78
21000.0,108,10045,78
21000.0,115,10045,78
46500.0,122,10045,78
24000.0,129,10045,78
21000.0,136,10045,78
19500.0,143,10045,78
22500.0,150,10045,78
90000.0,157,10045,78
57000.0,76,10055,78
30000.0,85,10055,78
30000.0,94,10055,78
15000.0,101,10055,78
6000.0,115,10055,78
74.0,76,10089,78
1.0,129,10089,78
50.0,76,10410,78
77.0,83,10410,78
51.0,87,10410,78
51.0,94,10410,78
53.0,101,10410,78
25.0,108,10410,78
23.0,76,10424,78
134.0,76,10500,78
231.0,101,10500,78
2.0,157,10500,78
23537.0,76,10615,78
300.0,101,10615,78
14334.0,108,10615,78
22652.0,115,10615,78
20890.0,122,10615,78
22067.0,129,10615,78
14161.0,136,10615,78
13151.0,143,10615,78
11841.0,150,10615,78
11448.0,157,10615,78
12390.0,164,10615,78
60.0,76,10951,78
60.0,82,10951,78
60.0,76,10973,78
60.0,94,10973,78
48.0,76,11031,78
5.0,108,11031,78
38993.0,76,11080,78
390.0,76,11109,78
78.0,77,11109,78
270.0,78,11109,78
78.0,82,11109,78
183.0,84,11109,78
75.0,86,11109,78
162.0,91,11109,78
93.0,93,11109,78
81.0,98,11109,78
47.0,100,11109,78
1944.0,115,11109,78
47.0,129,11109,78
48.0,136,11109,78
177.0,143,11109,78
127.0,150,11109,78
275.0,157,11109,78
78.0,164,11109,78
19077.0,76,11123,78
9331.0,76,11124,78
1998.0,76,11129,78
21663.0,76,11130,78
252.0,76,11134,78
29687.0,76,11135,78
2615.0,76,11136,78
38276.0,76,11137,78
3362.0,76,11144,78
67499.0,76,11185,78
73785.0,76,11203,78
645287.0,76,11206,78
93600.0,76,11213,78
29691.0,76,11229,78
67500.0,76,11239,78
2400.0,76,11240,78
39597.0,76,11248,78
1200.0,76,11255,78
16499.0,76,11257,78
100494.0,76,11262,78
17999.0,76,11265,78
61487.0,76,11268,78
600.0,76,11269,78
300.0,76,11281,78
14999.0,76,11293,78
21880.0,76,11296,78
60297.0,76,11300,78
191664.0,76,11311,78
99365.0,76,11335,78
85637.0,76,11338,78
83382.0,76,11339,78
141288.0,76,11369,78
92088.0,76,11371,78
119606.0,76,11378,78
750.0,76,11382,78
6750.0,76,11383,78
131994.0,76,11384,78
750.0,76,11385,78
56249.0,76,11389,78
59244.0,76,11390,78
50393.0,76,11394,78
187499.0,76,11396,78
51000.0,76,11398,78
92700.0,76,11400,78
12000.0,76,11401,78
48000.0,76,11403,78
108900.0,76,11407,78
7500.0,76,11412,78
45597.0,76,11420,78
9749.0,76,11427,78
57733.0,76,11439,78
17355.0,76,11440,78
609251.0,76,11442,78
9450.0,76,11446,78
44249.0,76,11447,78
28467.0,76,11448,78
3000.0,76,11452,78
26976.0,76,11455,78
1500000.0,83,11455,78
4788394.0,86,11455,78
4569595.0,115,11455,78
1809.0,136,11455,78
4500000.0,143,11455,78
42750.0,76,11483,78
49499.0,76,11484,78
151199.0,76,11486,78
24000.0,76,11487,78
2699.0,76,11488,78
52113.0,76,11492,78
478715.0,76,11493,78
42803.0,76,11494,78
98096.0,76,11504,78
425994.0,76,11505,78
928.0,76,11509,78
468.0,76,11510,78
9600.0,76,11551,78
9468.0,76,11569,78
519.0,76,11578,78
2765.0,76,11579,78
36350.0,76,11581,78
18560.0,76,11582,78
2726.0,76,11584,78
7017.0,76,11585,78
226.0,76,11590,78
300.0,76,11628,78
864.0,76,11634,78
16197.0,76,11636,78
7917.0,76,11637,78
2471.0,76,11681,78
1456.0,164,11681,78
3370.0,76,11732,78
3063.0,77,11732,78
3011.0,84,11732,78
882.0,143,11732,78
832.0,150,11732,78
148.0,76,11775,78
1.0,96,11775,78
8810.0,76,11824,78
693.0,76,11827,78
441.0,76,11829,78
30795.0,76,11833,78
35872.0,76,11834,78
82.0,76,11835,78
8851.0,76,11838,78
101444.0,76,11858,78
198.0,76,11860,78
2520.0,76,11862,78
2880.0,76,11868,78
1133.0,76,11869,78
3456.0,76,11871,78
2721.0,76,11872,78
26.0,76,11875,78
107727.0,76,11876,78
600.0,76,11897,78
131097.0,76,11909,78
71100.0,76,11910,78
49494.0,76,11921,78
3075.0,76,11928,78
9666.0,76,11929,78
24750.0,76,11930,78
33899.0,76,11931,78
27441.0,76,11933,78
144.0,76,12293,78
196.0,77,12293,78
196.0,78,12293,78
196.0,79,12293,78
196.0,80,12293,78
196.0,82,12293,78
1976.0,101,12293,78
18.0,77,2291,78
1.0,79,2291,78
21.0,77,2293,78
180.0,82,2293,78
21.0,85,2293,78
155.0,108,2293,78
63.0,122,2293,78
69.0,129,2293,78
107.0,136,2293,78
159.0,143,2293,78
274.0,150,2293,78
103.0,77,2302,78
87.0,79,2302,78
38.0,80,2302,78
24.0,87,2302,78
22.0,94,2302,78
19.0,101,2302,78
45.0,108,2302,78
104.0,115,2302,78
12.0,122,2302,78
42.0,129,2302,78
10.0,136,2302,78
15.0,143,2302,78
8.0,150,2302,78
20.0,77,2333,78
1107.0,81,2333,78
882.0,94,2333,78
90.0,122,2333,78
396.0,129,2333,78
18.0,150,2333,78
891.0,77,2398,78
1521.0,78,2398,78
864.0,79,2398,78
432.0,81,2398,78
315.0,87,2398,78
2673.0,108,2398,78
801.0,115,2398,78
2252.0,129,2398,78
408.0,77,7751,78
282.0,77,7753,78
1500.0,77,7813,78
300.0,94,7813,78
30000.0,164,7813,78
33000.0,77,7927,78
112842.0,136,7927,78
10222.0,143,7927,78
9731.0,150,7927,78
18000.0,77,8141,78
282000.0,84,8141,78
9600.0,86,8141,78
30000.0,94,8141,78
33000.0,101,8141,78
30000.0,108,8141,78
33000.0,115,8141,78
30000.0,122,8141,78
30000.0,129,8141,78
41400.0,136,8141,78
87000.0,143,8141,78
56885.0,150,8141,78
328500.0,77,8143,78
105000.0,84,8143,78
225000.0,94,8143,78
60000.0,101,8143,78
120000.0,108,8143,78
120000.0,115,8143,78
45368.0,122,8143,78
120000.0,129,8143,78
124500.0,136,8143,78
27219.0,143,8143,78
30099.0,150,8143,78
36790.0,157,8143,78
3000.0,77,8145,78
9000.0,84,8145,78
150000.0,87,8145,78
21000.0,94,8145,78
21000.0,101,8145,78
27000.0,108,8145,78
27000.0,115,8145,78
24000.0,122,8145,78
21000.0,129,8145,78
156000.0,136,8145,78
15000.0,143,8145,78
39000.0,77,8147,78
6000.0,84,8147,78
39000.0,87,8147,78
27000.0,94,8147,78
12000.0,101,8147,78
3000.0,108,8147,78
6000.0,115,8147,78
6000.0,122,8147,78
6000.0,129,8147,78
6000.0,136,8147,78
6000.0,143,8147,78
9000.0,77,8149,78
123000.0,87,8149,78
27000.0,94,8149,78
24000.0,101,8149,78
21000.0,108,8149,78
21000.0,115,8149,78
27000.0,122,8149,78
21000.0,129,8149,78
30000.0,136,8149,78
15000.0,143,8149,78
33000.0,150,8149,78
12000.0,77,8160,78
51000.0,87,8160,78
21000.0,94,8160,78
6000.0,101,8160,78
3000.0,108,8160,78
6000.0,115,8160,78
9000.0,77,8161,78
237000.0,87,8161,78
33000.0,94,8161,78
39000.0,101,8161,78
39000.0,108,8161,78
39000.0,115,8161,78
90000.0,122,8161,78
36000.0,129,8161,78
57000.0,136,8161,78
27000.0,143,8161,78
9000.0,150,8161,78
216000.0,77,8170,78
555000.0,87,8170,78
133500.0,94,8170,78
97500.0,101,8170,78
105000.0,108,8170,78
112500.0,115,8170,78
118500.0,122,8170,78
109500.0,129,8170,78
81000.0,136,8170,78
81000.0,143,8170,78
90000.0,77,8171,78
105000.0,84,8171,78
336000.0,86,8171,78
487500.0,87,8171,78
90000.0,94,8171,78
168475.0,101,8171,78
183750.0,108,8171,78
348991.0,115,8171,78
88500.0,122,8171,78
193776.0,129,8171,78
154428.0,136,8171,78
140016.0,143,8171,78
79941.0,150,8171,78
214500.0,77,8179,78
1800000.0,115,8179,78
27000.0,129,8179,78
1533000.0,143,8179,78
13500.0,77,8184,78
91500.0,87,8184,78
15000.0,94,8184,78
9000.0,101,8184,78
12000.0,108,8184,78
13500.0,115,8184,78
24000.0,122,8184,78
54000.0,129,8184,78
58500.0,136,8184,78
6000.0,143,8184,78
754500.0,77,8187,78
921000.0,87,8187,78
169500.0,94,8187,78
168000.0,101,8187,78
172500.0,108,8187,78
174000.0,115,8187,78
777000.0,122,8187,78
925500.0,129,8187,78
1647666.0,136,8187,78
358365.0,143,8187,78
237852.0,150,8187,78
454500.0,77,8189,78
15000.0,84,8189,78
1030500.0,87,8189,78
162000.0,94,8189,78
144000.0,101,8189,78
145500.0,108,8189,78
151500.0,115,8189,78
159000.0,122,8189,78
145500.0,129,8189,78
121500.0,136,8189,78
114000.0,143,8189,78
7500.0,77,8192,78
16500.0,87,8192,78
3000.0,94,8192,78
3000.0,101,8192,78
4500.0,108,8192,78
4500.0,115,8192,78
4500.0,122,8192,78
4500.0,129,8192,78
4500.0,136,8192,78
4500.0,143,8192,78
10500.0,77,8194,78
100500.0,84,8194,78
93000.0,87,8194,78
10500.0,94,8194,78
10500.0,101,8194,78
12000.0,108,8194,78
12000.0,115,8194,78
10500.0,122,8194,78
12000.0,129,8194,78
222000.0,136,8194,78
12000.0,143,8194,78
43500.0,77,8205,78
204000.0,87,8205,78
82500.0,94,8205,78
73500.0,101,8205,78
96000.0,108,8205,78
52500.0,115,8205,78
55500.0,122,8205,78
52500.0,129,8205,78
87000.0,136,8205,78
33000.0,143,8205,78
12000.0,150,8205,78
12000.0,77,8215,78
165000.0,87,8215,78
42000.0,94,8215,78
24000.0,101,8215,78
24000.0,108,8215,78
24000.0,115,8215,78
30000.0,122,8215,78
93000.0,129,8215,78
33000.0,136,8215,78
18000.0,143,8215,78
15000.0,150,8215,78
6000.0,77,8217,78
15000.0,84,8217,78
48000.0,87,8217,78
9000.0,94,8217,78
12000.0,101,8217,78
12000.0,108,8217,78
12000.0,115,8217,78
12000.0,122,8217,78
66000.0,129,8217,78
9000.0,136,8217,78
9000.0,143,8217,78
829500.0,77,8220,78
1945500.0,84,8220,78
450000.0,86,8220,78
1488000.0,87,8220,78
577500.0,94,8220,78
472500.0,101,8220,78
378000.0,108,8220,78
369000.0,115,8220,78
346500.0,122,8220,78
921000.0,129,8220,78
1465500.0,136,8220,78
702000.0,143,8220,78
60000.0,150,8220,78
27000.0,77,8228,78
327000.0,87,8228,78
60000.0,94,8228,78
42000.0,101,8228,78
48000.0,108,8228,78
42000.0,115,8228,78
66000.0,122,8228,78
48000.0,129,8228,78
78000.0,136,8228,78
30000.0,143,8228,78
69000.0,150,8228,78
6000.0,77,8232,78
51000.0,87,8232,78
6000.0,94,8232,78
6000.0,101,8232,78
3000.0,108,8232,78
6000.0,115,8232,78
6000.0,122,8232,78
3000.0,129,8232,78
60000.0,136,8232,78
3000.0,143,8232,78
424500.0,77,8235,78
120000.0,84,8235,78
267000.0,87,8235,78
54000.0,94,8235,78
55500.0,101,8235,78
69000.0,108,8235,78
81000.0,115,8235,78
76500.0,122,8235,78
105000.0,129,8235,78
67500.0,136,8235,78
96000.0,143,8235,78
96539.0,150,8235,78
85500.0,77,8241,78
7500.0,84,8241,78
348000.0,87,8241,78
49500.0,94,8241,78
72000.0,101,8241,78
54000.0,108,8241,78
48000.0,115,8241,78
49500.0,122,8241,78
48000.0,129,8241,78
33000.0,136,8241,78
34500.0,143,8241,78
9000.0,77,8244,78
768000.0,87,8244,78
135000.0,94,8244,78
141000.0,101,8244,78
117000.0,108,8244,78
123000.0,115,8244,78
135000.0,122,8244,78
609000.0,129,8244,78
105000.0,136,8244,78
87000.0,143,8244,78
240000.0,77,8246,78
18000.0,84,8246,78
654000.0,87,8246,78
124500.0,94,8246,78
201000.0,101,8246,78
117000.0,108,8246,78
124500.0,115,8246,78
129000.0,122,8246,78
115500.0,129,8246,78
88500.0,136,8246,78
81000.0,143,8246,78
3000.0,77,8258,78
30000.0,84,8258,78
12000.0,94,8258,78
15000.0,101,8258,78
21000.0,108,8258,78
18000.0,115,8258,78
21000.0,122,8258,78
45000.0,129,8258,78
18000.0,136,8258,78
28500.0,77,8261,78
324000.0,87,8261,78
43500.0,94,8261,78
43500.0,101,8261,78
48000.0,108,8261,78
49500.0,115,8261,78
52500.0,122,8261,78
46500.0,129,8261,78
39000.0,136,8261,78
33000.0,143,8261,78
30000.0,77,8266,78
3000.0,94,8266,78
3000.0,108,8266,78
3000.0,115,8266,78
9000.0,122,8266,78
3000.0,129,8266,78
3000.0,136,8266,78
3000.0,143,8266,78
10500.0,77,8268,78
79500.0,87,8268,78
10500.0,94,8268,78
58500.0,101,8268,78
10500.0,108,8268,78
10500.0,115,8268,78
10500.0,122,8268,78
9000.0,129,8268,78
7500.0,136,8268,78
9000.0,143,8268,78
45000.0,77,8270,78
165000.0,87,8270,78
27000.0,94,8270,78
21000.0,101,8270,78
21000.0,108,8270,78
27000.0,115,8270,78
33000.0,122,8270,78
36000.0,129,8270,78
51000.0,136,8270,78
15000.0,143,8270,78
33000.0,77,8275,78
195000.0,87,8275,78
15000.0,94,8275,78
21000.0,101,8275,78
3000.0,108,8275,78
150000.0,136,8275,78
96000.0,77,8277,78
79500.0,87,8277,78
9000.0,94,8277,78
27000.0,101,8277,78
34500.0,108,8277,78
10500.0,115,8277,78
13500.0,122,8277,78
15000.0,129,8277,78
12000.0,136,8277,78
12000.0,143,8277,78
30000.0,77,8285,78
381000.0,87,8285,78
171000.0,94,8285,78
190500.0,101,8285,78
61500.0,108,8285,78
67500.0,115,8285,78
60000.0,122,8285,78
60000.0,129,8285,78
46500.0,136,8285,78
43500.0,143,8285,78
87000.0,77,8287,78
331500.0,87,8287,78
94500.0,94,8287,78
66000.0,101,8287,78
70500.0,108,8287,78
70500.0,115,8287,78
73500.0,122,8287,78
226500.0,129,8287,78
51000.0,136,8287,78
199500.0,143,8287,78
91590.0,150,8287,78
810000.0,77,8290,78
940500.0,87,8290,78
499500.0,94,8290,78
483000.0,101,8290,78
180000.0,108,8290,78
207000.0,115,8290,78
202500.0,122,8290,78
340500.0,129,8290,78
444000.0,136,8290,78
588000.0,143,8290,78
213789.0,150,8290,78
186000.0,77,8295,78
447000.0,87,8295,78
51000.0,94,8295,78
66000.0,101,8295,78
63000.0,108,8295,78
117000.0,115,8295,78
69000.0,122,8295,78
210000.0,129,8295,78
156000.0,136,8295,78
75000.0,143,8295,78
12000.0,77,8297,78
27000.0,87,8297,78
3000.0,94,8297,78
3000.0,101,8297,78
3000.0,108,8297,78
3000.0,115,8297,78
4500.0,122,8297,78
3000.0,129,8297,78
3000.0,136,8297,78
3000.0,143,8297,78
3000.0,77,8300,78
6000.0,87,8300,78
6000.0,94,8300,78
9000.0,101,8300,78
9000.0,108,8300,78
9000.0,115,8300,78
81000.0,122,8300,78
6000.0,129,8300,78
6000.0,136,8300,78
3000.0,143,8300,78
120000.0,77,8308,78
39000.0,96,8308,78
321000.0,101,8308,78
1152000.0,143,8308,78
33000.0,77,8316,78
16500.0,84,8316,78
201000.0,87,8316,78
36000.0,94,8316,78
36000.0,101,8316,78
34500.0,108,8316,78
36000.0,115,8316,78
37500.0,122,8316,78
109500.0,129,8316,78
61500.0,136,8316,78
21000.0,143,8316,78
48000.0,150,8316,78
18000.0,77,8336,78
15000.0,84,8336,78
36000.0,87,8336,78
21000.0,94,8336,78
21000.0,101,8336,78
18000.0,108,8336,78
36000.0,115,8336,78
39000.0,122,8336,78
48000.0,129,8336,78
30000.0,136,8336,78
21000.0,143,8336,78
214500.0,77,8342,78
927000.0,87,8342,78
138000.0,94,8342,78
142500.0,101,8342,78
127500.0,108,8342,78
144000.0,115,8342,78
135000.0,122,8342,78
432000.0,129,8342,78
702000.0,136,8342,78
1265772.0,143,8342,78
140601.0,150,8342,78
3000.0,77,8361,78
12000.0,84,8361,78
49500.0,87,8361,78
4500.0,94,8361,78
30000.0,101,8361,78
6000.0,108,8361,78
6000.0,115,8361,78
7500.0,122,8361,78
7500.0,129,8361,78
42000.0,136,8361,78
6000.0,143,8361,78
10500.0,77,8374,78
45000.0,87,8374,78
6000.0,94,8374,78
6000.0,101,8374,78
6000.0,108,8374,78
39000.0,115,8374,78
7500.0,122,8374,78
6000.0,129,8374,78
4500.0,136,8374,78
4500.0,143,8374,78
63000.0,77,8382,78
612000.0,87,8382,78
102000.0,94,8382,78
93000.0,101,8382,78
105000.0,108,8382,78
102000.0,115,8382,78
105000.0,122,8382,78
282000.0,129,8382,78
72000.0,136,8382,78
66000.0,143,8382,78
39000.0,150,8382,78
6000.0,77,8385,78
3000.0,101,8385,78
3000.0,108,8385,78
420000.0,77,8387,78
600000.0,122,8387,78
1215000.0,129,8387,78
7500.0,77,8395,78
4500.0,94,8395,78
6000.0,101,8395,78
4500.0,108,8395,78
6000.0,115,8395,78
4500.0,122,8395,78
3000.0,136,8395,78
6000.0,143,8395,78
60000.0,77,8413,78
18000.0,84,8413,78
126000.0,87,8413,78
36000.0,94,8413,78
30000.0,101,8413,78
36000.0,108,8413,78
36000.0,115,8413,78
42000.0,122,8413,78
33000.0,129,8413,78
30000.0,136,8413,78
24000.0,143,8413,78
18000.0,150,8413,78
67500.0,77,8415,78
87000.0,87,8415,78
6000.0,94,8415,78
7500.0,101,8415,78
7500.0,108,8415,78
9000.0,115,8415,78
7500.0,122,8415,78
9000.0,129,8415,78
9000.0,136,8415,78
7500.0,143,8415,78
12000.0,77,8416,78
13500.0,87,8416,78
1500.0,94,8416,78
1500.0,101,8416,78
1500.0,108,8416,78
1500.0,115,8416,78
1500.0,122,8416,78
1500.0,129,8416,78
1500.0,136,8416,78
3000.0,143,8416,78
1132500.0,77,8419,78
1743000.0,84,8419,78
2665500.0,87,8419,78
508500.0,94,8419,78
534000.0,101,8419,78
520500.0,108,8419,78
528000.0,115,8419,78
1180500.0,122,8419,78
2571000.0,129,8419,78
4805136.0,136,8419,78
1069847.0,143,8419,78
696572.0,150,8419,78
123000.0,77,8441,78
2002500.0,87,8441,78
364500.0,94,8441,78
360000.0,101,8441,78
340500.0,108,8441,78
379500.0,115,8441,78
834000.0,122,8441,78
1323000.0,129,8441,78
1755000.0,136,8441,78
2802255.0,143,8441,78
412669.0,150,8441,78
48000.0,77,8443,78
139500.0,87,8443,78
16500.0,94,8443,78
16500.0,101,8443,78
21000.0,108,8443,78
21000.0,115,8443,78
19500.0,122,8443,78
16500.0,129,8443,78
13500.0,136,8443,78
13500.0,143,8443,78
220500.0,77,8444,78
150000.0,78,8444,78
1203000.0,101,8444,78
513000.0,129,8444,78
115500.0,77,8447,78
63000.0,84,8447,78
154500.0,87,8447,78
27000.0,94,8447,78
27000.0,101,8447,78
33000.0,108,8447,78
34500.0,115,8447,78
34500.0,122,8447,78
31500.0,129,8447,78
27000.0,136,8447,78
22500.0,143,8447,78
64500.0,77,8460,78
154500.0,87,8460,78
24000.0,94,8460,78
25500.0,101,8460,78
30000.0,108,8460,78
27000.0,115,8460,78
24000.0,122,8460,78
19500.0,129,8460,78
21000.0,136,8460,78
18000.0,143,8460,78
177000.0,77,8472,78
432000.0,84,8472,78
816000.0,87,8472,78
117000.0,94,8472,78
114000.0,101,8472,78
111000.0,108,8472,78
132000.0,115,8472,78
138000.0,122,8472,78
117000.0,129,8472,78
87000.0,136,8472,78
81000.0,143,8472,78
21000.0,77,8484,78
69000.0,84,8484,78
1071000.0,87,8484,78
225000.0,94,8484,78
225000.0,101,8484,78
156000.0,108,8484,78
183000.0,115,8484,78
186000.0,122,8484,78
819000.0,129,8484,78
99000.0,136,8484,78
15000.0,77,8489,78
66000.0,87,8489,78
9000.0,94,8489,78
9000.0,101,8489,78
9000.0,108,8489,78
9000.0,115,8489,78
9000.0,122,8489,78
9000.0,129,8489,78
9000.0,136,8489,78
6000.0,143,8489,78
49500.0,77,8491,78
15000.0,94,8491,78
10500.0,101,8491,78
10500.0,108,8491,78
10500.0,115,8491,78
16500.0,122,8491,78
30000.0,129,8491,78
19500.0,136,8491,78
18000.0,143,8491,78
43200.0,77,8498,78
16800.0,84,8498,78
135000.0,87,8498,78
51000.0,94,8498,78
28500.0,101,8498,78
60000.0,108,8498,78
18000.0,115,8498,78
16500.0,122,8498,78
22500.0,129,8498,78
29100.0,136,8498,78
10500.0,143,8498,78
25500.0,77,8504,78
2400.0,86,8504,78
48000.0,108,8504,78
54000.0,122,8504,78
40800.0,129,8504,78
54000.0,136,8504,78
78614.0,143,8504,78
24437.0,150,8504,78
9000.0,77,8513,78
6000.0,87,8513,78
45000.0,77,8514,78
57000.0,84,8514,78
264000.0,87,8514,78
63000.0,94,8514,78
54000.0,101,8514,78
51000.0,108,8514,78
66000.0,115,8514,78
45000.0,122,8514,78
3000.0,77,8520,78
54000.0,84,8520,78
144000.0,87,8520,78
36000.0,94,8520,78
21000.0,101,8520,78
24000.0,108,8520,78
24000.0,115,8520,78
33000.0,122,8520,78
24000.0,129,8520,78
60000.0,136,8520,78
18000.0,143,8520,78
30000.0,150,8520,78
51000.0,77,8522,78
75000.0,84,8522,78
153000.0,87,8522,78
27000.0,94,8522,78
27000.0,101,8522,78
30000.0,108,8522,78
30000.0,115,8522,78
30000.0,122,8522,78
30000.0,129,8522,78
51000.0,136,8522,78
24000.0,143,8522,78
24000.0,77,8524,78
27000.0,84,8524,78
237000.0,87,8524,78
117000.0,94,8524,78
93000.0,101,8524,78
93000.0,108,8524,78
90000.0,115,8524,78
108000.0,122,8524,78
90000.0,129,8524,78
180000.0,136,8524,78
60000.0,143,8524,78
150000.0,150,8524,78
18000.0,77,8527,78
15000.0,84,8527,78
96000.0,87,8527,78
9000.0,94,8527,78
12000.0,101,8527,78
18000.0,108,8527,78
18000.0,115,8527,78
18000.0,122,8527,78
15000.0,129,8527,78
15000.0,136,8527,78
12000.0,143,8527,78
12000.0,77,8534,78
162000.0,87,8534,78
21000.0,94,8534,78
18000.0,101,8534,78
24000.0,108,8534,78
24000.0,115,8534,78
27000.0,122,8534,78
21000.0,129,8534,78
57000.0,136,8534,78
15000.0,143,8534,78
102000.0,77,8540,78
30000.0,84,8540,78
99000.0,87,8540,78
54000.0,94,8540,78
36000.0,101,8540,78
39000.0,108,8540,78
36000.0,115,8540,78
171000.0,122,8540,78
72000.0,129,8540,78
156000.0,136,8540,78
30000.0,143,8540,78
111000.0,150,8540,78
15000.0,77,8545,78
3000.0,84,8545,78
24000.0,87,8545,78
6000.0,94,8545,78
6000.0,101,8545,78
6000.0,108,8545,78
6000.0,115,8545,78
6000.0,122,8545,78
6000.0,129,8545,78
3000.0,136,8545,78
3000.0,143,8545,78
15000.0,150,8545,78
76500.0,77,8550,78
105000.0,84,8550,78
82500.0,87,8550,78
9000.0,94,8550,78
10500.0,101,8550,78
13500.0,108,8550,78
36000.0,115,8550,78
16500.0,122,8550,78
16500.0,129,8550,78
15000.0,136,8550,78
15000.0,143,8550,78
165000.0,77,8557,78
1761000.0,87,8557,78
327000.0,94,8557,78
318000.0,101,8557,78
18000.0,108,8557,78
681000.0,136,8557,78
45000.0,150,8557,78
96000.0,77,8569,78
132000.0,86,8569,78
93000.0,94,8569,78
186332.0,101,8569,78
85354.0,108,8569,78
240000.0,115,8569,78
75000.0,122,8569,78
155420.0,136,8569,78
37062.0,143,8569,78
36596.0,150,8569,78
15000.0,77,8578,78
78000.0,87,8578,78
15000.0,94,8578,78
15000.0,101,8578,78
3000.0,108,8578,78
9000.0,115,8578,78
54000.0,122,8578,78
9000.0,129,8578,78
9000.0,136,8578,78
6000.0,143,8578,78
20400.0,77,8583,78
2400.0,84,8583,78
58800.0,87,8583,78
8400.0,94,8583,78
12000.0,101,8583,78
13200.0,108,8583,78
12000.0,115,8583,78
10800.0,122,8583,78
12000.0,129,8583,78
26400.0,136,8583,78
8400.0,143,8583,78
8400.0,150,8583,78
10500.0,77,8595,78
3000.0,136,8595,78
19500.0,77,8598,78
3000.0,136,8598,78
85500.0,77,8603,78
114000.0,94,8603,78
180000.0,101,8603,78
108000.0,136,8603,78
7500.0,143,8603,78
15000.0,150,8603,78
102000.0,77,8607,78
249000.0,84,8607,78
90000.0,129,8607,78
111000.0,136,8607,78
57000.0,77,8612,78
3000.0,136,8612,78
15000.0,77,8621,78
75000.0,94,8621,78
3000.0,136,8621,78
36000.0,77,8622,78
27000.0,84,8622,78
24000.0,94,8622,78
21000.0,101,8622,78
21000.0,108,8622,78
18000.0,115,8622,78
21000.0,122,8622,78
15000.0,129,8622,78
18000.0,136,8622,78
16800.0,77,8624,78
7200.0,84,8624,78
7200.0,87,8624,78
39600.0,108,8624,78
43200.0,115,8624,78
80885.0,122,8624,78
42000.0,129,8624,78
55567.0,136,8624,78
1884.0,143,8624,78
2131.0,150,8624,78
2678.0,157,8624,78
411000.0,77,8636,78
174000.0,84,8636,78
2238000.0,101,8636,78
45000.0,77,8639,78
99000.0,94,8639,78
120000.0,101,8639,78
180000.0,108,8639,78
180000.0,115,8639,78
161952.0,122,8639,78
182908.0,129,8639,78
183845.0,136,8639,78
99180.0,143,8639,78
97863.0,150,8639,78
99277.0,157,8639,78
15000.0,77,8640,78
282000.0,101,8640,78
252000.0,129,8640,78
249000.0,136,8640,78
3000.0,143,8640,78
195828.0,150,8640,78
27000.0,77,8651,78
108000.0,84,8651,78
75000.0,94,8651,78
60000.0,101,8651,78
141000.0,108,8651,78
117000.0,115,8651,78
150000.0,129,8651,78
258622.0,136,8651,78
96262.0,143,8651,78
100202.0,150,8651,78
33000.0,77,8653,78
46500.0,84,8653,78
46500.0,86,8653,78
1500.0,94,8653,78
22500.0,143,8653,78
30099.0,150,8653,78
18000.0,157,8653,78
18000.0,164,8653,78
49500.0,77,8658,78
27000.0,84,8658,78
6000.0,108,8658,78
15000.0,115,8658,78
30000.0,129,8658,78
85596.0,136,8658,78
40605.0,143,8658,78
25689.0,150,8658,78
63000.0,77,8793,78
30000.0,83,8793,78
30000.0,84,8793,78
63000.0,87,8793,78
42000.0,97,8793,78
219000.0,143,8793,78
333000.0,77,8799,78
33000.0,77,8831,78
327000.0,83,8831,78
2981850.0,77,9001,78
1311000.0,77,9019,78
1311600.0,79,9019,78
249000.0,82,9019,78
1860000.0,87,9019,78
930000.0,94,9019,78
930000.0,101,9019,78
930000.0,108,9019,78
1162800.0,115,9019,78
5461800.0,122,9019,78
1162800.0,129,9019,78
1161600.0,136,9019,78
1162800.0,143,9019,78
1162800.0,150,9019,78
