plant,qty,item_code,pre_qty
36,4917,8434,4917
78,36853403,8736,36853403
22,638,11543,638
88,2614,8401,2614
88,4022,8535,4022
16,27332,8836,27332
31,2053,8772,2053
31,8274,8114,8274
31,28888,8248,28888
34,49469,8334,49469
34,105,8730,105
22,28,11622,28
78,391,12642,391
34,153,8072,153
78,2550,9607,2550
78,907999,9211,907999
36,7790,8251,7790
132,16791,9753,16791
78,93569,9345,93569
78,1007165,8949,1007165
111,990,8036,990
88,20560,8748,20560
84,2897,9389,2897
115,69,10509,69
82,2078,8649,2078
22,1188,9757,1188
31,12323,8461,12323
84,236,11601,236
22,134,11835,134
34,8004,8285,8004
88,470,8827,470
78,18616,9424,18616
78,9238135,9028,9238135
78,3.0,3257,9
78,185284,9162,185284
78,11246892,8766,11246892
36,587,8202,587
31,7643,8540,7643
107,5450,8762,5450
34,382,11929,382
117,75,9981,75
15,18,10129,18
78,3535,9637,3535
78,60311,9241,60311
78,25318,9375,25318
78,7042,8979,7042
117,32891,7982,32891
22,1200,9391,1200
78,124422,9192,124422
111,35254,8017,35254
28,690,9307,690
22,263,7526,263
115,133,10624,133
117,5117,7933,5117
3,636,11235,636
78,770,7589,770
34,11505,8528,11505
58,5970,8387,5970
111,229,11265,229
78,10573,9405,10573
111,1374,7968,1374
115,1608,8491,1608
115,1652,8625,1652
115,1146,8229,1146
12,29,7544,29
118,7416,8449,7416
3,240,11052,240
36,238,9877,238
78,38,7010,38
78,1.0,1635,8
34,672,11910,672
78,0.0,6748,3
58,2434,8338,2434
111,3822,11216,3822
31,3356,9819,3356
117,4536,8225,4536
34,95,9911,95
108,701,9259,701
117,4068,7963,4068
3,20,11265,20
118,33132,8400,33132
78,6408,7619,6408
111,578,11295,578
78,4.0,6699,8
31,577,9770,577
115,7866,8655,7866
115,1729,8259,1729
118,730,8875,730
12,51,7708,51
118,308,8613,308
107,2382,8773,2382
108,1336,8814,1336
117,2337,7914,2337
118,524,11087,524
58,35,8630,35
78,4,12683,4
81,144,7528,144
31,130,9983,130
115,8899,8868,8899
82,2,9647,2
108,299,9685,299
78,16234,11080,16234
3,457,11295,457
118,16009,8430,16009
132,952,11226,952
78,109299,10818,109299
78,1,10422,1
78,3.0,6991,32
36,890,9200,890
111,4054,8985,4054
31,3090,9800,3090
22,4,7537,4
78,147,10897,147
107,11763,8803,11763
78,5654,10635,5654
8,2856,8775,2856
82,8,8257,8
82,4701,7861,4701
82,15517,7995,15517
108,959,9715,959
12,137,7555,137
78,102903,8374,102903
78,56,11110,56
3,1797,8985,1797
118,4261,8460,4261
111,373,9673,373
111,114,9277,114
111,42,9411,42
82,1427,8074,1427
31,2708,7886,2708
22,52,11260,52
3,1200,9064,1200
12,3,1863,3
3,150,9198,150
78,39569,8587,39569
3,241,8802,241
88,28868,7990,28868
78,7,11061,7
78,272960,10799,272960
82,2356,7891,2356
82,3268,8025,3268
31,2762,8099,2762
34,10260,7923,10260
22,133,11211,133
3,242,9277,242
78,804468,8800,804468
78,2657623,8404,2657623
34,10479,9739,10479
3,20723,9015,20723
118,0.0,2719,48
118,936,8624,936
111,157,9441,157
8,1052,8756,1052
82,1175,11273,1175
111,148,9179,148
82,8963,7976,8963
82,2,7580,2
34,8693,8136,8693
22,18187,8554,18187
88,31341,8282,31341
78,206223,8879,206223
22,87,10766,87
78,2082642,9013,2082642
3,51,8832,51
34,268,9952,268
78,21,2450,21
78,3621184,11091,3621184
132,4742,8763,4742
132,30,8897,30
78,53,10829,53
111,26,9392,26
31,142069,8129,142069
31,1442,7867,1442
34,2860,7953,2860
88,1933,8495,1933
78,29049441,9092,29049441
12,64,11046,64
34,15997,8087,15997
117,271,9174,271
78,2077364,8830,2077364
78,1400515,8434,1400515
3,27485,8649,27485
88,56413,7971,56413
78,925326,8568,925326
78,2215569,8172,2215569
82,1153,11565,1153
31,516,11243,516
22,39,8846,39
31,774,7946,774
115,160,9866,160
115,101,12340,101
117,728,9387,728
88,2604,8446,2604
78,45615,9043,45615
78,2813,8647,2813
3,134,8862,134
88,2442,8184,2442
78,54182,8781,54182
78,238939,8385,238939
31,102,11456,102
115,138,9945,138
82,541,11254,541
115,725,9683,725
22,4238,9193,4238
139,834,11882,834
31,1177,7897,1177
34,36301,8379,36301
22,49129,8535,49129
34,1968,8117,1968
78,25,12291,25
88,28780,8263,28780
78,5270477,8860,5270477
78,945342,8598,945342
78,1104820,8202,1104820
58,796,9792,796
78,2474,2431,2474
78,1690987,8336,1690987
82,5817,9255,5817
132,4606,8482,4606
31,957,11407,957
82,862,11467,862
22,8945,9010,8945
22,977,8614,977
84,250,11250,250
78,0.0,6599,3
34,8992,7934,8992
78,4813224,9073,4813224
78,61,11846,61
78,207736,8811,207736
78,596364,8415,596364
78,75136,8549,75136
84,758,8593,758
31,130,11358,130
34,142,11840,142
22,2677,8827,2677
22,383,9223,383
118,900,9933,900
78,2.0,6812,10
88,986,11858,986
78,966586,8628,966586
78,0.0,2857,18
82,1455,9681,1455
22,1206,9040,1206
84,2258,8544,2258
78,32.0,7025,109
34,17923,8098,17923
78,124,12272,124
78,37715,11876,37715
78,14255002,8841,14255002
115,4792,7927,4792
31,2735,8914,2735
31,53,11388,53
22,2775,9253,2775
108,1470,8220,1470
78,80,1071,80
78,314,12351,314
34,3449,11346,3449
36,6,11129,6
78,288,11827,288
82,264,9315,264
31,3172,9127,3172
12,96,7589,96
117,816,8057,816
34,411,9347,411
22,98,6730,98
78,2.0,6793,7
78,20681,11906,20681
88,888,11443,888
115,2014,8353,2014
22,75,1300,75
82,566,8870,566
31,636,8944,636
34,235,9426,235
12,5,7010,5
54,17003,8762,17003
22,6,12318,6
118,652,7915,652
118,9477,8311,9477
118,3148,8445,3148
78,30920,10041,30920
36,448,8685,448
36,3134,8819,3134
58,19,7804,19
111,90,11078,90
82,3174,9741,3174
82,13,9479,13
115,53850,7908,53850
31,277,9157,277
115,624,8304,624
115,92566,8042,92566
34,59,3472,59
3,10031,8257,10031
118,10302,8128,10302
118,9326,8524,9326
78,270,10516,270
78,763,10120,763
108,80677,8859,80677
78,24,10254,24
78,71348,9858,71348
111,45,8683,45
58,12,11052,12
108,26748,8201,26748
78,18,12332,18
82,1134,9296,1134
31,138,9370,138
31,271,8974,271
115,25129,8121,25129
115,28986,7859,28986
117,700,11073,700
3,1846,8074,1846
78,26566,10729,26566
78,2,10333,2
3,678,8208,678
88,221,9736,221
36,269,9111,269
132,166,10613,166
36,4133,9245,4133
115,255,11369,255
22,3735,10617,3735
12,2346,10818,2346
115,224,8072,224
117,43,11286,43
3,29595,8287,29595
3,6510,8421,6510
78,643085,7810,643085
3,840,8025,840
4,300,11198,300
22,8.0,6790,68
78,1,10284,1
34,333,8883,333
3,72,10499,72
36,306,9324,306
118,4713,7896,4713
111,1194,8713,1194
111,109,9109,109
58,411,11478,411
101,3476,8786,3476
12,5,10635,5
3,1675,8500,1675
78,7142,8023,7142
3,7331,8238,7331
118,231,8243,231
3,30711,7976,30711
78,3552547,9839,3552547
132,291,9985,291
115,413,8102,413
78,95,2331,95
78,24557536,8236,24557536
78,83581,7840,83581
3,10601,8055,10601
132,124258,8382,124258
3,40621,8189,40621
3,656,8451,656
132,119203,8516,119203
118,1460,8322,1460
118,204,11491,204
78,289731,10052,289731
81,1095,10272,1095
111,22971,8219,22971
22,224230,7990,224230
115,840,11350,840
78,7742874,8449,7742874
12,534,10799,534
34,1719,9388,1719
117,2541,11267,2541
3,29671,8268,29671
78,47472,7791,47472
34,1167,9522,1167
108,722,11905,722
78,7,10265,7
84,1200,10047,1200
117,4159,8610,4159
78,292786,8266,292786
78,129740,7870,129740
118,1265,11917,1265
78,203468,8004,203468
78,5,7608,5
132,1940,8546,1940
111,13765,8907,13765
115,955,9302,955
22,227,7758,227
78,223238,8479,223238
78,1308228,8083,1308228
117,1291,8561,1291
78,49,2312,49
78,1006756,8217,1006756
78,6590,7821,6590
78,51,1916,51
3,3895,8432,3895
58,2948,8881,2948
78,326,7559,326
16,47940,8055,47940
111,531,8858,531
115,198,9381,198
84,3642,8395,3642
84,2232,7999,2232
115,120,9119,120
22,182641,7971,182641
34,3,1648,3
88,26,11130,26
108,718,9936,718
78,1207909,8296,1207909
78,13750,8034,13750
78,588,7638,588
78,75,2263,75
78,2,1867,2
84,104,8474,104
22,2070,8708,2070
22,7,7788,7
117,735,9249,735
78,4647,11544,4647
78,167,11678,167
78,11,11282,11
78,2587998,8247,2587998
78,33271,7851,33271
132,45528,8393,45528
78,3033213,7985,3033213
132,2184,8131,2184
84,622,8687,622
132,3489,8265,3489
22,1,11694,1
22,810,8263,810
84,2490,8163,2490
22,1474,8397,1474
22,1500,8001,1500
118,141,9899,141
78,2365,11757,2365
78,835,11891,835
78,2872,11495,2872
27,210,11569,210
78,64688,8064,64688
78,294,2293,294
8,904,9769,904
84,2541,7980,2541
78,260,11708,260
78,478434,8277,478434
78,51619,11446,51619
82,21547,8934,21547
31,6557,8612,6557
31,8376,8350,8376
22,258,11462,258
3,719,9924,719
22,40282,8427,40282
78,0.0,3542,1
3,5154,9662,5154
78,3245,11921,3245
78,41082,11263,41082
82,3045,8751,3045
82,5409,8885,5409
82,4203,8489,4203
31,871,8959,871
12,8,7025,8
132,779,11543,779
34,2664,8783,2664
12,588,12272,588
34,642,11257,642
3,606,9741,606
22,67264,8244,67264
108,2549,7869,2549
78,26143838,9264,26143838
3,78,9479,78
36,1381,8304,1381
78,22964,11738,22964
78,142718,11342,142718
36,16947,8042,16947
132,165,604,165
84,18,12312,18
31,17875,8776,17875
82,1174,8440,1174
22,73,11754,73
31,116349,8118,116349
3,20867,9954,20867
108,7654,8082,7654
78,2985093,9873,2985093
78,6224,9477,6224
3,248,9692,248
3,1463,9430,1463
78,6,11555,6
111,30051,8040,30051
78,9,11689,9
111,2,10118,2
82,25295,9177,25295
31,1155,8593,1155
82,2170,8653,2170
34,2040,8813,2040
84,3682,8436,3682
34,2091,8947,2091
78,5022,9556,5022
22,7,11705,7
78,608153,9294,608153
111,14154,8119,14154
78,11932,9428,11932
36,6568,8072,6568
16,1981,9004,1981
31,7977,8410,7977
82,43766,8866,43766
31,3036,8544,3036
31,8704,8148,8704
84,189,11422,189
108,1386,8112,1386
78,201734,9903,201734
78,1075,9507,1075
3,3287,9722,3287
88,7782,8910,7782
78,38,9641,38
78,183806,9245,183806
36,2961,8285,2961
108,2144,7850,2144
36,134,8419,134
108,1240,8246,1240
16,480,9083,480
3,17865,8119,17865
31,12752,8757,12752
31,13702,8361,13702
34,566,8843,566
3,20868,7857,20868
34,2914,8581,2914
78,6559206,9720,6559206
78,118679,9324,118679
3,9896,9935,9896
78,92335,9458,92335
36,10099,8498,10099
31,799,12663,799
22,321,9736,321
31,163448,8836,163448
12,2,10071,2
34,714,8794,714
58,5113,8257,5113
78,194957,9933,194957
78,109785,9537,109785
34,14984,8532,14984
34,1897,8928,1897
78,123495,9671,123495
78,139292,9275,139292
111,7907,8100,7907
108,1169,7880,1169
82,1,9932,1
111,945,7838,945
117,2079,8278,2079
31,12232,8787,12232
84,453,11927,453
34,6657,9007,6657
58,231,8470,231
132,3057,7952,3057
78,390,9488,390
111,6918,7917,6918
16,406,9722,406
78,475,9622,475
115,82,11182,82
117,960,8625,960
117,2113,8229,2113
3,23,11531,23
78,2401,7489,2401
78,20.0,1718,24
78,8331,7623,8331
15,1,10059,1
34,21491,8958,21491
111,72,11561,72
78,42203,9701,42203
36,839,11910,839
111,1526,11299,1526
111,480,7868,480
31,2832,10036,2832
115,2300,8525,2300
22,181,7639,181
117,711,8704,711
117,2601,8308,2601
22,62,10113,62
34,3,1054,3
84,531,10013,531
3,102,11348,102
36,1273,9777,1273
22,3536,9717,3536
78,80,7702,80
3,10266,7917,10266
118,214,11219,214
58,233,8500,233
82,76,9913,76
117,5064,8917,5064
117,11955,8521,11955
22,20,7590,20
117,1899,8259,1899
107,1322,8856,1322
22,2824,9668,2824
78,2563330,7915,2563330
78,12,7519,12
3,1409,11299,1409
58,871,8713,871
3,870,7868,870
58,18773,8451,18773
78,154,6995,154
115,2380,8555,2380
84,1706,9909,1706
117,1647,8472,1647
117,3126,8076,3126
118,1885,8909,1885
117,4878,8606,4878
118,3822,11383,3822
78,3709,10901,3709
78,0.0,7074,3
84,2619,8044,2619
31,4009,10017,4009
22,99,7882,99
115,7486,8902,7486
31,5.0,6586,13
115,190,8506,190
34,4,1297,4
3,602,9117,602
3,127,11591,127
78,59,10980,59
3,296,11195,296
12,6,7559,6
78,53045,11114,53045
78,419769,10718,419769
117,5882,8423,5882
88,3568,9819,3568
22,2838,8095,2838
31,120,9968,120
118,1160,8939,1160
78,62246,11193,62246
78,581927,11327,581927
78,318,10931,318
118,244,11413,244
58,270,8694,270
111,716,11572,716
82,3164,7895,3164
31,492,7969,492
22,1922,11343,1922
115,3789,9194,3789
31,2082,9785,2082
78,4750,11406,4750
3,27174,8885,27174
108,473,9749,473
118,4631,8890,4631
3,2658,11359,2658
78,1091,10748,1091
78,600,10882,600
82,9185,8108,9185
84,571,11322,571
22,103,11556,103
84,3047,7891,3047
12,46,11757,46
31,3423,9864,3423
22,353,11294,353
31,559,9998,559
78,27197,11619,27197
34,569,10614,569
36,5410,7923,5410
118,16256,8969,16256
3,441,11572,441
118,2175,9103,2175
111,364,9786,364
78,3121,11095,3121
78,1844,10699,1844
36,4033,9739,4033
82,2031,8583,2031
82,8954,8187,8954
111,69,9524,69
82,2979,7925,2979
31,4425,7999,4425
31,2480,8395,2480
22,9,11769,9
117,74,9702,74
12,33,11708,33
115,2396,8962,2396
22,19343,10849,19343
3,370,9311,370
78,328200,8700,328200
3,11090,8915,11090
118,1558,8920,1558
78,50248,11174,50248
3,201,8653,201
78,7708,10912,7708
4,195,11564,195
31,7740,8078,7740
31,291,7816,291
82,2969,8272,2969
31,4017,7950,4017
22,669,11324,669
3,135,9524,135
78,136706,8913,136706
3,83,9128,83
36,1358,7953,1358
3,599,9262,599
78,5057821,8651,5057821
88,20709,8316,20709
58,900,9711,900
8,947,12300,947
111,2169,9688,2169
31,861,11460,861
82,1715,7955,1715
31,32497,8029,32497
84,750,11565,750
84,3203,7872,3203
78,2862236,9126,2862236
78,9797,8730,9797
3,4764,8945,4764
3,148,9341,148
78,233028,8864,233028
16,7984,8964,7984
82,69959,8168,69959
31,584,8242,584
22,44,9276,44
31,2055,7980,2055
84,1344,11254,1344
117,676,9683,676
84,1500,10858,1500
88,657,8742,657
78,32714,9339,32714
78,136567,8943,136567
78,2166336,9077,2166336
3,26,9292,26
36,12308,8117,12308
88,35249,8084,35249
36,2830,7855,2830
78,33601903,8419,33601903
88,4031,7822,4031
16,3948,8519,3948
103,792,11055,792
31,54,11886,54
31,518,11490,518
31,3703,8455,3703
22,2061,8831,2061
22,1707,11567,1707
34,38480,8413,38480
34,7186,8017,7186
117,3532,9896,3532
22,1559,11305,1559
78,219427,9156,219427
36,564,11365,564
88,2308,8559,2308
88,2885,8035,2885
78,320367,8632,320367
132,15320,9174,15320
22,836,9306,836
22,2764,8910,2764
84,1676,11546,1676
115,36,12666,36
117,1109,10109,1109
34,4039,8230,4039
36,870,11444,870
88,1080,8772,1080
78,5.0,6633,7
78,318,9369,318
34,20784,7968,20784
111,1050,7932,1050
78,341386,8711,341386
132,5595,9253,5595
78,5505464,8845,5505464
36,691,7885,691
88,10059,8248,10059
31,876,11520,876
22,486,8861,486
15,1,10074,1
58,2913,7906,2913
34,6736,8181,6736
88,907,8723,907
78,2274,8924,2274
78,380025,8528,380025
88,5058,8461,5058
78,90171285,9058,90171285
82,18,9319,18
84,2835,8840,2835
34,2910,8394,2910
118,621,9918,621
111,556,11393,556
88,768,8540,768
4,784,9789,784
111,2405,7962,2405
58,733,9935,733
82,1818,9398,1818
115,327,8357,327
117,1416,8140,1416
117,8289,7878,8289
22,16060,8891,16060
78,3,7138,3
22,3135,9025,3135
78,39,12385,39
36,2884,11425,2884
88,414,11526,414
82,156,9349,156
82,938,11823,938
31,1087,11897,1087
31,332,11501,332
36,804,9426,804
15,3,7447,3
88,95,9923,95
36,303,9164,303
22,231,9238,231
78,14,7089,14
36,1407,11638,1407
99,1609,8806,1609
78,0.0,6827,1
3,1246,11858,1246
115,6882,7991,6882
31,217,9240,217
12,20,7702,20
115,120346,8125,120346
117,210,11339,210
22,1,7501,1
12,7,7440,7
117,2630,7908,2630
118,2842,8345,2842
117,7755,8042,7755
118,2073,10819,2073
36,37,9115,37
111,738,11636,738
78,28,7040,28
115,3861,8204,3861
115,912,7942,912
31,407,11927,407
117,2859,8121,2859
3,636,8291,636
78,5,10416,5
34,688,9411,688
12,93,6995,93
117,1796,2350,1796
36,255,9194,255
36,57,9852,57
22,38.0,6794,64
118,888,7900,888
111,41,9113,41
108,142591,8759,142591
111,521,11191,521
31,577,9666,577
31,239,9270,239
82,10430,9726,10430
22,2,7531,2
108,49,9234,49
31,7513,9008,7513
84,344,9509,344
3,34660,8504,34660
22,33,7007,33
117,1464,8072,1464
118,4597,8113,4597
15,21,7428,21
8,15,10457,15
22,4812,10913,4812
12,84,11114,84
3,20501,8583,20501
34,347,9703,347
117,753,11186,753
115,113520,8106,113520
34,1020,9837,1020
3,9435,8717,9435
118,1263,8588,1263
117,3612,7889,3612
78,3,10580,3
118,234,7930,234
118,11832,8326,11832
111,1128,9009,1128
88,1709,9721,1709
108,2672,8527,2672
54,9,8856,9
118,3642,8801,3642
3,42594,8534,42594
34,61,9654,61
78,30711,10793,30711
78,69,10397,69
34,5293,9788,5293
3,2766,8272,2766
78,168,10135,168
36,81,9175,81
82,1583,8019,1583
36,270,9309,270
31,6059,9909,6059
118,320,11915,320
3,9723,9009,9723
78,26988,8136,26988
3,880,8351,880
78,83,2365,83
118,1114,8356,1114
78,179,10610,179
117,772,11088,772
118,67423,7960,67423
16,6000,8108,6000
78,1,10348,1
36,13477,9388,13477
78,136,10482,136
111,437,8911,437
8,0.0,2717,3
115,1055,11384,1055
3,4710,8960,4710
78,44685,8349,44685
34,6147,9684,6147
3,47295,8564,47295
78,1266281,8087,1266281
117,196,11301,196
108,58173,8770,58173
58,5679,11359,5679
31,1500,7861,1500
84,108,10477,108
78,143267,8562,143267
78,764623,8166,764623
78,1620,2395,1620
78,468715,8300,468715
118,70411,8386,70411
16,97635,8534,97635
132,35022,8184,35022
82,337,11431,337
84,472,11214,472
34,7174,7898,7174
117,342,9381,342
34,17893,8032,17893
78,4674634,8775,4674634
78,1759140,8379,1759140
3,95,8990,95
118,224,11634,224
78,61674,8513,61674
78,409707,8117,409707
3,35354,8728,35354
78,22,2346,22
132,23214,8659,23214
78,154524,7855,154524
88,1493,7916,1493
58,386,9311,386
8,87,12296,87
115,582,9677,582
31,5976,7891,5976
115,118,9415,118
34,1846,7849,1846
78,79636,8592,79636
78,230,11761,230
36,294,11197,294
88,23725,8129,23725
78,2796350,8330,2796350
78,24998,8068,24998
58,902,9262,902
82,743,11199,743
31,2324,11273,2324
118,732,9848,732
22,60190,8084,60190
118,1297,9982,1297
78,615331,11840,615331
108,349,8062,349
34,28.0,1633,35
78,43479,8543,43479
78,289312,8147,289312
78,9,2376,9
78,1607378,8281,1607378
78,262770,7885,262770
82,3455,8804,3455
132,2437,8427,2437
132,25941,8823,25941
82,1060,11278,1060
31,1,11352,1
22,2844,8559,2844
117,405,9362,405
118,1656,9799,1656
22,1485,8035,1485
78,1851,11791,1851
88,21427,8159,21427
78,65299,8494,65299
78,187673,8098,187673
132,100315,8244,100315
82,63416,8755,63416
31,1175,11565,1175
82,2260,11229,2260
84,813,8538,813
22,37396,8772,37396
22,19813,8114,19813
84,2143,8014,2143
118,238,10012,238
78,0.0,590,191
78,1,11870,1
34,13862,7830,13862
22,38343,8248,38343
78,439910,11608,439910
15,251,9461,251
78,663718,8573,663718
78,61,11742,61
88,1022,11407,1022
78,188,2406,188
132,3000,8853,3000
31,1330,8646,1330
115,485,9871,485
84,5592,8885,5592
84,2555,8489,2555
22,45,11758,45
22,2817,8327,2817
115,823,9743,823
34,906,11474,906
34,636,11078,636
36,4656,8783,4656
85,143,11138,143
84,2346,8227,2346
78,792538,11821,792538
22,51673,8461,51673
88,483,11224,483
28,1800,8901,1800
82,0.0,3142,32
82,925,8785,925
31,21076,8859,21076
31,233,9255,233
12,4,1550,4
31,2173,11333,2173
84,5151,8306,5151
3,516,10037,516
22,121996,8540,121996
78,24932,9560,24932
88,437,11833,437
118,418,9780,418
36,10132,8338,10132
78,165900,11638,165900
78,260,11772,260
82,269,9394,269
31,62433,9072,62433
22,558,11788,558
22,2356,8753,2356
78,25536,9773,25536
34,2,11108,2
3,8295,9726,8295
78,20365,11589,20365
115,2661,8036,2661
31,261,9285,261
31,18442,8889,18442
22,575,9923,575
82,9545,8949,9545
82,5702,8553,5702
34,99,9109,99
78,296090,9852,296090
22,1,11739,1
78,5706,9986,5706
15,27,7443,27
88,1164,9389,1164
78,196958,9724,196958
118,840,9810,840
78,99,11802,99
36,2169,8106,2169
82,22257,9028,22257
31,21743,8706,21743
82,876,9162,876
82,9943,8766,9943
34,388,8926,388
84,2662,8945,2662
34,10430,9060,10430
12,67,7040,67
78,987592,9803,987592
3,2977,10018,2977
139,2800,9266,2800
78,3622,9541,3622
111,5177,8104,5177
31,100,9315,100
3,171,8019,171
3,4788,8153,4788
118,1183,8024,1183
118,62,2253,62
78,144449,10016,144449
78,4168,9620,4168
108,1497,7963,1497
78,6,10150,6
78,2010212,9754,2010212
36,2803,8794,2803
111,1326,8183,1326
111,55423,8579,55423
22,3267,10032,3267
3,10132,8232,10132
3,26604,8366,26604
3,66903,7970,66903
118,1559,8237,1559
108,491,11858,491
3,61390,8104,61390
78,12812,9967,12812
78,48457,9571,48457
111,18103,8792,18103
78,156604,9705,156604
78,151757,9309,151757
115,180,11265,180
22,376,9983,376
31,2485,9083,2485
78,12,7706,12
34,2880,9041,2880
118,226,7792,226
118,995,7926,995
58,25,8504,25
78,401428,9784,401428
108,57387,8127,57387
78,477645,9918,477645
78,22600,9522,22600
115,14802,10820,14802
3,741,11431,741
3,7747,8396,7747
78,5475,7785,5475
118,730,11302,730
78,28261,7919,28261
3,10769,8134,10769
118,2976,8005,2976
78,201986,9997,201986
78,7175,9601,7175
78,1893122,9735,1893122
111,1864,8164,1864
111,3345,8560,3345
117,360,8604,360
22,6554,9751,6554
78,243674,7998,243674
3,20858,8213,20858
3,911,11382,911
78,41957,8132,41957
86,129,9434,129
132,29228,8278,29228
3,948,8085,948
58,2976,8534,2976
16,2963,7970,2963
111,36067,8511,36067
117,1017,8951,1017
117,17688,8555,17688
118,5096,8992,5096
78,439763,8211,439763
78,224,2440,224
36,19,10024,19
78,40921,7949,40921
78,987,7687,987
132,1908,8229,1908
132,412,7833,412
111,52575,8590,52575
22,2872,8099,2872
117,24233,8902,24233
78,96414,11197,96414
78,1872,2257,1872
78,636,7766,636
3,15191,7981,15191
132,2054,8308,2054
78,1,1599,1
78,2921,7504,2921
78,3183,7900,3183
111,168,11838,168
58,1200,8960,1200
16,11522,8000,11522
22,5510,8178,5510
22,4,7782,4
22,12582,7916,12582
118,3665,9022,3665
78,3767,11276,3767
117,309,8719,309
78,383857,11410,383857
3,84,11229,84
118,628,11496,628
78,66477,7979,66477
118,358,11234,358
58,731,8777,731
78,73,7717,73
81,2,7541,2
84,30,8157,30
115,1282,8881,1282
12,5,11761,5
115,3067,9015,3067
22,14,7733,14
22,150697,8129,150697
117,915,8798,915
78,3154,11489,3154
108,537,9832,537
78,1854,11623,1854
78,174593,11227,174593
117,116,8536,116
118,2635,8973,2635
78,51,10965,51
78,146,2025,146
78,224864,7930,224864
78,1,7534,1
82,354472,8453,354472
132,17546,8076,17546
111,2101,9790,2101
82,1428,8191,1428
58,600,8990,600
82,0.0,4498,93
84,4570,8108,4570
78,7,11702,7
78,43962,11440,43962
111,206,9869,206
78,2610,11178,2610
132,1527,11324,1527
82,6620,8270,6620
82,4531,8800,4531
31,714,8082,714
115,77,9441,77
12,48,11791,48
22,51719,8159,51719
118,16052,9661,16052
78,201436,11915,201436
54,2,9058,2
36,303,7957,303
78,41593,11257,41593
86,8,7446,8
16,11421,9017,11421
78,21803,11391,21803
118,9967,8741,9967
131,43518,8760,43518
78,69015275,7960,69015275
82,6168,8879,6168
78,1123,10733,1123
111,1290,9558,1290
16,415,11229,415
31,116998,8295,116998
22,2272,11407,2272
34,13065,8253,13065
118,61,9478,61
36,827,8036,827
3,722,9345,722
78,1303699,11470,1303699
108,400,9813,400
78,357169,11604,357169
78,3501082,11208,3501082
78,1277,2268,1277
118,541,8954,541
111,316,10033,316
82,3600,8434,3600
31,30887,8112,30887
22,3793,11882,3793
82,481,8172,481
84,3380,7955,3380
22,23,2418,23
78,1789862,9209,1789862
86,78227,10907,78227
36,1939,8383,1939
78,586401,8947,586401
118,5129,9033,5129
111,843,9850,843
132,1571,11567,1571
78,3,11159,3
132,766,11305,766
31,760,8721,760
84,220,11861,220
82,6218,8385,6218
31,4799,8063,4799
34,33346,8545,33346
34,1200,8283,1200
22,2579,11571,2579
137,4,11046,4
78,449841,9422,449841
78,53646,9026,53646
12,3,11772,3
34,2298,8021,2298
78,289472,9160,289472
3,9,9241,9
3,177,9375,177
36,1308,8462,1308
78,3827,11634,3827
78,70481,11238,70481
118,801,9246,801
132,2550,9044,2550
78,4465,11372,4465
111,0.0,3896,311
16,5895,8998,5895
22,1752,9176,1752
34,2411,8758,2411
84,111,11416,111
82,30216,8336,30216
34,31650,8892,31650
31,1183,8014,1183
22,52,11784,52
3,286,9850,286
78,13352,9239,13352
108,1231,7978,1231
78,100849,9373,100849
78,37543,8977,37543
3,57,9192,57
36,1563,8017,1563
36,1145,8151,1145
78,11219824,8715,11219824
78,1155105,11451,1155105
132,6895,9257,6895
36,14785,8413,14785
88,2811,8380,2811
16,378,9211,378
31,153,8751,153
22,87,9389,87
31,2803,8489,2803
31,253,8093,253
31,731,8227,731
34,6390,8313,6390
78,1787,9452,1787
34,2804,8051,2804
34,57772,8447,57772
78,3247,9586,3247
78,121193,9190,121193
3,137,9405,137
36,263,8230,263
88,435,8331,435
78,316236,8928,316236
36,6028,7968,6028
88,900,8989,900
132,160,9074,160
16,59654,8766,59654
132,9377,8812,9377
82,3265,8628,3265
31,8.0,2797,129
22,949,9206,949
31,5592,8440,5592
34,29695,8526,29695
34,2757,8922,2757
84,438,11580,438
78,621616,9665,621616
34,26059,8264,26059
78,1801,9403,1801
78,1627267,9007,1627267
36,26021,8443,26021
78,1373,9141,1373
78,1500192,8745,1500192
111,88840,7966,88840
58,277,9939,277
31,17940,8123,17940
22,548,9157,548
34,38781,8739,38781
22,5370,8895,5370
15,19,9974,19
34,17410,8081,17410
88,112329,9019,112329
78,127293,9220,127293
88,29715,8757,29715
78,224075,9354,224075
78,351591,8958,351591
40,64743,8917,64743
132,551,9104,551
117,444,8357,444
3,6982,7832,6982
34,1154,8952,1154
36,55,11904,55
111,322,11293,322
58,1420,8153,1420
78,30417,9433,30417
111,480,11427,480
132,5740,9713,5740
84,0.0,3840,1
117,1090,2269,1090
22,12,9187,12
84,2769,11823,2769
78,6,1663,6
78,1,7568,1
78,19,12681,19
58,121265,7970,121265
88,1055,8787,1055
78,29945,9384,29945
111,762,7813,762
31,212,9719,212
12,130,7785,130
117,76451,7991,76451
31,282,11931,282
3,877,11293,877
78,5928,7647,5928
117,2877,8125,2877
15,50,10217,50
78,0.0,6727,27
78,2718,12632,2718
58,12229,8317,12229
31,602,9798,602
84,1125,10037,1125
22,227,7535,227
117,1125,7942,1125
78,1,7202,1
36,727,9411,727
132,552,10913,552
58,4259,8000,4259
36,2622,11885,2622
111,74,11408,74
115,34642,8500,34642
115,66508,7976,66508
22,0.0,1185,5
12,53,7687,53
118,9736,8458,9736
