item_code,period,order_demand,pre_demand
9295,85,0,0
9296,85,0,0
9297,85,0,0
9298,85,0,0
9304,85,0,0
9305,85,0,0
9307,85,0,0
9309,85,0,0
9310,85,0,0
9311,85,0,0
9312,85,0,0
9313,85,0,0
9320,85,0,0
9322,85,0,0
9324,85,0,0
9327,85,0,0
9339,85,0,0
9343,85,0,0
9344,85,0,0
9345,85,0,0
9346,85,0,0
9347,85,0,0
9348,85,0,0
9349,85,0,0
9350,85,0,0
9354,85,0,0
9363,85,0,0
9365,85,0,0
9369,85,0,0
9370,85,0,0
9373,85,0,0
9374,85,0,0
9375,85,0,0
9378,85,0,0
9379,85,0,0
9381,85,0,0
9382,85,0,0
9385,85,0,0
9387,85,0,0
9388,85,0,0
9394,85,0,0
9398,85,0,0
9402,85,0,0
9405,85,0,0
9406,85,0,0
9411,85,0,0
9415,85,0,0
9422,85,0,0
9423,85,0,0
9426,85,0,0
9430,85,0,0
9435,85,0,0
9440,85,0,0
9443,85,8,8
9446,85,0,0
9456,85,1344,1344
9463,85,0,0
9466,85,0,0
9471,85,0,0
9472,85,0,0
9474,85,0,0
9478,85,0,0
9480,85,0,0
9497,85,0,0
9503,85,0,0
9508,85,0,0
9509,85,0,0
9524,85,0,0
9527,85,0,0
9547,85,0,0
9554,85,0,0
9581,85,0,0
9582,85,0,0
9592,85,0,0
9594,85,0,0
9595,85,0,0
9597,85,0,0
9602,85,0,0
9608,85,0,0
9611,85,0,0
9621,85,0,0
9637,85,0,0
9638,85,0,0
9639,85,0,0
9646,85,0,0
9655,85,1098,1098
9656,85,0,0
9662,85,0,0
9663,85,0,0
9666,85,0,0
9668,85,0,0
9669,85,0,0
9672,85,0,0
9675,85,0,0
9676,85,0,0
9678,85,0,0
9681,85,0,0
9684,85,0,0
9687,85,0,0
9692,85,0,0
9693,85,0,0
9694,85,0,0
9695,85,0,0
9696,85,0,0
9697,85,0,0
9698,85,0,0
9703,85,0,0
9711,85,0,0
9712,85,0,0
9715,85,0,0
9717,85,0,0
9720,85,0,0
9721,85,0,0
9722,85,0,0
9725,85,0,0
9730,85,0,0
9737,85,0,0
9742,85,0,0
9743,85,0,0
9749,85,0,0
9750,85,0,0
9751,85,0,0
9752,85,0,0
9753,85,0,0
9754,85,0,0
9755,85,0,0
9756,85,0,0
9757,85,0,0
9759,85,0,0
9762,85,0,0
9765,85,0,0
9766,85,0,0
9768,85,0,0
9769,85,0,0
9771,85,0,0
9777,85,0,0
9778,85,0,0
9779,85,0,0
9780,85,0,0
9781,85,0,0
9789,85,0,0
9790,85,0,0
9791,85,0,0
9792,85,0,0
9793,85,0,0
9795,85,0,0
9796,85,0,0
9810,85,0,0
9812,85,0,0
9817,85,0,0
9819,85,0,0
9820,85,0,0
9822,85,0,0
9825,85,0,0
9831,85,0,0
9832,85,0,0
9834,85,0,0
9835,85,0,0
9837,85,0,0
9838,85,0,0
9839,85,0,0
9840,85,0,0
9841,85,0,0
9842,85,0,0
9843,85,0,0
9852,85,0,0
9853,85,0,0
9871,85,0,0
9872,85,0,0
9873,85,0,0
9886,85,0,0
9891,85,0,0
9892,85,0,0
9906,85,0,0
9909,85,0,0
9910,85,0,0
9911,85,0,0
9913,85,0,0
9915,85,0,0
9916,85,0,0
9917,85,0,0
9919,85,0,0
9924,85,0,0
9925,85,0,0
9934,85,0,0
9936,85,0,0
9947,85,0,0
9954,85,0,0
9956,85,0,0
9960,85,0,0
9961,85,0,0
9979,85,0,0
9980,85,0,0
9981,85,0,0
9984,85,0,0
9985,85,0,0
10013,85,0,0
10015,85,0,0
10017,85,0,0
10018,85,0,0
10020,85,0,0
10022,85,0,0
10023,85,0,0
10024,85,0,0
10025,85,0,0
10026,85,0,0
10027,85,0,0
10029,85,0,0
10030,85,0,0
10031,85,0,0
10032,85,0,0
10033,85,0,0
10035,85,0,0
10038,85,0,0
10041,85,0,0
10042,85,0,0
10043,85,0,0
10044,85,0,0
10045,85,0,0
10046,85,0,0
10047,85,0,0
10051,85,0,0
10052,85,0,0
10053,85,0,0
10054,85,0,0
10060,85,0,0
10061,85,0,0
10101,85,0,0
10106,85,1100,1100
10107,85,200,200
10108,85,6101,6101
10113,85,0,0
10114,85,0,0
10115,85,0,0
10118,85,0,0
10122,85,0,0
10123,85,0,0
10124,85,0,0
10127,85,2033,2033
10137,85,8,17
10138,85,54,54
10142,85,10,10
10143,85,0,0
10243,85,44074,44074
10252,85,30,30
10272,85,2340,2340
10273,85,5409,5409
10274,85,1195,1195
10369,85,0,0
10397,85,622,622
10434,85,16,16
10456,85,108,108
10481,85,0,0
10484,85,0,0
10489,85,0,0
10491,85,0,0
10493,85,0,0
10494,85,0,0
10496,85,0,0
10497,85,56,56
10498,85,0,0
10499,85,0,0
10507,85,0,0
10530,85,0,0
10532,85,0,0
10551,85,0,0
10565,85,93,93
10566,85,112,250
10567,85,115,116
10568,85,1451,1451
10576,85,0,0
10581,85,0,0
10603,85,0,0
10613,85,0,0
10614,85,0,0
10615,85,0,0
10617,85,9,9
10619,85,0,0
10621,85,8,8
10624,85,0,0
10625,85,0,0
10628,85,1940,1988
10629,85,0,0
10632,85,0,0
10635,85,2122,2122
10638,85,0,0
10672,85,36,36
10692,85,4,7
10697,85,2,2
10716,85,49,53
10718,85,0,0
10719,85,0,0
10720,85,6409,10770
10722,85,1731,1731
10724,85,0,0
10725,85,3413,3413
10726,85,1185,1185
10727,85,14,14
10728,85,20,20
10729,85,180610,180610
10730,85,14,14
10731,85,100,100
10732,85,170,170
10739,85,2,2
10741,85,0,0
10742,85,37,37
10743,85,16,16
10744,85,6,6
10746,85,0,0
10750,85,0,0
10751,85,0,0
10752,85,0,0
10753,85,20,20
10756,85,8,8
10758,85,0,0
10760,85,22,22
10766,85,34,34
10771,85,270,270
10773,85,0,0
10775,85,0,0
10776,85,1270,1270
10779,85,10348,10348
10780,85,0,0
10784,85,0,0
10787,85,0,0
10789,85,0,0
10792,85,0,0
10819,85,10005,10005
10824,85,4,8
10827,85,51,143
10832,85,238,238
10833,85,115,115
10834,85,2875,2875
10835,85,28,30
10836,85,18,18
10841,85,3539,3539
10842,85,437,437
10849,85,37753,42363
10850,85,4180,4180
10895,85,49024,49024
10907,85,7433,7433
10908,85,11130,11130
10910,85,0,0
10913,85,309,309
10915,85,0,0
10947,85,16,16
10992,85,76,116
11049,85,0,0
11050,85,238,238
11052,85,13,13
11056,85,4,4
11076,85,0,0
11081,85,0,0
11082,85,0,0
11088,85,0,0
11089,85,0,0
11091,85,0,0
11093,85,134,134
11095,85,8,8
11098,85,41,52
11105,85,16,16
11108,85,12,12
11112,85,84,84
11133,85,0,20
11137,85,0,0
11139,85,0,0
11140,85,0,0
11141,85,0,0
11147,85,0,0
11154,85,0,0
11157,85,0,0
11172,85,0,0
11183,85,0,0
11192,85,0,0
11193,85,0,0
11197,85,0,0
11198,85,0,0
11199,85,0,0
11200,85,0,0
11202,85,0,0
11204,85,0,0
11206,85,0,0
11207,85,0,0
11208,85,0,0
11209,85,0,0
11210,85,0,0
11211,85,0,0
11213,85,0,0
11214,85,0,0
11215,85,0,0
11216,85,0,0
11217,85,0,0
11218,85,0,0
11220,85,0,0
11221,85,0,0
11222,85,0,0
11223,85,0,0
11224,85,0,0
11226,85,0,0
11227,85,0,0
11231,85,0,0
11234,85,0,0
11235,85,0,0
11237,85,0,0
11251,85,0,0
11252,85,0,0
11253,85,0,0
11254,85,0,0
11258,85,0,0
11259,85,0,0
11260,85,0,0
11261,85,0,0
11263,85,0,0
11264,85,0,0
11270,85,0,0
11271,85,0,0
11272,85,0,0
11273,85,0,0
11280,85,0,0
11286,85,0,0
11287,85,0,0
11298,85,0,0
11299,85,0,0
11302,85,0,0
11305,85,0,0
11306,85,0,0
11308,85,0,0
11310,85,0,0
11311,85,0,0
11313,85,0,0
11315,85,0,0
11316,85,0,0
11317,85,0,0
11318,85,0,0
11319,85,0,0
11320,85,0,0
11324,85,0,0
11325,85,0,0
11327,85,0,0
11330,85,0,0
11353,85,0,0
11361,85,0,0
11363,85,0,0
11364,85,0,0
11365,85,0,0
11408,85,0,0
11409,85,0,0
11416,85,0,0
11417,85,0,0
11418,85,0,0
11425,85,0,0
11430,85,0,0
11434,85,0,0
11435,85,0,0
11436,85,0,0
11437,85,0,0
11438,85,0,0
11443,85,0,0
11454,85,0,0
11455,85,0,0
11460,85,0,0
11464,85,0,0
11465,85,0,0
11466,85,0,0
11467,85,0,0
11486,85,0,0
11496,85,0,0
11497,85,0,0
11498,85,0,0
11499,85,0,0
11500,85,0,0
11501,85,0,0
11502,85,0,0
11520,85,0,0
11530,85,0,0
11533,85,0,0
11536,85,0,0
11538,85,0,0
11543,85,0,0
11563,85,0,0
11564,85,0,0
11566,85,0,0
11567,85,0,0
11576,85,0,0
11589,85,0,0
11592,85,0,0
11595,85,0,0
11602,85,0,0
11610,85,0,0
11638,85,0,0
11680,85,0,0
11691,85,85,144
11732,85,38,54
11733,85,56,56
11738,85,0,0
11744,85,92,100
11749,85,8,8
11750,85,144,144
11752,85,19,42
11754,85,20,28
11756,85,237,736
11758,85,194,372
11761,85,193,228
11763,85,64,64
11765,85,32,39
11766,85,18,28
11767,85,1,1
11769,85,1,5
11771,85,2,8
11772,85,40,40
11779,85,0,0
11781,85,6,6
11782,85,2,7
11783,85,26,26
11784,85,17,52
11785,85,24,24
11786,85,106,108
11787,85,18,18
11788,85,40,40
11789,85,1,3
11791,85,8,8
11793,85,2,2
11794,85,201,404
11802,85,18,18
11814,85,2,2
11821,85,0,0
11822,85,0,0
11835,85,0,0
11837,85,0,0
11840,85,0,0
11841,85,0,0
11852,85,0,0
11878,85,0,0
11879,85,0,0
11881,85,0,0
11882,85,0,0
11884,85,0,0
11885,85,0,0
11886,85,0,0
11892,85,0,0
11900,85,0,0
11901,85,0,0
11904,85,0,0
11905,85,0,0
11912,85,0,0
11913,85,0,0
11914,85,0,0
11916,85,0,0
11934,85,0,0
11935,85,0,0
11936,85,0,0
12272,85,223,223
12275,85,0,0
12285,85,0,0
12288,85,0,0
12293,85,0,0
12300,85,174,174
12301,85,186,186
12304,85,0,0
12312,85,0,0
12313,85,0,0
12319,85,0,0
12320,85,0,0
12323,85,0,0
12334,85,0,0
12341,85,56,56
12342,85,0,0
12344,85,0,0
12346,85,0,0
12350,85,0,0
12351,85,0,0
12352,85,0,0
12353,85,0,0
12354,85,0,0
12356,85,0,0
12358,85,0,0
12359,85,0,0
12366,85,0,0
12367,85,0,0
12384,85,0,0
12616,85,0,0
12632,85,0,0
12688,85,4,4
344,89,0,0
509,89,230,330
559,89,30,30
561,89,547,967
562,89,40,102
589,89,0,0
591,89,0,0
595,89,0,0
597,89,0,0
599,89,0,0
602,89,0,0
604,89,0,0
790,89,32,32
807,89,24,24
1071,89,0,0
1072,89,0,0
1075,89,0,0
1555,89,4,10
1596,89,0,0
1636,89,101,101
1661,89,0,0
1678,89,4,4
1702,89,1,1
1756,89,0,0
1759,89,524,524
1791,89,1,1
1821,89,0,0
1856,89,176,176
1902,89,60,60
1909,89,0,0
1911,89,0,0
1922,89,0,0
2035,89,4,4
2081,89,240,240
2082,89,0,0
2103,89,6,6
2119,89,0,0
2120,89,0,0
2797,89,0,0
2992,89,0,0
2993,89,0,0
3142,89,0,0
3233,89,0,0
3375,89,0,0
4363,89,0,0
4498,89,0,0
4575,78,2317,2317
6585,89,0,10
6624,89,0,0
6625,89,0,0
6632,89,1,240
6635,89,4,4
6686,89,0,0
6732,89,0,0
6736,89,0,0
6766,89,1,16
6774,89,3,26
6840,89,0,0
6934,89,15,15
6952,89,0,0
6998,89,0,0
7008,89,0,0
7012,89,57,263
7034,89,0,0
7043,89,0,0
7062,89,0,0
7072,89,0,0
7105,89,0,0
7106,89,0,0
7202,89,0,0
7315,89,0,0
7436,89,0,0
7440,89,0,0
7496,89,1,1
7500,89,2,3
7501,89,1,1
7527,89,2,4
7528,89,13,13
7533,89,112,240
7534,89,1,1
7535,89,36,121
7536,89,1,24
7537,89,0,0
7538,89,181,498
7544,89,2,1986
7545,89,2200,3171
7548,89,2,136
7551,89,1123,1680
7552,89,765,765
7554,89,6,42
7559,89,2,3
7560,89,1,1
7569,89,38,50
7576,89,5,10
7577,89,2,6
7580,89,1404,2755
7590,89,1,16
7591,89,1,72
7594,89,0,0
7607,89,2,2
7613,89,3,32
7615,89,0,0
7625,89,2,2
7629,89,109,109
7639,89,18,18
7643,89,501,728
7645,89,0,0
7651,89,0,0
7662,89,85,300
7663,89,11,22
7666,89,1,6
7667,89,0,0
7695,89,4,4
7707,89,2,24
7709,89,8,8
7713,89,302,345
7716,89,3,6
7723,89,130,130
7726,89,7,18
7742,89,0,0
7783,89,1,6
7785,89,68,68
7786,89,0,0
7788,89,2,2
7809,89,0,0
7818,89,0,0
7819,89,0,0
7824,89,0,0
7826,89,0,0
7827,89,0,0
7847,89,5000,5000
7853,89,0,0
7857,89,0,0
7862,89,5000,5000
7869,89,0,0
7871,89,0,0
7874,89,0,0
7875,89,0,0
7879,89,0,0
7883,89,0,0
7886,89,0,0
7887,89,0,0
7893,89,0,0
7894,89,0,0
7906,89,5000,5000
7915,89,0,0
7918,89,0,0
7923,89,0,0
7926,89,0,0
7930,89,0,0
7944,89,0,0
7945,89,0,0
7947,89,0,0
7948,89,0,0
7950,89,5000,5000
7951,89,0,0
7954,89,40000,40000
7956,89,0,0
7957,89,0,0
7959,89,0,0
7960,89,0,0
7961,89,0,0
7963,89,0,0
7966,89,0,0
7974,89,0,0
7976,89,0,0
7980,89,0,0
7985,89,0,0
7989,89,20000,20000
7990,89,0,0
7991,89,0,0
7994,89,0,0
7995,89,0,0
8000,89,0,0
8002,89,10000,10000
8008,89,0,0
8010,89,0,0
8032,89,0,0
8035,89,10000,10000
8037,89,0,0
8038,89,0,0
8040,89,0,0
8041,89,0,0
8042,89,0,0
8044,89,0,0
8049,89,0,0
8051,89,2000,2000
8058,89,10000,10000
8065,89,5000,5000
8070,89,0,0
8072,89,0,0
8073,89,0,0
8076,89,10000,10000
8077,89,0,0
8079,89,10000,10000
8080,89,0,0
8081,89,0,0
8084,89,0,0
8085,89,0,0
8088,89,0,0
8089,89,0,0
8090,89,10000,10000
8093,89,0,0
8094,89,0,0
8097,89,0,0
8099,89,0,0
8100,89,0,0
8101,89,0,0
8102,89,0,0
8103,89,0,0
8104,89,0,0
8105,89,0,0
8108,89,0,0
8111,89,0,0
8112,89,0,0
8113,89,0,0
8114,89,0,0
8119,89,0,0
8123,89,0,0
8124,89,0,0
8125,89,0,0
8126,89,0,0
8127,89,0,0
8129,89,10000,10000
8130,89,0,0
8139,89,0,0
8140,89,10000,10000
8141,89,2000,2000
8145,89,0,0
8146,89,0,0
8148,89,0,0
8153,89,0,0
8154,89,2000,2000
8155,89,0,0
8156,89,0,0
8157,89,0,0
8159,89,0,0
8161,89,0,0
8162,89,0,0
8163,89,0,0
8164,89,10000,10000
8165,89,0,0
8166,89,0,0
8167,89,1000,1000
8168,89,0,0
8169,89,20000,20000
8172,89,0,0
8174,89,0,0
8177,89,0,0
8178,89,0,0
8179,89,10000,10000
8180,89,0,0
8181,89,0,0
8182,89,5000,5000
8187,89,0,0
8188,89,5000,5000
8198,89,5000,5000
8200,89,1000,1000
8201,89,0,0
8202,89,0,0
8203,89,0,0
8204,89,10000,10000
8205,89,0,0
8208,89,0,0
8214,89,0,0
8216,89,2000,2000
8220,89,0,0
8221,89,5000,5000
8224,89,0,0
8225,89,10000,10000
8228,89,0,0
8229,89,0,0
8231,89,0,0
8232,89,0,0
8236,89,0,0
8237,89,10000,10000
8239,89,5000,5000
8240,89,0,0
8242,89,0,0
8243,89,0,0
8244,89,0,0
8245,89,0,0
8247,89,0,0
8248,89,0,0
8249,89,0,0
8251,89,0,0
8252,89,0,0
8253,89,0,0
8258,89,0,0
8259,89,0,0
8262,89,0,0
8264,89,0,0
8265,89,0,0
8266,89,0,0
8267,89,0,0
8270,89,0,0
8271,89,0,0
8272,89,0,0
8274,89,0,0
8275,89,0,0
8279,89,0,0
8280,89,0,0
8281,89,0,0
8282,89,0,0
8283,89,0,0
8285,89,0,0
8288,89,0,0
8291,89,0,0
8293,89,0,0
8294,89,0,0
8295,89,0,0
8296,89,0,0
8300,89,0,0
8301,89,0,0
8304,89,0,0
8306,89,0,0
8307,89,0,0
8308,89,0,0
8309,89,0,0
8310,89,0,0
8311,89,0,0
8312,89,0,0
8317,89,0,0
8318,89,0,0
8324,89,0,0
8325,89,0,0
8326,89,0,0
8327,89,0,0
8330,89,0,0
8331,89,0,0
8336,89,10000,10000
8337,89,0,0
8338,89,0,0
8339,89,0,0
8343,89,0,0
8345,89,0,0
8347,89,0,0
8348,89,0,0
8350,89,0,0
8351,89,0,0
8354,89,0,0
8356,89,0,0
8358,89,0,0
8359,89,0,0
8365,89,0,0
8366,89,0,0
8369,89,0,0
8370,89,0,0
8373,89,0,0
8375,89,0,0
8377,89,0,0
8378,89,0,0
8379,89,0,0
8380,89,0,0
8382,89,0,0
8383,89,0,0
8385,89,0,0
8386,89,0,0
8387,89,0,0
8389,89,0,0
8391,89,0,0
8393,89,0,0
8394,89,0,0
8396,89,0,0
8401,89,0,0
8402,89,0,0
8403,89,0,0
8404,89,0,0
8407,89,0,0
8409,89,0,0
8411,89,0,0
8414,89,0,0
8417,89,0,0
8418,89,0,0
8419,89,0,0
8420,89,0,0
8423,89,0,0
8425,89,0,0
8427,89,0,0
8430,89,0,0
8431,89,0,0
8435,89,0,0
8436,89,0,0
8437,89,0,0
8438,89,0,0
8439,89,0,0
8441,89,0,0
8442,89,0,0
8444,89,0,0
8445,89,0,0
8446,89,0,0
8448,89,0,0
8449,89,0,0
8450,89,0,0
8453,89,0,0
8454,89,0,0
8455,89,0,0
8456,89,0,0
8459,89,0,0
8462,89,0,0
8463,89,0,0
8465,89,0,0
8466,89,0,0
8469,89,0,0
8470,89,0,0
8472,89,0,0
8473,89,0,0
8476,89,0,0
8477,89,0,0
8478,89,0,0
8481,89,0,0
8482,89,0,0
8483,89,0,0
8487,89,0,0
8488,89,0,0
8491,89,0,0
8492,89,0,0
8493,89,0,0
8496,89,0,0
8500,89,0,0
8502,89,0,0
8503,89,0,0
8507,89,0,0
8508,89,10000,10000
8512,89,0,0
8515,89,10000,10000
8517,89,1000,1000
8519,89,10000,10000
8521,89,1000,1000
8523,89,0,0
8524,89,0,0
8525,89,0,0
8526,89,0,0
8531,89,0,0
8533,89,0,0
8534,89,0,0
8536,89,0,0
8537,89,0,0
8540,89,0,0
8546,89,0,0
8549,89,0,0
8557,89,0,0
8558,89,0,0
8566,89,0,0
8567,89,0,0
8571,89,0,0
8572,89,0,0
8574,89,0,0
8579,89,0,0
8580,89,1000,1000
8584,89,0,0
8588,89,0,0
8591,89,0,0
8593,89,0,0
8596,89,0,0
8597,89,0,0
8600,89,0,0
8602,89,0,0
8605,89,0,0
8606,89,10000,10000
8607,89,0,0
8608,89,0,0
8610,89,0,0
8611,89,0,0
8616,89,0,0
8619,89,0,0
8622,89,0,0
8625,89,3000,3000
8626,89,0,0
8630,89,8000,8000
8631,89,4000,4000
8637,89,0,0
8638,89,2000,2000
8657,89,0,0
8708,89,0,0
8715,89,4000,4000
8716,89,0,0
8717,89,0,0
8720,89,0,0
8724,89,0,0
8728,89,0,0
8732,89,0,0
8733,89,0,0
8734,89,0,0
8736,89,0,0
8737,89,0,0
8738,89,0,0
8739,89,0,0
8740,89,0,0
8741,89,0,0
8742,89,0,0
8744,89,0,0
8750,89,0,0
8751,89,0,0
8753,89,0,0
8755,89,0,0
8756,89,0,0
8757,89,0,0
8758,89,0,0
8760,89,0,0
8761,89,0,0
8762,89,0,0
8763,89,0,0
8764,89,0,0
8765,89,0,0
8766,89,0,0
8767,89,0,0
8769,89,0,0
8770,89,0,0
8771,89,0,0
8773,89,0,0
8775,89,0,0
8777,89,0,0
8779,89,0,0
8783,89,0,0
8788,89,0,0
8789,89,0,0
8790,89,0,0
8791,89,0,0
8792,89,0,0
8794,89,0,0
8798,89,0,0
8799,89,0,0
8801,89,0,0
8805,89,0,0
8806,89,0,0
8810,89,0,0
8812,89,0,0
8813,89,0,0
8814,89,0,0
8816,89,0,0
8821,89,0,0
8823,89,0,0
8825,89,0,0
8827,89,0,0
8830,89,0,0
8831,89,0,0
8833,89,0,0
8836,89,0,0
8838,89,0,0
8839,89,0,0
8840,89,0,0
8842,89,0,0
8843,89,0,0
8844,89,0,0
8845,89,0,0
8847,89,0,0
8848,89,0,0
8849,89,0,0
8851,89,0,0
8853,89,0,0
8854,89,0,0
8855,89,0,0
8856,89,2000,2000
8857,89,0,0
8858,89,0,0
8859,89,0,0
8860,89,10000,10000
8862,89,2000,2000
8865,89,20000,20000
8866,89,0,0
8867,89,0,0
8873,89,0,0
8874,89,0,0
8876,89,0,0
8877,89,0,0
8878,89,10000,10000
8880,89,0,0
8885,89,0,0
8887,89,0,0
8889,89,0,0
8890,89,10000,10000
8893,89,0,0
8894,89,0,0
8895,89,0,0
8896,89,0,0
8897,89,0,0
8898,89,0,0
8899,89,2500,2500
8902,89,6000,6000
8903,89,0,0
8904,89,3000,3000
8905,89,0,3000
8906,89,0,0
8907,89,2000,2000
8908,89,0,0
8909,89,0,0
8910,89,0,0
8917,89,0,0
8918,89,0,0
8920,89,0,0
8922,89,0,0
8930,89,0,0
8933,89,0,0
8934,89,0,0
8936,89,0,0
8937,89,0,0
8945,89,0,0
8949,89,0,0
8963,89,0,0
8964,89,20000,20000
8969,89,0,0
8971,89,2000,2000
8973,89,0,0
8983,89,0,0
8988,89,0,0
8989,89,0,0
8992,89,0,0
8996,89,0,0
8999,89,0,0
9000,89,0,0
9001,89,0,0
9002,89,0,0
9003,89,0,0
9004,89,0,0
9005,89,0,0
9013,89,0,0
9014,89,0,0
9015,89,0,0
9017,89,0,0
9019,89,0,0
9020,89,3000,3000
9021,89,0,0
9022,89,50,50
9023,89,0,0
9025,89,0,0
9027,89,0,0
9028,89,0,0
9029,89,0,0
9030,89,0,0
9033,89,0,0
9034,89,0,0
9035,89,0,0
9036,89,0,0
9037,89,4000,4000
9044,89,50000,50000
9045,89,0,0
9050,89,0,0
9054,89,0,0
9056,89,10000,10000
9057,89,0,0
9058,89,0,0
9059,89,0,0
9061,89,0,0
9062,89,0,0
9063,89,0,0
9067,89,0,0
9069,89,0,0
9072,89,0,0
9073,89,0,0
9080,89,0,0
9082,89,0,0
9083,89,0,0
9086,89,0,0
9087,89,0,0
9088,89,0,0
9089,89,0,0
9091,89,0,0
9093,89,0,0
9094,89,0,0
9095,89,0,0
9097,89,0,0
9098,89,0,0
9099,89,0,0
9100,89,0,0
9101,89,0,0
9102,89,0,0
9103,89,0,0
9104,89,0,0
9106,89,0,0
9108,89,0,0
9109,89,0,0
9110,89,0,0
9111,89,0,0
9114,89,0,0
9119,89,0,0
9125,89,0,0
9138,89,0,0
9147,89,0,0
9148,89,0,0
9157,89,0,0
9158,89,0,0
9159,89,0,0
9163,89,0,0
9164,89,0,0
9166,89,0,0
9169,89,0,0
9172,89,0,0
9175,89,0,0
9176,89,0,0
9177,89,0,0
9178,89,0,0
9180,89,0,0
9183,89,0,0
9187,89,0,0
9193,89,0,0
9195,89,0,0
9196,89,0,0
9197,89,0,0
9201,89,0,0
9205,89,0,0
9206,89,2000,2000
9208,89,2000,2000
9210,89,0,0
9211,89,0,0
9219,89,2000,2000
9220,89,0,0
9225,89,0,0
9226,89,0,0
9231,89,0,0
9232,89,0,0
9236,89,0,0
9245,89,0,0
9247,89,0,0
9249,89,0,0
9251,89,2000,2000
9252,89,20000,20000
9254,89,4000,4000
9257,89,0,0
9258,89,0,0
9261,89,0,0
9262,89,0,0
9263,89,4000,4000
9264,89,10000,10000
9270,89,0,0
9275,89,0,0
9280,89,0,0
9284,89,0,0
9286,89,0,0
9291,89,0,0
9292,89,0,0
9294,89,0,0
9295,89,0,0
9296,89,0,0
9297,89,0,0
9298,89,0,0
9299,89,0,0
9304,89,0,0
9307,89,0,0
9310,89,0,0
9311,89,0,0
9312,89,0,0
9322,89,0,0
9339,89,0,0
9340,89,0,0
9345,89,0,0
9347,89,0,0
9348,89,0,0
9349,89,0,0
9373,89,0,0
9375,89,0,0
9376,89,0,0
9380,89,0,0
9381,89,0,0
9387,89,0,0
9388,89,500,500
9389,89,0,0
9394,89,0,0
9398,89,0,0
9405,89,0,0
9407,89,0,0
9411,89,0,0
9413,89,0,0
9415,89,300,300
9420,89,0,0
9422,89,0,0
9426,89,0,0
9430,89,0,0
9433,89,139,139
9440,89,400,400
9443,89,8,8
9446,89,0,0
9456,89,0,0
9463,89,7000,7000
9466,89,0,0
9467,89,0,0
9468,89,0,0
9471,89,0,0
9472,89,0,0
9478,89,0,0
9480,89,0,0
9508,89,0,0
9518,89,1728,1728
9520,89,300,300
9527,89,0,0
9537,89,0,0
9538,89,0,0
9550,89,0,0
9554,89,0,0
9562,89,0,0
9595,89,0,0
9597,89,0,0
9598,89,0,0
9608,89,0,0
9616,89,0,0
9617,89,0,0
9631,89,0,0
9632,89,0,0
9635,89,0,0
9636,89,0,0
9637,89,1,1
9639,89,11,11
9655,89,29,29
9662,89,400,400
9663,89,1200,1200
9666,89,700,700
9669,89,400,400
9675,89,3200,3200
9676,89,0,0
9681,89,400,400
9684,89,0,0
9685,89,800,800
9687,89,0,0
9693,89,0,0
9694,89,0,0
9695,89,0,0
9696,89,0,0
9697,89,0,0
9703,89,400,400
9711,89,800,800
9712,89,0,0
9714,89,0,0
9715,89,600,600
9720,89,400,400
9721,89,0,0
9722,89,0,0
9725,89,0,0
9735,89,0,0
9739,89,0,0
9743,89,0,0
9749,89,0,0
9750,89,0,0
9752,89,0,0
9754,89,0,0
9756,89,0,0
9757,89,0,0
9765,89,0,0
9766,89,0,0
9768,89,0,0
9769,89,700,700
9778,89,0,0
9779,89,0,0
9780,89,300,300
9784,89,0,0
9789,89,0,0
9790,89,0,0
9791,89,0,0
9793,89,0,0
9796,89,600,600
9810,89,0,0
9812,89,300,300
9819,89,0,0
9820,89,0,0
9822,89,0,0
9825,89,0,0
9829,89,1200,1200
9831,89,0,0
9832,89,0,0
9834,89,800,800
9835,89,0,0
9838,89,400,400
9840,89,200,200
9841,89,0,0
9843,89,0,0
9848,89,0,0
9852,89,0,0
9872,89,800,800
9873,89,0,0
9891,89,0,0
9892,89,0,0
9899,89,0,0
9910,89,0,0
9911,89,0,0
9916,89,0,0
9919,89,0,0
9925,89,150,150
9931,89,0,0
9934,89,0,0
9935,89,0,0
9936,89,0,0
9947,89,0,0
9961,89,0,0
9968,89,0,0
9970,89,0,0
9971,89,0,0
9972,89,0,0
9973,89,0,0
9974,89,0,0
9976,89,0,0
9977,89,0,0
9978,89,0,0
9979,89,0,0
9980,89,0,0
9983,89,0,0
9984,89,0,0
9985,89,0,0
10015,89,0,0
10017,89,0,0
10018,89,0,0
10019,89,0,0
10020,89,0,0
10023,89,0,0
10024,89,0,0
10025,89,0,0
10026,89,0,0
10030,89,0,0
10033,89,0,0
10035,89,0,0
10041,89,0,0
10044,89,0,0
10045,89,0,0
10046,89,0,0
10047,89,0,0
10052,89,0,0
10053,89,0,0
10054,89,0,0
10058,89,0,0
10066,89,0,0
10067,89,0,0
10099,89,0,0
10101,89,0,0
10106,89,400,400
10107,89,1,1
10108,89,6838,6838
10109,89,0,0
10113,89,0,0
10114,89,0,0
10115,89,0,0
10122,89,0,0
10123,89,0,0
10125,89,0,0
10127,89,133,133
10130,89,0,0
10133,89,0,0
10143,89,0,0
10161,89,1,1
10218,89,727,1080
10243,89,1888,1888
10272,89,3382,3382
10273,89,2944,2944
10274,89,2362,2362
10397,89,118,118
10456,89,133,133
10457,89,0,0
10469,89,200,200
10488,89,0,0
10489,89,0,0
