item_type,holding_cost,asl,item_code,orig_item,penalty_cost
Raw Material,0.0,30,10715,10715,0.0
Raw Material,0.0,72,7502,7502,0.0
Raw Material,0.0,92,7504,7504,0.0
Raw Material,0.0,44,7570,7570,0.0
Raw Material,0.0,86,7644,7644,0.0
Raw Material,0.0,55,7690,7690,0.0
Raw Material,0.0,92,7931,7931,0.0
Raw Material,0.0,92,7941,7941,0.0
Raw Material,0.0,92,7941,7941,0.0
Raw Material,0.0,92,7941,7941,0.0
Raw Material,0.0,92,8011,8011,0.0
Raw Material,0.0,92,8152,8152,0.0
Raw Material,0.0,92,8155,8155,0.0
Raw Material,0.0,92,8281,8281,0.0
Raw Material,0.0,100,8336,8336,0.0
Raw Material,0.0,100,8336,8336,0.0
Raw Material,0.0,100,8336,8336,0.0
Raw Material,0.0,92,8640,8640,0.0
Raw Material,0.0,62,8663,8663,0.0
Raw Material,0.0,102,8674,8674,0.0
Raw Material,0.0,58,8716,8716,0.0
Raw Material,0.0,62,8771,8771,0.0
Raw Material,0.0,120,8892,8892,0.0
Raw Material,0.0,120,8892,8892,0.0
Raw Material,0.0,120,8892,8892,0.0
Raw Material,0.0,120,9008,9008,0.0
Raw Material,0.0,58,9057,9057,0.0
Raw Material,0.0,39,559,559,0.0
Order Only,0.0,30,733,733,0.0
Type4 Component,0.001,30,851,851,1.0
Order Only,0.001,30,1074,1074,1.0
Raw Material,0.0,58,9723,9723,0.0
Raw Material,0.0,32,10247,10247,0.0
Raw Material,0.0,32,10280,10280,0.0
Raw Material,0.0,30,10369,10369,0.0
Raw Material,0.0,32,10417,10417,0.0
Raw Material,0.0,16,10837,10837,0.0
Raw Material,0.0,22,10878,10878,0.0
Raw Material,0.0,22,10878,10878,0.0
Raw Material,0.0,22,10878,10878,0.0
Raw Material,0.0,62,1547,1547,0.0
Order Only,0.002,30,1993,1993,2.0
Order Only,0.0,30,2168,2168,0.0
Normal,0.002,30,1286,1286,2.0
Order Only,0.001,30,1639,1639,1.0
Order Only,0.001,30,1686,1686,1.0
Raw Material,0.0,44,9393,9393,0.0
Raw Material,0.0,24,10444,10444,0.0
Raw Material,0.0,42,10714,10714,0.0
Raw Material,0.0,27,10729,10729,0.0
Raw Material,0.0,27,10729,10729,0.0
Raw Material,0.0,27,10729,10729,0.0
Raw Material,0.0,92,10741,10741,0.0
Raw Material,0.0,92,10741,10741,0.0
Raw Material,0.0,92,10741,10741,0.0
Raw Material,0.0,32,10768,10768,0.0
Raw Material,0.0,23,10771,10771,0.0
Raw Material,0.0,122,9590,9590,0.0
Raw Material,0.0,62,9676,9676,0.0
Raw Material,0.0,72,9753,9753,0.0
Raw Material,0.0,72,9753,9753,0.0
Raw Material,0.0,72,9753,9753,0.0
Raw Material,0.0,170,9784,9784,0.0
Raw Material,0.0,999,9798,9798,0.0
Raw Material,0.0,114,9866,9866,0.0
Raw Material,0.0,114,9866,9866,0.0
Raw Material,0.0,104,9913,9913,0.0
Raw Material,0.0,104,9913,9913,0.0
Raw Material,0.0,104,9913,9913,0.0
Raw Material,0.0,86,10010,10010,0.0
Raw Material,0.0,122,10014,10014,0.0
Raw Material,0.0,62,515,515,0.0
Raw Material,0.0,32,11213,11213,0.0
Raw Material,0.0,152,11221,11221,0.0
Raw Material,0.0,125,11321,11321,0.0
Raw Material,0.0,72,11602,11602,0.0
Raw Material,0.0,30,11633,11633,0.0
Raw Material,0.0,92,11802,11802,0.0
Raw Material,0.0,122,9461,9461,0.0
Raw Material,0.0,122,9561,9561,0.0
Raw Material,0.0,72,9761,9761,0.0
Raw Material,0.0,32,10545,10545,0.0
Raw Material,0.0,42,10568,10568,0.0
Raw Material,0.0,17,10901,10901,0.0
Raw Material,0.0,37,11032,11032,0.0
Raw Material,0.0,37,11032,11032,0.0
Raw Material,0.0,145,11123,11123,0.0
Raw Material,0.0,145,11123,11123,0.0
Raw Material,0.0,145,11123,11123,0.0
Raw Material,0.0,37,10065,10065,0.0
Raw Material,0.0,62,10089,10089,0.0
Raw Material,0.0,181,9959,9959,0.0
Raw Material,0.0,181,9959,9959,0.0
Raw Material,0.0,181,9959,9959,0.0
Raw Material,0.0,122,10018,10018,0.0
Raw Material,0.0,37,10064,10064,0.0
Raw Material,0.0,62,10597,10597,0.0
Raw Material,0.0,30,10713,10713,0.0
Raw Material,0.0,64,7501,7501,0.0
Raw Material,0.0,12,7666,7666,0.0
Raw Material,0.0,12,7666,7666,0.0
Raw Material,0.0,62,7721,7721,0.0
Raw Material,0.0,52,7785,7785,0.0
Raw Material,0.0,92,7852,7852,0.0
Raw Material,0.0,92,7927,7927,0.0
Raw Material,0.0,92,7969,7969,0.0
Raw Material,0.0,92,7987,7987,0.0
Raw Material,0.0,66,9675,9675,0.0
Raw Material,0.0,66,9675,9675,0.0
Raw Material,0.0,66,9675,9675,0.0
Raw Material,0.0,51,9697,9697,0.0
Raw Material,0.0,51,9697,9697,0.0
Raw Material,0.0,51,9697,9697,0.0
Raw Material,0.0,66,9706,9706,0.0
Raw Material,0.0,72,9740,9740,0.0
Raw Material,0.0,72,9750,9750,0.0
Raw Material,0.0,104,9891,9891,0.0
Raw Material,0.0,37,9980,9980,0.0
Raw Material,0.0,86,9996,9996,0.0
Raw Material,0.0,86,9996,9996,0.0
Raw Material,0.0,86,9996,9996,0.0
Raw Material,0.0,122,9999,9999,0.0
Raw Material,0.0,122,10020,10020,0.0
Raw Material,0.0,32,10125,10125,0.0
Raw Material,0.0,32,10137,10137,0.0
Raw Material,0.0,32,10397,10397,0.0
Raw Material,0.0,32,10586,10586,0.0
Raw Material,0.0,122,10718,10718,0.0
Raw Material,0.0,122,10718,10718,0.0
Raw Material,0.0,122,10718,10718,0.0
Raw Material,0.0,27,10738,10738,0.0
Raw Material,0.0,27,10749,10749,0.0
Raw Material,0.0,27,10793,10793,0.0
Order Only,0.0,30,993,993,0.0
Raw Material,0.0,92,8067,8067,0.0
Raw Material,0.0,92,8118,8118,0.0
Raw Material,0.0,92,8118,8118,0.0
Raw Material,0.0,92,8118,8118,0.0
Raw Material,0.0,92,8135,8135,0.0
Raw Material,0.0,92,8135,8135,0.0
Raw Material,0.0,92,8135,8135,0.0
Raw Material,0.0,182,11737,11737,0.0
Raw Material,0.0,107,11828,11828,0.0
Raw Material,0.0,182,11890,11890,0.0
Raw Material,0.0,62,487,487,0.0
Raw Material,0.0,62,510,510,0.0
Order Only,0.002,30,548,548,2.0
Raw Material,0.0,32,10786,10786,0.0
Order Only,0.0,30,1107,1107,0.0
Order Only,0.0,30,1112,1112,0.0
Order Only,0.0,30,1171,1171,0.0
Order Only,0.0,30,1626,1626,0.0
Order Only,0.0,30,1630,1630,0.0
Order Only,0.003,30,1676,1676,3.0
Order Only,0.003,30,1676,1676,3.0
Order Only,0.003,30,1676,1676,3.0
Order Only,0.002,30,1856,1856,2.0
Order Only,0.001,30,1912,1912,1.0
Order Only,0.003,30,1920,1920,3.0
Raw Material,0.0,47,2252,2252,0.0
Raw Material,0.0,47,2252,2252,0.0
Raw Material,0.0,82,2253,2253,0.0
Raw Material,0.0,82,2253,2253,0.0
Raw Material,0.0,62,2303,2303,0.0
Raw Material,0.0,62,2303,2303,0.0
Raw Material,0.0,52,2341,2341,0.0
Raw Material,0.0,52,2341,2341,0.0
Order Only,0.0,30,1739,1739,0.0
Raw Material,0.0,82,2286,2286,0.0
Raw Material,0.0,82,2286,2286,0.0
Normal,0.0,30,3736,3736,0.0
Order Only,0.0,30,1126,1126,0.0
Raw Material,0.0,32,10114,10114,0.0
Raw Material,0.0,32,10114,10114,0.0
Forecast Component,0.001,30,2791,2791,1.0
Forecast Component,0.001,30,2791,2791,1.0
Forecast Component,0.001,30,2802,2802,1.0
Forecast Component,0.001,30,2802,2802,1.0
Forecast Component,0.001,30,2802,2802,1.0
Forecast Component,0.001,30,2941,2941,1.0
Forecast Component,0.001,30,2941,2941,1.0
Type4 Component,0.003,30,3838,3838,3.0
Type4 Component,0.003,30,3838,3838,3.0
Type4 Component,0.003,30,4178,4178,3.0
Type4 Component,0.003,30,4178,4178,3.0
Type4 Component,0.0,30,4339,4339,0.0
Normal,0.0,30,4626,4626,0.0
Order Only,0.0,30,1924,1924,0.0
Raw Material,0.0,12,7529,7529,0.0
Raw Material,0.0,92,7544,7544,0.0
Raw Material,0.0,92,7544,7544,0.0
Raw Material,0.0,62,7604,7604,0.0
Raw Material,0.0,55,7652,7652,0.0
Raw Material,0.0,47,7677,7677,0.0
Raw Material,0.0,44,7796,7796,0.0
Raw Material,0.0,72,7807,7807,0.0
Raw Material,0.0,92,7887,7887,0.0
Raw Material,0.0,92,7905,7905,0.0
Raw Material,0.0,92,7905,7905,0.0
Raw Material,0.0,92,8071,8071,0.0
Raw Material,0.0,92,8129,8129,0.0
Raw Material,0.0,92,8129,8129,0.0
Raw Material,0.0,92,8129,8129,0.0
Raw Material,0.0,62,8179,8179,0.0
Raw Material,0.0,62,8179,8179,0.0
Raw Material,0.0,92,8523,8523,0.0
Raw Material,0.0,32,8677,8677,0.0
Raw Material,0.0,58,8721,8721,0.0
Raw Material,0.0,120,8812,8812,0.0
Raw Material,0.0,120,8812,8812,0.0
Raw Material,0.0,120,8812,8812,0.0
Normal,0.002,30,1297,1297,2.0
Raw Material,0.0,22,10792,10792,0.0
Raw Material,0.0,22,10792,10792,0.0
Raw Material,0.0,22,10792,10792,0.0
Raw Material,0.0,22,10795,10795,0.0
Raw Material,0.0,17,10879,10879,0.0
Raw Material,0.0,72,9574,9574,0.0
Order Only,0.0,30,900,900,0.0
Order Only,0.0,30,924,924,0.0
Order Only,0.0,30,926,926,0.0
Order Only,0.001,30,1955,1955,1.0
Order Only,0.0,30,2142,2142,0.0
Order Only,0.001,30,2172,2172,1.0
Raw Material,0.0,122,10031,10031,0.0
Raw Material,0.0,120,8871,8871,0.0
Raw Material,0.0,120,9041,9041,0.0
Raw Material,0.0,86,9215,9215,0.0
Raw Material,0.0,86,9260,9260,0.0
Raw Material,0.0,21,10184,10184,0.0
Raw Material,0.0,32,10205,10205,0.0
Raw Material,0.0,24,10206,10206,0.0
Raw Material,0.0,22,10358,10358,0.0
Raw Material,0.0,42,10374,10374,0.0
Raw Material,0.0,92,2436,2436,0.0
Raw Material,0.0,92,2436,2436,0.0
Raw Material,0.0,92,2445,2445,0.0
Raw Material,0.0,92,2445,2445,0.0
Raw Material,0.0,47,2454,2454,0.0
Raw Material,0.0,47,2454,2454,0.0
Type4 Component,0.002,30,2849,2849,2.0
Type4 Component,0.002,30,2849,2849,2.0
Raw Material,0.0,12,7555,7555,0.0
Raw Material,0.0,12,7555,7555,0.0
Raw Material,0.0,55,7675,7675,0.0
Raw Material,0.0,62,7676,7676,0.0
Raw Material,0.0,44,7753,7753,0.0
Raw Material,0.0,92,7825,7825,0.0
Raw Material,0.0,92,7825,7825,0.0
Raw Material,0.0,92,7825,7825,0.0
Raw Material,0.0,92,7906,7906,0.0
Raw Material,0.0,92,7906,7906,0.0
Raw Material,0.0,92,8029,8029,0.0
Raw Material,0.0,92,8034,8034,0.0
Raw Material,0.0,92,8277,8277,0.0
Raw Material,0.0,92,8320,8320,0.0
Raw Material,0.0,92,8320,8320,0.0
Raw Material,0.0,92,8320,8320,0.0
Raw Material,0.0,92,8385,8385,0.0
Raw Material,0.0,92,8556,8556,0.0
Raw Material,0.0,92,8556,8556,0.0
Raw Material,0.0,92,8556,8556,0.0
Raw Material,0.0,62,8620,8620,0.0
Raw Material,0.0,92,8652,8652,0.0
Raw Material,0.0,92,8652,8652,0.0
Raw Material,0.0,92,8652,8652,0.0
Raw Material,0.0,120,8760,8760,0.0
Raw Material,0.0,120,8760,8760,0.0
Raw Material,0.0,122,10054,10054,0.0
Raw Material,0.0,42,10062,10062,0.0
Raw Material,0.0,30,10094,10094,0.0
Raw Material,0.0,23,10760,10760,0.0
Raw Material,0.0,23,10760,10760,0.0
Raw Material,0.0,23,10760,10760,0.0
Raw Material,0.0,32,10494,10494,0.0
Raw Material,0.0,52,10529,10529,0.0
Raw Material,0.0,52,10589,10589,0.0
Raw Material,0.0,62,10683,10683,0.0
Raw Material,0.0,47,2459,2459,0.0
Raw Material,0.0,47,2459,2459,0.0
Raw Material,0.0,58,9531,9531,0.0
Raw Material,0.0,122,9569,9569,0.0
Raw Material,0.0,47,9632,9632,0.0
Raw Material,0.0,72,9759,9759,0.0
Raw Material,0.0,120,8873,8873,0.0
Raw Material,0.0,120,8873,8873,0.0
Raw Material,0.0,120,8873,8873,0.0
Raw Material,0.0,58,8894,8894,0.0
Raw Material,0.0,120,8953,8953,0.0
Raw Material,0.0,120,8953,8953,0.0
Raw Material,0.0,120,8953,8953,0.0
Raw Material,0.0,86,9840,9840,0.0
Raw Material,0.0,86,9840,9840,0.0
Raw Material,0.0,27,9985,9985,0.0
Raw Material,0.0,27,9985,9985,0.0
Raw Material,0.0,27,9985,9985,0.0
Raw Material,0.0,122,10006,10006,0.0
Raw Material,0.0,32,10503,10503,0.0
Raw Material,0.0,32,10613,10613,0.0
Raw Material,0.0,17,10862,10862,0.0
Raw Material,0.0,17,10862,10862,0.0
Raw Material,0.0,17,10862,10862,0.0
Raw Material,0.0,27,10766,10766,0.0
Raw Material,0.0,27,10766,10766,0.0
Raw Material,0.0,27,10766,10766,0.0
Raw Material,0.0,14,9897,9897,0.0
Raw Material,0.0,92,9935,9935,0.0
Raw Material,0.0,177,9947,9947,0.0
Raw Material,0.0,122,9990,9990,0.0
Raw Material,0.0,86,10001,10001,0.0
Raw Material,0.0,48,10057,10057,0.0
Raw Material,0.0,27,10756,10756,0.0
Raw Material,0.0,27,10777,10777,0.0
Normal,0.001,30,676,676,1.0
Order Only,0.001,30,1054,1054,1.0
Raw Material,0.0,92,7537,7537,0.0
Raw Material,0.0,12,7554,7554,0.0
Raw Material,0.0,12,7554,7554,0.0
Raw Material,0.0,55,7582,7582,0.0
Raw Material,0.0,12,7610,7610,0.0
Raw Material,0.0,55,7654,7654,0.0
Raw Material,0.0,44,7791,7791,0.0
Raw Material,0.0,92,7856,7856,0.0
Raw Material,0.0,86,7874,7874,0.0
Raw Material,0.0,92,7889,7889,0.0
Raw Material,0.0,92,8068,8068,0.0
Raw Material,0.0,92,8100,8100,0.0
Raw Material,0.0,92,8100,8100,0.0
Raw Material,0.0,92,8100,8100,0.0
Raw Material,0.0,72,8137,8137,0.0
Raw Material,0.0,72,8137,8137,0.0
Raw Material,0.0,72,8137,8137,0.0
Raw Material,0.0,92,8181,8181,0.0
Raw Material,0.0,92,8181,8181,0.0
Raw Material,0.0,92,8181,8181,0.0
Raw Material,0.0,92,8197,8197,0.0
Raw Material,0.0,92,8197,8197,0.0
Raw Material,0.0,92,8197,8197,0.0
Raw Material,0.0,100,8244,8244,0.0
Raw Material,0.0,100,8244,8244,0.0
Raw Material,0.0,100,8244,8244,0.0
Raw Material,0.0,62,8387,8387,0.0
Raw Material,0.0,100,8440,8440,0.0
Raw Material,0.0,100,8440,8440,0.0
Raw Material,0.0,100,8440,8440,0.0
Raw Material,0.0,92,8504,8504,0.0
Raw Material,0.0,62,8512,8512,0.0
Raw Material,0.0,100,8528,8528,0.0
Raw Material,0.0,100,8528,8528,0.0
Raw Material,0.0,100,8528,8528,0.0
Raw Material,0.0,100,8540,8540,0.0
Raw Material,0.0,100,8540,8540,0.0
Raw Material,0.0,100,8540,8540,0.0
Raw Material,0.0,86,8514,8514,0.0
Raw Material,0.0,92,8563,8563,0.0
Raw Material,0.0,92,8563,8563,0.0
Raw Material,0.0,92,8563,8563,0.0
Raw Material,0.0,62,8625,8625,0.0
Raw Material,0.0,152,9880,9880,0.0
Raw Material,0.0,104,9921,9921,0.0
Raw Material,0.0,32,9975,9975,0.0
Raw Material,0.0,122,10042,10042,0.0
Raw Material,0.0,32,10120,10120,0.0
Raw Material,0.0,32,10134,10134,0.0
Raw Material,0.0,21,10195,10195,0.0
Raw Material,0.0,21,10238,10238,0.0
Forecast Component,0.001,30,3231,3231,1.0
Forecast Component,0.001,30,3231,3231,1.0
Forecast Component,0.001,30,3231,3231,1.0
Normal,0.002,30,3667,3667,2.0
Normal,0.002,30,3667,3667,2.0
Raw Material,0.0,45,9335,9335,0.0
Raw Material,0.0,30,9346,9346,0.0
Raw Material,0.0,62,2355,2355,0.0
Raw Material,0.0,62,2355,2355,0.0
Raw Material,0.0,120,8845,8845,0.0
Raw Material,0.0,120,8929,8929,0.0
Raw Material,0.0,114,8940,8940,0.0
Raw Material,0.0,114,8940,8940,0.0
Raw Material,0.0,114,8940,8940,0.0
Raw Material,0.0,120,8991,8991,0.0
Raw Material,0.0,120,8991,8991,0.0
Raw Material,0.0,120,8991,8991,0.0
Raw Material,0.0,120,9020,9020,0.0
Raw Material,0.0,120,9020,9020,0.0
Raw Material,0.0,120,9020,9020,0.0
Raw Material,0.0,92,7510,7510,0.0
Raw Material,0.0,62,7643,7643,0.0
Raw Material,0.0,62,7643,7643,0.0
Raw Material,0.0,62,7646,7646,0.0
Raw Material,0.0,92,7832,7832,0.0
Raw Material,0.0,86,7876,7876,0.0
Raw Material,0.0,92,7998,7998,0.0
Raw Material,0.0,86,8003,8003,0.0
Raw Material,0.0,92,8094,8094,0.0
Raw Material,0.0,92,8094,8094,0.0
Raw Material,0.0,92,8094,8094,0.0
Raw Material,0.0,92,8119,8119,0.0
Raw Material,0.0,92,8119,8119,0.0
Raw Material,0.0,100,8158,8158,0.0
Raw Material,0.0,32,344,344,0.0
Raw Material,0.0,122,10049,10049,0.0
Type4 Component,0.003,30,4996,4996,3.0
Type4 Component,0.003,30,4996,4996,3.0
Type4 Component,0.003,30,5000,5000,3.0
Type4 Component,0.003,30,5000,5000,3.0
Normal,0.002,30,1298,1298,2.0
Raw Material,0.0,92,9715,9715,0.0
Raw Material,0.0,92,9725,9725,0.0
Raw Material,0.0,72,9730,9730,0.0
Raw Material,0.0,72,9734,9734,0.0
Raw Material,0.0,72,9734,9734,0.0
Raw Material,0.0,72,9734,9734,0.0
Raw Material,0.0,72,9812,9812,0.0
Raw Material,0.0,62,9843,9843,0.0
Raw Material,0.0,104,9895,9895,0.0
Raw Material,0.0,104,9919,9919,0.0
Raw Material,0.0,104,9919,9919,0.0
Raw Material,0.0,104,9919,9919,0.0
Raw Material,0.0,104,9967,9967,0.0
Raw Material,0.0,44,9970,9970,0.0
Order Only,0.001,30,353,353,1.0
Raw Material,0.0,92,8313,8313,0.0
Raw Material,0.0,62,8486,8486,0.0
Raw Material,0.0,62,8496,8496,0.0
Raw Material,0.0,86,8622,8622,0.0
Order Only,0.0,30,1614,1614,0.0
Order Only,0.001,30,1636,1636,1.0
Order Only,0.001,30,1717,1717,1.0
Raw Material,0.0,41,1791,1791,0.0
Raw Material,0.0,17,10925,10925,0.0
Raw Material,0.0,62,10086,10086,0.0
Raw Material,0.0,30,10105,10105,0.0
Raw Material,0.0,32,10123,10123,0.0
Raw Material,0.0,23,10755,10755,0.0
Raw Material,0.0,17,10849,10849,0.0
Raw Material,0.0,17,10849,10849,0.0
Raw Material,0.0,17,10849,10849,0.0
Order Only,0.002,30,1592,1592,2.0
Order Only,0.001,30,1596,1596,1.0
Raw Material,0.0,62,2288,2288,0.0
Raw Material,0.0,62,2288,2288,0.0
Raw Material,0.0,62,2288,2288,0.0
Raw Material,0.0,52,2325,2325,0.0
Raw Material,0.0,52,2325,2325,0.0
Raw Material,0.0,62,2375,2375,0.0
Raw Material,0.0,62,2375,2375,0.0
Order Only,0.001,30,1412,1412,1.0
Normal,0.0,30,1546,1546,0.0
Order Only,0.0,30,1700,1700,0.0
Order Only,0.002,30,2128,2128,2.0
Raw Material,0.0,52,2326,2326,0.0
Raw Material,0.0,52,2326,2326,0.0
Raw Material,0.0,82,2335,2335,0.0
Raw Material,0.0,82,2335,2335,0.0
Raw Material,0.0,147,11266,11266,0.0
Raw Material,0.0,147,11266,11266,0.0
Raw Material,0.0,147,11266,11266,0.0
Raw Material,0.0,114,11290,11290,0.0
Raw Material,0.0,32,11402,11402,0.0
Raw Material,0.0,128,11413,11413,0.0
Raw Material,0.0,128,11413,11413,0.0
Raw Material,0.0,128,11413,11413,0.0
Raw Material,0.0,128,11420,11420,0.0
Raw Material,0.0,122,9549,9549,0.0
Raw Material,0.0,122,9587,9587,0.0
Order Only,0.001,30,739,739,1.0
Order Only,0.001,30,748,748,1.0
Order Only,0.0,30,767,767,0.0
Order Only,0.003,30,782,782,3.0
Order Only,0.003,30,782,782,3.0
Order Only,0.003,30,782,782,3.0
Normal,0.002,30,1294,1294,2.0
Order Only,0.001,30,1664,1664,1.0
Raw Material,0.0,48,2438,2438,0.0
Raw Material,0.0,72,2450,2450,0.0
Raw Material,0.0,72,2450,2450,0.0
Type4 Component,0.0,30,2853,2853,0.0
Type4 Component,0.0,30,2853,2853,0.0
Normal,0.002,30,2931,2931,2.0
Normal,0.002,30,2931,2931,2.0
Raw Material,0.0,58,9438,9438,0.0
Raw Material,0.0,62,9503,9503,0.0
Raw Material,0.0,58,9518,9518,0.0
Raw Material,0.0,70,11560,11560,0.0
Raw Material,0.0,49,11605,11605,0.0
Raw Material,0.0,49,11618,11618,0.0
Raw Material,0.0,92,11655,11655,0.0
Raw Material,0.0,92,11712,11712,0.0
Raw Material,0.0,122,11732,11732,0.0
Raw Material,0.0,92,11758,11758,0.0
Raw Material,0.0,173,11889,11889,0.0
Type4 Component,0.003,30,6587,6587,3.0
Order Only,0.001,30,1839,1839,1.0
Order Only,0.001,30,1917,1917,1.0
Normal,0.0,30,2095,2095,0.0
Raw Material,0.0,47,2388,2388,0.0
Raw Material,0.0,47,2388,2388,0.0
Raw Material,0.0,82,8693,8693,0.0
Normal,0.0,30,3430,3430,0.0
Normal,0.0,30,3430,3430,0.0
Type4 Component,0.0,30,3493,3493,0.0
Type4 Component,0.0,30,3493,3493,0.0
Raw Material,0.0,92,8167,8167,0.0
Raw Material,0.0,92,8201,8201,0.0
Raw Material,0.0,92,8201,8201,0.0
Raw Material,0.0,92,8201,8201,0.0
Raw Material,0.0,92,8212,8212,0.0
Raw Material,0.0,62,8292,8292,0.0
Raw Material,0.0,92,8408,8408,0.0
Raw Material,0.0,62,8456,8456,0.0
Raw Material,0.0,62,8456,8456,0.0
Raw Material,0.0,92,8481,8481,0.0
Raw Material,0.0,92,8555,8555,0.0
Raw Material,0.0,62,8608,8608,0.0
Forecast Component,0.001,30,588,588,1.0
Type4 Component,0.001,30,798,798,1.0
Type4 Component,0.001,30,838,838,1.0
Raw Material,0.0,999,12641,12641,0.0
Raw Material,0.0,58,9423,9423,0.0
Raw Material,0.0,58,9446,9446,0.0
Raw Material,0.0,58,9446,9446,0.0
Raw Material,0.0,58,9446,9446,0.0
Order Only,0.004,30,6742,6742,4.0
Order Only,0.002,30,6749,6749,2.0
Order Only,0.004,30,7077,7077,4.0
Order Only,0.004,30,7105,7105,4.0
Raw Material,0.0,120,8972,8972,0.0
Raw Material,0.0,120,8986,8986,0.0
Raw Material,0.0,120,8992,8992,0.0
Raw Material,0.0,120,8992,8992,0.0
Raw Material,0.0,120,8992,8992,0.0
Raw Material,0.0,120,9043,9043,0.0
Raw Material,0.0,86,9149,9149,0.0
Raw Material,0.0,120,8757,8757,0.0
Raw Material,0.0,120,8757,8757,0.0
Raw Material,0.0,120,8757,8757,0.0
Raw Material,0.0,120,8945,8945,0.0
Raw Material,0.0,120,8945,8945,0.0
Raw Material,0.0,120,8945,8945,0.0
Raw Material,0.0,120,9060,9060,0.0
Raw Material,0.0,122,9104,9104,0.0
Raw Material,0.0,122,9104,9104,0.0
Raw Material,0.0,122,9104,9104,0.0
Raw Material,0.0,122,9124,9124,0.0
Raw Material,0.0,58,8700,8700,0.0
Raw Material,0.0,58,8731,8731,0.0
Raw Material,0.0,58,8731,8731,0.0
Raw Material,0.0,58,8731,8731,0.0
Raw Material,0.0,120,8739,8739,0.0
Raw Material,0.0,120,8739,8739,0.0
Raw Material,0.0,120,8739,8739,0.0
Raw Material,0.0,58,8866,8866,0.0
Raw Material,0.0,120,8876,8876,0.0
Raw Material,0.0,120,8876,8876,0.0
Raw Material,0.0,120,8876,8876,0.0
Raw Material,0.0,120,8979,8979,0.0
Raw Material,0.0,86,9228,9228,0.0
Raw Material,0.0,122,9297,9297,0.0
Raw Material,0.0,82,2370,2370,0.0
Raw Material,0.0,82,2370,2370,0.0
Raw Material,0.0,30,10368,10368,0.0
Raw Material,0.0,32,10372,10372,0.0
Raw Material,0.0,86,9143,9143,0.0
Raw Material,0.0,82,9160,9160,0.0
Raw Material,0.0,23,9349,9349,0.0
Raw Material,0.0,23,9349,9349,0.0
Raw Material,0.0,23,9349,9349,0.0
Raw Material,0.0,86,9153,9153,0.0
Raw Material,0.0,86,9154,9154,0.0
Raw Material,0.0,82,9168,9168,0.0
Raw Material,0.0,82,9168,9168,0.0
Raw Material,0.0,82,9168,9168,0.0
Raw Material,0.0,142,9320,9320,0.0
Raw Material,0.0,27,9343,9343,0.0
Raw Material,0.0,44,9406,9406,0.0
Raw Material,0.0,49,9491,9491,0.0
Raw Material,0.0,49,9491,9491,0.0
Raw Material,0.0,49,9491,9491,0.0
Forecast Component,0.001,30,2792,2792,1.0
Forecast Component,0.001,30,2792,2792,1.0
Forecast Component,0.001,30,2792,2792,1.0
Forecast Component,0.001,30,2792,2792,1.0
Raw Material,0.0,27,10750,10750,0.0
Order Only,0.001,30,1660,1660,1.0
Order Only,0.001,30,2027,2027,1.0
Raw Material,0.0,82,2295,2295,0.0
Raw Material,0.0,82,2295,2295,0.0
Raw Material,0.0,82,2295,2295,0.0
Raw Material,0.0,82,2295,2295,0.0
Raw Material,0.0,62,2387,2387,0.0
Raw Material,0.0,62,2387,2387,0.0
Raw Material,0.0,17,10959,10959,0.0
Raw Material,0.0,17,11000,11000,0.0
Raw Material,0.0,24,11052,11052,0.0
Raw Material,0.0,77,2393,2393,0.0
Raw Material,0.0,77,2393,2393,0.0
Raw Material,0.0,55,7618,7618,0.0
Raw Material,0.0,67,7630,7630,0.0
Raw Material,0.0,62,7718,7718,0.0
Raw Material,0.0,62,7734,7734,0.0
Raw Material,0.0,62,7767,7767,0.0
Raw Material,0.0,92,7961,7961,0.0
Raw Material,0.0,92,7961,7961,0.0
Raw Material,0.0,92,7961,7961,0.0
Raw Material,0.0,86,8019,8019,0.0
Raw Material,0.0,86,8019,8019,0.0
Raw Material,0.0,86,8019,8019,0.0
Raw Material,0.0,92,8219,8219,0.0
Raw Material,0.0,92,8240,8240,0.0
Raw Material,0.0,92,8300,8300,0.0
Raw Material,0.0,92,8300,8300,0.0
Raw Material,0.0,92,8300,8300,0.0
Raw Material,0.0,72,8395,8395,0.0
Raw Material,0.0,92,8436,8436,0.0
Raw Material,0.0,92,8436,8436,0.0
Raw Material,0.0,114,8672,8672,0.0
Raw Material,0.0,77,8806,8806,0.0
Raw Material,0.0,120,8821,8821,0.0
Raw Material,0.0,120,8821,8821,0.0
Raw Material,0.0,120,8821,8821,0.0
Raw Material,0.0,17,11017,11017,0.0
Raw Material,0.0,23,11030,11030,0.0
Raw Material,0.0,122,11119,11119,0.0
Raw Material,0.0,122,11119,11119,0.0
Raw Material,0.0,92,2422,2422,0.0
Raw Material,0.0,92,2422,2422,0.0
Raw Material,0.0,92,2422,2422,0.0
Type4 Component,0.003,30,2873,2873,3.0
Type4 Component,0.003,30,2873,2873,3.0
Normal,0.001,30,2932,2932,1.0
Normal,0.001,30,2932,2932,1.0
Raw Material,0.0,87,9024,9024,0.0
Raw Material,0.0,32,10111,10111,0.0
Raw Material,0.0,32,10133,10133,0.0
Raw Material,0.0,30,10233,10233,0.0
Raw Material,0.0,42,10244,10244,0.0
Raw Material,0.0,30,10252,10252,0.0
Raw Material,0.0,27,10440,10440,0.0
