alter_cost,multiplier,period,plant,priority_col,type,assembly,item_code1,item_code2
-1.0,1,84,71,2,alternate,155,760,761
-1.0,1,91,71,2,alternate,155,760,761
-1.0,1,98,71,2,alternate,155,760,761
-1.0,1,105,71,2,alternate,155,760,761
-1.0,1,112,71,2,alternate,155,760,761
-1.0,1,119,71,2,alternate,155,760,761
-1.0,1,23,64,2,alternate,156,760,761
-1.0,1,24,64,2,alternate,156,760,761
-1.0,1,25,64,2,alternate,156,760,761
-1.0,1,26,64,2,alternate,156,760,761
-1.0,1,27,64,2,alternate,156,760,761
-1.0,1,28,64,2,alternate,156,760,761
-1.0,1,29,64,2,alternate,156,760,761
-1.0,1,30,64,2,alternate,156,760,761
-1.0,1,31,64,2,alternate,156,760,761
-1.0,1,32,64,2,alternate,156,760,761
-1.0,1,33,64,2,alternate,156,760,761
-1.0,1,34,64,2,alternate,156,760,761
-1.0,1,35,64,2,alternate,156,760,761
-1.0,1,36,64,2,alternate,156,760,761
-1.0,1,37,64,2,alternate,156,760,761
-1.0,1,38,64,2,alternate,156,760,761
-1.0,1,39,64,2,alternate,156,760,761
-1.0,1,40,64,2,alternate,156,760,761
-1.0,1,41,64,2,alternate,156,760,761
-1.0,1,42,64,2,alternate,156,760,761
-1.0,1,43,64,2,alternate,156,760,761
-1.0,1,44,64,2,alternate,156,760,761
-1.0,1,45,64,2,alternate,156,760,761
-1.0,1,46,64,2,alternate,156,760,761
-1.0,1,47,64,2,alternate,156,760,761
-1.0,1,48,64,2,alternate,156,760,761
-1.0,1,49,64,2,alternate,156,760,761
-1.0,1,50,64,2,alternate,156,760,761
-1.0,1,51,64,2,alternate,156,760,761
-1.0,1,52,64,2,alternate,156,760,761
-1.0,1,53,64,2,alternate,156,760,761
-1.0,1,54,64,2,alternate,156,760,761
-1.0,1,55,64,2,alternate,156,760,761
-1.0,1,56,64,2,alternate,156,760,761
-1.0,1,63,64,2,alternate,156,760,761
-1.0,1,70,64,2,alternate,156,760,761
-1.0,1,77,64,2,alternate,156,760,761
-1.0,1,84,64,2,alternate,156,760,761
-1.0,1,91,64,2,alternate,156,760,761
-1.0,1,98,64,2,alternate,156,760,761
-1.0,1,105,64,2,alternate,156,760,761
-1.0,1,112,64,2,alternate,156,760,761
-1.0,1,119,64,2,alternate,156,760,761
-1.0,1,23,64,2,alternate,161,760,761
-1.0,1,24,64,2,alternate,161,760,761
-1.0,1,25,64,2,alternate,161,760,761
-1.0,1,26,64,2,alternate,161,760,761
-1.0,1,27,64,2,alternate,161,760,761
-1.0,1,28,64,2,alternate,161,760,761
-1.0,1,29,64,2,alternate,161,760,761
-1.0,1,30,64,2,alternate,161,760,761
-1.0,1,31,64,2,alternate,161,760,761
-1.0,1,32,64,2,alternate,161,760,761
-1.0,1,33,64,2,alternate,161,760,761
-1.0,1,34,64,2,alternate,161,760,761
-1.0,1,35,64,2,alternate,161,760,761
-1.0,1,36,64,2,alternate,161,760,761
-1.0,1,37,64,2,alternate,161,760,761
-1.0,1,38,64,2,alternate,161,760,761
-1.0,1,39,64,2,alternate,161,760,761
-1.0,1,40,64,2,alternate,161,760,761
-1.0,1,41,64,2,alternate,161,760,761
-1.0,1,42,64,2,alternate,161,760,761
-1.0,1,43,64,2,alternate,161,760,761
-1.0,1,44,64,2,alternate,161,760,761
-1.0,1,45,64,2,alternate,161,760,761
-1.0,1,46,64,2,alternate,161,760,761
-1.0,1,47,64,2,alternate,161,760,761
-1.0,1,48,64,2,alternate,161,760,761
-1.0,1,49,64,2,alternate,161,760,761
-1.0,1,50,64,2,alternate,161,760,761
-1.0,1,51,64,2,alternate,161,760,761
-1.0,1,52,64,2,alternate,161,760,761
-1.0,1,53,64,2,alternate,161,760,761
-1.0,1,54,64,2,alternate,161,760,761
-1.0,1,55,64,2,alternate,161,760,761
-1.0,1,56,64,2,alternate,161,760,761
-1.0,1,63,64,2,alternate,161,760,761
-1.0,1,70,64,2,alternate,161,760,761
-1.0,1,77,64,2,alternate,161,760,761
-1.0,1,84,64,2,alternate,161,760,761
-1.0,1,91,64,2,alternate,161,760,761
-1.0,1,98,64,2,alternate,161,760,761
-1.0,1,105,64,2,alternate,161,760,761
-1.0,1,112,64,2,alternate,161,760,761
-1.0,1,119,64,2,alternate,161,760,761
-1.0,1,23,71,2,alternate,161,760,761
-1.0,1,24,71,2,alternate,161,760,761
-1.0,1,25,71,2,alternate,161,760,761
-1.0,1,26,71,2,alternate,161,760,761
-1.0,1,27,71,2,alternate,161,760,761
-1.0,1,28,71,2,alternate,161,760,761
-1.0,1,29,71,2,alternate,161,760,761
-1.0,1,30,71,2,alternate,161,760,761
-1.0,1,31,71,2,alternate,161,760,761
-1.0,1,32,71,2,alternate,161,760,761
-1.0,1,33,71,2,alternate,161,760,761
-1.0,1,34,71,2,alternate,161,760,761
-1.0,1,35,71,2,alternate,161,760,761
-1.0,1,36,71,2,alternate,161,760,761
-1.0,1,37,71,2,alternate,161,760,761
-1.0,1,38,71,2,alternate,161,760,761
-1.0,1,39,71,2,alternate,161,760,761
-1.0,1,40,71,2,alternate,161,760,761
-1.0,1,41,71,2,alternate,161,760,761
-1.0,1,42,71,2,alternate,161,760,761
-1.0,1,43,71,2,alternate,161,760,761
-1.0,1,44,71,2,alternate,161,760,761
-1.0,1,45,71,2,alternate,161,760,761
-1.0,1,46,71,2,alternate,161,760,761
-1.0,1,47,71,2,alternate,161,760,761
-1.0,1,48,71,2,alternate,161,760,761
-1.0,1,49,71,2,alternate,161,760,761
-1.0,1,50,71,2,alternate,161,760,761
-1.0,1,51,71,2,alternate,161,760,761
-1.0,1,52,71,2,alternate,161,760,761
-1.0,1,53,71,2,alternate,161,760,761
-1.0,1,54,71,2,alternate,161,760,761
-1.0,1,55,71,2,alternate,161,760,761
-1.0,1,56,71,2,alternate,161,760,761
-1.0,1,63,71,2,alternate,161,760,761
-1.0,1,70,71,2,alternate,161,760,761
-1.0,1,77,71,2,alternate,161,760,761
-1.0,1,84,71,2,alternate,161,760,761
-1.0,1,91,71,2,alternate,161,760,761
-1.0,1,98,71,2,alternate,161,760,761
-1.0,1,105,71,2,alternate,161,760,761
-1.0,1,112,71,2,alternate,161,760,761
-1.0,1,119,71,2,alternate,161,760,761
-1.0,1,23,64,2,alternate,175,760,761
-1.0,1,24,64,2,alternate,175,760,761
-1.0,1,25,64,2,alternate,175,760,761
-1.0,1,26,64,2,alternate,175,760,761
-1.0,1,27,64,2,alternate,175,760,761
-1.0,1,28,64,2,alternate,175,760,761
-1.0,1,29,64,2,alternate,175,760,761
-1.0,1,30,64,2,alternate,175,760,761
-1.0,1,31,64,2,alternate,175,760,761
-1.0,1,32,64,2,alternate,175,760,761
-1.0,1,33,64,2,alternate,175,760,761
-1.0,1,34,64,2,alternate,175,760,761
-1.0,1,35,64,2,alternate,175,760,761
-1.0,1,36,64,2,alternate,175,760,761
-1.0,1,37,64,2,alternate,175,760,761
-1.0,1,38,64,2,alternate,175,760,761
-1.0,1,39,64,2,alternate,175,760,761
-1.0,1,40,64,2,alternate,175,760,761
-1.0,1,41,64,2,alternate,175,760,761
-1.0,1,42,64,2,alternate,175,760,761
-1.0,1,43,64,2,alternate,175,760,761
-1.0,1,44,64,2,alternate,175,760,761
-1.0,1,45,64,2,alternate,175,760,761
-1.0,1,46,64,2,alternate,175,760,761
-1.0,1,47,64,2,alternate,175,760,761
-1.0,1,48,64,2,alternate,175,760,761
-1.0,1,49,64,2,alternate,175,760,761
-1.0,1,50,64,2,alternate,175,760,761
-1.0,1,51,64,2,alternate,175,760,761
-1.0,1,52,64,2,alternate,175,760,761
-1.0,1,53,64,2,alternate,175,760,761
-1.0,1,54,64,2,alternate,175,760,761
-1.0,1,55,64,2,alternate,175,760,761
-1.0,1,56,64,2,alternate,175,760,761
-1.0,1,63,64,2,alternate,175,760,761
-1.0,1,70,64,2,alternate,175,760,761
-1.0,1,77,64,2,alternate,175,760,761
-1.0,1,84,64,2,alternate,175,760,761
-1.0,1,91,64,2,alternate,175,760,761
-1.0,1,98,64,2,alternate,175,760,761
-1.0,1,105,64,2,alternate,175,760,761
-1.0,1,112,64,2,alternate,175,760,761
-1.0,1,119,64,2,alternate,175,760,761
-1.0,1,23,71,2,alternate,175,760,761
-1.0,1,24,71,2,alternate,175,760,761
-1.0,1,25,71,2,alternate,175,760,761
-1.0,1,26,71,2,alternate,175,760,761
-1.0,1,27,71,2,alternate,175,760,761
-1.0,1,28,71,2,alternate,175,760,761
-1.0,1,29,71,2,alternate,175,760,761
-1.0,1,30,71,2,alternate,175,760,761
-1.0,1,31,71,2,alternate,175,760,761
-1.0,1,32,71,2,alternate,175,760,761
-1.0,1,33,71,2,alternate,175,760,761
-1.0,1,34,71,2,alternate,175,760,761
-1.0,1,35,71,2,alternate,175,760,761
-1.0,1,36,71,2,alternate,175,760,761
-1.0,1,37,71,2,alternate,175,760,761
-1.0,1,38,71,2,alternate,175,760,761
-1.0,1,39,71,2,alternate,175,760,761
-1.0,1,40,71,2,alternate,175,760,761
-1.0,1,41,71,2,alternate,175,760,761
-1.0,1,42,71,2,alternate,175,760,761
-1.0,1,43,71,2,alternate,175,760,761
-1.0,1,44,71,2,alternate,175,760,761
-1.0,1,45,71,2,alternate,175,760,761
-1.0,1,46,71,2,alternate,175,760,761
-1.0,1,47,71,2,alternate,175,760,761
-1.0,1,48,71,2,alternate,175,760,761
-1.0,1,49,71,2,alternate,175,760,761
-1.0,1,50,71,2,alternate,175,760,761
-1.0,1,51,71,2,alternate,175,760,761
-1.0,1,52,71,2,alternate,175,760,761
-1.0,1,53,71,2,alternate,175,760,761
-1.0,1,54,71,2,alternate,175,760,761
-1.0,1,55,71,2,alternate,175,760,761
-1.0,1,56,71,2,alternate,175,760,761
-1.0,1,63,71,2,alternate,175,760,761
-1.0,1,70,71,2,alternate,175,760,761
-1.0,1,77,71,2,alternate,175,760,761
-1.0,1,84,71,2,alternate,175,760,761
-1.0,1,91,71,2,alternate,175,760,761
-1.0,1,98,71,2,alternate,175,760,761
-1.0,1,105,71,2,alternate,175,760,761
-1.0,1,112,71,2,alternate,175,760,761
-1.0,1,119,71,2,alternate,175,760,761
-1.0,1,23,64,2,alternate,193,760,761
-1.0,1,24,64,2,alternate,193,760,761
-1.0,1,25,64,2,alternate,193,760,761
-1.0,1,26,64,2,alternate,193,760,761
-1.0,1,27,64,2,alternate,193,760,761
-1.0,1,28,64,2,alternate,193,760,761
-1.0,1,29,64,2,alternate,193,760,761
-1.0,1,30,64,2,alternate,193,760,761
-1.0,1,31,64,2,alternate,193,760,761
-1.0,1,32,64,2,alternate,193,760,761
-1.0,1,33,64,2,alternate,193,760,761
-1.0,1,34,64,2,alternate,193,760,761
-1.0,1,35,64,2,alternate,193,760,761
-1.0,1,36,64,2,alternate,193,760,761
-1.0,1,37,64,2,alternate,193,760,761
-1.0,1,38,64,2,alternate,193,760,761
-1.0,1,39,64,2,alternate,193,760,761
-1.0,1,40,64,2,alternate,193,760,761
-1.0,1,41,64,2,alternate,193,760,761
-1.0,1,42,64,2,alternate,193,760,761
-1.0,1,43,64,2,alternate,193,760,761
-1.0,1,44,64,2,alternate,193,760,761
-1.0,1,45,64,2,alternate,193,760,761
-1.0,1,46,64,2,alternate,193,760,761
-1.0,1,47,64,2,alternate,193,760,761
-1.0,1,48,64,2,alternate,193,760,761
-1.0,1,49,64,2,alternate,193,760,761
-1.0,1,50,64,2,alternate,193,760,761
-1.0,1,51,64,2,alternate,193,760,761
-1.0,1,52,64,2,alternate,193,760,761
-1.0,1,53,64,2,alternate,193,760,761
-1.0,1,54,64,2,alternate,193,760,761
-1.0,1,55,64,2,alternate,193,760,761
-1.0,1,56,64,2,alternate,193,760,761
-1.0,1,63,64,2,alternate,193,760,761
-1.0,1,70,64,2,alternate,193,760,761
-1.0,1,77,64,2,alternate,193,760,761
-1.0,1,84,64,2,alternate,193,760,761
-1.0,1,91,64,2,alternate,193,760,761
-1.0,1,98,64,2,alternate,193,760,761
-1.0,1,105,64,2,alternate,193,760,761
-1.0,1,112,64,2,alternate,193,760,761
-1.0,1,119,64,2,alternate,193,760,761
-1.0,1,23,71,2,alternate,193,760,761
-1.0,1,24,71,2,alternate,193,760,761
-1.0,1,25,71,2,alternate,193,760,761
-1.0,1,26,71,2,alternate,193,760,761
-1.0,1,27,71,2,alternate,193,760,761
-1.0,1,28,71,2,alternate,193,760,761
-1.0,1,29,71,2,alternate,193,760,761
-1.0,1,30,71,2,alternate,193,760,761
-1.0,1,31,71,2,alternate,193,760,761
-1.0,1,32,71,2,alternate,193,760,761
-1.0,1,33,71,2,alternate,193,760,761
-1.0,1,34,71,2,alternate,193,760,761
-1.0,1,35,71,2,alternate,193,760,761
-1.0,1,36,71,2,alternate,193,760,761
-1.0,1,37,71,2,alternate,193,760,761
-1.0,1,38,71,2,alternate,193,760,761
-1.0,1,39,71,2,alternate,193,760,761
-1.0,1,40,71,2,alternate,193,760,761
-1.0,1,41,71,2,alternate,193,760,761
-1.0,1,42,71,2,alternate,193,760,761
-1.0,1,43,71,2,alternate,193,760,761
-1.0,1,44,71,2,alternate,193,760,761
-1.0,1,45,71,2,alternate,193,760,761
-1.0,1,46,71,2,alternate,193,760,761
-1.0,1,47,71,2,alternate,193,760,761
-1.0,1,48,71,2,alternate,193,760,761
-1.0,1,49,71,2,alternate,193,760,761
-1.0,1,50,71,2,alternate,193,760,761
-1.0,1,51,71,2,alternate,193,760,761
-1.0,1,52,71,2,alternate,193,760,761
-1.0,1,53,71,2,alternate,193,760,761
-1.0,1,54,71,2,alternate,193,760,761
-1.0,1,55,71,2,alternate,193,760,761
-1.0,1,56,71,2,alternate,193,760,761
-1.0,1,63,71,2,alternate,193,760,761
-1.0,1,70,71,2,alternate,193,760,761
-1.0,1,77,71,2,alternate,193,760,761
-1.0,1,84,71,2,alternate,193,760,761
-1.0,1,91,71,2,alternate,193,760,761
-1.0,1,98,71,2,alternate,193,760,761
-1.0,1,105,71,2,alternate,193,760,761
-1.0,1,112,71,2,alternate,193,760,761
-1.0,1,119,71,2,alternate,193,760,761
-1.0,1,23,80,2,alternate,193,760,761
-1.0,1,24,80,2,alternate,193,760,761
-1.0,1,25,80,2,alternate,193,760,761
-1.0,1,26,80,2,alternate,193,760,761
-1.0,1,27,80,2,alternate,193,760,761
-1.0,1,28,80,2,alternate,193,760,761
-1.0,1,29,80,2,alternate,193,760,761
-1.0,1,30,80,2,alternate,193,760,761
-1.0,1,31,80,2,alternate,193,760,761
-1.0,1,32,80,2,alternate,193,760,761
-1.0,1,33,80,2,alternate,193,760,761
-1.0,1,34,80,2,alternate,193,760,761
-1.0,1,35,80,2,alternate,193,760,761
-1.0,1,36,80,2,alternate,193,760,761
-1.0,1,37,80,2,alternate,193,760,761
-1.0,1,38,80,2,alternate,193,760,761
-1.0,1,39,80,2,alternate,193,760,761
-1.0,1,40,80,2,alternate,193,760,761
-1.0,1,41,80,2,alternate,193,760,761
-1.0,1,42,80,2,alternate,193,760,761
-1.0,1,43,80,2,alternate,193,760,761
-1.0,1,44,80,2,alternate,193,760,761
-1.0,1,45,80,2,alternate,193,760,761
-1.0,1,46,80,2,alternate,193,760,761
-1.0,1,47,80,2,alternate,193,760,761
-1.0,1,48,80,2,alternate,193,760,761
-1.0,1,49,80,2,alternate,193,760,761
-1.0,1,50,80,2,alternate,193,760,761
-1.0,1,51,80,2,alternate,193,760,761
-1.0,1,52,80,2,alternate,193,760,761
-1.0,1,53,80,2,alternate,193,760,761
-1.0,1,54,80,2,alternate,193,760,761
-1.0,1,55,80,2,alternate,193,760,761
-1.0,1,56,80,2,alternate,193,760,761
-1.0,1,63,80,2,alternate,193,760,761
-1.0,1,70,80,2,alternate,193,760,761
-1.0,1,77,80,2,alternate,193,760,761
-1.0,1,84,80,2,alternate,193,760,761
-1.0,1,91,80,2,alternate,193,760,761
-1.0,1,98,80,2,alternate,193,760,761
-1.0,1,105,80,2,alternate,193,760,761
-1.0,1,112,80,2,alternate,193,760,761
-1.0,1,119,80,2,alternate,193,760,761
-1.0,1,23,64,2,alternate,194,760,761
-1.0,1,24,64,2,alternate,194,760,761
-1.0,1,25,64,2,alternate,194,760,761
-1.0,1,26,64,2,alternate,194,760,761
-1.0,1,27,64,2,alternate,194,760,761
-1.0,1,28,64,2,alternate,194,760,761
-1.0,1,29,64,2,alternate,194,760,761
-1.0,1,30,64,2,alternate,194,760,761
-1.0,1,31,64,2,alternate,194,760,761
-1.0,1,32,64,2,alternate,194,760,761
-1.0,1,33,64,2,alternate,194,760,761
-1.0,1,34,64,2,alternate,194,760,761
-1.0,1,35,64,2,alternate,194,760,761
-1.0,1,36,64,2,alternate,194,760,761
-1.0,1,37,64,2,alternate,194,760,761
-1.0,1,38,64,2,alternate,194,760,761
-1.0,1,39,64,2,alternate,194,760,761
-1.0,1,40,64,2,alternate,194,760,761
-1.0,1,41,64,2,alternate,194,760,761
-1.0,1,42,64,2,alternate,194,760,761
-1.0,1,43,64,2,alternate,194,760,761
-1.0,1,44,64,2,alternate,194,760,761
-1.0,1,45,64,2,alternate,194,760,761
-1.0,1,46,64,2,alternate,194,760,761
-1.0,1,47,64,2,alternate,194,760,761
-1.0,1,48,64,2,alternate,194,760,761
-1.0,1,49,64,2,alternate,194,760,761
-1.0,1,50,64,2,alternate,194,760,761
-1.0,1,51,64,2,alternate,194,760,761
-1.0,1,52,64,2,alternate,194,760,761
-1.0,1,53,64,2,alternate,194,760,761
-1.0,1,54,64,2,alternate,194,760,761
-1.0,1,55,64,2,alternate,194,760,761
-1.0,1,56,64,2,alternate,194,760,761
-1.0,1,63,64,2,alternate,194,760,761
-1.0,1,70,64,2,alternate,194,760,761
-1.0,1,77,64,2,alternate,194,760,761
-1.0,1,84,64,2,alternate,194,760,761
-1.0,1,91,64,2,alternate,194,760,761
-1.0,1,98,64,2,alternate,194,760,761
-1.0,1,105,64,2,alternate,194,760,761
-1.0,1,112,64,2,alternate,194,760,761
-1.0,1,119,64,2,alternate,194,760,761
-1.0,1,23,71,2,alternate,194,760,761
-1.0,1,24,71,2,alternate,194,760,761
-1.0,1,25,71,2,alternate,194,760,761
-1.0,1,26,71,2,alternate,194,760,761
-1.0,1,27,71,2,alternate,194,760,761
-1.0,1,28,71,2,alternate,194,760,761
-1.0,1,29,71,2,alternate,194,760,761
-1.0,1,30,71,2,alternate,194,760,761
-1.0,1,31,71,2,alternate,194,760,761
-1.0,1,32,71,2,alternate,194,760,761
-1.0,1,33,71,2,alternate,194,760,761
-1.0,1,34,71,2,alternate,194,760,761
-1.0,1,35,71,2,alternate,194,760,761
-1.0,1,36,71,2,alternate,194,760,761
-1.0,1,37,71,2,alternate,194,760,761
-1.0,1,38,71,2,alternate,194,760,761
-1.0,1,39,71,2,alternate,194,760,761
-1.0,1,40,71,2,alternate,194,760,761
-1.0,1,41,71,2,alternate,194,760,761
-1.0,1,42,71,2,alternate,194,760,761
-1.0,1,43,71,2,alternate,194,760,761
-1.0,1,44,71,2,alternate,194,760,761
-1.0,1,45,71,2,alternate,194,760,761
-1.0,1,46,71,2,alternate,194,760,761
-1.0,1,47,71,2,alternate,194,760,761
-1.0,1,48,71,2,alternate,194,760,761
-1.0,1,49,71,2,alternate,194,760,761
-1.0,1,50,71,2,alternate,194,760,761
-1.0,1,51,71,2,alternate,194,760,761
-1.0,1,52,71,2,alternate,194,760,761
-1.0,1,53,71,2,alternate,194,760,761
-1.0,1,54,71,2,alternate,194,760,761
-1.0,1,55,71,2,alternate,194,760,761
-1.0,1,56,71,2,alternate,194,760,761
-1.0,1,63,71,2,alternate,194,760,761
-1.0,1,70,71,2,alternate,194,760,761
-1.0,1,77,71,2,alternate,194,760,761
-1.0,1,84,71,2,alternate,194,760,761
-1.0,1,91,71,2,alternate,194,760,761
-1.0,1,98,71,2,alternate,194,760,761
-1.0,1,105,71,2,alternate,194,760,761
-1.0,1,112,71,2,alternate,194,760,761
-1.0,1,119,71,2,alternate,194,760,761
-1.0,1,23,80,2,alternate,194,760,761
-1.0,1,24,80,2,alternate,194,760,761
-1.0,1,25,80,2,alternate,194,760,761
-1.0,1,26,80,2,alternate,194,760,761
-1.0,1,27,80,2,alternate,194,760,761
-1.0,1,28,80,2,alternate,194,760,761
-1.0,1,29,80,2,alternate,194,760,761
-1.0,1,30,80,2,alternate,194,760,761
-1.0,1,31,80,2,alternate,194,760,761
-1.0,1,32,80,2,alternate,194,760,761
-1.0,1,33,80,2,alternate,194,760,761
-1.0,1,34,80,2,alternate,194,760,761
-1.0,1,35,80,2,alternate,194,760,761
-1.0,1,36,80,2,alternate,194,760,761
-1.0,1,37,80,2,alternate,194,760,761
-1.0,1,38,80,2,alternate,194,760,761
-1.0,1,39,80,2,alternate,194,760,761
-1.0,1,40,80,2,alternate,194,760,761
-1.0,1,41,80,2,alternate,194,760,761
-1.0,1,42,80,2,alternate,194,760,761
-1.0,1,43,80,2,alternate,194,760,761
-1.0,1,44,80,2,alternate,194,760,761
-1.0,1,45,80,2,alternate,194,760,761
-1.0,1,46,80,2,alternate,194,760,761
-1.0,1,47,80,2,alternate,194,760,761
-1.0,1,48,80,2,alternate,194,760,761
-1.0,1,49,80,2,alternate,194,760,761
-1.0,1,50,80,2,alternate,194,760,761
-1.0,1,51,80,2,alternate,194,760,761
-1.0,1,52,80,2,alternate,194,760,761
-1.0,1,53,80,2,alternate,194,760,761
-1.0,1,54,80,2,alternate,194,760,761
-1.0,1,55,80,2,alternate,194,760,761
-1.0,1,56,80,2,alternate,194,760,761
-1.0,1,63,80,2,alternate,194,760,761
-1.0,1,70,80,2,alternate,194,760,761
-1.0,1,77,80,2,alternate,194,760,761
-1.0,1,84,80,2,alternate,194,760,761
-1.0,1,91,80,2,alternate,194,760,761
-1.0,1,98,80,2,alternate,194,760,761
-1.0,1,105,80,2,alternate,194,760,761
-1.0,1,112,80,2,alternate,194,760,761
-1.0,1,119,80,2,alternate,194,760,761
-1.0,1,23,64,2,alternate,195,760,761
-1.0,1,24,64,2,alternate,195,760,761
-1.0,1,25,64,2,alternate,195,760,761
-1.0,1,26,64,2,alternate,195,760,761
-1.0,1,27,64,2,alternate,195,760,761
-1.0,1,28,64,2,alternate,195,760,761
-1.0,1,29,64,2,alternate,195,760,761
-1.0,1,30,64,2,alternate,195,760,761
-1.0,1,31,64,2,alternate,195,760,761
-1.0,1,32,64,2,alternate,195,760,761
-1.0,1,33,64,2,alternate,195,760,761
-1.0,1,34,64,2,alternate,195,760,761
-1.0,1,35,64,2,alternate,195,760,761
-1.0,1,36,64,2,alternate,195,760,761
-1.0,1,37,64,2,alternate,195,760,761
-1.0,1,38,64,2,alternate,195,760,761
-1.0,1,39,64,2,alternate,195,760,761
-1.0,1,40,64,2,alternate,195,760,761
-1.0,1,41,64,2,alternate,195,760,761
-1.0,1,42,64,2,alternate,195,760,761
-1.0,1,43,64,2,alternate,195,760,761
-1.0,1,44,64,2,alternate,195,760,761
-1.0,1,45,64,2,alternate,195,760,761
-1.0,1,46,64,2,alternate,195,760,761
-1.0,1,47,64,2,alternate,195,760,761
-1.0,1,48,64,2,alternate,195,760,761
-1.0,1,49,64,2,alternate,195,760,761
-1.0,1,50,64,2,alternate,195,760,761
-1.0,1,51,64,2,alternate,195,760,761
-1.0,1,52,64,2,alternate,195,760,761
-1.0,1,53,64,2,alternate,195,760,761
-1.0,1,54,64,2,alternate,195,760,761
-1.0,1,55,64,2,alternate,195,760,761
-1.0,1,56,64,2,alternate,195,760,761
-1.0,1,63,64,2,alternate,195,760,761
-1.0,1,70,64,2,alternate,195,760,761
-1.0,1,77,64,2,alternate,195,760,761
-1.0,1,84,64,2,alternate,195,760,761
-1.0,1,91,64,2,alternate,195,760,761
-1.0,1,98,64,2,alternate,195,760,761
-1.0,1,105,64,2,alternate,195,760,761
-1.0,1,112,64,2,alternate,195,760,761
-1.0,1,119,64,2,alternate,195,760,761
-1.0,1,23,64,2,alternate,196,760,761
-1.0,1,24,64,2,alternate,196,760,761
-1.0,1,25,64,2,alternate,196,760,761
-1.0,1,26,64,2,alternate,196,760,761
-1.0,1,27,64,2,alternate,196,760,761
-1.0,1,28,64,2,alternate,196,760,761
-1.0,1,29,64,2,alternate,196,760,761
-1.0,1,30,64,2,alternate,196,760,761
-1.0,1,31,64,2,alternate,196,760,761
-1.0,1,32,64,2,alternate,196,760,761
-1.0,1,33,64,2,alternate,196,760,761
-1.0,1,34,64,2,alternate,196,760,761
-1.0,1,35,64,2,alternate,196,760,761
-1.0,1,36,64,2,alternate,196,760,761
-1.0,1,37,64,2,alternate,196,760,761
-1.0,1,38,64,2,alternate,196,760,761
-1.0,1,39,64,2,alternate,196,760,761
-1.0,1,40,64,2,alternate,196,760,761
-1.0,1,41,64,2,alternate,196,760,761
-1.0,1,42,64,2,alternate,196,760,761
-1.0,1,43,64,2,alternate,196,760,761
-1.0,1,44,64,2,alternate,196,760,761
-1.0,1,45,64,2,alternate,196,760,761
-1.0,1,46,64,2,alternate,196,760,761
-1.0,1,47,64,2,alternate,196,760,761
-1.0,1,48,64,2,alternate,196,760,761
-1.0,1,49,64,2,alternate,196,760,761
-1.0,1,50,64,2,alternate,196,760,761
-1.0,1,51,64,2,alternate,196,760,761
-1.0,1,52,64,2,alternate,196,760,761
-1.0,1,53,64,2,alternate,196,760,761
-1.0,1,54,64,2,alternate,196,760,761
-1.0,1,55,64,2,alternate,196,760,761
-1.0,1,56,64,2,alternate,196,760,761
-1.0,1,63,64,2,alternate,196,760,761
-1.0,1,70,64,2,alternate,196,760,761
-1.0,1,77,64,2,alternate,196,760,761
-1.0,1,84,64,2,alternate,196,760,761
-1.0,1,91,64,2,alternate,196,760,761
-1.0,1,98,64,2,alternate,196,760,761
-1.0,1,105,64,2,alternate,196,760,761
-1.0,1,112,64,2,alternate,196,760,761
-1.0,1,119,64,2,alternate,196,760,761
-1.0,1,23,71,2,alternate,196,760,761
-1.0,1,24,71,2,alternate,196,760,761
-1.0,1,25,71,2,alternate,196,760,761
-1.0,1,26,71,2,alternate,196,760,761
-1.0,1,27,71,2,alternate,196,760,761
-1.0,1,28,71,2,alternate,196,760,761
-1.0,1,29,71,2,alternate,196,760,761
-1.0,1,30,71,2,alternate,196,760,761
-1.0,1,31,71,2,alternate,196,760,761
-1.0,1,32,71,2,alternate,196,760,761
-1.0,1,33,71,2,alternate,196,760,761
-1.0,1,34,71,2,alternate,196,760,761
-1.0,1,35,71,2,alternate,196,760,761
-1.0,1,36,71,2,alternate,196,760,761
-1.0,1,37,71,2,alternate,196,760,761
-1.0,1,38,71,2,alternate,196,760,761
-1.0,1,39,71,2,alternate,196,760,761
-1.0,1,40,71,2,alternate,196,760,761
-1.0,1,41,71,2,alternate,196,760,761
-1.0,1,42,71,2,alternate,196,760,761
-1.0,1,43,71,2,alternate,196,760,761
-1.0,1,44,71,2,alternate,196,760,761
-1.0,1,45,71,2,alternate,196,760,761
-1.0,1,46,71,2,alternate,196,760,761
-1.0,1,47,71,2,alternate,196,760,761
-1.0,1,48,71,2,alternate,196,760,761
-1.0,1,49,71,2,alternate,196,760,761
-1.0,1,50,71,2,alternate,196,760,761
-1.0,1,51,71,2,alternate,196,760,761
-1.0,1,52,71,2,alternate,196,760,761
-1.0,1,53,71,2,alternate,196,760,761
-1.0,1,54,71,2,alternate,196,760,761
-1.0,1,55,71,2,alternate,196,760,761
-1.0,1,56,71,2,alternate,196,760,761
-1.0,1,63,71,2,alternate,196,760,761
-1.0,1,70,71,2,alternate,196,760,761
-1.0,1,77,71,2,alternate,196,760,761
-1.0,1,84,71,2,alternate,196,760,761
-1.0,1,91,71,2,alternate,196,760,761
-1.0,1,98,71,2,alternate,196,760,761
-1.0,1,105,71,2,alternate,196,760,761
-1.0,1,112,71,2,alternate,196,760,761
