item_type,holding_cost,asl,item_code,orig_item,penalty_cost
Raw Material,0.0,92,3080,3080,0.0
Raw Material,0.0,247,3796,3796,0.0
Raw Material,0.0,122,2299,2299,0.0
Raw Material,0.0,121,2129,2129,0.0
Raw Material,0.0,360,4231,4231,0.0
Raw Material,0.0,92,1522,1522,0.0
Raw Material,0.0,92,1522,1522,0.0
Raw Material,0.0,92,1522,1522,0.0
Order Only,0.0,30,141,141,0.0
Raw Material,0.0,121,2130,2130,0.0
Raw Material,0.0,121,2130,2130,0.0
Raw Material,0.0,121,2130,2130,0.0
Raw Material,0.0,92,1525,1525,0.0
Raw Material,0.0,78,2104,2104,0.0
Raw Material,0.0,78,2104,2104,0.0
Raw Material,0.0,78,2104,2104,0.0
Raw Material,0.0,92,963,963,0.0
Raw Material,0.0,121,2131,2131,0.0
Raw Material,0.0,121,2131,2131,0.0
Raw Material,0.0,121,2131,2131,0.0
Raw Material,0.0,162,3672,3672,0.0
Raw Material,0.0,360,2825,2825,0.0
Order Only,0.002,30,207,207,2.0
Raw Material,0.0,120,2017,2017,0.0
Raw Material,0.0,202,920,920,0.0
Order Only,0.002,30,209,209,2.0
Raw Material,0.0,72,2550,2550,0.0
Raw Material,0.0,122,3479,3479,0.0
Raw Material,0.0,120,2005,2005,0.0
Raw Material,0.0,120,2005,2005,0.0
Raw Material,0.0,120,2005,2005,0.0
Raw Material,0.0,92,2886,2886,0.0
Raw Material,0.0,92,2886,2886,0.0
Raw Material,0.0,92,2886,2886,0.0
Order Only,0.002,30,211,211,2.0
Raw Material,0.0,58,2551,2551,0.0
Raw Material,0.0,100,1846,1846,0.0
Raw Material,0.0,100,1846,1846,0.0
Raw Material,0.0,366,2996,2996,0.0
Raw Material,0.0,360,3641,3641,0.0
Raw Material,0.0,92,1619,1619,0.0
Raw Material,0.0,122,1248,1248,0.0
Raw Material,0.0,51,2542,2542,0.0
Raw Material,0.0,183,2683,2683,0.0
Raw Material,0.0,360,3758,3758,0.0
Order Only,0.001,30,4173,4173,1.0
Order Only,0.002,30,213,213,2.0
Raw Material,0.0,32,3273,3273,0.0
Raw Material,0.0,32,3273,3273,0.0
Raw Material,0.0,119,2407,2407,0.0
Raw Material,0.0,119,2407,2407,0.0
Raw Material,0.0,119,2407,2407,0.0
Raw Material,0.0,146,3760,3760,0.0
Raw Material,0.0,146,3760,3760,0.0
Raw Material,0.0,146,3760,3760,0.0
Raw Material,0.0,122,3684,3684,0.0
Raw Material,0.0,122,3684,3684,0.0
Raw Material,0.0,122,3684,3684,0.0
Raw Material,0.0,122,1706,1706,0.0
Raw Material,0.0,37,4157,4157,0.0
Raw Material,0.0,42,3262,3262,0.0
Raw Material,0.0,30,803,803,0.0
Raw Material,0.0,37,2490,2490,0.0
Raw Material,0.0,37,2491,2491,0.0
Raw Material,0.0,58,2686,2686,0.0
Raw Material,0.0,92,1450,1450,0.0
Raw Material,0.0,114,3035,3035,0.0
Raw Material,0.0,122,1761,1761,0.0
Order Only,0.0,30,121,121,0.0
Raw Material,0.0,100,2023,2023,0.0
Raw Material,0.0,92,3084,3084,0.0
Raw Material,0.0,122,2358,2358,0.0
Raw Material,0.0,122,2358,2358,0.0
Raw Material,0.0,122,2358,2358,0.0
Raw Material,0.0,100,2014,2014,0.0
Raw Material,0.0,100,2014,2014,0.0
Raw Material,0.0,92,1537,1537,0.0
Raw Material,0.0,92,1537,1537,0.0
Raw Material,0.0,92,1537,1537,0.0
Order Only,0.0,30,173,173,0.0
Raw Material,0.0,100,2163,2163,0.0
Raw Material,0.0,92,2019,2019,0.0
Raw Material,0.0,92,2019,2019,0.0
Raw Material,0.0,92,2019,2019,0.0
Raw Material,0.0,92,1154,1154,0.0
Raw Material,0.0,92,1623,1623,0.0
Raw Material,0.0,67,2872,2872,0.0
Raw Material,0.0,51,2552,2552,0.0
Raw Material,0.0,135,2885,2885,0.0
Raw Material,0.0,92,1541,1541,0.0
Raw Material,0.0,92,1541,1541,0.0
Raw Material,0.0,92,1541,1541,0.0
Raw Material,0.0,92,1543,1543,0.0
Raw Material,0.0,72,1545,1545,0.0
Raw Material,0.0,360,3644,3644,0.0
Raw Material,0.0,37,3346,3346,0.0
Raw Material,0.0,86,949,949,0.0
Raw Material,0.0,86,949,949,0.0
Raw Material,0.0,86,949,949,0.0
Raw Material,0.0,149,3827,3827,0.0
Raw Material,0.0,149,3827,3827,0.0
Raw Material,0.0,37,3347,3347,0.0
Raw Material,0.0,92,2923,2923,0.0
Raw Material,0.0,122,2291,2291,0.0
Raw Material,0.0,122,4220,4220,0.0
Raw Material,0.0,92,3550,3550,0.0
Raw Material,0.0,86,2779,2779,0.0
Raw Material,0.0,86,2779,2779,0.0
Raw Material,0.0,86,2779,2779,0.0
Raw Material,0.0,86,2154,2154,0.0
Raw Material,0.0,360,2936,2936,0.0
Raw Material,0.0,360,2936,2936,0.0
Raw Material,0.0,360,2936,2936,0.0
Raw Material,0.0,92,3551,3551,0.0
Raw Material,0.0,92,3551,3551,0.0
Raw Material,0.0,92,3551,3551,0.0
Order Only,0.001,30,637,637,1.0
Raw Material,0.0,32,2587,2587,0.0
Raw Material,0.0,91,1926,1926,0.0
Raw Material,0.0,91,1926,1926,0.0
Raw Material,0.0,91,1926,1926,0.0
Normal,0.0,30,82,82,0.0
Raw Material,0.0,114,2142,2142,0.0
Raw Material,0.0,114,2142,2142,0.0
Raw Material,0.0,114,2142,2142,0.0
Raw Material,0.0,93,2285,2285,0.0
Raw Material,0.0,58,2802,2802,0.0
Raw Material,0.0,58,2774,2774,0.0
Raw Material,0.0,58,2774,2774,0.0
Raw Material,0.0,58,2774,2774,0.0
Raw Material,0.0,72,2862,2862,0.0
Raw Material,0.0,72,2862,2862,0.0
Raw Material,0.0,72,2862,2862,0.0
Raw Material,0.0,47,3305,3305,0.0
Raw Material,0.0,65,2712,2712,0.0
Raw Material,0.0,65,2712,2712,0.0
Raw Material,0.0,65,2712,2712,0.0
Raw Material,0.0,92,1211,1211,0.0
Raw Material,0.0,92,1373,1373,0.0
Raw Material,0.0,92,1373,1373,0.0
Raw Material,0.0,92,1373,1373,0.0
Type4 Component,0.001,30,40,40,1.0
Raw Material,0.0,86,1879,1879,0.0
Raw Material,0.0,86,1879,1879,0.0
Raw Material,0.0,122,2324,2324,0.0
Raw Material,0.0,122,2324,2324,0.0
Raw Material,0.0,27,3051,3051,0.0
Raw Material,0.0,170,3689,3689,0.0
Raw Material,0.0,170,3689,3689,0.0
Raw Material,0.0,170,3689,3689,0.0
Raw Material,0.0,152,2448,2448,0.0
Raw Material,0.0,30,4073,4073,0.0
Raw Material,0.0,92,1428,1428,0.0
Raw Material,0.0,92,1437,1437,0.0
Raw Material,0.0,92,1437,1437,0.0
Raw Material,0.0,92,1437,1437,0.0
Normal,0.003,30,175,175,3.0
Raw Material,0.0,91,1888,1888,0.0
Raw Material,0.0,91,1888,1888,0.0
Raw Material,0.0,91,1888,1888,0.0
Raw Material,0.0,86,943,943,0.0
Raw Material,0.0,86,943,943,0.0
Raw Material,0.0,86,943,943,0.0
Raw Material,0.0,92,1215,1215,0.0
Raw Material,0.0,92,1215,1215,0.0
Raw Material,0.0,92,1215,1215,0.0
Raw Material,0.0,92,2476,2476,0.0
Raw Material,0.0,92,1137,1137,0.0
Raw Material,0.0,92,1137,1137,0.0
Raw Material,0.0,92,1137,1137,0.0
Raw Material,0.0,92,1552,1552,0.0
Raw Material,0.0,120,2224,2224,0.0
Raw Material,0.0,120,2042,2042,0.0
Raw Material,0.0,120,2042,2042,0.0
Raw Material,0.0,120,2042,2042,0.0
Raw Material,0.0,360,3500,3500,0.0
Raw Material,0.0,92,1065,1065,0.0
Raw Material,0.0,92,1065,1065,0.0
Raw Material,0.0,92,1065,1065,0.0
Order Only,0.0,30,177,177,0.0
Raw Material,0.0,120,2043,2043,0.0
Order Only,0.003,30,179,179,3.0
Raw Material,0.0,92,1171,1171,0.0
Raw Material,0.0,92,2625,2625,0.0
Raw Material,0.0,92,1728,1728,0.0
Raw Material,0.0,92,1728,1728,0.0
Raw Material,0.0,92,1728,1728,0.0
Raw Material,0.0,30,4075,4075,0.0
Raw Material,0.0,86,1711,1711,0.0
Raw Material,0.0,86,1711,1711,0.0
Raw Material,0.0,91,2221,2221,0.0
Raw Material,0.0,91,2221,2221,0.0
Raw Material,0.0,91,2221,2221,0.0
Raw Material,0.0,360,4182,4182,0.0
Raw Material,0.0,120,2045,2045,0.0
Raw Material,0.0,32,3442,3442,0.0
Raw Material,0.0,92,1222,1222,0.0
Raw Material,0.0,92,1222,1222,0.0
Raw Material,0.0,92,1222,1222,0.0
Order Only,0.002,30,182,182,2.0
Order Only,0.002,30,182,182,2.0
Raw Material,0.0,32,3147,3147,0.0
Raw Material,0.0,92,1224,1224,0.0
Raw Material,0.0,92,1224,1224,0.0
Raw Material,0.0,92,1224,1224,0.0
Raw Material,0.0,37,697,697,0.0
Raw Material,0.0,87,1479,1479,0.0
Raw Material,0.0,87,1479,1479,0.0
Raw Material,0.0,87,1479,1479,0.0
Raw Material,0.0,120,2046,2046,0.0
Normal,0.0,30,183,183,0.0
Raw Material,0.0,87,1506,1506,0.0
Raw Material,0.0,87,1506,1506,0.0
Raw Material,0.0,87,1506,1506,0.0
Raw Material,0.0,360,856,856,0.0
Raw Material,0.0,92,1393,1393,0.0
Raw Material,0.0,91,2180,2180,0.0
Raw Material,0.0,91,2180,2180,0.0
Raw Material,0.0,122,3929,3929,0.0
Raw Material,0.0,92,2589,2589,0.0
Raw Material,0.0,100,1903,1903,0.0
Raw Material,0.0,30,3417,3417,0.0
Raw Material,0.0,182,3523,3523,0.0
Raw Material,0.0,42,3356,3356,0.0
Raw Material,0.0,32,2590,2590,0.0
Raw Material,0.0,32,2591,2591,0.0
Raw Material,0.0,91,2147,2147,0.0
Raw Material,0.0,121,2125,2125,0.0
Raw Material,0.0,45,820,820,0.0
Raw Material,0.0,122,2370,2370,0.0
Raw Material,0.0,122,2370,2370,0.0
Raw Material,0.0,122,2370,2370,0.0
Raw Material,0.0,92,3029,3029,0.0
Raw Material,0.0,58,2751,2751,0.0
Raw Material,0.0,114,1823,1823,0.0
Raw Material,0.0,79,2880,2880,0.0
Raw Material,0.0,92,1559,1559,0.0
Raw Material,0.0,92,1530,1530,0.0
Raw Material,0.0,92,1530,1530,0.0
Raw Material,0.0,114,1925,1925,0.0
Raw Material,0.0,114,1925,1925,0.0
Raw Material,0.0,114,1925,1925,0.0
Raw Material,0.0,86,1856,1856,0.0
Raw Material,0.0,86,1856,1856,0.0
Raw Material,0.0,86,1856,1856,0.0
Raw Material,0.0,212,3777,3777,0.0
Raw Material,0.0,212,3777,3777,0.0
Raw Material,0.0,212,3777,3777,0.0
Raw Material,0.0,58,2752,2752,0.0
Raw Material,0.0,91,1929,1929,0.0
Raw Material,0.0,91,1929,1929,0.0
Raw Material,0.0,91,1929,1929,0.0
Raw Material,0.0,98,26,26,0.0
Raw Material,0.0,42,3354,3354,0.0
Raw Material,0.0,92,1562,1562,0.0
Raw Material,0.0,120,2048,2048,0.0
Raw Material,0.0,120,2048,2048,0.0
Raw Material,0.0,120,2048,2048,0.0
Raw Material,0.0,360,2963,2963,0.0
Raw Material,0.0,93,2479,2479,0.0
Raw Material,0.0,120,2050,2050,0.0
Raw Material,0.0,120,2050,2050,0.0
Raw Material,0.0,120,2050,2050,0.0
Order Only,0.0,30,116,116,0.0
Raw Material,0.0,92,1733,1733,0.0
Raw Material,0.0,120,3930,3930,0.0
Raw Material,0.0,114,2961,2961,0.0
Raw Material,0.0,114,2961,2961,0.0
Raw Material,0.0,114,2961,2961,0.0
Raw Material,0.0,86,3816,3816,0.0
Raw Material,0.0,120,2052,2052,0.0
Raw Material,0.0,37,736,736,0.0
Raw Material,0.0,92,1239,1239,0.0
Raw Material,0.0,92,1239,1239,0.0
Raw Material,0.0,92,1239,1239,0.0
Raw Material,0.0,92,1160,1160,0.0
Raw Material,0.0,92,1160,1160,0.0
Raw Material,0.0,92,1160,1160,0.0
Raw Material,0.0,72,4088,4088,0.0
Raw Material,0.0,86,2204,2204,0.0
Raw Material,0.0,100,1965,1965,0.0
Raw Material,0.0,122,1772,1772,0.0
Raw Material,0.0,58,2529,2529,0.0
Raw Material,0.0,51,2592,2592,0.0
Raw Material,0.0,122,2430,2430,0.0
Raw Material,0.0,86,1205,1205,0.0
Raw Material,0.0,62,3270,3270,0.0
Raw Material,0.0,32,3241,3241,0.0
Raw Material,0.0,152,3099,3099,0.0
Raw Material,0.0,58,2532,2532,0.0
Raw Material,0.0,87,1580,1580,0.0
Raw Material,0.0,92,1565,1565,0.0
Raw Material,0.0,92,1565,1565,0.0
Raw Material,0.0,92,1565,1565,0.0
Raw Material,0.0,62,711,711,0.0
Raw Material,0.0,120,2103,2103,0.0
Raw Material,0.0,120,2103,2103,0.0
Raw Material,0.0,120,2103,2103,0.0
Raw Material,0.0,302,3766,3766,0.0
Raw Material,0.0,302,3766,3766,0.0
Raw Material,0.0,302,3766,3766,0.0
Raw Material,0.0,62,712,712,0.0
Raw Material,0.0,360,3013,3013,0.0
Raw Material,0.0,72,2830,2830,0.0
Raw Material,0.0,258,16,16,0.0
Raw Material,0.0,45,821,821,0.0
Raw Material,0.0,152,1795,1795,0.0
Raw Material,0.0,92,1244,1244,0.0
Raw Material,0.0,92,1244,1244,0.0
Raw Material,0.0,92,1244,1244,0.0
Raw Material,0.0,92,1188,1188,0.0
Raw Material,0.0,62,2692,2692,0.0
Raw Material,0.0,122,2962,2962,0.0
Raw Material,0.0,58,2207,2207,0.0
Raw Material,0.0,65,1844,1844,0.0
Raw Material,0.0,122,2270,2270,0.0
Raw Material,0.0,92,1210,1210,0.0
Raw Material,0.0,120,2055,2055,0.0
Raw Material,0.0,120,2055,2055,0.0
Raw Material,0.0,120,2055,2055,0.0
Raw Material,0.0,92,1203,1203,0.0
Raw Material,0.0,92,1203,1203,0.0
Raw Material,0.0,92,1203,1203,0.0
Raw Material,0.0,115,2271,2271,0.0
Raw Material,0.0,47,735,735,0.0
Raw Material,0.0,81,737,737,0.0
Raw Material,0.0,122,4005,4005,0.0
Raw Material,0.0,122,4005,4005,0.0
Raw Material,0.0,122,4005,4005,0.0
Raw Material,0.0,44,738,738,0.0
Raw Material,0.0,92,3091,3091,0.0
Raw Material,0.0,152,3886,3886,0.0
Raw Material,0.0,360,3737,3737,0.0
Raw Material,0.0,360,3565,3565,0.0
Raw Material,0.0,360,3565,3565,0.0
Raw Material,0.0,360,3565,3565,0.0
Raw Material,0.0,86,1603,1603,0.0
Raw Material,0.0,122,3100,3100,0.0
Raw Material,0.0,92,1608,1608,0.0
Raw Material,0.0,122,2385,2385,0.0
Raw Material,0.0,58,1819,1819,0.0
Raw Material,0.0,86,1861,1861,0.0
Raw Material,0.0,86,1861,1861,0.0
Raw Material,0.0,86,1861,1861,0.0
Raw Material,0.0,122,3079,3079,0.0
Raw Material,0.0,122,3079,3079,0.0
Raw Material,0.0,122,3079,3079,0.0
Order Only,0.001,30,632,632,1.0
Raw Material,0.0,122,2376,2376,0.0
Raw Material,0.0,111,4210,4210,0.0
Raw Material,0.0,32,3179,3179,0.0
Raw Material,0.0,32,3062,3062,0.0
Raw Material,0.0,167,4008,4008,0.0
Raw Material,0.0,120,1822,1822,0.0
Raw Material,0.0,87,1198,1198,0.0
Raw Material,0.0,87,1198,1198,0.0
Raw Material,0.0,87,1198,1198,0.0
Raw Material,0.0,122,1567,1567,0.0
Raw Material,0.0,87,1073,1073,0.0
Raw Material,0.0,87,1073,1073,0.0
Raw Material,0.0,360,3858,3858,0.0
Raw Material,0.0,122,2303,2303,0.0
Raw Material,0.0,42,3125,3125,0.0
Raw Material,0.0,92,2833,2833,0.0
Raw Material,0.0,32,3265,3265,0.0
Raw Material,0.0,111,4208,4208,0.0
Raw Material,0.0,87,1335,1335,0.0
Raw Material,0.0,87,1335,1335,0.0
Raw Material,0.0,87,1335,1335,0.0
Raw Material,0.0,92,1190,1190,0.0
Raw Material,0.0,122,3058,3058,0.0
Raw Material,0.0,92,1255,1255,0.0
Raw Material,0.0,92,1255,1255,0.0
Raw Material,0.0,92,1255,1255,0.0
Raw Material,0.0,122,3059,3059,0.0
Raw Material,0.0,92,1256,1256,0.0
Raw Material,0.0,92,1256,1256,0.0
Raw Material,0.0,92,1256,1256,0.0
Raw Material,0.0,32,3288,3288,0.0
Raw Material,0.0,32,3235,3235,0.0
Raw Material,0.0,92,1260,1260,0.0
Raw Material,0.0,120,2105,2105,0.0
Raw Material,0.0,120,2105,2105,0.0
Raw Material,0.0,120,2105,2105,0.0
Raw Material,0.0,32,3236,3236,0.0
Raw Material,0.0,47,3296,3296,0.0
Raw Material,0.0,47,3296,3296,0.0
Raw Material,0.0,47,3296,3296,0.0
Raw Material,0.0,87,1598,1598,0.0
Raw Material,0.0,152,3623,3623,0.0
Raw Material,0.0,92,1263,1263,0.0
Raw Material,0.0,92,1263,1263,0.0
Raw Material,0.0,92,1263,1263,0.0
Raw Material,0.0,92,1737,1737,0.0
Raw Material,0.0,37,3121,3121,0.0
Raw Material,0.0,122,2292,2292,0.0
Raw Material,0.0,32,3148,3148,0.0
Raw Material,0.0,32,3148,3148,0.0
Raw Material,0.0,32,3148,3148,0.0
Raw Material,0.0,152,3624,3624,0.0
Raw Material,0.0,152,3624,3624,0.0
Raw Material,0.0,152,3624,3624,0.0
Raw Material,0.0,120,2209,2209,0.0
Raw Material,0.0,152,3625,3625,0.0
Raw Material,0.0,152,3625,3625,0.0
Raw Material,0.0,152,3625,3625,0.0
Raw Material,0.0,86,1084,1084,0.0
Raw Material,0.0,79,2944,2944,0.0
Raw Material,0.0,47,705,705,0.0
Raw Material,0.0,58,2210,2210,0.0
Raw Material,0.0,32,3431,3431,0.0
Raw Material,0.0,58,1848,1848,0.0
Raw Material,0.0,58,1848,1848,0.0
Raw Material,0.0,58,1848,1848,0.0
Raw Material,0.0,114,2037,2037,0.0
Raw Material,0.0,114,2037,2037,0.0
Raw Material,0.0,114,2037,2037,0.0
Raw Material,0.0,170,3628,3628,0.0
Raw Material,0.0,86,1849,1849,0.0
Raw Material,0.0,86,1849,1849,0.0
Raw Material,0.0,86,1849,1849,0.0
Normal,0.003,30,557,557,3.0
Normal,0.003,30,557,557,3.0
Raw Material,0.0,100,2161,2161,0.0
Raw Material,0.0,87,1264,1264,0.0
Raw Material,0.0,87,1264,1264,0.0
Raw Material,0.0,87,1264,1264,0.0
Raw Material,0.0,86,1463,1463,0.0
Raw Material,0.0,86,1463,1463,0.0
Raw Material,0.0,86,1463,1463,0.0
Raw Material,0.0,58,2531,2531,0.0
Raw Material,0.0,86,1825,1825,0.0
Raw Material,0.0,86,1664,1664,0.0
Raw Material,0.0,122,2387,2387,0.0
Raw Material,0.0,120,1867,1867,0.0
Raw Material,0.0,120,1867,1867,0.0
Raw Material,0.0,120,1867,1867,0.0
Raw Material,0.0,92,1472,1472,0.0
Raw Material,0.0,92,1474,1474,0.0
Raw Material,0.0,51,2570,2570,0.0
Raw Material,0.0,302,3674,3674,0.0
Raw Material,0.0,302,3674,3674,0.0
Raw Material,0.0,302,3674,3674,0.0
Raw Material,0.0,282,3676,3676,0.0
Raw Material,0.0,282,3676,3676,0.0
Raw Material,0.0,282,3676,3676,0.0
Raw Material,0.0,92,996,996,0.0
Raw Material,0.0,92,996,996,0.0
Raw Material,0.0,122,2267,2267,0.0
Raw Material,0.0,122,1747,1747,0.0
Raw Material,0.0,122,1747,1747,0.0
Raw Material,0.0,122,1747,1747,0.0
Raw Material,0.0,92,1736,1736,0.0
Raw Material,0.0,92,1736,1736,0.0
Raw Material,0.0,92,1736,1736,0.0
Raw Material,0.0,37,3364,3364,0.0
Raw Material,0.0,92,1200,1200,0.0
Raw Material,0.0,92,1200,1200,0.0
Raw Material,0.0,92,1200,1200,0.0
Raw Material,0.0,120,2141,2141,0.0
Raw Material,0.0,120,2141,2141,0.0
Raw Material,0.0,120,2141,2141,0.0
Raw Material,0.0,86,942,942,0.0
Raw Material,0.0,30,819,819,0.0
Raw Material,0.0,92,1270,1270,0.0
Raw Material,0.0,92,1270,1270,0.0
Raw Material,0.0,92,1270,1270,0.0
Raw Material,0.0,114,2039,2039,0.0
Raw Material,0.0,114,2039,2039,0.0
Raw Material,0.0,114,2039,2039,0.0
Raw Material,0.0,120,2088,2088,0.0
Raw Material,0.0,120,2088,2088,0.0
Raw Material,0.0,120,2088,2088,0.0
Raw Material,0.0,122,1703,1703,0.0
Raw Material,0.0,122,2277,2277,0.0
Raw Material,0.0,122,3653,3653,0.0
Raw Material,0.0,92,1275,1275,0.0
Raw Material,0.0,92,1275,1275,0.0
Raw Material,0.0,92,1275,1275,0.0
Raw Material,0.0,360,2777,2777,0.0
Raw Material,0.0,360,2777,2777,0.0
Raw Material,0.0,360,2777,2777,0.0
Raw Material,0.0,100,3649,3649,0.0
Raw Material,0.0,122,1781,1781,0.0
Raw Material,0.0,86,2140,2140,0.0
Raw Material,0.0,360,4014,4014,0.0
Raw Material,0.0,122,2798,2798,0.0
Raw Material,0.0,360,4015,4015,0.0
Raw Material,0.0,37,3315,3315,0.0
Raw Material,0.0,92,1447,1447,0.0
Raw Material,0.0,92,1447,1447,0.0
Raw Material,0.0,92,1447,1447,0.0
Raw Material,0.0,92,1454,1454,0.0
Raw Material,0.0,92,1454,1454,0.0
Raw Material,0.0,92,1454,1454,0.0
Raw Material,0.0,360,4017,4017,0.0
Raw Material,0.0,360,822,822,0.0
Raw Material,0.0,360,4018,4018,0.0
Raw Material,0.0,92,757,757,0.0
Type4 Component,0.003,30,595,595,3.0
Raw Material,0.0,360,4019,4019,0.0
Type4 Component,0.003,30,597,597,3.0
Raw Material,0.0,44,3985,3985,0.0
Raw Material,0.0,122,1748,1748,0.0
Raw Material,0.0,122,1748,1748,0.0
Raw Material,0.0,122,1748,1748,0.0
Raw Material,0.0,122,1749,1749,0.0
Raw Material,0.0,122,1749,1749,0.0
Raw Material,0.0,122,1749,1749,0.0
Raw Material,0.0,122,1750,1750,0.0
Raw Material,0.0,122,1750,1750,0.0
Raw Material,0.0,122,1750,1750,0.0
Raw Material,0.0,122,1762,1762,0.0
Raw Material,0.0,122,1762,1762,0.0
Raw Material,0.0,122,3063,3063,0.0
Raw Material,0.0,122,3063,3063,0.0
Raw Material,0.0,122,3063,3063,0.0
Raw Material,0.0,92,1484,1484,0.0
Raw Material,0.0,360,3713,3713,0.0
Raw Material,0.0,360,3713,3713,0.0
Raw Material,0.0,360,3713,3713,0.0
Raw Material,0.0,92,1487,1487,0.0
Raw Material,0.0,360,3813,3813,0.0
Raw Material,0.0,360,2892,2892,0.0
Raw Material,0.0,32,2565,2565,0.0
Raw Material,0.0,72,2708,2708,0.0
Raw Material,0.0,212,3814,3814,0.0
Raw Material,0.0,91,1887,1887,0.0
Raw Material,0.0,91,1887,1887,0.0
Raw Material,0.0,91,1887,1887,0.0
Raw Material,0.0,51,2506,2506,0.0
Raw Material,0.0,46,3243,3243,0.0
Raw Material,0.0,122,3815,3815,0.0
Raw Material,0.0,120,2106,2106,0.0
Order Only,0.001,30,618,618,1.0
Raw Material,0.0,114,1883,1883,0.0
Raw Material,0.0,114,1883,1883,0.0
Raw Material,0.0,360,2778,2778,0.0
Raw Material,0.0,92,1279,1279,0.0
Raw Material,0.0,120,2226,2226,0.0
Raw Material,0.0,360,4045,4045,0.0
Raw Material,0.0,87,1411,1411,0.0
Raw Material,0.0,87,1411,1411,0.0
Raw Material,0.0,87,1411,1411,0.0
Raw Material,0.0,100,1921,1921,0.0
Raw Material,0.0,122,2309,2309,0.0
Raw Material,0.0,114,1913,1913,0.0
Raw Material,0.0,114,1913,1913,0.0
Raw Material,0.0,114,1913,1913,0.0
Raw Material,0.0,114,2697,2697,0.0
Raw Material,0.0,92,1708,1708,0.0
Raw Material,0.0,122,2372,2372,0.0
Raw Material,0.0,122,2372,2372,0.0
Raw Material,0.0,92,1445,1445,0.0
Raw Material,0.0,58,2001,2001,0.0
Raw Material,0.0,98,23,23,0.0
Raw Material,0.0,32,4218,4218,0.0
Raw Material,0.0,37,4165,4165,0.0
Raw Material,0.0,32,3139,3139,0.0
Raw Material,0.0,32,3303,3303,0.0
Raw Material,0.0,152,3652,3652,0.0
Raw Material,0.0,152,3652,3652,0.0
Raw Material,0.0,152,3652,3652,0.0
Raw Material,0.0,92,1285,1285,0.0
Raw Material,0.0,360,3928,3928,0.0
Raw Material,0.0,182,1776,1776,0.0
Raw Material,0.0,42,3113,3113,0.0
Raw Material,0.0,86,1088,1088,0.0
Raw Material,0.0,122,2900,2900,0.0
Normal,0.001,30,162,162,1.0
Raw Material,0.0,87,1347,1347,0.0
Raw Material,0.0,87,1347,1347,0.0
Raw Material,0.0,87,1347,1347,0.0
Raw Material,0.0,92,1043,1043,0.0
Raw Material,0.0,92,1043,1043,0.0
Raw Material,0.0,92,1043,1043,0.0
Order Only,0.002,30,797,797,2.0
Raw Material,0.0,92,1044,1044,0.0
Raw Material,0.0,92,1044,1044,0.0
Raw Material,0.0,92,1044,1044,0.0
Raw Material,0.0,62,634,634,0.0
Raw Material,0.0,62,634,634,0.0
Raw Material,0.0,62,634,634,0.0
Raw Material,0.0,87,1355,1355,0.0
Raw Material,0.0,79,2002,2002,0.0
Raw Material,0.0,62,635,635,0.0
Order Only,0.0,30,799,799,0.0
Raw Material,0.0,100,1934,1934,0.0
Raw Material,0.0,100,1934,1934,0.0
Raw Material,0.0,100,1934,1934,0.0
Raw Material,0.0,122,3717,3717,0.0
Raw Material,0.0,92,1375,1375,0.0
Raw Material,0.0,291,3593,3593,0.0
Raw Material,0.0,122,1799,1799,0.0
Raw Material,0.0,122,1492,1492,0.0
Raw Material,0.0,122,1492,1492,0.0
Raw Material,0.0,122,1492,1492,0.0
Raw Material,0.0,360,811,811,0.0
Raw Material,0.0,122,3603,3603,0.0
Raw Material,0.0,47,2656,2656,0.0
Raw Material,0.0,32,763,763,0.0
Raw Material,0.0,79,2083,2083,0.0
Raw Material,0.0,92,1714,1714,0.0
Raw Material,0.0,92,1714,1714,0.0
Raw Material,0.0,122,2246,2246,0.0
Normal,0.003,30,161,161,3.0
Raw Material,0.0,114,2967,2967,0.0
Raw Material,0.0,120,2126,2126,0.0
Raw Material,0.0,92,1501,1501,0.0
Raw Material,0.0,92,1501,1501,0.0
Raw Material,0.0,92,1501,1501,0.0
Raw Material,0.0,122,3812,3812,0.0
Raw Material,0.0,122,3812,3812,0.0
Raw Material,0.0,122,3812,3812,0.0
Raw Material,0.0,92,1505,1505,0.0
Raw Material,0.0,92,1505,1505,0.0
Raw Material,0.0,92,1505,1505,0.0
Raw Material,0.0,360,3677,3677,0.0
Raw Material,0.0,92,1507,1507,0.0
Raw Material,0.0,86,1835,1835,0.0
Raw Material,0.0,86,1835,1835,0.0
Raw Material,0.0,86,1835,1835,0.0
Raw Material,0.0,120,2229,2229,0.0
Raw Material,0.0,122,2332,2332,0.0
Raw Material,0.0,92,1471,1471,0.0
Raw Material,0.0,92,1471,1471,0.0
Raw Material,0.0,92,1471,1471,0.0
Raw Material,0.0,92,1800,1800,0.0
Raw Material,0.0,114,3691,3691,0.0
Raw Material,0.0,92,1287,1287,0.0
Raw Material,0.0,122,2344,2344,0.0
Raw Material,0.0,122,2344,2344,0.0
Raw Material,0.0,122,2344,2344,0.0
Raw Material,0.0,47,2543,2543,0.0
Raw Material,0.0,92,1643,1643,0.0
Raw Material,0.0,86,1836,1836,0.0
Raw Material,0.0,86,1836,1836,0.0
Raw Material,0.0,86,1836,1836,0.0
Raw Material,0.0,122,915,915,0.0
Raw Material,0.0,152,1794,1794,0.0
Raw Material,0.0,291,3591,3591,0.0
Raw Material,0.0,120,2117,2117,0.0
