period,bucket,order_demand,forecast_demand_with_fr,item_code
48,0.0,10.0,0.0,659
49,0.0,36.0,0.0,659
50,0.0,28.0,0.0,659
51,0.0,143.0,0.0,659
52,0.0,18.0,11.0,659
53,0.0,1.0,0.0,659
54,0.0,108.0,0.0,659
56,0.0,17.0,0.0,659
63,0.0,80.0,6.0,659
70,0.0,0.0,9.0,659
77,0.0,9.0,0.0,659
84,0.0,13.0,0.0,659
98,0.0,8.0,0.0,659
105,0.0,3.0,0.0,659
112,0.0,1368.0,0.0,659
119,0.0,2.0,0.0,659
23,0.0,8.0,0.0,660
24,0.0,12.0,0.0,660
25,0.0,1.0,0.0,660
26,0.0,6.0,0.0,660
27,0.0,50.0,0.0,660
28,0.0,6.0,0.0,660
29,0.0,16.0,0.0,660
31,0.0,3.0,0.0,660
32,0.0,55.0,0.0,660
33,0.0,9.0,0.0,660
34,0.0,15.0,0.0,660
35,0.0,83.0,0.0,660
36,0.0,71.0,0.0,660
37,0.0,3.0,0.0,660
38,0.0,3.0,0.0,660
39,0.0,4.0,0.0,660
40,0.0,4.0,0.0,660
41,0.0,43.0,0.0,660
42,0.0,24.0,0.0,660
43,0.0,27.0,0.0,660
44,0.0,18.0,0.0,660
45,0.0,3.0,0.0,660
46,0.0,117.0,0.0,660
47,0.0,3.0,0.0,660
48,0.0,9.0,0.0,660
49,0.0,45.0,0.0,660
50,0.0,14.0,0.0,660
51,0.0,83.0,0.0,660
52,0.0,18.0,0.0,660
54,0.0,97.0,0.0,660
56,0.0,13.0,0.0,660
63,0.0,50.0,6.0,660
77,0.0,9.0,0.0,660
84,0.0,13.0,0.0,660
98,0.0,4.0,0.0,660
105,0.0,3.0,0.0,660
112,0.0,1368.0,0.0,660
24,0.0,452.0,0.0,661
27,0.0,50.0,0.0,661
28,0.0,10.0,0.0,661
29,0.0,2.0,0.0,661
31,0.0,3.0,0.0,661
32,0.0,66.0,0.0,661
33,0.0,1455.0,0.0,661
35,0.0,24.0,0.0,661
36,0.0,24.0,0.0,661
37,0.0,10.0,0.0,661
38,0.0,63.0,0.0,661
40,0.0,23.0,0.0,661
41,0.0,1.0,0.0,661
42,0.0,3.0,0.0,661
46,0.0,2.0,0.0,661
48,0.0,5.0,0.0,661
49,0.0,4.0,0.0,661
51,0.0,57.0,0.0,661
56,0.0,181.0,0.0,661
63,0.0,47.0,0.0,661
70,0.0,13.0,0.0,661
77,0.0,5.0,0.0,661
84,0.0,2.0,0.0,661
98,0.0,15.0,0.0,661
112,0.0,1.0,0.0,661
23,0.0,47.0,0.0,665
24,0.0,233.0,0.0,665
25,0.0,67.0,0.0,665
26,0.0,15.0,0.0,665
27,0.0,14.0,0.0,665
28,0.0,76.0,0.0,665
29,0.0,95.0,0.0,665
30,0.0,40.0,0.0,665
31,0.0,345.0,0.0,665
32,0.0,22.0,0.0,665
33,0.0,122.0,0.0,665
34,0.0,310.0,0.0,665
35,0.0,15.0,0.0,665
36,0.0,40.0,0.0,665
37,0.0,41.0,17.0,665
38,0.0,344.0,0.0,665
39,0.0,14.0,0.0,665
40,0.0,21.0,0.0,665
41,0.0,191.0,0.0,665
42,0.0,20.0,0.0,665
43,0.0,126.0,0.0,665
44,0.0,8.0,0.0,665
45,0.0,649.0,0.0,665
46,0.0,1095.0,1.0,665
47,0.0,42.0,0.0,665
48,0.0,131.0,0.0,665
49,0.0,381.0,0.0,665
50,0.0,3.0,0.0,665
51,0.0,68.0,0.0,665
53,0.0,37.0,0.0,665
54,0.0,74.0,0.0,665
55,0.0,177.0,0.0,665
56,0.0,28.0,35.0,665
63,0.0,0.0,26.0,665
70,0.0,10.0,277.0,665
77,0.0,89.0,0.0,665
84,0.0,9.0,1.0,665
91,0.0,2.0,0.0,665
98,0.0,5.0,0.0,665
105,0.0,0.0,1.0,665
23,0.0,26.0,0.0,666
24,0.0,150.0,0.0,666
25,0.0,4.0,0.0,666
26,0.0,18.0,0.0,666
27,0.0,60.0,0.0,666
28,0.0,56.0,12.0,666
29,0.0,36.0,12.0,666
30,0.0,36.0,12.0,666
31,0.0,46.0,12.0,666
32,0.0,20.0,12.0,666
33,0.0,124.0,0.0,666
34,0.0,38.0,0.0,666
35,0.0,154.0,0.0,666
36,0.0,444.0,0.0,666
37,0.0,24.0,52.0,666
38,0.0,136.0,0.0,666
39,0.0,4.0,0.0,666
40,0.0,122.0,0.0,666
41,0.0,74.0,0.0,666
42,0.0,92.0,0.0,666
43,0.0,64.0,0.0,666
44,0.0,40.0,0.0,666
45,0.0,16.0,0.0,666
46,0.0,202.0,0.0,666
47,0.0,6.0,0.0,666
48,0.0,48.0,0.0,666
49,0.0,254.0,0.0,666
50,0.0,88.0,0.0,666
51,0.0,394.0,0.0,666
52,0.0,36.0,0.0,666
53,0.0,10.0,0.0,666
54,0.0,50.0,0.0,666
55,0.0,4.0,0.0,666
56,0.0,20.0,0.0,666
63,0.0,260.0,16.0,666
70,0.0,60.0,18.0,666
77,0.0,86.0,0.0,666
84,0.0,26.0,0.0,666
98,0.0,32.0,0.0,666
105,0.0,6.0,0.0,666
23,0.0,3.0,0.0,667
24,0.0,2.0,0.0,667
25,0.0,1.0,0.0,667
26,0.0,3.0,0.0,667
28,0.0,0.0,9.0,667
29,0.0,12.0,9.0,667
30,0.0,18.0,9.0,667
31,0.0,1.0,9.0,667
32,0.0,2.0,9.0,667
33,0.0,34.0,0.0,667
34,0.0,2.0,0.0,667
35,0.0,46.0,0.0,667
36,0.0,11.0,0.0,667
37,0.0,9.0,26.0,667
40,0.0,24.0,0.0,667
41,0.0,2.0,0.0,667
42,0.0,20.0,0.0,667
43,0.0,4.0,0.0,667
44,0.0,11.0,0.0,667
45,0.0,4.0,0.0,667
46,0.0,18.0,0.0,667
48,0.0,4.0,0.0,667
49,0.0,3.0,0.0,667
50,0.0,14.0,0.0,667
51,0.0,114.0,0.0,667
52,0.0,0.0,11.0,667
53,0.0,1.0,0.0,667
54,0.0,11.0,0.0,667
55,0.0,2.0,0.0,667
56,0.0,2.0,0.0,667
63,0.0,30.0,0.0,667
70,0.0,0.0,9.0,667
98,0.0,4.0,0.0,667
119,0.0,2.0,0.0,667
23,0.0,9.0,0.0,668
24,0.0,879.0,0.0,668
35,0.0,140.0,0.0,668
42,0.0,29.0,0.0,668
43,0.0,4.0,0.0,668
49,0.0,1.0,0.0,668
112,0.0,2.0,0.0,668
23,0.0,16.0,0.0,672
31,0.0,4.0,0.0,672
33,0.0,2.0,0.0,672
39,0.0,4.0,0.0,672
47,0.0,0.0,26.0,672
51,0.0,4.0,0.0,672
52,0.0,0.0,8.0,672
55,0.0,8.0,0.0,672
63,0.0,0.0,12.0,672
70,0.0,0.0,4.0,672
91,0.0,0.0,4.0,672
23,0.0,26.0,0.0,673
24,0.0,24.0,0.0,673
25,0.0,42.0,0.0,673
26,0.0,18.0,0.0,673
27,0.0,8.0,0.0,673
28,0.0,8.0,0.0,673
29,0.0,22.0,0.0,673
30,0.0,16.0,0.0,673
31,0.0,16.0,0.0,673
32,0.0,11.0,0.0,673
33,0.0,14.0,0.0,673
34,0.0,50.0,0.0,673
35,0.0,4.0,0.0,673
36,0.0,30.0,0.0,673
37,0.0,50.0,84.0,673
38,0.0,24.0,0.0,673
39,0.0,42.0,2.0,673
40,0.0,8.0,0.0,673
42,0.0,10.0,0.0,673
43,0.0,4.0,0.0,673
44,0.0,28.0,0.0,673
45,0.0,10.0,0.0,673
46,0.0,20.0,2.0,673
47,0.0,74.0,0.0,673
48,0.0,14.0,0.0,673
49,0.0,14.0,0.0,673
50,0.0,70.0,0.0,673
51,0.0,48.0,0.0,673
52,0.0,0.0,24.0,673
53,0.0,6.0,0.0,673
54,0.0,0.0,4.0,673
55,0.0,2.0,0.0,673
56,0.0,12.0,4.0,673
63,0.0,100.0,38.0,673
70,0.0,2.0,8.0,673
77,0.0,120.0,2.0,673
84,0.0,40.0,12.0,673
91,0.0,4.0,4.0,673
98,0.0,126.0,0.0,673
105,0.0,0.0,6.0,673
112,0.0,4.0,2.0,673
119,0.0,2.0,0.0,673
23,0.0,14.0,0.0,674
24,0.0,21.0,0.0,674
25,0.0,14.0,0.0,674
26,0.0,7.0,0.0,674
27,0.0,7.0,0.0,674
29,0.0,3.0,0.0,674
30,0.0,10.0,0.0,674
31,0.0,5.0,0.0,674
32,0.0,6.0,0.0,674
33,0.0,3.0,0.0,674
34,0.0,68.0,0.0,674
35,0.0,2.0,0.0,674
36,0.0,17.0,0.0,674
37,0.0,0.0,38.0,674
38,0.0,63.0,2.0,674
39,0.0,11.0,0.0,674
42,0.0,3.0,0.0,674
43,0.0,2.0,1.0,674
44,0.0,12.0,0.0,674
45,0.0,2.0,0.0,674
46,0.0,7.0,2.0,674
47,0.0,11.0,0.0,674
48,0.0,7.0,0.0,674
49,0.0,4.0,0.0,674
50,0.0,4.0,0.0,674
51,0.0,24.0,0.0,674
53,0.0,1.0,0.0,674
54,0.0,1.0,5.0,674
55,0.0,11.0,0.0,674
56,0.0,5.0,3.0,674
63,0.0,201.0,9.0,674
70,0.0,0.0,6.0,674
77,0.0,84.0,0.0,674
84,0.0,18.0,2.0,674
91,0.0,2.0,0.0,674
98,0.0,76.0,0.0,674
105,0.0,0.0,5.0,674
112,0.0,2.0,0.0,674
119,0.0,1.0,0.0,674
23,0.0,64.0,0.0,675
24,0.0,166.0,0.0,675
25,0.0,23.0,0.0,675
26,0.0,29.0,0.0,675
27,0.0,177.0,0.0,675
28,0.0,57.0,0.0,675
29,0.0,87.0,0.0,675
30,0.0,91.0,0.0,675
31,0.0,152.0,0.0,675
32,0.0,586.0,0.0,675
33,0.0,249.0,0.0,675
34,0.0,172.0,0.0,675
35,0.0,28.0,0.0,675
36,0.0,95.0,0.0,675
37,0.0,0.0,56.0,675
38,0.0,72.0,12.0,675
39,0.0,25.0,4.0,675
40,0.0,37.0,0.0,675
41,0.0,727.0,0.0,675
42,0.0,7.0,0.0,675
43,0.0,1163.0,0.0,675
44,0.0,809.0,0.0,675
45,0.0,4.0,0.0,675
46,0.0,17.0,1.0,675
47,0.0,30.0,0.0,675
48,0.0,98.0,0.0,675
49,0.0,28.0,0.0,675
50,0.0,6.0,0.0,675
51,0.0,83.0,0.0,675
53,0.0,15.0,0.0,675
54,0.0,60.0,0.0,675
56,0.0,64.0,43.0,675
63,0.0,1.0,283.0,675
70,0.0,3.0,145.0,675
77,0.0,163.0,30.0,675
84,0.0,20.0,279.0,675
98,0.0,3.0,3.0,675
105,0.0,0.0,5.0,675
112,0.0,3.0,1.0,675
119,0.0,3.0,0.0,675
27,0.0,46.0,0.0,676
41,0.0,200.0,0.0,676
43,0.0,1.0,0.0,676
48,0.0,5.0,0.0,676
23,0.0,1.0,0.0,677
24,0.0,41.0,0.0,677
27,0.0,2.0,0.0,677
28,0.0,1.0,6.0,677
29,0.0,1.0,6.0,677
30,0.0,0.0,6.0,677
31,0.0,18.0,6.0,677
32,0.0,0.0,6.0,677
34,0.0,1.0,0.0,677
36,0.0,13.0,0.0,677
41,0.0,7.0,0.0,677
48,0.0,6.0,0.0,677
51,0.0,57.0,0.0,677
56,0.0,3.0,0.0,677
23,0.0,50.0,0.0,682
24,0.0,519.0,0.0,682
29,0.0,270.0,0.0,682
30,0.0,10.0,0.0,682
40,0.0,2.0,0.0,682
41,0.0,4.0,0.0,682
42,0.0,1.0,0.0,682
43,0.0,3.0,0.0,682
46,0.0,5.0,0.0,682
70,0.0,2.0,0.0,682
24,0.0,12.0,0.0,687
27,0.0,46.0,0.0,687
48,0.0,5.0,0.0,687
112,0.0,2.0,0.0,687
29,0.0,1.0,0.0,689
23,0.0,143.0,82.0,691
24,0.0,23.0,0.0,691
25,0.0,298.0,6.0,691
26,0.0,244.0,15.0,691
27,0.0,432.0,12.0,691
28,0.0,79.0,0.0,691
29,0.0,484.0,0.0,691
30,0.0,58.0,0.0,691
31,0.0,53.0,0.0,691
32,0.0,103.0,3.0,691
33,0.0,395.0,3.0,691
34,0.0,1114.0,21.0,691
35,0.0,557.0,4.0,691
36,0.0,154.0,0.0,691
37,0.0,96.0,0.0,691
38,0.0,2.0,0.0,691
39,0.0,393.0,0.0,691
40,0.0,200.0,0.0,691
41,0.0,521.0,10.0,691
42,0.0,90.0,0.0,691
43,0.0,259.0,0.0,691
44,0.0,77.0,0.0,691
45,0.0,48.0,50.0,691
46,0.0,158.0,16.0,691
47,0.0,60.0,0.0,691
48,0.0,22.0,3.0,691
49,0.0,15.0,50.0,691
50,0.0,17.0,3.0,691
51,0.0,9.0,10.0,691
52,0.0,17.0,0.0,691
53,0.0,126.0,1.0,691
54,0.0,3.0,7.0,691
56,0.0,2293.0,9.0,691
63,0.0,129.0,202.0,691
70,0.0,3.0,68.0,691
77,0.0,69.0,60.0,691
84,0.0,116.0,7.0,691
91,0.0,42.0,346.0,691
98,0.0,158.0,4.0,691
105,0.0,78.0,10.0,691
112,0.0,98.0,17.0,691
119,0.0,8.0,2.0,691
23,0.0,109.0,15.0,693
24,0.0,56.0,0.0,693
25,0.0,83.0,0.0,693
26,0.0,92.0,0.0,693
27,0.0,490.0,0.0,693
28,0.0,80.0,0.0,693
29,0.0,370.0,0.0,693
30,0.0,74.0,0.0,693
31,0.0,362.0,0.0,693
32,0.0,323.0,3.0,693
33,0.0,210.0,0.0,693
34,0.0,1056.0,0.0,693
35,0.0,50.0,0.0,693
36,0.0,257.0,0.0,693
37,0.0,305.0,0.0,693
38,0.0,29.0,0.0,693
39,0.0,577.0,20.0,693
40,0.0,163.0,12.0,693
41,0.0,1543.0,3.0,693
42,0.0,146.0,0.0,693
43,0.0,172.0,0.0,693
44,0.0,35.0,0.0,693
45,0.0,54.0,0.0,693
46,0.0,713.0,0.0,693
47,0.0,1071.0,0.0,693
48,0.0,49.0,0.0,693
49,0.0,176.0,0.0,693
50,0.0,56.0,0.0,693
51,0.0,415.0,0.0,693
52,0.0,122.0,0.0,693
53,0.0,35.0,3.0,693
54,0.0,644.0,0.0,693
55,0.0,88.0,0.0,693
56,0.0,355.0,44.0,693
63,0.0,1264.0,205.0,693
70,0.0,18.0,184.0,693
77,0.0,181.0,0.0,693
84,0.0,199.0,2.0,693
91,0.0,110.0,0.0,693
98,0.0,110.0,34.0,693
105,0.0,21.0,0.0,693
112,0.0,22.0,0.0,693
119,0.0,6.0,0.0,693
23,0.0,9.0,0.0,697
24,0.0,767.0,0.0,697
25,0.0,259.0,0.0,697
26,0.0,18.0,0.0,697
28,0.0,0.0,11.0,697
29,0.0,0.0,11.0,697
30,0.0,0.0,11.0,697
31,0.0,2000.0,11.0,697
32,0.0,0.0,11.0,697
33,0.0,2.0,0.0,697
34,0.0,4.0,0.0,697
35,0.0,0.0,39.0,697
36,0.0,254.0,39.0,697
37,0.0,0.0,38.0,697
38,0.0,23.0,38.0,697
39,0.0,2.0,38.0,697
40,0.0,522.0,0.0,697
41,0.0,264.0,0.0,697
42,0.0,0.0,52.0,697
43,0.0,370.0,52.0,697
44,0.0,400.0,52.0,697
45,0.0,0.0,52.0,697
46,0.0,94.0,51.0,697
48,0.0,1.0,0.0,697
51,0.0,1.0,0.0,697
52,0.0,20.0,0.0,697
54,0.0,1.0,0.0,697
55,0.0,105.0,0.0,697
77,0.0,1.0,0.0,697
84,0.0,79.0,0.0,697
112,0.0,6.0,0.0,697
23,0.0,1.0,0.0,700
24,0.0,952.0,0.0,701
28,0.0,69.0,11.0,701
29,0.0,0.0,11.0,701
30,0.0,0.0,11.0,701
31,0.0,0.0,11.0,701
32,0.0,0.0,11.0,701
33,0.0,1.0,0.0,701
34,0.0,4.0,0.0,701
39,0.0,2.0,0.0,701
41,0.0,598.0,0.0,701
43,0.0,56.0,0.0,701
44,0.0,8.0,0.0,701
48,0.0,1.0,0.0,701
112,0.0,8.0,0.0,701
24,0.0,733.0,0.0,702
28,0.0,373.0,11.0,702
29,0.0,400.0,11.0,702
30,0.0,0.0,11.0,702
31,0.0,0.0,11.0,702
32,0.0,0.0,11.0,702
33,0.0,1.0,0.0,702
34,0.0,4.0,0.0,702
39,0.0,2.0,0.0,702
41,0.0,24.0,0.0,702
43,0.0,56.0,0.0,702
44,0.0,8.0,0.0,702
48,0.0,1.0,0.0,702
112,0.0,8.0,0.0,702
24,0.0,663.0,0.0,705
29,0.0,16.0,0.0,705
34,0.0,1.0,0.0,705
35,0.0,4.0,0.0,705
42,0.0,15.0,0.0,705
43,0.0,4.0,0.0,705
49,0.0,1.0,0.0,705
112,0.0,2.0,0.0,705
23,0.0,17.0,0.0,706
24,0.0,9.0,0.0,706
25,0.0,8.0,0.0,706
26,0.0,13.0,0.0,706
27,0.0,4.0,0.0,706
28,0.0,5.0,0.0,706
29,0.0,9.0,0.0,706
30,0.0,7.0,0.0,706
31,0.0,12.0,0.0,706
32,0.0,6.0,0.0,706
33,0.0,10.0,0.0,706
34,0.0,22.0,0.0,706
35,0.0,2.0,0.0,706
36,0.0,15.0,0.0,706
37,0.0,2.0,29.0,706
38,0.0,8.0,4.0,706
39,0.0,7.0,0.0,706
40,0.0,6.0,0.0,706
41,0.0,2.0,0.0,706
42,0.0,5.0,0.0,706
43,0.0,5.0,0.0,706
44,0.0,2.0,0.0,706
45,0.0,9.0,0.0,706
46,0.0,25.0,1.0,706
47,0.0,6.0,0.0,706
48,0.0,1.0,0.0,706
49,0.0,3.0,0.0,706
50,0.0,26.0,0.0,706
51,0.0,4.0,0.0,706
53,0.0,2.0,0.0,706
54,0.0,0.0,2.0,706
55,0.0,5.0,0.0,706
56,0.0,12.0,2.0,706
63,0.0,25.0,12.0,706
70,0.0,1.0,2.0,706
77,0.0,19.0,0.0,706
84,0.0,0.0,2.0,706
91,0.0,1.0,2.0,706
98,0.0,20.0,0.0,706
105,0.0,1.0,0.0,706
23,0.0,7.0,0.0,707
24,0.0,23.0,0.0,707
25,0.0,27.0,0.0,707
26,0.0,2.0,0.0,707
27,0.0,9.0,0.0,707
28,0.0,8.0,0.0,707
29,0.0,29.0,0.0,707
30,0.0,16.0,0.0,707
31,0.0,21.0,0.0,707
32,0.0,6.0,0.0,707
33,0.0,13.0,0.0,707
34,0.0,35.0,0.0,707
35,0.0,23.0,0.0,707
36,0.0,9.0,0.0,707
37,0.0,7.0,17.0,707
38,0.0,37.0,0.0,707
39,0.0,24.0,1.0,707
40,0.0,16.0,0.0,707
41,0.0,19.0,1.0,707
42,0.0,3.0,0.0,707
43,0.0,6.0,0.0,707
44,0.0,11.0,0.0,707
45,0.0,25.0,0.0,707
46,0.0,54.0,0.0,707
47,0.0,2.0,1.0,707
48,0.0,3.0,0.0,707
49,0.0,26.0,0.0,707
50,0.0,3.0,0.0,707
51,0.0,47.0,0.0,707
53,0.0,3.0,0.0,707
54,0.0,2.0,0.0,707
55,0.0,6.0,0.0,707
56,0.0,9.0,0.0,707
63,0.0,8.0,0.0,707
70,0.0,0.0,1.0,707
77,0.0,0.0,4.0,707
84,0.0,1.0,9.0,707
91,0.0,2.0,0.0,707
105,0.0,0.0,2.0,707
112,0.0,0.0,1.0,707
23,0.0,52.0,0.0,708
24,0.0,14.0,0.0,708
25,0.0,24.0,0.0,708
26,0.0,21.0,0.0,708
27,0.0,116.0,0.0,708
28,0.0,66.0,0.0,708
29,0.0,65.0,0.0,708
30,0.0,99.0,0.0,708
31,0.0,13.0,0.0,708
32,0.0,102.0,0.0,708
33,0.0,111.0,0.0,708
34,0.0,180.0,0.0,708
35,0.0,83.0,0.0,708
36,0.0,134.0,0.0,708
37,0.0,12.0,82.0,708
38,0.0,72.0,12.0,708
39,0.0,22.0,4.0,708
40,0.0,70.0,0.0,708
41,0.0,643.0,0.0,708
42,0.0,35.0,0.0,708
43,0.0,1179.0,0.0,708
44,0.0,21.0,0.0,708
45,0.0,10.0,0.0,708
46,0.0,56.0,1.0,708
47,0.0,30.0,0.0,708
48,0.0,104.0,0.0,708
49,0.0,68.0,0.0,708
50,0.0,36.0,0.0,708
51,0.0,158.0,0.0,708
52,0.0,18.0,0.0,708
53,0.0,164.0,0.0,708
54,0.0,65.0,0.0,708
55,0.0,2.0,0.0,708
56,0.0,64.0,43.0,708
63,0.0,15.0,50.0,708
70,0.0,33.0,33.0,708
77,0.0,100.0,0.0,708
84,0.0,29.0,1.0,708
98,0.0,11.0,3.0,708
105,0.0,3.0,5.0,708
112,0.0,1.0,0.0,708
119,0.0,3.0,0.0,708
23,0.0,33.0,0.0,709
24,0.0,101.0,0.0,709
25,0.0,5.0,0.0,709
26,0.0,500.0,0.0,709
27,0.0,546.0,0.0,709
28,0.0,1065.0,9.0,709
29,0.0,1912.0,9.0,709
30,0.0,62.0,9.0,709
31,0.0,134.0,9.0,709
32,0.0,196.0,9.0,709
33,0.0,2.0,0.0,709
34,0.0,1566.0,0.0,709
35,0.0,37.0,0.0,709
36,0.0,87.0,0.0,709
37,0.0,0.0,35.0,709
38,0.0,29.0,12.0,709
39,0.0,37.0,7.0,709
40,0.0,37.0,0.0,709
41,0.0,233.0,0.0,709
43,0.0,22.0,0.0,709
44,0.0,13.0,0.0,709
46,0.0,8.0,0.0,709
47,0.0,35.0,0.0,709
48,0.0,8.0,0.0,709
49,0.0,14.0,0.0,709
50,0.0,9.0,0.0,709
51,0.0,67.0,0.0,709
53,0.0,6.0,0.0,709
56,0.0,39.0,8.0,709
70,0.0,3.0,4.0,709
77,0.0,84.0,0.0,709
84,0.0,7.0,0.0,709
98,0.0,0.0,3.0,709
105,0.0,0.0,7.0,709
112,0.0,2.0,0.0,709
119,0.0,3.0,0.0,709
23,0.0,73.0,0.0,710
24,0.0,339.0,0.0,710
25,0.0,259.0,0.0,710
26,0.0,19.0,0.0,710
28,0.0,57.0,0.0,710
29,0.0,3.0,0.0,710
30,0.0,2.0,0.0,710
31,0.0,97.0,0.0,710
32,0.0,8.0,0.0,710
38,0.0,25.0,0.0,710
39,0.0,8.0,0.0,710
40,0.0,522.0,0.0,710
41,0.0,240.0,0.0,710
43,0.0,380.0,0.0,710
46,0.0,6.0,0.0,710
51,0.0,1.0,0.0,710
52,0.0,20.0,0.0,710
54,0.0,1.0,0.0,710
63,0.0,20.0,0.0,710
77,0.0,2.0,0.0,710
23,0.0,21.0,0.0,711
26,0.0,11.0,0.0,711
28,0.0,56.0,0.0,711
29,0.0,4.0,0.0,711
30,0.0,2.0,0.0,711
31,0.0,1.0,0.0,711
32,0.0,6.0,0.0,711
37,0.0,5.0,0.0,711
38,0.0,1.0,0.0,711
39,0.0,8.0,0.0,711
63,0.0,20.0,0.0,711
23,0.0,51.0,0.0,712
24,0.0,12.0,0.0,712
26,0.0,3.0,0.0,712
31,0.0,1.0,0.0,712
32,0.0,2.0,0.0,712
38,0.0,1.0,0.0,712
43,0.0,18.0,0.0,712
46,0.0,6.0,0.0,712
77,0.0,1.0,0.0,712
23,0.0,95.0,0.0,713
24,0.0,360.0,0.0,713
25,0.0,9.0,0.0,713
26,0.0,15.0,0.0,713
27,0.0,15.0,0.0,713
28,0.0,21.0,0.0,713
29,0.0,44.0,0.0,713
30,0.0,50.0,0.0,713
31,0.0,219.0,0.0,713
32,0.0,21.0,0.0,713
33,0.0,110.0,0.0,713
34,0.0,324.0,0.0,713
35,0.0,36.0,0.0,713
36,0.0,43.0,0.0,713
37,0.0,2.0,44.0,713
38,0.0,71.0,0.0,713
39,0.0,64.0,4.0,713
40,0.0,14.0,0.0,713
41,0.0,53.0,0.0,713
42,0.0,4.0,0.0,713
43,0.0,76.0,0.0,713
44,0.0,9.0,0.0,713
45,0.0,4.0,0.0,713
46,0.0,19.0,1.0,713
47,0.0,27.0,0.0,713
48,0.0,91.0,0.0,713
49,0.0,80.0,0.0,713
50,0.0,3.0,0.0,713
51,0.0,92.0,0.0,713
53,0.0,32.0,0.0,713
54,0.0,19.0,0.0,713
55,0.0,337.0,0.0,713
56,0.0,21.0,43.0,713
70,0.0,3.0,4.0,713
84,0.0,7.0,1.0,713
91,0.0,1.0,0.0,713
98,0.0,5.0,0.0,713
105,0.0,3.0,5.0,713
112,0.0,3.0,0.0,713
23,0.0,0.0,36.0,714
24,0.0,0.0,12.0,714
25,0.0,0.0,11.0,714
28,0.0,0.0,19.0,714
29,0.0,0.0,19.0,714
30,0.0,0.0,19.0,714
31,0.0,0.0,19.0,714
32,0.0,0.0,19.0,714
35,0.0,0.0,6.0,714
36,0.0,0.0,6.0,714
37,0.0,0.0,6.0,714
38,0.0,0.0,6.0,714
39,0.0,0.0,5.0,714
42,0.0,0.0,16.0,714
43,0.0,0.0,16.0,714
44,0.0,0.0,16.0,714
45,0.0,0.0,16.0,714
46,0.0,0.0,15.0,714
27,0.0,8.0,0.0,721
56,0.0,12.0,0.0,721
23,0.0,21.0,118.0,722
24,0.0,16.0,39.0,722
25,0.0,852.0,39.0,722
26,0.0,200.0,0.0,722
28,0.0,30.0,266.0,722
29,0.0,2.0,265.0,722
30,0.0,0.0,265.0,722
31,0.0,0.0,265.0,722
32,0.0,0.0,265.0,722
35,0.0,0.0,56.0,722
36,0.0,2.0,55.0,722
37,0.0,173.0,55.0,722
38,0.0,0.0,55.0,722
39,0.0,0.0,55.0,722
41,0.0,0.0,1.0,722
42,0.0,0.0,32.0,722
43,0.0,0.0,32.0,722
44,0.0,7.0,31.0,722
45,0.0,0.0,31.0,722
46,0.0,0.0,31.0,722
47,0.0,50.0,0.0,722
56,0.0,12.0,0.0,722
24,0.0,12.0,0.0,727
29,0.0,228.0,0.0,727
36,0.0,48.0,0.0,727
63,0.0,36.0,0.0,727
105,0.0,0.0,12.0,727
23,0.0,0.0,212.0,731
24,0.0,64.0,70.0,731
25,0.0,384.0,70.0,731
28,0.0,240.0,20.0,731
29,0.0,0.0,19.0,731
30,0.0,0.0,19.0,731
31,0.0,0.0,19.0,731
32,0.0,0.0,19.0,731
35,0.0,0.0,20.0,731
36,0.0,0.0,19.0,731
37,0.0,0.0,19.0,731
38,0.0,0.0,19.0,731
39,0.0,0.0,19.0,731
23,0.0,50.0,5.0,732
24,0.0,82.0,0.0,732
25,0.0,19.0,11.0,732
26,0.0,27.0,0.0,732
27,0.0,230.0,8.0,732
28,0.0,39.0,69.0,732
29,0.0,114.0,14.0,732
30,0.0,623.0,11.0,732
31,0.0,163.0,12.0,732
32,0.0,408.0,12.0,732
33,0.0,294.0,6.0,732
34,0.0,803.0,0.0,732
35,0.0,121.0,5.0,732
36,0.0,264.0,3.0,732
37,0.0,58.0,0.0,732
38,0.0,153.0,0.0,732
39,0.0,240.0,0.0,732
40,0.0,117.0,0.0,732
41,0.0,469.0,12.0,732
42,0.0,97.0,7.0,732
43,0.0,1189.0,0.0,732
44,0.0,63.0,0.0,732
45,0.0,29.0,0.0,732
46,0.0,346.0,0.0,732
47,0.0,63.0,0.0,732
48,0.0,98.0,0.0,732
49,0.0,124.0,1.0,732
50,0.0,87.0,0.0,732
51,0.0,361.0,0.0,732
52,0.0,87.0,11.0,732
53,0.0,14.0,0.0,732
54,0.0,306.0,0.0,732
55,0.0,337.0,0.0,732
56,0.0,90.0,43.0,732
63,0.0,210.0,712.0,732
70,0.0,33.0,288.0,732
77,0.0,208.0,60.0,732
84,0.0,65.0,218.0,732
91,0.0,0.0,1.0,732
98,0.0,19.0,3.0,732
105,0.0,14.0,3.0,732
112,0.0,1375.0,5.0,732
119,0.0,5.0,0.0,732
23,0.0,6.0,0.0,735
24,0.0,16.0,0.0,735
25,0.0,3.0,0.0,735
26,0.0,3.0,0.0,735
28,0.0,51.0,2.0,735
29,0.0,3.0,2.0,735
30,0.0,52.0,2.0,735
31,0.0,3.0,2.0,735
32,0.0,0.0,2.0,735
34,0.0,29.0,0.0,735
35,0.0,9.0,0.0,735
36,0.0,24.0,0.0,735
37,0.0,0.0,15.0,735
38,0.0,0.0,12.0,735
39,0.0,38.0,0.0,735
