plant,qty,item_code
3,2067.0,1409
41,2223.0,1409
45,16432.0,1409
60,24055.0,1409
78,4835.0,1409
80,7595.0,1409
110,1134000.0,1409
156,4812.0,1409
167,4321.0,1409
169,3195.0,1409
3,4166.0,1410
41,1443.0,1410
46,459.0,1410
60,20701.0,1410
64,1846.0,1410
78,3701.0,1410
80,1354.0,1410
110,206988.0,1410
114,4746.0,1410
116,4738.0,1410
123,7231.0,1410
156,559.0,1410
167,918.0,1410
169,2434.0,1410
3,2937.0,1411
41,3424.0,1411
45,53479.0,1411
46,3926.0,1411
60,11043.0,1411
64,4788.0,1411
76,19353.0,1411
78,17724.0,1411
110,63714.0,1411
114,8051.0,1411
123,488.0,1411
149,1350.0,1411
156,601.0,1411
167,3475.0,1411
169,2956.0,1411
41,1878.0,1412
60,28669.0,1412
76,12889.0,1412
78,3500.0,1412
110,450399.0,1412
156,29807.0,1412
167,46356.0,1412
169,9124.0,1412
3,113112.0,1413
9,1864.0,1413
27,9613.0,1413
41,36732.0,1413
45,5500.0,1413
46,9776.0,1413
59,7460.0,1413
60,47036.0,1413
64,125543.0,1413
72,12636.0,1413
76,178823.0,1413
78,128083.0,1413
80,104168.0,1413
114,64149.0,1413
116,8270.0,1413
123,381.0,1413
150,8038.0,1413
156,6150.0,1413
167,9717.0,1413
169,7393.0,1413
3,46877.0,1414
9,9400.0,1414
27,22896.0,1414
45,79741.0,1414
60,352963.0,1414
64,194389.0,1414
76,55736.0,1414
78,906712.0,1414
80,55260.0,1414
110,14857772.0,1414
114,61115.0,1414
116,6687.0,1414
149,5828.0,1414
150,1692.0,1414
167,133078.0,1414
220,9448.0,1414
3,9980.0,1415
41,99342.0,1415
59,26540.0,1415
60,46019.0,1415
64,51171.0,1415
72,104884.0,1415
76,108070.0,1415
78,5464.0,1415
80,80112.0,1415
110,292730.0,1415
114,6265.0,1415
116,96071.0,1415
123,33381.0,1415
150,98250.0,1415
3,9885.0,1416
9,10420.0,1416
27,7482.0,1416
41,1251.0,1416
45,59573.0,1416
59,9890.0,1416
60,64281.0,1416
64,110483.0,1416
76,38430.0,1416
78,73112.0,1416
80,75674.0,1416
110,1023695.0,1416
114,10125.0,1416
123,1257.0,1416
150,6715.0,1416
156,9875.0,1416
3,2932.0,1417
41,1380.0,1417
46,1388.0,1417
60,13028.0,1417
64,52549.0,1417
76,9854.0,1417
78,14468.0,1417
80,19612.0,1417
110,1173574.0,1417
114,842.0,1417
167,1576.0,1417
169,3733.0,1417
3,5134.0,1418
27,4995.0,1418
41,24979.0,1418
45,82706.0,1418
46,4220.0,1418
59,4950.0,1418
60,40936.0,1418
64,49044.0,1418
76,24826.0,1418
78,138954.0,1418
80,40510.0,1418
110,4364811.0,1418
114,14268.0,1418
116,320.0,1418
123,10718.0,1418
156,19074.0,1418
167,3938.0,1418
3,9835.0,1420
27,7555.0,1420
41,36986.0,1420
45,21514.0,1420
46,4408.0,1420
60,446645.0,1420
64,142300.0,1420
76,35495.0,1420
78,499513.0,1420
80,66326.0,1420
110,2695571.0,1420
114,18663.0,1420
116,30000.0,1420
123,22773.0,1420
150,1080.0,1420
156,7570.0,1420
41,2951.0,1421
60,5689.0,1421
64,9729.0,1421
76,9920.0,1421
78,9573.0,1421
80,31947.0,1421
110,3507822.0,1421
156,5185.0,1421
167,118641.0,1421
46,1270.0,1422
60,4741.0,1422
76,39589.0,1422
78,11122.0,1422
80,32562.0,1422
110,4651325.0,1422
3,8250.0,1423
9,15094.0,1423
27,3458.0,1423
41,7115.0,1423
45,17395.0,1423
46,5509.0,1423
60,166407.0,1423
64,106968.0,1423
72,111862.0,1423
76,28861.0,1423
78,125861.0,1423
80,61842.0,1423
110,2979370.0,1423
114,27836.0,1423
116,9280.0,1423
123,18835.0,1423
167,3329.0,1423
169,6245.0,1423
9,2292.0,1424
27,6670.0,1424
45,124878.0,1424
60,633003.0,1424
64,240301.0,1424
76,82724.0,1424
78,567695.0,1424
110,11966285.0,1424
114,15733.0,1424
116,1320.0,1424
123,28367.0,1424
149,15958.0,1424
3,10000.0,1425
20,63150.0,1425
27,88245.0,1425
41,96446.0,1425
45,106427.0,1425
59,19100.0,1425
60,39295.0,1425
64,38924.0,1425
72,18874.0,1425
76,20000.0,1425
78,15119.0,1425
80,39408.0,1425
110,439953.0,1425
123,20151.0,1425
150,9920.0,1425
3,16366.0,1426
9,3800.0,1426
20,6649.0,1426
27,6232.0,1426
41,9570.0,1426
45,137451.0,1426
46,2088.0,1426
50,39532.0,1426
60,25732.0,1426
64,58483.0,1426
76,59203.0,1426
78,369088.0,1426
80,270135.0,1426
110,1116130.0,1426
114,14474.0,1426
123,16263.0,1426
126,224331.0,1426
149,17157.0,1426
150,3856.0,1426
156,7965.0,1426
169,8035.0,1426
220,9153.0,1426
41,3068.0,1427
76,19974.0,1427
110,1312912.0,1427
156,911.0,1427
167,3633.0,1427
169,3480.0,1427
60,32450.0,1428
72,7770.0,1428
76,14610.0,1428
78,3699.0,1428
80,1555.0,1428
110,70646.0,1428
116,6850.0,1428
41,1222.0,1429
45,6704.0,1429
59,4900.0,1429
60,17611.0,1429
76,9874.0,1429
78,4408.0,1429
80,12126.0,1429
87,600.0,1429
110,628953.0,1429
123,11158.0,1429
156,572.0,1429
167,4419.0,1429
169,2582.0,1429
3,10000.0,1430
20,1073.0,1430
41,945.0,1430
45,64250.0,1430
60,17823.0,1430
64,21052.0,1430
76,4963.0,1430
78,73304.0,1430
87,12828.0,1430
110,2579974.0,1430
123,7354.0,1430
169,699.0,1430
3,99484.0,1431
41,4271.0,1431
45,48620.0,1431
46,9582.0,1431
60,51416.0,1431
64,26286.0,1431
72,24913.0,1431
76,26977.0,1431
78,161675.0,1431
80,16144.0,1431
110,1129209.0,1431
114,9850.0,1431
123,53495.0,1431
156,15032.0,1431
167,53453.0,1431
169,10000.0,1431
3,179.0,1432
45,107617.0,1432
46,19938.0,1432
60,82171.0,1432
64,37149.0,1432
76,81483.0,1432
78,324148.0,1432
110,9276883.0,1432
114,2552.0,1432
116,13056.0,1432
123,63798.0,1432
150,2351.0,1432
167,4273.0,1432
169,34719.0,1432
3,13639.0,1433
27,3.0,1433
41,8681.0,1433
46,4166.0,1433
60,41224.0,1433
64,33048.0,1433
78,10656.0,1433
80,3558.0,1433
110,23140.0,1433
114,11187.0,1433
167,1249.0,1433
3,1086.0,1434
59,9900.0,1434
60,28943.0,1434
64,37544.0,1434
76,19881.0,1434
78,21941.0,1434
80,8014.0,1434
110,220824.0,1434
114,11965.0,1434
123,420.0,1434
167,5.0,1434
78,7830.0,1435
80,13377.0,1435
110,142014.0,1435
150,8660.0,1435
3,8974.0,1436
20,34680.0,1436
27,146763.0,1436
41,78005.0,1436
45,44731.0,1436
46,99333.0,1436
60,79168.0,1436
64,74371.0,1436
72,118864.0,1436
76,19820.0,1436
78,142594.0,1436
80,143181.0,1436
110,8788067.0,1436
114,4858.0,1436
116,74420.0,1436
123,37723.0,1436
150,77258.0,1436
156,2696.0,1436
167,83109.0,1436
169,10000.0,1436
3,18379.0,1437
20,1119.0,1437
27,13433.0,1437
41,3609.0,1437
45,87171.0,1437
60,211074.0,1437
64,197647.0,1437
72,30891.0,1437
76,49130.0,1437
78,600172.0,1437
110,6159563.0,1437
114,12805.0,1437
116,11983.0,1437
150,16720.0,1437
220,4771.0,1437
3,42675.0,1438
41,2481.0,1438
45,16251.0,1438
60,56523.0,1438
78,14480.0,1438
80,10707.0,1438
110,1203384.0,1438
116,3400.0,1438
123,4060.0,1438
150,508.0,1438
156,16309.0,1438
167,245.0,1438
169,2637.0,1438
3,8979.0,1439
45,80982.0,1439
59,4900.0,1439
60,450923.0,1439
64,54143.0,1439
76,13549.0,1439
78,334833.0,1439
80,53826.0,1439
86,855.0,1439
110,1951104.0,1439
114,4448.0,1439
116,6819.0,1439
150,796.0,1439
3,14033.0,1440
41,224231.0,1440
60,97100.0,1440
64,9737.0,1440
76,7598.0,1440
78,15147.0,1440
80,2678.0,1440
87,1560.0,1440
110,2781974.0,1440
156,3981.0,1440
167,4102.0,1440
169,78661.0,1440
3,7305.0,1441
45,10438.0,1441
46,3453.0,1441
60,75985.0,1441
64,13134.0,1441
76,8122.0,1441
78,42208.0,1441
80,30246.0,1441
87,16740.0,1441
110,576830.0,1441
114,2652.0,1441
123,3445.0,1441
3,12253.0,1442
9,10048.0,1442
27,191828.0,1442
45,21256.0,1442
46,17517.0,1442
59,19685.0,1442
60,104303.0,1442
64,25424.0,1442
72,149180.0,1442
76,134701.0,1442
78,108787.0,1442
80,95473.0,1442
110,16234984.0,1442
114,13276.0,1442
116,8900.0,1442
123,8781.0,1442
150,10989.0,1442
167,37608.0,1442
169,4479.0,1442
3,17144.0,1443
9,1402.0,1443
41,9193.0,1443
45,18758.0,1443
59,9850.0,1443
60,346395.0,1443
64,215979.0,1443
76,66805.0,1443
78,465574.0,1443
110,41751034.0,1443
123,12963.0,1443
150,6115.0,1443
169,40816.0,1443
220,4362.0,1443
60,11091.0,1444
64,23656.0,1444
78,9494.0,1444
80,6290.0,1444
110,45933.0,1444
156,3105.0,1444
167,1993.0,1444
169,9147.0,1444
3,1276.0,1445
27,2825.0,1445
45,45247.0,1445
60,38019.0,1445
64,20694.0,1445
76,10000.0,1445
78,60022.0,1445
110,2364443.0,1445
123,981.0,1445
156,23833.0,1445
169,4110.0,1445
217,20000.0,1445
3,5444.0,1446
41,3281.0,1446
45,1501.0,1446
46,4950.0,1446
60,20785.0,1446
64,54771.0,1446
76,19758.0,1446
78,4130.0,1446
80,65096.0,1446
110,3175457.0,1446
156,67967.0,1446
167,2338.0,1446
169,51774.0,1446
27,4942.0,1447
41,316.0,1447
45,2624.0,1447
60,44957.0,1447
64,60400.0,1447
76,12569.0,1447
78,5675.0,1447
80,24337.0,1447
110,456087.0,1447
123,965.0,1447
156,5782.0,1447
167,589.0,1447
169,2878.0,1447
3,6117.0,1448
60,21762.0,1448
64,9711.0,1448
76,9509.0,1448
80,17815.0,1448
110,288669.0,1448
156,1539.0,1448
167,4294.0,1448
169,4732.0,1448
41,35359.0,1449
45,50408.0,1449
46,3730.0,1449
59,10000.0,1449
60,33571.0,1449
64,38324.0,1449
76,31257.0,1449
78,42258.0,1449
80,2683.0,1449
110,1153311.0,1449
116,5662.0,1449
123,630.0,1449
80,363.0,1450
110,2969.0,1450
3,2096.0,1452
41,3879.0,1452
64,59846.0,1452
72,5299.0,1452
76,8633.0,1452
78,6421.0,1452
110,45614.0,1452
169,1588.0,1452
3,41249.0,1453
27,79496.0,1453
41,32881.0,1453
46,2232.0,1453
59,8361.0,1453
60,35106.0,1453
64,13344.0,1453
76,1616.0,1453
78,2388.0,1453
80,64508.0,1453
110,414836.0,1453
114,2688.0,1453
156,1327.0,1453
169,100000.0,1453
27,6130.0,1454
41,589.0,1454
45,107108.0,1454
60,533657.0,1454
64,208944.0,1454
72,41663.0,1454
76,77575.0,1454
78,182276.0,1454
80,128820.0,1454
86,9692.0,1454
110,3259884.0,1454
114,16236.0,1454
116,7645.0,1454
123,6224.0,1454
150,19800.0,1454
156,15030.0,1454
167,3057.0,1454
169,15008.0,1454
45,9642.0,1455
60,10766.0,1455
78,2565.0,1455
80,3755.0,1455
110,3360.0,1455
123,10000.0,1455
3,1911.0,1456
41,254.0,1456
45,11557.0,1456
60,15455.0,1456
64,31563.0,1456
72,13246.0,1456
78,2116.0,1456
80,4495.0,1456
110,178228.0,1456
116,13189.0,1456
123,15888.0,1456
169,1305.0,1456
3,9581.0,1457
27,155419.0,1457
41,1950.0,1457
45,26210.0,1457
46,5894.0,1457
59,9970.0,1457
60,157901.0,1457
64,24835.0,1457
76,38270.0,1457
78,288870.0,1457
80,29146.0,1457
110,1663486.0,1457
114,15940.0,1457
116,24170.0,1457
123,4360.0,1457
150,5490.0,1457
156,22730.0,1457
167,6699.0,1457
3,18037.0,1458
27,3243.0,1458
45,99281.0,1458
46,7783.0,1458
59,9770.0,1458
60,392768.0,1458
64,69983.0,1458
72,37500.0,1458
76,21508.0,1458
78,981814.0,1458
80,305219.0,1458
110,8502776.0,1458
114,17152.0,1458
116,5589.0,1458
150,1830.0,1458
220,4509.0,1458
3,1651.0,1459
41,1266.0,1459
60,7465.0,1459
87,360.0,1459
110,103921.0,1459
156,1482.0,1459
41,7901.0,1460
46,7764.0,1460
60,17358.0,1460
64,29871.0,1460
72,20378.0,1460
76,4450.0,1460
78,16041.0,1460
80,39702.0,1460
110,1220981.0,1460
150,6480.0,1460
156,5552.0,1460
167,5353.0,1460
3,6989.0,1461
41,82349.0,1461
46,744.0,1461
60,295212.0,1461
64,61607.0,1461
72,70950.0,1461
76,9928.0,1461
78,3970.0,1461
80,19743.0,1461
87,113.0,1461
110,2055806.0,1461
114,2462.0,1461
116,5000.0,1461
126,12735.0,1461
156,877.0,1461
167,10948.0,1461
169,24541.0,1461
3,130.0,1462
27,4201.0,1462
41,1287.0,1462
45,10564.0,1462
46,3368.0,1462
60,168807.0,1462
64,56721.0,1462
72,16354.0,1462
76,67686.0,1462
78,91273.0,1462
80,10503.0,1462
87,2802.0,1462
110,2230204.0,1462
114,9128.0,1462
116,3871.0,1462
123,3962.0,1462
149,6718.0,1462
150,181.0,1462
167,1270.0,1462
169,9234.0,1462
3,7675.0,1463
9,9546.0,1463
27,9182.0,1463
41,3980.0,1463
45,9774.0,1463
46,1637.0,1463
60,70425.0,1463
64,174888.0,1463
72,94550.0,1463
76,21008.0,1463
78,22194.0,1463
80,39838.0,1463
110,5083194.0,1463
114,32830.0,1463
123,4892.0,1463
150,8499.0,1463
156,5229.0,1463
169,15432.0,1463
3,7395.0,1464
9,8963.0,1464
27,17247.0,1464
45,135687.0,1464
46,13566.0,1464
60,141104.0,1464
64,215347.0,1464
72,8669.0,1464
76,78116.0,1464
78,636842.0,1464
80,330769.0,1464
110,1941119.0,1464
114,17142.0,1464
116,9983.0,1464
126,230600.0,1464
150,29132.0,1464
156,22534.0,1464
167,3261.0,1464
169,1195.0,1464
3,88805.0,1465
41,8435.0,1465
45,26243.0,1465
59,29480.0,1465
60,96064.0,1465
64,43064.0,1465
72,85371.0,1465
76,9900.0,1465
78,31632.0,1465
80,173194.0,1465
110,86077.0,1465
114,58636.0,1465
116,2240.0,1465
123,71440.0,1465
150,600.0,1465
156,88171.0,1465
169,9121.0,1465
3,769.0,1466
45,97161.0,1466
46,4985.0,1466
60,35395.0,1466
64,176415.0,1466
76,44715.0,1466
78,615400.0,1466
80,50048.0,1466
110,4607669.0,1466
114,1808.0,1466
116,11747.0,1466
123,37977.0,1466
150,17650.0,1466
156,5675.0,1466
169,18992.0,1466
60,4776.0,1467
64,4575.0,1467
80,4318.0,1467
87,360.0,1467
110,4325.0,1467
169,650.0,1467
41,7013.0,1468
60,13378.0,1468
76,10000.0,1468
78,4336.0,1468
80,33984.0,1468
87,8865.0,1468
110,189960.0,1468
156,8053.0,1468
169,1256.0,1468
41,9548.0,1469
76,9489.0,1469
78,6558.0,1469
80,11990.0,1469
110,42681.0,1469
156,683.0,1469
169,4711.0,1469
3,22278.0,1470
9,4037.0,1470
27,25387.0,1470
41,595.0,1470
45,154537.0,1470
46,6946.0,1470
59,16370.0,1470
60,279733.0,1470
72,286095.0,1470
76,24020.0,1470
78,100994.0,1470
110,156870572.0,1470
114,26655.0,1470
116,12291.0,1470
123,15305.0,1470
150,5081.0,1470
167,2836280.0,1470
169,24192.0,1470
3,208972.0,1471
20,8637.0,1471
45,970164.0,1471
50,39312.0,1471
59,4600.0,1471
60,3257335.0,1471
64,225823.0,1471
76,103018.0,1471
78,164197.0,1471
110,304149257.0,1471
126,19990.0,1471
150,4971.0,1471
3,2129.0,1472
41,429.0,1472
60,84317.0,1472
76,65454.0,1472
78,7476.0,1472
87,3000.0,1472
110,1189497.0,1472
156,8952.0,1472
169,315.0,1472
3,4246.0,1473
60,46611.0,1473
76,29673.0,1473
78,78120.0,1473
80,29358.0,1473
87,39286.0,1473
110,2599464.0,1473
116,10528.0,1473
3,7024.0,1474
41,405.0,1474
45,7803.0,1474
46,5140.0,1474
59,4600.0,1474
60,48954.0,1474
64,35672.0,1474
76,42403.0,1474
78,92225.0,1474
80,16306.0,1474
87,19260.0,1474
110,38559804.0,1474
114,2846.0,1474
116,1200.0,1474
123,6207.0,1474
169,4566.0,1474
3,5707.0,1475
27,2660.0,1475
41,40001.0,1475
45,1000834.0,1475
46,4811.0,1475
59,4920.0,1475
60,334828.0,1475
64,28741.0,1475
76,25128.0,1475
78,85925.0,1475
87,151368.0,1475
110,28090217.0,1475
114,5859.0,1475
116,25007.0,1475
123,18546.0,1475
167,18376.0,1475
3,4164.0,1476
41,1803.0,1476
45,9717.0,1476
60,36131.0,1476
78,3940.0,1476
80,13339.0,1476
110,203272.0,1476
116,7640.0,1476
167,18905.0,1476
169,4468.0,1476
3,5000.0,1477
45,24092.0,1477
46,4041.0,1477
60,23577.0,1477
64,4189.0,1477
76,12324.0,1477
78,159310.0,1477
110,2257178.0,1477
114,2925.0,1477
123,1363.0,1477
150,3596.0,1477
156,9753.0,1477
41,7120.0,1478
45,10000.0,1478
46,9782.0,1478
60,160956.0,1478
76,84829.0,1478
78,14513.0,1478
80,100982.0,1478
110,455079.0,1478
114,823.0,1478
150,7498.0,1478
156,2214.0,1478
169,7257.0,1478
3,17535.0,1479
27,9026.0,1479
45,95381.0,1479
46,14.0,1479
60,253208.0,1479
64,65904.0,1479
76,67280.0,1479
78,321744.0,1479
80,4880.0,1479
110,4738343.0,1479
114,9546.0,1479
116,12800.0,1479
123,31809.0,1479
150,7994.0,1479
156,3360.0,1479
167,421.0,1479
220,14668.0,1479
3,14504.0,1480
46,19938.0,1480
60,80041.0,1480
64,30059.0,1480
78,14839.0,1480
80,26203.0,1480
110,371134.0,1480
116,9610.0,1480
123,20920.0,1480
156,21139.0,1480
169,92.0,1480
3,11390.0,1481
27,8880.0,1481
45,42732.0,1481
60,57610.0,1481
64,181304.0,1481
76,29978.0,1481
78,650426.0,1481
80,255987.0,1481
110,681830.0,1481
114,13290.0,1481
116,9433.0,1481
123,11153.0,1481
150,13360.0,1481
156,5500.0,1481
169,112.0,1481
220,10192.0,1481
3,3771.0,1482
45,50540.0,1482
46,1975.0,1482
60,47372.0,1482
64,15697.0,1482
72,15992.0,1482
76,38326.0,1482
78,4678.0,1482
80,15111.0,1482
110,1375071.0,1482
114,697.0,1482
123,62579.0,1482
150,9700.0,1482
156,9222.0,1482
169,79346.0,1482
3,17483.0,1483
9,2468.0,1483
27,7224.0,1483
41,5710.0,1483
45,88447.0,1483
46,1690.0,1483
60,284132.0,1483
64,161613.0,1483
76,29036.0,1483
78,150329.0,1483
110,14342422.0,1483
114,8437.0,1483
123,75761.0,1483
156,11425.0,1483
220,9960.0,1483
60,6092.0,1484
64,5000.0,1484
78,8941.0,1484
80,5870.0,1484
87,240.0,1484
110,1820798.0,1484
156,2914.0,1484
167,3957.0,1484
169,6379.0,1484
9,8581.0,1485
41,1154.0,1485
46,5928.0,1485
60,14990.0,1485
64,32282.0,1485
76,29375.0,1485
78,11188.0,1485
80,24653.0,1485
87,6496.0,1485
110,199.0,1485
169,2456.0,1485
41,40.0,1486
60,5301.0,1486
80,13338.0,1486
110,2156.0,1486
156,4367.0,1486
3,5000.0,1487
41,490.0,1487
60,6504.0,1487
78,3425.0,1487
110,116101.0,1487
156,1061.0,1487
169,3524.0,1487
46,8387.0,1488
60,11467.0,1488
76,23533.0,1488
78,15697.0,1488
80,38127.0,1488
110,555263.0,1488
156,3254.0,1488
169,14127.0,1488
3,18748.0,1489
9,14820.0,1489
27,3829.0,1489
41,89.0,1489
45,6562.0,1489
46,8974.0,1489
59,17610.0,1489
60,187105.0,1489
64,76671.0,1489
72,40465.0,1489
76,52406.0,1489
78,115775.0,1489
80,132146.0,1489
110,3713058.0,1489
114,2127.0,1489
116,13141.0,1489
123,1715.0,1489
150,2311.0,1489
167,259.0,1489
169,29730.0,1489
3,27098.0,1490
9,15391.0,1490
27,3433.0,1490
41,679.0,1490
45,5002386.0,1490
46,55982.0,1490
59,9520.0,1490
60,1108877.0,1490
64,200960.0,1490
76,49599.0,1490
78,487780.0,1490
110,14048845.0,1490
114,22799.0,1490
116,20921.0,1490
123,48802.0,1490
150,2285.0,1490
169,11391.0,1490
220,2908.0,1490
41,8175.0,1491
60,5190.0,1491
64,24432.0,1491
72,81107.0,1491
78,9969.0,1491
110,5345812.0,1491
114,5405.0,1491
116,5232.0,1491
156,33486.0,1491
167,12.0,1491
169,4945.0,1491
3,4749.0,1492
41,27532.0,1492
46,671.0,1492
60,16499.0,1492
76,15932.0,1492
78,6693.0,1492
80,6342.0,1492
110,1511665.0,1492
114,3774.0,1492
149,9850.0,1492
167,359.0,1492
3,16.0,1493
27,7958.0,1493
41,8562.0,1493
45,97715.0,1493
46,9950.0,1493
60,174057.0,1493
64,9174.0,1493
76,80000.0,1493
78,11667.0,1493
80,10477.0,1493
110,484280.0,1493
114,9380.0,1493
150,30180.0,1493
156,200.0,1493
169,10000.0,1493
3,1908.0,1494
27,24294.0,1494
45,1010894.0,1494
59,9860.0,1494
60,144250.0,1494
64,105838.0,1494
76,77418.0,1494
78,521447.0,1494
80,55585.0,1494
110,4167542.0,1494
114,9833.0,1494
116,19481.0,1494
150,4758.0,1494
167,6416.0,1494
169,15786.0,1494
3,10000.0,1495
27,18256.0,1495
41,144443.0,1495
45,28860.0,1495
60,195364.0,1495
64,64585.0,1495
72,57434.0,1495
76,46588.0,1495
78,86029.0,1495
80,205899.0,1495
110,1865211.0,1495
114,25095.0,1495
116,84751.0,1495
123,96144.0,1495
126,65509.0,1495
150,4739.0,1495
156,72149.0,1495
3,16144.0,1496
9,5908.0,1496
27,19269.0,1496
41,6330.0,1496
45,509554.0,1496
59,9880.0,1496
60,405068.0,1496
64,41983.0,1496
72,40776.0,1496
76,55224.0,1496
78,387575.0,1496
80,124156.0,1496
110,6812345.0,1496
114,15519.0,1496
116,4139.0,1496
123,25556.0,1496
150,8288.0,1496
3,9342.0,1497
9,19294.0,1497
27,6784.0,1497
45,76572.0,1497
46,642.0,1497
59,5810.0,1497
60,594715.0,1497
72,227215.0,1497
76,37301.0,1497
78,121808.0,1497
110,69367107.0,1497
114,844.0,1497
116,12870.0,1497
123,3140.0,1497
150,5272.0,1497
156,64513.0,1497
167,586476.0,1497
169,9356.0,1497
3,74506.0,1498
9,4715.0,1498
41,18976.0,1498
45,969228.0,1498
59,19750.0,1498
60,2326985.0,1498
64,1397220.0,1498
76,62220.0,1498
78,183954.0,1498
110,258282532.0,1498
150,7660.0,1498
27,3516.0,1499
41,3245.0,1499
45,6937.0,1499
60,30217.0,1499
64,20042.0,1499
76,19542.0,1499
78,12728.0,1499
80,15547.0,1499
110,1427887.0,1499
123,3577.0,1499
156,5198.0,1499
167,2891.0,1499
169,4700.0,1499
27,577.0,1500
41,3858.0,1500
45,14419.0,1500
60,42334.0,1500
64,30454.0,1500
72,3464.0,1500
76,13303.0,1500
78,60301.0,1500
110,8642627.0,1500
114,6024.0,1500
116,4000.0,1500
169,2127.0,1500
3,6014.0,1501
27,5268.0,1501
41,443.0,1501
46,5642.0,1501
59,4130.0,1501
60,48213.0,1501
64,28601.0,1501
72,41697.0,1501
76,62810.0,1501
78,7073.0,1501
87,5160.0,1501
110,45688976.0,1501
114,3091.0,1501
116,8117.0,1501
123,877.0,1501
150,4640.0,1501
169,794.0,1501
9,613.0,1502
27,8821.0,1502
33,1313.0,1502
41,37933.0,1502
45,52437.0,1502
60,500366.0,1502
64,164117.0,1502
76,12726.0,1502
78,117690.0,1502
87,87782.0,1502
110,28448237.0,1502
114,7250.0,1502
3,5000.0,1503
41,13047.0,1503
46,8360.0,1503
60,18287.0,1503
64,1218.0,1503
76,40000.0,1503
80,5382.0,1503
110,1925530.0,1503
156,2201.0,1503
167,7311.0,1503
169,14938.0,1503
3,4834.0,1504
46,456.0,1504
59,4500.0,1504
60,343330.0,1504
64,50797.0,1504
76,13424.0,1504
78,503793.0,1504
80,7097.0,1504
110,7446032.0,1504
150,7313.0,1504
156,163.0,1504
167,1486.0,1504
3,7142.0,1505
41,28158.0,1505
45,10000.0,1505
60,68698.0,1505
64,54025.0,1505
76,25531.0,1505
78,60688.0,1505
80,56032.0,1505
110,799308.0,1505
114,8296.0,1505
116,6140.0,1505
123,25.0,1505
156,31399.0,1505
169,9094.0,1505
3,11099.0,1506
27,4512.0,1506
45,101678.0,1506
46,19249.0,1506
60,374236.0,1506
64,132832.0,1506
76,41249.0,1506
78,497219.0,1506
80,827154.0,1506
110,9188801.0,1506
114,372.0,1506
116,10237.0,1506
123,33350.0,1506
156,7333.0,1506
169,6065.0,1506
3,1570.0,1507
41,3394.0,1507
46,2617.0,1507
60,45645.0,1507
64,58737.0,1507
76,3908.0,1507
78,38915.0,1507
80,19769.0,1507
110,422624.0,1507
114,6158.0,1507
169,3070.0,1507
3,95442.0,1508
9,738.0,1508
27,102463.0,1508
41,78542.0,1508
45,10000.0,1508
46,20881.0,1508
59,4420.0,1508
60,264726.0,1508
64,11288.0,1508
72,97712.0,1508
76,41830.0,1508
78,165926.0,1508
80,33834.0,1508
110,5703136.0,1508
114,15470.0,1508
116,80000.0,1508
123,5163.0,1508
150,98613.0,1508
169,37450.0,1508
3,60645.0,1509
9,6016.0,1509
27,4295.0,1509
41,12554.0,1509
45,498234.0,1509
59,9400.0,1509
60,1247157.0,1509
64,276112.0,1509
72,7547.0,1509
76,46496.0,1509
78,252000.0,1509
110,71958198.0,1509
149,23530.0,1509
150,32151.0,1509
169,37050.0,1509
220,5328.0,1509
27,418.0,1510
41,19956.0,1510
60,4237.0,1510
64,53657.0,1510
78,4190.0,1510
110,27665.0,1510
156,20487.0,1510
169,3580.0,1510
45,4149.0,1511
60,39757.0,1511
64,7661.0,1511
78,8611.0,1511
110,138096.0,1511
3,36142.0,1512
9,27086.0,1512
20,1746.0,1512
27,6614.0,1512
41,3234.0,1512
45,53102.0,1512
46,11165.0,1512
59,9405.0,1512
60,1133556.0,1512
64,216220.0,1512
72,68228.0,1512
76,36173.0,1512
78,95496.0,1512
110,120316122.0,1512
114,29860.0,1512
116,27770.0,1512
123,8436.0,1512
167,928541.0,1512
169,21220.0,1512
3,928827.0,1513
20,7366.0,1513
27,14122.0,1513
45,4942138.0,1513
59,6945.0,1513
60,3431846.0,1513
64,57831.0,1513
76,88700.0,1513
78,18934.0,1513
110,789780763.0,1513
149,21192.0,1513
150,6326.0,1513
3,16925.0,1514
27,12865.0,1514
45,71585.0,1514
46,4779.0,1514
59,10000.0,1514
60,231305.0,1514
64,39435.0,1514
76,48122.0,1514
78,96672.0,1514
110,9291947.0,1514
114,22968.0,1514
116,10000.0,1514
123,41936.0,1514
150,887.0,1514
156,126737.0,1514
167,141365.0,1514
20,6919.0,1515
27,7780.0,1515
45,994205.0,1515
59,9220.0,1515
60,654825.0,1515
64,1058208.0,1515
76,74496.0,1515
78,973349.0,1515
110,213666960.0,1515
150,1637.0,1515
167,4060.0,1515
220,43921.0,1515
60,9867.0,1516
76,38991.0,1516
78,25986.0,1516
80,8162.0,1516
87,17940.0,1516
110,55046.0,1516
123,1736.0,1516
156,5396.0,1516
167,7211.0,1516
169,3394.0,1516
3,2518.0,1517
27,5931.0,1517
45,5000.0,1517
46,818.0,1517
60,55004.0,1517
64,12524.0,1517
72,9095.0,1517
76,7819.0,1517
78,7993.0,1517
80,25865.0,1517
110,750276.0,1517
114,6931.0,1517
116,3200.0,1517
150,5764.0,1517
156,7211.0,1517
167,2080.0,1517
169,1625.0,1517
27,18116.0,1518
41,3189.0,1518
45,30965.0,1518
59,9400.0,1518
60,286112.0,1518
64,100360.0,1518
76,35308.0,1518
78,457451.0,1518
